,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-C8-A278-01A,0.059,0.003,0.048,0.011,0.029,0.000,0.003,0.033,0.136,0.004,0.148,0.007,0.000,0.004,0.000,0.513,0.513
TCGA-A7-A425-01A,0.008,0.000,0.008,0.008,0.017,0.001,0.018,0.084,0.185,0.033,0.102,0.002,0.001,0.007,0.000,0.527,0.527
TCGA-E2-A15H-01A,0.007,0.000,0.003,0.008,0.002,0.000,0.005,0.024,0.156,0.011,0.032,0.000,0.000,0.004,0.000,0.749,0.749
TCGA-A8-A06N-01A,0.003,0.000,0.001,0.004,0.000,0.000,0.000,0.017,0.000,0.008,0.044,0.000,0.000,0.005,0.000,0.919,0.919
TCGA-E2-A570-01A,0.002,0.000,0.020,0.002,0.007,0.000,0.003,0.037,0.292,0.014,0.039,0.007,0.000,0.004,0.000,0.572,0.572
TCGA-BH-A1FL-01A,0.001,0.008,0.012,0.001,0.014,0.000,0.000,0.066,0.136,0.019,0.053,0.008,0.000,0.009,0.000,0.673,0.673
TCGA-E2-A56Z-01A,0.010,0.000,0.011,0.008,0.004,0.000,0.000,0.026,0.066,0.017,0.019,0.000,0.000,0.002,0.000,0.837,0.837
TCGA-E9-A1RI-01A,0.005,0.000,0.014,0.003,0.013,0.000,0.000,0.031,0.329,0.010,0.089,0.008,0.000,0.005,0.000,0.492,0.492
TCGA-BH-A0DP-01A,0.008,0.001,0.016,0.004,0.024,0.000,0.014,0.052,0.276,0.012,0.095,0.007,0.000,0.005,0.000,0.485,0.485
TCGA-AR-A0U3-01A,0.004,0.000,0.020,0.010,0.004,0.000,0.007,0.032,0.050,0.007,0.051,0.000,0.000,0.007,0.000,0.806,0.806
TCGA-BH-A18L-01A,0.004,0.000,0.005,0.004,0.000,0.000,0.000,0.046,0.007,0.022,0.052,0.000,0.000,0.005,0.000,0.854,0.854
TCGA-A7-A3J1-01A,0.014,0.015,0.037,0.028,0.034,0.001,0.039,0.096,0.191,0.034,0.089,0.004,0.002,0.011,0.000,0.404,0.404
TCGA-AC-A6IW-01A,0.003,0.006,0.056,0.011,0.020,0.000,0.096,0.021,0.031,0.009,0.194,0.000,0.001,0.001,0.000,0.551,0.551
TCGA-AC-A3YI-01A,0.002,0.000,0.010,0.001,0.017,0.000,0.016,0.115,0.344,0.027,0.038,0.008,0.001,0.010,0.009,0.403,0.403
TCGA-D8-A1XG-01A,0.003,0.000,0.006,0.000,0.001,0.000,0.001,0.025,0.130,0.041,0.066,0.001,0.000,0.011,0.000,0.714,0.714
TCGA-A8-A082-01A,0.000,0.000,0.010,0.005,0.001,0.000,0.000,0.030,0.111,0.017,0.106,0.002,0.000,0.004,0.000,0.715,0.715
TCGA-OL-A5RU-01A,0.056,0.031,0.042,0.003,0.064,0.002,0.050,0.066,0.132,0.037,0.038,0.001,0.001,0.005,0.001,0.471,0.471
TCGA-BH-A0HA-01A,0.016,0.000,0.045,0.002,0.028,0.000,0.016,0.066,0.283,0.021,0.057,0.002,0.000,0.003,0.000,0.460,0.460
TCGA-A2-A3XS-01A,0.016,0.007,0.029,0.005,0.019,0.002,0.020,0.063,0.109,0.023,0.037,0.000,0.002,0.003,0.000,0.664,0.664
TCGA-A2-A0ES-01A,0.002,0.000,0.017,0.003,0.013,0.001,0.027,0.107,0.247,0.047,0.057,0.009,0.000,0.007,0.000,0.462,0.462
TCGA-B6-A0RN-01A,0.000,0.000,0.007,0.000,0.003,0.000,0.002,0.025,0.306,0.003,0.030,0.001,0.000,0.004,0.000,0.618,0.618
TCGA-BH-A2L8-01A,0.012,0.008,0.070,0.024,0.041,0.001,0.041,0.033,0.230,0.013,0.102,0.009,0.001,0.004,0.000,0.412,0.412
TCGA-E2-A108-01A,0.015,0.005,0.044,0.018,0.053,0.000,0.035,0.118,0.263,0.046,0.174,0.015,0.001,0.010,0.000,0.202,0.202
TCGA-AN-A046-01A,0.005,0.000,0.025,0.008,0.026,0.000,0.009,0.024,0.163,0.010,0.100,0.000,0.000,0.001,0.000,0.628,0.628
TCGA-E2-A576-01A,0.012,0.000,0.009,0.008,0.006,0.000,0.001,0.033,0.089,0.015,0.028,0.001,0.000,0.000,0.000,0.797,0.797
TCGA-A2-A3XX-01A,0.022,0.007,0.042,0.003,0.020,0.000,0.012,0.042,0.092,0.027,0.056,0.000,0.001,0.003,0.000,0.673,0.673
TCGA-C8-A137-01A,0.000,0.000,0.002,0.002,0.004,0.000,0.000,0.024,0.126,0.000,0.021,0.000,0.000,0.003,0.000,0.817,0.817
TCGA-A7-A4SC-01A,0.010,0.000,0.017,0.008,0.022,0.000,0.013,0.095,0.237,0.032,0.053,0.011,0.001,0.008,0.000,0.490,0.490
TCGA-E2-A15M-01A,0.007,0.013,0.048,0.015,0.029,0.001,0.028,0.126,0.214,0.026,0.134,0.002,0.001,0.009,0.000,0.345,0.345
TCGA-A8-A08I-01A,0.033,0.001,0.047,0.058,0.054,0.000,0.025,0.013,0.047,0.000,0.190,0.001,0.000,0.008,0.000,0.521,0.521
TCGA-AC-A2FF-01A,0.024,0.011,0.030,0.015,0.020,0.001,0.028,0.129,0.298,0.047,0.077,0.014,0.001,0.005,0.000,0.301,0.301
TCGA-E2-A1L6-01A,0.004,0.000,0.018,0.009,0.008,0.000,0.018,0.060,0.196,0.026,0.073,0.016,0.000,0.007,0.000,0.565,0.565
TCGA-A7-A13E-01B,0.025,0.055,0.029,0.035,0.015,0.065,0.018,0.062,0.165,0.012,0.079,0.007,0.001,0.067,0.001,0.364,0.364
TCGA-AR-A24S-01A,0.001,0.000,0.033,0.013,0.001,0.000,0.014,0.058,0.220,0.023,0.213,0.001,0.000,0.005,0.000,0.417,0.417
TCGA-E2-A155-01A,0.003,0.000,0.000,0.003,0.003,0.000,0.000,0.017,0.032,0.005,0.014,0.000,0.000,0.003,0.000,0.919,0.919
TCGA-C8-A12M-01A,0.006,0.000,0.013,0.009,0.015,0.000,0.000,0.085,0.023,0.031,0.016,0.000,0.000,0.004,0.000,0.796,0.796
TCGA-E2-A14W-01A,0.004,0.000,0.001,0.001,0.002,0.000,0.000,0.000,0.079,0.000,0.020,0.000,0.000,0.000,0.000,0.892,0.892
TCGA-B6-A0RQ-01A,0.000,0.000,0.004,0.000,0.007,0.000,0.009,0.069,0.127,0.043,0.026,0.004,0.000,0.003,0.000,0.707,0.707
TCGA-EW-A1IW-01A,0.000,0.004,0.027,0.003,0.024,0.000,0.016,0.063,0.201,0.033,0.061,0.005,0.000,0.007,0.000,0.555,0.555
TCGA-A1-A0SM-01A,0.001,0.000,0.011,0.004,0.005,0.000,0.001,0.037,0.272,0.014,0.079,0.007,0.000,0.005,0.000,0.564,0.564
TCGA-E9-A1R6-01A,0.004,0.000,0.004,0.007,0.004,0.000,0.000,0.020,0.119,0.013,0.047,0.000,0.000,0.005,0.000,0.775,0.775
TCGA-A2-A0CQ-01A,0.004,0.000,0.004,0.004,0.001,0.000,0.004,0.019,0.065,0.018,0.136,0.000,0.000,0.002,0.000,0.743,0.743
TCGA-OL-A5D7-01A,0.017,0.027,0.065,0.029,0.040,0.000,0.025,0.021,0.042,0.000,0.086,0.000,0.000,0.002,0.000,0.644,0.644
TCGA-D8-A143-01A,0.023,0.000,0.057,0.002,0.021,0.000,0.008,0.047,0.049,0.015,0.046,0.000,0.000,0.005,0.000,0.725,0.725
TCGA-C8-A138-01A,0.017,0.000,0.021,0.032,0.057,0.000,0.008,0.050,0.198,0.043,0.099,0.009,0.000,0.002,0.000,0.464,0.464
TCGA-E2-A14Q-01A,0.003,0.000,0.020,0.009,0.010,0.000,0.012,0.055,0.136,0.021,0.024,0.001,0.000,0.002,0.000,0.706,0.706
TCGA-A2-A0YL-01A,0.001,0.000,0.019,0.016,0.015,0.001,0.022,0.091,0.264,0.030,0.052,0.008,0.001,0.006,0.000,0.473,0.473
TCGA-PL-A8LY-01A,0.003,0.000,0.009,0.002,0.017,0.000,0.019,0.052,0.040,0.062,0.031,0.000,0.000,0.003,0.000,0.761,0.761
TCGA-GM-A2DK-01A,0.003,0.000,0.005,0.003,0.009,0.000,0.007,0.130,0.148,0.041,0.094,0.001,0.000,0.002,0.000,0.558,0.558
TCGA-B6-A0RO-01A,0.012,0.000,0.003,0.000,0.012,0.000,0.000,0.024,0.065,0.010,0.036,0.000,0.000,0.003,0.000,0.835,0.835
TCGA-D8-A142-01A,0.025,0.001,0.014,0.000,0.020,0.000,0.003,0.053,0.243,0.021,0.088,0.001,0.000,0.005,0.000,0.525,0.525
TCGA-C8-A8HP-01A,0.052,0.001,0.045,0.011,0.054,0.000,0.016,0.028,0.090,0.040,0.100,0.001,0.001,0.004,0.000,0.559,0.559
TCGA-E9-A24A-01A,0.000,0.000,0.020,0.001,0.016,0.000,0.001,0.053,0.187,0.016,0.203,0.004,0.000,0.009,0.000,0.488,0.488
TCGA-AO-A0JE-01A,0.016,0.000,0.055,0.005,0.060,0.000,0.009,0.049,0.257,0.010,0.103,0.001,0.000,0.007,0.000,0.428,0.428
TCGA-AR-A1AU-01A,0.009,0.000,0.008,0.008,0.004,0.000,0.001,0.055,0.247,0.036,0.048,0.006,0.000,0.007,0.000,0.570,0.570
TCGA-E9-A1QZ-01A,0.011,0.032,0.035,0.028,0.027,0.002,0.028,0.087,0.169,0.041,0.082,0.008,0.001,0.005,0.000,0.442,0.442
TCGA-AR-A1AQ-01A,0.068,0.011,0.054,0.028,0.014,0.001,0.034,0.030,0.109,0.012,0.111,0.000,0.001,0.004,0.000,0.523,0.523
TCGA-A2-A25A-01A,0.007,0.001,0.014,0.017,0.020,0.001,0.025,0.210,0.265,0.055,0.065,0.016,0.001,0.007,0.000,0.297,0.297
TCGA-E2-A10E-01A,0.001,0.000,0.016,0.002,0.013,0.000,0.012,0.036,0.170,0.021,0.046,0.001,0.000,0.009,0.000,0.673,0.673
TCGA-C8-A3M7-01A,0.029,0.000,0.008,0.001,0.025,0.000,0.003,0.234,0.127,0.125,0.038,0.012,0.001,0.004,0.000,0.393,0.393
TCGA-AQ-A1H3-01A,0.006,0.003,0.026,0.005,0.016,0.000,0.025,0.079,0.224,0.038,0.053,0.001,0.000,0.010,0.000,0.515,0.515
TCGA-E9-A247-01A,0.000,0.000,0.005,0.001,0.006,0.000,0.000,0.018,0.092,0.017,0.018,0.000,0.000,0.003,0.000,0.840,0.840
TCGA-AN-A0FF-01A,0.010,0.000,0.030,0.006,0.027,0.000,0.009,0.057,0.114,0.026,0.125,0.003,0.000,0.006,0.000,0.586,0.586
TCGA-A2-A0YH-01A,0.020,0.000,0.045,0.017,0.024,0.000,0.001,0.023,0.167,0.011,0.184,0.002,0.000,0.008,0.000,0.496,0.496
TCGA-E9-A1RH-01A,0.004,0.000,0.002,0.008,0.002,0.000,0.000,0.009,0.172,0.000,0.064,0.000,0.000,0.007,0.000,0.730,0.730
TCGA-AR-A2LE-01A,0.000,0.000,0.000,0.000,0.002,0.002,0.009,0.064,0.087,0.020,0.035,0.000,0.000,0.000,0.000,0.780,0.780
TCGA-E9-A1N3-01A,0.007,0.000,0.006,0.000,0.003,0.000,0.000,0.032,0.034,0.020,0.037,0.000,0.000,0.003,0.000,0.857,0.857
TCGA-MS-A51U-01A,0.021,0.000,0.015,0.014,0.030,0.001,0.018,0.069,0.291,0.020,0.043,0.001,0.001,0.005,0.000,0.470,0.470
TCGA-A8-A07F-01A,0.000,0.000,0.018,0.004,0.022,0.000,0.001,0.039,0.170,0.012,0.094,0.006,0.000,0.013,0.000,0.618,0.618
TCGA-A8-A08A-01A,0.003,0.000,0.028,0.002,0.014,0.000,0.022,0.020,0.158,0.007,0.117,0.001,0.000,0.005,0.000,0.623,0.623
TCGA-D8-A1JE-01A,0.000,0.000,0.018,0.002,0.010,0.000,0.001,0.027,0.281,0.000,0.129,0.001,0.000,0.006,0.000,0.524,0.524
TCGA-LL-A6FR-01A,0.002,0.000,0.007,0.000,0.000,0.000,0.003,0.008,0.250,0.003,0.041,0.000,0.001,0.001,0.000,0.684,0.684
TCGA-E9-A22D-01A,0.016,0.002,0.057,0.114,0.081,0.000,0.034,0.019,0.092,0.000,0.124,0.001,0.000,0.003,0.000,0.457,0.457
TCGA-A2-A0SX-01A,0.028,0.026,0.049,0.014,0.033,0.001,0.043,0.046,0.215,0.011,0.093,0.001,0.001,0.010,0.001,0.429,0.429
TCGA-EW-A1PH-01A,0.010,0.000,0.014,0.001,0.020,0.000,0.010,0.017,0.133,0.007,0.025,0.000,0.000,0.004,0.000,0.759,0.759
TCGA-AN-A0FK-01A,0.010,0.000,0.003,0.006,0.001,0.000,0.000,0.037,0.082,0.028,0.044,0.000,0.000,0.001,0.000,0.789,0.789
TCGA-A2-A0CX-01A,0.000,0.000,0.017,0.001,0.010,0.000,0.000,0.038,0.211,0.009,0.097,0.001,0.000,0.004,0.000,0.613,0.613
TCGA-E2-A158-01A,0.001,0.000,0.017,0.000,0.006,0.000,0.004,0.020,0.026,0.012,0.009,0.000,0.000,0.001,0.000,0.904,0.904
TCGA-D8-A1X6-01A,0.000,0.000,0.015,0.002,0.005,0.000,0.001,0.011,0.064,0.006,0.167,0.000,0.000,0.004,0.000,0.725,0.725
TCGA-EW-A1P7-01A,0.031,0.134,0.052,0.011,0.049,0.004,0.064,0.084,0.235,0.024,0.055,0.001,0.002,0.010,0.001,0.242,0.242
TCGA-B6-A0IG-01A,0.014,0.000,0.010,0.004,0.008,0.000,0.004,0.026,0.114,0.008,0.018,0.000,0.000,0.003,0.000,0.790,0.790
TCGA-A7-A4SA-01A,0.007,0.000,0.038,0.019,0.041,0.001,0.035,0.062,0.191,0.020,0.083,0.001,0.001,0.005,0.000,0.495,0.495
TCGA-D8-A1JP-01A,0.000,0.000,0.023,0.001,0.036,0.000,0.010,0.045,0.270,0.019,0.112,0.001,0.000,0.006,0.000,0.474,0.474
TCGA-C8-A1HN-01A,0.001,0.000,0.005,0.003,0.008,0.000,0.000,0.019,0.066,0.019,0.070,0.000,0.000,0.004,0.000,0.804,0.804
TCGA-D8-A1XK-01A,0.005,0.000,0.007,0.023,0.008,0.000,0.002,0.013,0.041,0.000,0.106,0.000,0.000,0.006,0.000,0.787,0.787
TCGA-E9-A22A-01A,0.005,0.000,0.028,0.017,0.029,0.000,0.005,0.036,0.358,0.016,0.111,0.005,0.000,0.004,0.000,0.385,0.385
TCGA-AO-A12H-01A,0.002,0.000,0.003,0.000,0.006,0.000,0.000,0.040,0.030,0.031,0.076,0.002,0.000,0.002,0.000,0.807,0.807
TCGA-D8-A1Y2-01A,0.015,0.001,0.027,0.005,0.034,0.000,0.000,0.035,0.284,0.002,0.269,0.001,0.000,0.003,0.000,0.323,0.323
TCGA-D8-A1XW-01A,0.005,0.000,0.024,0.003,0.013,0.000,0.018,0.067,0.090,0.036,0.211,0.001,0.000,0.005,0.000,0.527,0.527
TCGA-OL-A5RZ-01A,0.002,0.000,0.001,0.000,0.005,0.000,0.008,0.027,0.038,0.008,0.028,0.000,0.000,0.001,0.000,0.882,0.882
TCGA-BH-A42V-01A,0.017,0.001,0.024,0.007,0.022,0.002,0.035,0.121,0.216,0.048,0.035,0.004,0.001,0.003,0.000,0.463,0.463
TCGA-BH-A0B7-01A,0.012,0.011,0.027,0.020,0.024,0.001,0.024,0.093,0.187,0.024,0.075,0.003,0.001,0.009,0.000,0.488,0.488
TCGA-C8-A1HO-01A,0.015,0.000,0.006,0.012,0.003,0.000,0.000,0.027,0.066,0.008,0.024,0.000,0.000,0.005,0.000,0.833,0.833
TCGA-A8-A09A-01A,0.003,0.000,0.010,0.004,0.027,0.000,0.011,0.048,0.220,0.020,0.073,0.001,0.000,0.005,0.000,0.577,0.577
TCGA-AO-A129-01A,0.022,0.018,0.040,0.017,0.024,0.001,0.026,0.032,0.128,0.016,0.067,0.000,0.001,0.003,0.000,0.605,0.605
TCGA-AO-A03O-01A,0.006,0.000,0.047,0.021,0.012,0.000,0.003,0.019,0.053,0.007,0.063,0.000,0.000,0.004,0.000,0.764,0.764
TCGA-E2-A10A-01A,0.005,0.000,0.016,0.007,0.000,0.000,0.000,0.038,0.140,0.016,0.079,0.001,0.000,0.014,0.000,0.684,0.684
TCGA-A8-A09E-01A,0.005,0.000,0.005,0.001,0.001,0.000,0.000,0.025,0.067,0.003,0.029,0.000,0.000,0.001,0.000,0.861,0.861
TCGA-AC-A3YJ-01A,0.010,0.000,0.013,0.000,0.012,0.000,0.011,0.026,0.033,0.026,0.134,0.000,0.000,0.001,0.000,0.734,0.734
TCGA-EW-A1IX-01A,0.008,0.000,0.029,0.001,0.009,0.000,0.024,0.062,0.310,0.021,0.087,0.012,0.000,0.011,0.000,0.425,0.425
TCGA-A8-A09N-01A,0.004,0.000,0.011,0.015,0.019,0.000,0.000,0.027,0.113,0.004,0.046,0.003,0.000,0.005,0.000,0.752,0.752
TCGA-AO-A0J6-01A,0.002,0.000,0.015,0.054,0.007,0.000,0.010,0.007,0.025,0.000,0.062,0.000,0.000,0.004,0.000,0.813,0.813
TCGA-AN-A0FJ-01A,0.000,0.000,0.024,0.000,0.014,0.000,0.021,0.056,0.104,0.024,0.027,0.000,0.000,0.003,0.000,0.725,0.725
TCGA-BH-A1ES-01A,0.000,0.000,0.014,0.000,0.002,0.000,0.003,0.022,0.192,0.008,0.016,0.000,0.000,0.006,0.000,0.736,0.736
TCGA-BH-A0E1-01A,0.009,0.000,0.009,0.001,0.000,0.000,0.001,0.064,0.143,0.037,0.034,0.004,0.000,0.001,0.000,0.698,0.698
TCGA-4H-AAAK-01A,0.002,0.000,0.031,0.002,0.013,0.000,0.009,0.029,0.344,0.000,0.069,0.008,0.000,0.004,0.000,0.488,0.488
TCGA-EW-A6S9-01A,0.007,0.000,0.019,0.005,0.003,0.000,0.000,0.028,0.199,0.016,0.070,0.006,0.000,0.005,0.000,0.641,0.641
TCGA-D8-A1JM-01A,0.001,0.000,0.011,0.007,0.017,0.000,0.003,0.012,0.009,0.014,0.007,0.000,0.000,0.003,0.000,0.916,0.916
TCGA-A7-A4SF-01A,0.005,0.000,0.013,0.027,0.011,0.000,0.001,0.013,0.060,0.010,0.059,0.001,0.000,0.002,0.000,0.797,0.797
TCGA-A8-A08R-01A,0.022,0.004,0.043,0.005,0.040,0.000,0.006,0.039,0.139,0.017,0.128,0.000,0.001,0.008,0.000,0.547,0.547
TCGA-D8-A146-01A,0.011,0.010,0.015,0.004,0.022,0.000,0.019,0.063,0.297,0.026,0.085,0.015,0.001,0.008,0.000,0.424,0.424
TCGA-D8-A1X5-01A,0.015,0.000,0.006,0.006,0.007,0.000,0.000,0.018,0.161,0.007,0.137,0.001,0.000,0.007,0.000,0.637,0.637
TCGA-A2-A1FV-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.081,0.114,0.034,0.013,0.006,0.000,0.006,0.000,0.743,0.743
TCGA-A2-A0CK-01A,0.007,0.000,0.011,0.001,0.021,0.000,0.009,0.083,0.207,0.030,0.065,0.000,0.000,0.002,0.000,0.563,0.563
TCGA-E2-A1IL-01A,0.005,0.000,0.008,0.003,0.011,0.000,0.000,0.064,0.202,0.030,0.064,0.002,0.000,0.013,0.000,0.597,0.597
TCGA-B6-A0X7-01A,0.002,0.000,0.008,0.000,0.005,0.000,0.001,0.085,0.245,0.023,0.036,0.009,0.000,0.003,0.000,0.582,0.582
TCGA-B6-A2IU-01A,0.005,0.000,0.005,0.001,0.006,0.000,0.003,0.050,0.078,0.029,0.034,0.002,0.000,0.004,0.000,0.781,0.781
TCGA-B6-A0WS-01A,0.014,0.001,0.059,0.003,0.034,0.000,0.036,0.055,0.205,0.014,0.069,0.000,0.001,0.006,0.000,0.504,0.504
TCGA-E2-A1IO-01A,0.007,0.000,0.030,0.006,0.050,0.000,0.028,0.065,0.329,0.011,0.049,0.004,0.001,0.009,0.000,0.410,0.410
TCGA-AC-A5EH-01A,0.000,0.000,0.021,0.004,0.015,0.000,0.004,0.028,0.231,0.008,0.109,0.001,0.000,0.005,0.000,0.573,0.573
TCGA-AC-A3BB-01A,0.015,0.008,0.036,0.014,0.034,0.003,0.051,0.091,0.275,0.032,0.082,0.004,0.001,0.005,0.000,0.346,0.346
TCGA-AR-A0TQ-01A,0.021,0.001,0.029,0.032,0.023,0.000,0.015,0.053,0.088,0.017,0.085,0.001,0.001,0.005,0.000,0.630,0.630
TCGA-D8-A1JK-01A,0.021,0.000,0.026,0.025,0.001,0.000,0.001,0.031,0.157,0.015,0.151,0.000,0.000,0.006,0.000,0.565,0.565
