,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-32-2616-01A,0.000,0.000,0.007,0.000,0.008,0.000,0.000,0.016,0.000,0.022,0.144,0.000,0.000,0.004,0.000,0.798,0.798
TCGA-32-1980-01A,0.000,0.000,0.012,0.000,0.031,0.001,0.000,0.081,0.045,0.052,0.218,0.007,0.001,0.005,0.001,0.544,0.544
TCGA-28-2514-01A,0.000,0.000,0.007,0.000,0.014,0.000,0.000,0.086,0.010,0.043,0.092,0.004,0.000,0.009,0.000,0.733,0.733
TCGA-06-0644-01A,0.001,0.000,0.027,0.000,0.003,0.000,0.000,0.030,0.224,0.007,0.186,0.000,0.000,0.001,0.000,0.519,0.519
TCGA-06-1804-01A,0.000,0.000,0.008,0.007,0.016,0.001,0.000,0.063,0.029,0.041,0.099,0.017,0.002,0.013,0.001,0.700,0.700
TCGA-41-2571-01A,0.000,0.000,0.002,0.003,0.008,0.001,0.000,0.025,0.008,0.014,0.122,0.001,0.006,0.004,0.000,0.807,0.807
TCGA-19-2619-01A,0.000,0.000,0.003,0.000,0.006,0.000,0.000,0.068,0.009,0.041,0.058,0.001,0.000,0.009,0.000,0.803,0.803
TCGA-27-1837-01A,0.000,0.000,0.007,0.001,0.003,0.000,0.001,0.058,0.007,0.029,0.132,0.004,0.004,0.004,0.000,0.750,0.750
TCGA-27-1832-01A,0.002,0.000,0.010,0.003,0.021,0.000,0.004,0.022,0.140,0.083,0.175,0.002,0.000,0.003,0.003,0.531,0.531
TCGA-06-0686-01A,0.000,0.000,0.012,0.000,0.005,0.000,0.001,0.055,0.013,0.044,0.134,0.002,0.002,0.004,0.000,0.728,0.728
TCGA-06-5856-01A,0.000,0.000,0.006,0.001,0.009,0.000,0.000,0.055,0.010,0.033,0.150,0.001,0.001,0.004,0.000,0.730,0.730
TCGA-28-1753-01A,0.000,0.000,0.009,0.001,0.016,0.000,0.001,0.077,0.083,0.059,0.259,0.002,0.000,0.004,0.000,0.488,0.488
TCGA-28-5218-01A,0.000,0.000,0.041,0.001,0.017,0.000,0.000,0.089,0.496,0.015,0.160,0.000,0.000,0.004,0.000,0.174,0.174
TCGA-32-1970-01A,0.000,0.000,0.009,0.001,0.016,0.000,0.000,0.067,0.009,0.027,0.100,0.004,0.001,0.007,0.000,0.759,0.759
TCGA-28-5204-01A,0.000,0.000,0.013,0.001,0.009,0.000,0.000,0.069,0.007,0.036,0.122,0.002,0.000,0.004,0.000,0.737,0.737
TCGA-12-3653-01A,0.004,0.000,0.009,0.000,0.002,0.000,0.000,0.042,0.000,0.014,0.123,0.000,0.000,0.004,0.000,0.800,0.800
TCGA-06-0187-01A,0.000,0.000,0.002,0.000,0.002,0.000,0.000,0.042,0.004,0.065,0.151,0.000,0.001,0.006,0.000,0.725,0.725
TCGA-19-2624-01A,0.000,0.000,0.004,0.008,0.004,0.000,0.000,0.064,0.001,0.030,0.052,0.001,0.000,0.003,0.000,0.832,0.832
