,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-BK-A0CC-01B,0.017,0.008,0.014,0.026,0.000,0.001,0.575,0.004,0.089,0.185,0.010,0.011,0.029,0.000,0.022,0.007
TCGA-KP-A3W4-01A,0.001,0.000,0.003,0.006,0.007,0.000,0.774,0.005,0.071,0.098,0.001,0.031,0.001,0.000,0.001,0.000
TCGA-FI-A2D6-01A,0.021,0.000,0.033,0.026,0.017,0.000,0.737,0.016,0.027,0.034,0.016,0.068,0.000,0.001,0.002,0.001
TCGA-BG-A0MQ-01A,0.011,0.000,0.000,0.005,0.000,0.000,0.908,0.008,0.024,0.017,0.009,0.015,0.003,0.000,0.001,0.000
TCGA-D1-A16Y-01A,0.000,0.000,0.001,0.009,0.000,0.000,0.898,0.002,0.014,0.067,0.001,0.006,0.001,0.000,0.001,0.000
TCGA-A5-A0R7-01A,0.024,0.000,0.004,0.009,0.003,0.000,0.668,0.013,0.074,0.179,0.011,0.011,0.002,0.001,0.001,0.000
TCGA-BG-A186-01A,0.028,0.000,0.001,0.000,0.003,0.000,0.810,0.018,0.039,0.060,0.000,0.040,0.001,0.000,0.001,0.000
TCGA-AP-A05O-01A,0.006,0.000,0.001,0.019,0.001,0.000,0.845,0.019,0.013,0.024,0.000,0.068,0.001,0.000,0.001,0.000
TCGA-AJ-A3BF-01A,0.000,0.000,0.008,0.009,0.000,0.000,0.894,0.012,0.026,0.029,0.009,0.008,0.002,0.000,0.002,0.000
TCGA-BG-A0VT-01A,0.007,0.000,0.002,0.000,0.000,0.000,0.773,0.001,0.059,0.137,0.002,0.018,0.001,0.000,0.000,0.000
TCGA-AP-A0L9-01A,0.011,0.000,0.002,0.006,0.000,0.000,0.919,0.006,0.015,0.009,0.007,0.021,0.000,0.000,0.002,0.000
