,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-94-7943-01A,0.006,0.000,0.017,0.001,0.014,0.000,0.009,0.005,0.045,0.014,0.059,0.003,0.000,0.000,0.000,0.825,0.825
TCGA-68-8251-01A,0.012,0.010,0.035,0.020,0.014,0.000,0.019,0.028,0.152,0.002,0.055,0.003,0.000,0.000,0.000,0.652,0.652
TCGA-33-A5GW-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.003,0.025,0.001,0.010,0.013,0.002,0.000,0.000,0.000,0.944,0.944
TCGA-85-8070-01A,0.016,0.000,0.001,0.006,0.000,0.000,0.004,0.007,0.016,0.009,0.009,0.000,0.000,0.000,0.000,0.931,0.931
TCGA-85-8479-01A,0.000,0.000,0.001,0.004,0.005,0.000,0.005,0.051,0.002,0.016,0.004,0.002,0.000,0.001,0.000,0.908,0.908
TCGA-22-5482-01A,0.008,0.000,0.006,0.006,0.002,0.000,0.003,0.034,0.093,0.006,0.035,0.001,0.000,0.000,0.000,0.806,0.806
TCGA-21-1077-01A,0.034,0.001,0.014,0.001,0.004,0.000,0.013,0.022,0.095,0.013,0.053,0.003,0.000,0.000,0.001,0.746,0.746
TCGA-43-6773-01A,0.075,0.020,0.022,0.015,0.012,0.000,0.016,0.079,0.193,0.030,0.129,0.003,0.000,0.002,0.001,0.404,0.404
TCGA-34-8455-01A,0.013,0.000,0.016,0.007,0.001,0.000,0.000,0.084,0.116,0.024,0.026,0.004,0.000,0.001,0.000,0.709,0.709
TCGA-85-7950-01A,0.004,0.008,0.068,0.020,0.037,0.000,0.009,0.060,0.196,0.001,0.051,0.003,0.000,0.001,0.000,0.542,0.542
TCGA-60-2715-01A,0.012,0.001,0.027,0.017,0.013,0.000,0.051,0.110,0.210,0.034,0.153,0.005,0.000,0.001,0.006,0.358,0.358
TCGA-85-A5B5-01A,0.001,0.002,0.005,0.005,0.003,0.000,0.013,0.009,0.107,0.001,0.039,0.000,0.000,0.000,0.000,0.815,0.815
TCGA-33-4583-01A,0.002,0.001,0.001,0.027,0.001,0.000,0.001,0.004,0.003,0.005,0.023,0.003,0.000,0.000,0.004,0.923,0.923
TCGA-60-2725-01A,0.018,0.004,0.025,0.013,0.015,0.000,0.031,0.070,0.129,0.021,0.148,0.008,0.000,0.002,0.016,0.502,0.502
TCGA-85-8072-01A,0.013,0.003,0.009,0.018,0.015,0.000,0.017,0.037,0.052,0.010,0.087,0.002,0.000,0.000,0.000,0.738,0.738
TCGA-22-4601-01A,0.009,0.000,0.017,0.013,0.010,0.000,0.008,0.044,0.030,0.011,0.056,0.001,0.000,0.000,0.000,0.799,0.799
