,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-IB-AAUW-01A,0.010,0.014,0.017,0.003,0.012,0.000,0.038,0.142,0.184,0.049,0.073,0.008,0.002,0.004,0.000,0.446,0.446
TCGA-LB-A8F3-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.000,0.048,0.198,0.005,0.028,0.001,0.001,0.006,0.000,0.706,0.706
TCGA-HV-A5A5-01A,0.005,0.000,0.029,0.000,0.005,0.000,0.022,0.113,0.234,0.036,0.114,0.002,0.001,0.002,0.000,0.438,0.438
TCGA-US-A77E-01A,0.000,0.000,0.008,0.001,0.000,0.000,0.000,0.042,0.346,0.006,0.061,0.000,0.001,0.001,0.000,0.534,0.534
TCGA-3A-A9IX-01A,0.009,0.016,0.028,0.000,0.025,0.002,0.065,0.066,0.340,0.022,0.062,0.006,0.001,0.005,0.001,0.352,0.352
TCGA-HZ-A4BH-01A,0.001,0.013,0.031,0.001,0.010,0.000,0.033,0.151,0.258,0.045,0.071,0.001,0.002,0.002,0.000,0.380,0.380
TCGA-HZ-A49G-01A,0.005,0.000,0.018,0.000,0.016,0.000,0.034,0.068,0.261,0.012,0.141,0.005,0.001,0.003,0.001,0.435,0.435
TCGA-IB-8126-01A,0.014,0.014,0.016,0.000,0.038,0.006,0.037,0.116,0.282,0.030,0.074,0.004,0.001,0.006,0.000,0.361,0.361
TCGA-FB-A5VM-01A,0.003,0.001,0.020,0.000,0.006,0.000,0.044,0.086,0.221,0.027,0.064,0.001,0.004,0.008,0.000,0.513,0.513
TCGA-HV-AA8V-01A,0.005,0.000,0.011,0.001,0.004,0.000,0.006,0.042,0.492,0.017,0.129,0.003,0.002,0.002,0.000,0.286,0.286
TCGA-IB-7891-01A,0.019,0.001,0.030,0.000,0.017,0.000,0.058,0.075,0.280,0.023,0.109,0.004,0.001,0.003,0.000,0.379,0.379
TCGA-FB-A545-01A,0.003,0.000,0.006,0.001,0.000,0.000,0.001,0.068,0.247,0.002,0.013,0.003,0.001,0.001,0.000,0.656,0.656
TCGA-FB-A7DR-01A,0.002,0.000,0.013,0.000,0.009,0.000,0.004,0.113,0.297,0.111,0.084,0.005,0.004,0.002,0.000,0.355,0.355
TCGA-3A-A9IN-01A,0.016,0.000,0.005,0.000,0.007,0.000,0.020,0.234,0.156,0.128,0.040,0.003,0.003,0.002,0.000,0.387,0.387
TCGA-IB-AAUN-01A,0.011,0.001,0.015,0.008,0.000,0.000,0.032,0.058,0.203,0.017,0.052,0.002,0.001,0.001,0.000,0.600,0.600
TCGA-Q3-AA2A-01A,0.000,0.000,0.018,0.001,0.000,0.000,0.001,0.049,0.166,0.043,0.105,0.003,0.002,0.000,0.000,0.613,0.613
TCGA-IB-A5SO-01A,0.008,0.027,0.020,0.000,0.020,0.000,0.020,0.089,0.361,0.020,0.105,0.003,0.002,0.002,0.000,0.323,0.323
TCGA-M8-A5N4-01A,0.000,0.000,0.009,0.006,0.000,0.000,0.001,0.047,0.302,0.007,0.133,0.000,0.001,0.014,0.000,0.481,0.481
TCGA-2L-AAQI-01A,0.005,0.000,0.014,0.002,0.001,0.000,0.009,0.046,0.150,0.008,0.086,0.002,0.001,0.000,0.000,0.674,0.674
TCGA-HV-A7OP-01A,0.000,0.000,0.004,0.000,0.000,0.001,0.000,0.008,0.002,0.001,0.017,0.001,0.000,0.000,0.000,0.967,0.967
TCGA-HZ-A8P1-01A,0.000,0.000,0.008,0.002,0.000,0.000,0.014,0.021,0.113,0.009,0.043,0.001,0.000,0.001,0.000,0.787,0.787
TCGA-IB-AAUV-01A,0.001,0.014,0.013,0.001,0.029,0.001,0.029,0.093,0.587,0.043,0.144,0.004,0.003,0.006,0.000,0.031,0.031
TCGA-HZ-7925-01A,0.000,0.000,0.019,0.000,0.001,0.000,0.006,0.065,0.562,0.007,0.092,0.003,0.000,0.017,0.000,0.227,0.227
TCGA-IB-A7LX-01A,0.000,0.000,0.006,0.006,0.003,0.000,0.021,0.019,0.149,0.000,0.027,0.002,0.000,0.001,0.000,0.764,0.764
TCGA-3A-A9IZ-01A,0.000,0.000,0.004,0.003,0.000,0.000,0.000,0.032,0.203,0.002,0.018,0.000,0.000,0.002,0.000,0.735,0.735
TCGA-IB-AAUM-01A,0.017,0.004,0.016,0.000,0.012,0.013,0.027,0.068,0.211,0.025,0.063,0.005,0.002,0.005,0.000,0.530,0.530
TCGA-FB-AAQ6-01A,0.004,0.000,0.010,0.000,0.000,0.000,0.002,0.038,0.158,0.001,0.028,0.002,0.003,0.005,0.000,0.749,0.749
TCGA-F2-A8YN-01A,0.000,0.000,0.009,0.002,0.000,0.000,0.011,0.031,0.240,0.008,0.085,0.001,0.004,0.006,0.000,0.604,0.604
TCGA-2J-AABK-01A,0.000,0.000,0.010,0.000,0.006,0.000,0.026,0.082,0.057,0.015,0.042,0.002,0.000,0.001,0.000,0.758,0.758
TCGA-H6-8124-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.003,0.039,0.287,0.001,0.036,0.003,0.000,0.000,0.000,0.626,0.626
TCGA-Q3-A5QY-01A,0.013,0.179,0.034,0.000,0.015,0.103,0.098,0.070,0.199,0.017,0.092,0.001,0.001,0.005,0.001,0.172,0.172
TCGA-HZ-A8P0-01A,0.009,0.000,0.006,0.000,0.004,0.000,0.007,0.098,0.253,0.019,0.067,0.001,0.002,0.004,0.000,0.529,0.529
TCGA-HZ-A77O-01A,0.009,0.000,0.010,0.002,0.000,0.000,0.017,0.045,0.178,0.010,0.061,0.001,0.002,0.001,0.000,0.666,0.666
TCGA-HZ-A9TJ-01A,0.001,0.000,0.011,0.000,0.000,0.000,0.004,0.037,0.147,0.011,0.043,0.001,0.000,0.000,0.000,0.745,0.745
