"","cellFractions.B.Cells","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.Monocytes","cellFractions.NK","cellFractions.Neutrophils","cellFractions.otherCells"
"TCGA.KL.8325.01A",0.00030926382578693,3.25714964484467e-08,1.76947062912917e-08,0.326929957411553,0.0053219166827454,1.26057096769434e-07,0.000118639978769543,1.51116749317668e-07,5.89811780256795e-08,9.02204420152585e-08,0.66731952276754,2.2269193655048e-07
"TCGA.KO.8411.01A",0.00042293808913837,1.77613731801613e-05,1.50569511623382e-05,0.123136458673345,0.00689611718544213,0.000373886586522762,0.00187262871882586,1.37019914388273e-05,1.11821586226589e-07,0.00010402403260413,0.37273140703602,0.494415907540734
"TCGA.KL.8331.01A",0.000593882425198138,1.212587491299e-05,0.000121654520279502,0.181074838462744,0.0114505323091216,4.72678046814336e-09,7.36244696965473e-06,6.34486577075225e-05,2.47552622367368e-08,8.30556086560998e-05,0.618838785611473,0.187754284600895
"TCGA.KO.8409.01A",0.000116014026176513,0.00035568553131681,0.000188369366485494,0.0320898286157727,0.00936312022524989,6.57715743195387e-09,0.00310909212280786,4.56987980601463e-06,3.24411019498714e-08,0.000591682382325971,0.0805952054313529,0.873586393400447
"TCGA.KM.8439.01A",6.74649634098332e-05,0.00010980485559144,0.0012164411760579,0.15137667907435,0.00771958190120985,0.00123334750089275,0.0051006512481907,8.18150977439745e-05,3.79984565078408e-09,0.000395511118895427,0.300837339449551,0.531861359814262
"TCGA.KN.8423.01A",0.000291844599300259,0.000277052245434229,0.00254913810060357,0.189574659713938,0.0129985335650768,6.15669894266455e-06,0.00208000576430066,3.40467441566532e-06,4.67099999941087e-08,0.000138192705662162,0.556165519055688,0.235915446166638
"TCGA.KL.8339.01A",1.22587955488479e-06,1.9511605452935e-08,2.41886018317763e-08,0.366082368514769,0.0115230755786136,6.78588560357912e-09,0.000963854992706685,3.21389673748465e-05,1.33740365247429e-08,0.000183162148885929,0.621213639328501,4.7072946494736e-07
"TCGA.KN.8434.01A",1.28987331433288e-07,3.96824461808507e-05,0.000156067599688239,0.261855231192955,0.0169315975138917,1.99273724416813e-05,0.00456674269767957,9.99868001161538e-05,3.97162800806754e-08,0.000297538255833755,0.677359892212119,0.0386731652054819
"TCGA.KL.8342.01A",0.000181147750653109,2.78401154583313e-07,0.00334841270304443,0.205702914824736,0.0167844054426932,5.54583228010351e-05,0.00416087066296989,1.67719150874583e-05,1.66824978441019e-07,0.00060952404032836,0.534545118996465,0.234594930115089
"TCGA.KN.8428.01A",9.79131467325105e-07,4.25724661043102e-09,3.51197405594375e-08,0.181026997836428,0.0313271534936569,0.000328223344968436,0.00411932259164956,3.03920780002612e-06,3.02153825125425e-07,9.90333923620306e-05,0.783094906064612,3.40624338850302e-09
"TCGA.KO.8416.01A",0.000278264342637241,0.000110052788561663,0.000506029672834512,0.108302737734262,0.0131439466372873,1.25835748380004e-07,0.0028494495703399,1.43688924203613e-06,1.12594100920229e-07,0.000157476546198661,0.3096030123754,0.565047355013388
"TCGA.KL.8344.01A",0.000295935064736036,3.4739992450814e-05,8.65488094618489e-05,0.198850839686768,0.0533736000346592,8.8865839629194e-08,0.00338529580828208,1.63738224007322e-06,7.5925114293497e-07,5.96406992319522e-10,0.628150111033074,0.115820443474938
"TCGA.KM.8441.01A",0.000518007420462341,0.000441912803135289,0.00357075523016323,0.118648422999626,0.0424433074137352,0.00341203105751603,0.016009207663712,0.000100362095196539,0.00136657849746466,0.000375159035708652,0.0224551408133317,0.790659114969948
"TCGA.KM.8442.01A",0.000159883436611978,0.000247969822865731,0.000118157799458044,0.215077399493457,0.0327806472783772,2.28630103837207e-05,0.00197452225157119,6.4982967964043e-09,1.81374631398822e-07,7.33797806798873e-05,0.63618990325281,0.113355086000856
"TCGA.KL.8346.01A",0.000811771171374905,0.000662936375766875,0.000721510026972048,0.137656061717607,0.00892866344930818,2.22386443487631e-09,2.11095178083826e-08,1.88811961569651e-05,7.62559280077464e-08,7.73465402745368e-05,0.658751896899074,0.192370833034156
"TCGA.KL.8341.01A",0.000706981045500532,1.01125266559359e-07,0.000225509457313182,0.15505698528825,0.00596725163295714,4.74080190711313e-09,2.36124281224709e-08,0.000115269194993514,2.17099128656057e-05,0.000726652886127806,0.675023496414342,0.162156014689153
"TCGA.KL.8330.01A",0.00058908729043024,2.72265562644313e-05,5.90303301908407e-05,0.140249164758203,0.0106761126382999,4.58463796465356e-08,8.61357294187822e-09,3.63185974785653e-05,6.5027239298554e-08,0.00019641652055608,0.469687510140334,0.378479013681051
"TCGA.KN.8431.01A",3.19068165746048e-05,0.000347597494009771,2.23911472805347e-05,0.125845326106288,0.00670020611418319,3.66317309691755e-05,0.000352789818559104,1.12636984745609e-05,5.19489727322437e-09,0.000325429545790657,0.412305028638244,0.454021423694729
"TCGA.KO.8403.01A",0.000363609169674915,3.996087442993e-05,0.00338648273208288,0.206583786875111,0.0153112738849462,1.25704111191193e-08,0.00834118810912018,8.0321580183784e-05,2.7153519490023e-08,3.60290532168235e-05,0.237501109819661,0.528356198177643
"TCGA.KO.8405.01A",1.92541273536936e-06,7.34826254971304e-05,1.34192396919681e-06,0.33002004412153,0.0405439779172487,0.00364114505660139,0.0130475532583564,4.67046409767342e-06,2.71103467117325e-08,0.000539357404212159,0.612126470003199,4.70220670880543e-09
"TCGA.KN.8435.01A",0.00018988634040861,6.80250216572438e-05,1.53747163517052e-05,0.165668165743675,0.0142236649696679,0.00011670102061159,1.13206597107435e-07,1.52559947972898e-05,1.91062208745372e-07,3.81660334933664e-05,0.569569149261326,0.250095306629205
"TCGA.KN.8419.01A",0.000339619119016457,0.00308323120495654,1.59619971771308e-05,0.174442321973608,0.00821531681872591,0.000299469371271419,0.00133674941320477,9.42908095119107e-06,1.22025851195773e-07,5.71060597059265e-05,0.60752347871048,0.204677194225052
"TCGA.KL.8337.01A",0.000329356918188969,7.89075864416529e-05,0.000310591051419461,0.0979467888453393,0.0079890753471502,0.00016449360185825,0.000199977964895963,1.36694344712622e-05,8.66804873041333e-08,1.39849625830784e-07,0.346127130452842,0.54683978226728
"TCGA.KL.8332.01A",0.00183565350504642,5.05905839927164e-05,0.000808927821688442,0.199770485457389,0.013097514400244,4.62019025551476e-07,0.00161107738033261,1.42187003947187e-05,6.88281191699417e-09,1.63044827012904e-09,0.622865495799102,0.159945565819525
"TCGA.KO.8413.01A",0.000284070820395049,0.000966057878286595,0.00346494582947168,0.22778019196387,0.0251981595193909,5.81395251614189e-05,0.00915136830478144,0.000120443628473937,1.46855356076254e-08,0.000663861188589601,0.552980169147538,0.179332577508506
"TCGA.KM.8443.01A",0.000400729339494021,0.000332907739791342,0.00026777937938347,0.130630042246445,0.0021972058129335,2.57612616747121e-05,1.57848629441952e-09,7.27643839852578e-05,1.26085018545707e-07,2.23403882852526e-05,0.540721358075,0.325328983709502
"TCGA.KL.8333.01A",0.013054142144624,0.00438372293046053,0.00375483775923589,0.224460377013565,0.0509027546235477,0.00611357689880343,0.00720408426306241,1.00931475462979e-05,1.6357703574356e-08,0.00053060873197994,0.487622082004335,0.201963704125136
"TCGA.KL.8334.01A",0.000179101623058974,0.000181242680779679,0.000684334166550405,0.239806308835276,0.0265635936332517,4.09532844717208e-06,0.00462745098514084,4.9896198711735e-06,3.70521584255024e-08,0.00010087036979452,0.614916424855259,0.112931550850413
"TCGA.KN.8427.01A",3.01051348742901e-06,6.7877524132941e-09,3.52106995872435e-07,0.324233024604121,0.0676805715711238,0.0112913907026886,0.0374094618661926,4.47949052203454e-06,4.35874166384347e-06,0.000511850221078001,0.558859880561017,1.61283335659926e-06
"TCGA.KL.8338.01A",4.33122627415462e-06,8.32415768382577e-05,0.00149655585656297,0.189237800946399,0.0141957421500507,1.144913159415e-05,0.000474775938938259,1.14296296591815e-05,4.56637597525721e-08,1.72967559386053e-05,0.663207771165685,0.131259559958301
"TCGA.KN.8432.01A",0.000179186313275635,0.00016793159852036,0.00447895749715535,0.151770198838057,0.0227503491923304,5.33162421403981e-09,0.00435317930512976,1.88897379311831e-05,1.62185185066096e-07,0.000957182490176617,0.374849553184603,0.440474404326011
"TCGA.KO.8410.01A",0.000703039470218031,0.00142151328456858,0.00059926143029713,0.211646127663412,0.0145926714966195,0.00017592492449008,0.00254782306365567,2.06916640399553e-08,3.341116124659e-08,0.000214796729737289,0.636230167282367,0.131868620551809
"TCGA.KN.8437.01A",8.13865292562451e-06,2.16410850432926e-05,0.000422909499565318,0.121428558424016,0.0106520630647901,0.0021096294452012,0.00658858350210334,2.15661349243784e-05,3.58695518591373e-09,0.000113721955864735,0.16888199227118,0.68975119237743
"TCGA.KN.8430.01A",0.0018976132553014,6.19182685929888e-05,0.00569783841996485,0.21172860532129,0.0267442746006611,8.96470539994898e-05,0.00475926207006935,2.12874867762607e-05,1.36793361557197e-08,0.000184066889496832,0.488872251915208,0.259943221039304
"TCGA.KM.8477.01A",0.000211793266590448,9.3611502718179e-05,0.00035563130718726,0.125524123099751,0.0155848134852989,0.000214121537913825,0.00132234371470668,9.48932030647527e-05,5.38486152149456e-08,1.98307644657092e-09,0.391687136451591,0.464911476599486
"TCGA.KO.8414.01A",0.000265624524705615,1.0604814785954e-06,0.00355584651311815,0.0797801314126578,0.0161366504870917,2.32986971198049e-09,0.00629199534053071,9.63856749913368e-06,1.26229559718525e-06,0.0017617373519875,0.0845249996853732,0.807671051010091
"TCGA.KL.8323.01A",3.57836251593385e-06,0.00262419450869178,9.93810507877547e-05,0.281695527780787,0.0137591347968946,1.78670215318921e-10,0.000378487530319876,1.19829980483648e-05,0.00296850579363797,7.95388271357447e-05,0.698379651686723,1.64857875792658e-08
"TCGA.KL.8328.01A",0.000277562853688407,5.36300888128671e-05,2.23179243329847e-06,0.133396164108759,0.00645455092239587,4.40441801071118e-05,7.22389018952233e-09,3.58541569091022e-07,2.3936777100673e-08,0.000135298516250187,0.558181542157906,0.301454585677411
"TCGA.KN.8426.01A",0.000103608306795022,0.000142016272766011,0.00288154706337251,0.147236291134794,0.0108546509817681,4.75045526371001e-06,0.00649617203791223,1.61656300850822e-05,5.63888730627263e-08,0.000267905847182312,0.272311825990184,0.559685009891004
"TCGA.KL.8336.01A",1.44986534649963e-10,1.25430763711878e-06,1.78881093310764e-06,0.368677153273593,0.000630476495306747,3.17906312331072e-05,0.00929151720963574,5.8563378590088e-07,1.11806746984091e-05,6.01453984260327e-05,0.621293345173909,7.62245855058456e-07
"TCGA.KL.8329.01A",9.51314308065905e-09,0.000702006115940097,1.28943673645267e-06,0.189824861537157,0.0111325075937681,0.000215195915269926,0.00649436360190298,7.42409300339212e-05,7.86830024929073e-09,0.000462622273465119,0.791092833009641,6.22046423202614e-08
"TCGA.KN.8429.01A",0.000244630218941962,2.83459253316728e-06,0.000495339774292861,0.218838046699316,0.0118284875525556,1.68382356448559e-05,0.0025921204929894,5.4811573367251e-06,1.10340398773797e-08,0.000593446125422097,0.599527858404382,0.165854905712545
"TCGA.KL.8326.01A",0.000534318791839514,0.000458366674556664,0.000419305295242844,0.099924312212132,0.00578991656235682,0.000845564291463031,3.13674857453956e-09,1.55332543963681e-08,4.29314756169409e-08,0.000309862999618441,0.471852245908499,0.419866045662813
"TCGA.KN.8425.01A",0.00100339007479578,0.000479934764567933,0.00212830179935119,0.216905479635003,0.0103033738147175,0.00013270173954243,0.00851044392057439,1.16439467117174e-05,6.97404018544702e-08,0.00027053036957667,0.390556916253803,0.369697213940955
