,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BP-4766-01A,0.007,0.000,0.001,0.003,0.000,0.002,0.000,0.258,0.000,0.144,0.157,0.000,0.008,0.014,0.000,0.406,0.406
TCGA-A3-3352-01A,0.007,0.000,0.002,0.015,0.000,0.014,0.001,0.262,0.000,0.107,0.137,0.001,0.017,0.006,0.000,0.429,0.429
TCGA-G6-A8L7-01A,0.031,0.000,0.012,0.001,0.007,0.000,0.000,0.044,0.000,0.109,0.046,0.000,0.002,0.000,0.000,0.748,0.748
TCGA-A3-A6NN-01A,0.003,0.000,0.007,0.009,0.006,0.002,0.001,0.329,0.038,0.111,0.133,0.003,0.027,0.010,0.000,0.321,0.321
TCGA-T7-A92I-01A,0.009,0.000,0.003,0.000,0.002,0.000,0.000,0.027,0.001,0.103,0.178,0.000,0.000,0.000,0.000,0.677,0.677
TCGA-B0-5713-01A,0.001,0.000,0.002,0.012,0.011,0.000,0.000,0.394,0.000,0.161,0.091,0.001,0.006,0.005,0.000,0.315,0.315
TCGA-CZ-4860-01A,0.001,0.000,0.003,0.000,0.008,0.000,0.000,0.013,0.128,0.033,0.179,0.000,0.000,0.000,0.000,0.633,0.633
TCGA-A3-3351-01A,0.003,0.000,0.029,0.043,0.042,0.000,0.026,0.193,0.002,0.157,0.185,0.021,0.001,0.020,0.000,0.275,0.275
TCGA-B8-4148-01A,0.010,0.000,0.018,0.066,0.051,0.000,0.015,0.231,0.001,0.136,0.142,0.005,0.009,0.012,0.001,0.304,0.304
TCGA-BP-4345-01A,0.001,0.000,0.022,0.003,0.019,0.000,0.001,0.238,0.202,0.298,0.176,0.001,0.001,0.003,0.000,0.036,0.036
TCGA-BP-5010-01A,0.004,0.000,0.002,0.002,0.014,0.000,0.000,0.231,0.214,0.343,0.061,0.000,0.001,0.002,0.000,0.125,0.125
TCGA-BP-4325-01A,0.004,0.000,0.001,0.007,0.051,0.000,0.000,0.176,0.000,0.087,0.175,0.001,0.001,0.005,0.000,0.494,0.494
TCGA-B0-5102-01A,0.013,0.000,0.001,0.000,0.008,0.000,0.000,0.131,0.000,0.099,0.114,0.000,0.001,0.000,0.000,0.632,0.632
TCGA-BP-5185-01A,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.103,0.076,0.000,0.000,0.000,0.000,0.691,0.691
TCGA-CZ-5986-01A,0.001,0.000,0.001,0.010,0.000,0.001,0.006,0.241,0.000,0.142,0.129,0.006,0.001,0.011,0.000,0.449,0.449
TCGA-CW-5590-01A,0.001,0.000,0.010,0.012,0.007,0.000,0.000,0.269,0.031,0.169,0.123,0.001,0.002,0.003,0.000,0.371,0.371
TCGA-CJ-4904-01A,0.001,0.000,0.002,0.009,0.015,0.000,0.006,0.387,0.004,0.202,0.120,0.002,0.000,0.005,0.000,0.247,0.247
TCGA-BP-4987-01A,0.001,0.000,0.000,0.008,0.028,0.000,0.000,0.308,0.000,0.177,0.112,0.002,0.014,0.008,0.000,0.341,0.341
TCGA-B0-4849-01A,0.005,0.000,0.006,0.017,0.006,0.000,0.001,0.284,0.000,0.251,0.102,0.003,0.003,0.008,0.011,0.303,0.303
TCGA-BP-4329-01A,0.005,0.000,0.003,0.000,0.003,0.000,0.005,0.248,0.049,0.210,0.143,0.002,0.002,0.004,0.000,0.327,0.327
TCGA-A3-3328-01A,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.023,0.000,0.000,0.003,0.000,0.949,0.949
TCGA-CJ-5672-01A,0.021,0.000,0.017,0.026,0.043,0.000,0.022,0.159,0.001,0.112,0.233,0.002,0.001,0.001,0.000,0.364,0.364
TCGA-B0-5104-01A,0.005,0.000,0.001,0.007,0.000,0.000,0.001,0.238,0.000,0.166,0.090,0.001,0.000,0.012,0.008,0.471,0.471
TCGA-CW-6097-01A,0.012,0.024,0.036,0.005,0.042,0.001,0.030,0.159,0.151,0.116,0.170,0.004,0.001,0.009,0.001,0.239,0.239
TCGA-B0-4700-01A,0.020,0.000,0.037,0.029,0.049,0.000,0.005,0.148,0.178,0.154,0.179,0.001,0.001,0.002,0.001,0.196,0.196
TCGA-B0-5095-01A,0.007,0.000,0.011,0.012,0.033,0.000,0.000,0.211,0.206,0.254,0.094,0.007,0.005,0.010,0.001,0.149,0.149
TCGA-B0-4810-01A,0.016,0.000,0.023,0.042,0.035,0.000,0.000,0.212,0.070,0.212,0.125,0.002,0.004,0.004,0.001,0.253,0.253
TCGA-CJ-4901-01A,0.036,0.001,0.019,0.064,0.036,0.000,0.005,0.151,0.062,0.100,0.217,0.001,0.011,0.003,0.001,0.295,0.295
TCGA-CJ-4643-01A,0.008,0.000,0.008,0.023,0.015,0.000,0.010,0.310,0.008,0.263,0.130,0.001,0.003,0.012,0.001,0.208,0.208
TCGA-B8-A54H-01A,0.006,0.000,0.002,0.015,0.048,0.000,0.000,0.335,0.004,0.136,0.078,0.001,0.003,0.005,0.000,0.366,0.366
TCGA-AK-3429-01A,0.010,0.000,0.016,0.026,0.043,0.000,0.015,0.187,0.001,0.101,0.135,0.001,0.000,0.000,0.000,0.465,0.465
TCGA-B0-4834-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.183,0.000,0.076,0.019,0.000,0.000,0.000,0.000,0.720,0.720
TCGA-B0-4843-01A,0.001,0.000,0.008,0.000,0.000,0.000,0.004,0.264,0.099,0.330,0.070,0.001,0.003,0.003,0.000,0.216,0.216
TCGA-A3-3382-01A,0.001,0.000,0.011,0.013,0.022,0.000,0.000,0.160,0.010,0.133,0.148,0.001,0.003,0.006,0.000,0.492,0.492
TCGA-BP-4338-01A,0.006,0.000,0.001,0.000,0.000,0.000,0.000,0.022,0.000,0.058,0.199,0.000,0.000,0.000,0.000,0.714,0.714
TCGA-B4-5832-01A,0.000,0.000,0.000,0.006,0.010,0.000,0.000,0.137,0.065,0.109,0.165,0.002,0.000,0.021,0.000,0.485,0.485
TCGA-CW-6088-01A,0.003,0.000,0.001,0.015,0.001,0.000,0.001,0.391,0.011,0.165,0.092,0.007,0.007,0.017,0.000,0.287,0.287
TCGA-A3-A6NJ-01A,0.011,0.000,0.006,0.025,0.054,0.000,0.002,0.305,0.002,0.081,0.161,0.001,0.001,0.007,0.000,0.345,0.345
TCGA-B0-5088-01A,0.007,0.000,0.014,0.002,0.014,0.001,0.003,0.236,0.005,0.215,0.201,0.003,0.004,0.003,0.000,0.291,0.291
TCGA-A3-3308-01A,0.006,0.000,0.013,0.004,0.006,0.000,0.001,0.279,0.102,0.191,0.125,0.002,0.001,0.008,0.000,0.261,0.261
TCGA-CW-5589-01A,0.008,0.000,0.011,0.004,0.001,0.002,0.012,0.292,0.008,0.165,0.149,0.005,0.006,0.004,0.000,0.333,0.333
TCGA-B0-5702-01A,0.032,0.000,0.010,0.001,0.000,0.001,0.000,0.130,0.117,0.093,0.109,0.001,0.003,0.001,0.000,0.501,0.501
TCGA-BP-4169-01A,0.014,0.003,0.012,0.022,0.017,0.004,0.020,0.278,0.106,0.222,0.117,0.009,0.001,0.023,0.028,0.124,0.124
TCGA-CZ-5468-01A,0.005,0.000,0.012,0.001,0.003,0.000,0.000,0.094,0.053,0.116,0.183,0.000,0.006,0.001,0.000,0.525,0.525
TCGA-A3-3313-01A,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.005,0.067,0.119,0.000,0.000,0.004,0.000,0.735,0.735
TCGA-BP-4782-01A,0.002,0.000,0.017,0.007,0.018,0.000,0.000,0.227,0.008,0.166,0.170,0.001,0.004,0.003,0.000,0.376,0.376
TCGA-3Z-A93Z-01A,0.019,0.000,0.009,0.006,0.002,0.000,0.002,0.284,0.041,0.158,0.074,0.000,0.007,0.003,0.000,0.391,0.391
TCGA-CZ-5454-01A,0.000,0.000,0.007,0.000,0.001,0.000,0.000,0.144,0.000,0.070,0.369,0.000,0.000,0.001,0.000,0.407,0.407
TCGA-A3-3358-01A,0.027,0.000,0.018,0.008,0.021,0.000,0.011,0.175,0.004,0.091,0.223,0.003,0.001,0.003,0.000,0.415,0.415
TCGA-CJ-6031-01A,0.008,0.000,0.018,0.003,0.022,0.000,0.000,0.195,0.136,0.221,0.213,0.006,0.001,0.003,0.000,0.174,0.174
TCGA-BP-4790-01A,0.009,0.001,0.026,0.014,0.064,0.001,0.022,0.217,0.135,0.157,0.159,0.010,0.001,0.015,0.000,0.168,0.168
TCGA-B0-5699-01A,0.001,0.000,0.006,0.005,0.001,0.000,0.011,0.221,0.000,0.099,0.128,0.000,0.008,0.007,0.000,0.512,0.512
TCGA-CJ-4635-01A,0.008,0.000,0.015,0.026,0.060,0.000,0.000,0.167,0.047,0.080,0.194,0.005,0.001,0.003,0.000,0.392,0.392
TCGA-A3-A8CQ-01A,0.007,0.000,0.003,0.015,0.003,0.001,0.008,0.345,0.003,0.208,0.091,0.001,0.004,0.008,0.000,0.303,0.303
TCGA-AK-3447-01A,0.008,0.000,0.001,0.000,0.000,0.000,0.000,0.022,0.000,0.001,0.021,0.000,0.000,0.000,0.000,0.948,0.948
TCGA-BP-4159-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.330,0.105,0.000,0.005,0.000,0.000,0.247,0.247
TCGA-B0-5698-01A,0.009,0.000,0.019,0.002,0.009,0.000,0.010,0.231,0.000,0.091,0.205,0.000,0.000,0.006,0.005,0.411,0.411
TCGA-A3-A8OU-01A,0.016,0.000,0.005,0.005,0.009,0.000,0.009,0.266,0.016,0.137,0.120,0.001,0.007,0.005,0.000,0.404,0.404
TCGA-A3-3380-01A,0.006,0.000,0.004,0.009,0.000,0.010,0.002,0.328,0.005,0.225,0.111,0.004,0.003,0.005,0.000,0.287,0.287
TCGA-BP-4998-01A,0.007,0.001,0.013,0.019,0.030,0.001,0.022,0.221,0.102,0.173,0.173,0.013,0.003,0.013,0.001,0.209,0.209
TCGA-A3-3383-01A,0.016,0.000,0.010,0.009,0.014,0.000,0.021,0.188,0.001,0.114,0.137,0.000,0.004,0.001,0.000,0.484,0.484
TCGA-BP-4353-01A,0.000,0.000,0.006,0.008,0.029,0.000,0.000,0.339,0.014,0.159,0.213,0.009,0.001,0.005,0.000,0.214,0.214
TCGA-CJ-5686-01A,0.009,0.000,0.013,0.007,0.014,0.000,0.009,0.209,0.005,0.117,0.176,0.000,0.001,0.005,0.000,0.435,0.435
