,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-A3-3328-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.841,0.000,0.089,0.000,0.014,0.048,0.001,0.002,0.002,0.000
TCGA-CJ-5672-01A,0.015,0.000,0.032,0.014,0.027,0.000,0.239,0.040,0.191,0.015,0.107,0.317,0.002,0.001,0.000,0.000
TCGA-B0-5104-01A,0.001,0.001,0.004,0.009,0.000,0.000,0.010,0.000,0.525,0.001,0.235,0.176,0.001,0.001,0.002,0.033
TCGA-CW-6097-01A,0.011,0.021,0.020,0.001,0.021,0.012,0.193,0.044,0.233,0.130,0.102,0.208,0.003,0.000,0.000,0.000
TCGA-B0-4700-01A,0.018,0.000,0.039,0.008,0.035,0.000,0.256,0.004,0.146,0.115,0.146,0.226,0.002,0.005,0.000,0.001
TCGA-B0-5095-01A,0.005,0.000,0.011,0.003,0.014,0.001,0.071,0.011,0.261,0.223,0.275,0.112,0.005,0.005,0.001,0.000
TCGA-B0-4810-01A,0.005,0.000,0.021,0.015,0.016,0.000,0.224,0.000,0.235,0.064,0.217,0.191,0.003,0.008,0.001,0.001
TCGA-CJ-4901-01A,0.038,0.000,0.040,0.038,0.037,0.000,0.237,0.014,0.167,0.028,0.093,0.287,0.001,0.018,0.000,0.001
TCGA-CJ-4643-01A,0.004,0.000,0.011,0.012,0.000,0.000,0.000,0.037,0.407,0.032,0.299,0.187,0.002,0.005,0.001,0.000
TCGA-B8-A54H-01A,0.001,0.000,0.006,0.013,0.025,0.000,0.062,0.001,0.544,0.033,0.139,0.169,0.001,0.003,0.001,0.000
TCGA-AK-3429-01A,0.002,0.000,0.030,0.025,0.059,0.000,0.026,0.053,0.379,0.000,0.154,0.270,0.001,0.000,0.000,0.000
TCGA-B0-4834-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.319,0.000,0.373,0.000,0.219,0.088,0.000,0.000,0.000,0.000
TCGA-B0-4843-01A,0.000,0.000,0.006,0.000,0.000,0.001,0.143,0.010,0.281,0.028,0.421,0.093,0.006,0.009,0.002,0.000
TCGA-A3-3382-01A,0.001,0.000,0.019,0.010,0.005,0.006,0.121,0.000,0.274,0.069,0.190,0.293,0.002,0.010,0.001,0.000
TCGA-BP-4338-01A,0.006,0.000,0.027,0.007,0.000,0.000,0.155,0.000,0.161,0.002,0.064,0.576,0.000,0.001,0.000,0.000
TCGA-B4-5832-01A,0.004,0.000,0.011,0.000,0.001,0.000,0.408,0.000,0.316,0.022,0.097,0.134,0.002,0.000,0.000,0.005
TCGA-CW-6088-01A,0.001,0.000,0.005,0.002,0.000,0.000,0.004,0.011,0.590,0.063,0.176,0.130,0.006,0.007,0.005,0.001
TCGA-A3-A6NJ-01A,0.003,0.000,0.021,0.018,0.044,0.000,0.031,0.012,0.437,0.036,0.062,0.326,0.002,0.005,0.002,0.000
TCGA-B0-5088-01A,0.001,0.002,0.008,0.007,0.001,0.023,0.043,0.008,0.276,0.022,0.207,0.386,0.004,0.009,0.001,0.000
TCGA-A3-3308-01A,0.002,0.000,0.013,0.000,0.000,0.003,0.225,0.009,0.309,0.083,0.175,0.175,0.000,0.005,0.000,0.000
TCGA-CW-5589-01A,0.003,0.000,0.009,0.000,0.000,0.007,0.139,0.015,0.396,0.057,0.158,0.204,0.003,0.006,0.001,0.000
TCGA-B0-5702-01A,0.002,0.000,0.005,0.001,0.001,0.000,0.570,0.000,0.129,0.101,0.074,0.098,0.008,0.007,0.002,0.001
TCGA-BP-4169-01A,0.010,0.006,0.012,0.007,0.007,0.011,0.027,0.021,0.335,0.124,0.255,0.136,0.006,0.002,0.010,0.029
TCGA-CZ-5468-01A,0.000,0.000,0.030,0.001,0.000,0.000,0.343,0.000,0.202,0.010,0.122,0.282,0.000,0.009,0.000,0.000
TCGA-A3-3313-01A,0.002,0.000,0.002,0.000,0.000,0.000,0.304,0.000,0.169,0.007,0.136,0.378,0.000,0.001,0.001,0.000
TCGA-BP-4782-01A,0.000,0.000,0.023,0.007,0.000,0.000,0.257,0.000,0.275,0.028,0.132,0.265,0.001,0.010,0.000,0.000
TCGA-3Z-A93Z-01A,0.013,0.000,0.018,0.005,0.000,0.000,0.030,0.007,0.461,0.084,0.218,0.151,0.001,0.010,0.002,0.000
TCGA-CZ-5454-01A,0.000,0.001,0.006,0.004,0.000,0.009,0.022,0.000,0.248,0.003,0.071,0.631,0.000,0.002,0.001,0.000
TCGA-A3-3358-01A,0.037,0.002,0.026,0.012,0.012,0.003,0.077,0.014,0.255,0.035,0.089,0.419,0.007,0.009,0.002,0.000
TCGA-CJ-6031-01A,0.006,0.000,0.018,0.000,0.017,0.003,0.169,0.009,0.208,0.073,0.202,0.282,0.005,0.006,0.000,0.000
TCGA-BP-4790-01A,0.007,0.002,0.026,0.002,0.030,0.007,0.187,0.034,0.261,0.130,0.122,0.187,0.003,0.000,0.000,0.000
TCGA-B0-5699-01A,0.000,0.000,0.023,0.002,0.000,0.000,0.098,0.041,0.449,0.001,0.119,0.247,0.000,0.019,0.001,0.000
TCGA-CJ-4635-01A,0.003,0.000,0.019,0.019,0.045,0.000,0.148,0.013,0.257,0.066,0.097,0.331,0.002,0.000,0.000,0.000
TCGA-A3-A8CQ-01A,0.001,0.000,0.006,0.004,0.000,0.000,0.007,0.022,0.511,0.054,0.245,0.143,0.003,0.003,0.001,0.000
TCGA-AK-3447-01A,0.001,0.000,0.000,0.002,0.000,0.000,0.864,0.000,0.077,0.000,0.021,0.032,0.001,0.000,0.001,0.000
TCGA-BP-4159-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.019,0.005,0.394,0.004,0.427,0.131,0.001,0.017,0.001,0.000
TCGA-B0-5698-01A,0.007,0.000,0.045,0.006,0.009,0.000,0.027,0.021,0.434,0.000,0.096,0.349,0.000,0.000,0.004,0.002
TCGA-A3-A8OU-01A,0.009,0.000,0.005,0.006,0.000,0.000,0.139,0.027,0.393,0.052,0.130,0.223,0.003,0.009,0.003,0.000
TCGA-A3-3380-01A,0.001,0.001,0.008,0.002,0.000,0.014,0.000,0.009,0.451,0.031,0.300,0.163,0.006,0.011,0.003,0.000
TCGA-BP-4998-01A,0.008,0.000,0.017,0.005,0.014,0.004,0.117,0.041,0.302,0.122,0.135,0.222,0.006,0.006,0.001,0.000
TCGA-A3-3383-01A,0.001,0.000,0.020,0.018,0.004,0.001,0.175,0.047,0.311,0.000,0.146,0.256,0.004,0.013,0.003,0.000
TCGA-BP-4353-01A,0.000,0.000,0.010,0.004,0.014,0.005,0.065,0.000,0.430,0.032,0.145,0.284,0.006,0.004,0.000,0.000
TCGA-CJ-5686-01A,0.005,0.000,0.022,0.000,0.010,0.001,0.294,0.009,0.265,0.040,0.075,0.274,0.001,0.003,0.000,0.000
TCGA-EU-5907-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.385,0.000,0.258,0.060,0.062,0.224,0.000,0.000,0.000,0.000
TCGA-B0-4703-01A,0.001,0.000,0.022,0.026,0.016,0.000,0.052,0.031,0.275,0.257,0.181,0.129,0.006,0.001,0.000,0.000
TCGA-B0-5119-01A,0.001,0.000,0.009,0.014,0.011,0.000,0.008,0.000,0.548,0.006,0.190,0.205,0.001,0.007,0.001,0.000
TCGA-B0-4822-01A,0.007,0.000,0.013,0.003,0.005,0.000,0.017,0.000,0.354,0.032,0.228,0.325,0.001,0.012,0.001,0.000
TCGA-B4-5835-01A,0.001,0.000,0.011,0.015,0.000,0.000,0.181,0.000,0.084,0.008,0.020,0.678,0.000,0.000,0.002,0.000
TCGA-CZ-5460-01A,0.010,0.000,0.044,0.006,0.024,0.000,0.019,0.002,0.363,0.000,0.160,0.367,0.002,0.001,0.002,0.000
TCGA-B2-3924-01A,0.014,0.000,0.026,0.027,0.046,0.000,0.195,0.015,0.260,0.001,0.058,0.351,0.004,0.000,0.002,0.000
TCGA-CJ-4870-01A,0.001,0.000,0.003,0.000,0.000,0.000,0.004,0.000,0.542,0.000,0.302,0.128,0.010,0.005,0.002,0.002
TCGA-B8-4619-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.680,0.000,0.131,0.000,0.116,0.064,0.006,0.000,0.000,0.000
TCGA-BP-5201-01A,0.008,0.000,0.016,0.032,0.025,0.000,0.337,0.021,0.207,0.002,0.145,0.204,0.001,0.000,0.000,0.000
TCGA-B8-A54J-01A,0.001,0.000,0.013,0.007,0.009,0.000,0.008,0.006,0.574,0.008,0.211,0.143,0.008,0.007,0.004,0.001
TCGA-CZ-5456-01A,0.025,0.000,0.016,0.003,0.001,0.001,0.448,0.000,0.105,0.090,0.036,0.267,0.000,0.008,0.000,0.000
TCGA-B0-4688-01A,0.002,0.000,0.006,0.012,0.000,0.000,0.570,0.000,0.044,0.233,0.001,0.123,0.005,0.004,0.000,0.000
TCGA-A3-3317-01A,0.003,0.001,0.017,0.002,0.009,0.000,0.300,0.024,0.183,0.101,0.156,0.195,0.005,0.003,0.000,0.000
TCGA-B0-5400-01A,0.010,0.000,0.016,0.004,0.000,0.000,0.119,0.000,0.087,0.173,0.230,0.327,0.001,0.021,0.010,0.000
TCGA-G6-A5PC-01A,0.001,0.000,0.013,0.012,0.010,0.000,0.419,0.000,0.200,0.000,0.089,0.251,0.000,0.001,0.002,0.000
TCGA-B0-5100-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.216,0.001,0.168,0.131,0.451,0.012,0.006,0.010,0.001,0.001
TCGA-CW-5585-01A,0.000,0.000,0.010,0.000,0.000,0.000,0.001,0.000,0.590,0.011,0.276,0.097,0.000,0.013,0.000,0.001
TCGA-BP-4343-01A,0.011,0.000,0.021,0.000,0.013,0.001,0.292,0.004,0.131,0.166,0.100,0.250,0.004,0.008,0.000,0.000
TCGA-B2-5636-01A,0.006,0.000,0.004,0.000,0.000,0.008,0.261,0.005,0.417,0.096,0.126,0.062,0.007,0.005,0.002,0.000
TCGA-B0-5081-01A,0.050,0.000,0.069,0.030,0.047,0.000,0.013,0.063,0.169,0.039,0.237,0.280,0.001,0.002,0.000,0.000
TCGA-CW-5580-01A,0.000,0.000,0.011,0.000,0.000,0.000,0.045,0.011,0.424,0.045,0.198,0.248,0.005,0.010,0.002,0.000
TCGA-B2-3924-01A.1,0.014,0.000,0.026,0.027,0.046,0.000,0.195,0.015,0.260,0.001,0.058,0.351,0.004,0.000,0.002,0.000
TCGA-CJ-6027-01A,0.013,0.000,0.033,0.029,0.012,0.000,0.426,0.000,0.067,0.034,0.062,0.306,0.001,0.017,0.000,0.001
TCGA-B0-5075-01A,0.001,0.000,0.007,0.011,0.010,0.000,0.276,0.000,0.096,0.001,0.048,0.550,0.000,0.000,0.000,0.000
TCGA-BP-5200-01A,0.008,0.001,0.018,0.008,0.030,0.000,0.003,0.002,0.433,0.090,0.147,0.251,0.005,0.000,0.003,0.000
TCGA-BP-4158-01A,0.001,0.000,0.003,0.008,0.000,0.000,0.001,0.002,0.441,0.001,0.329,0.194,0.003,0.015,0.000,0.000
TCGA-BP-5173-01A,0.001,0.000,0.031,0.019,0.041,0.000,0.019,0.014,0.359,0.025,0.242,0.243,0.005,0.000,0.000,0.000
TCGA-B0-4710-01A,0.030,0.016,0.011,0.013,0.007,0.004,0.085,0.001,0.369,0.060,0.225,0.141,0.010,0.015,0.012,0.001
TCGA-A3-3367-01A,0.001,0.001,0.001,0.013,0.000,0.002,0.110,0.033,0.357,0.020,0.163,0.284,0.004,0.008,0.003,0.000
TCGA-BP-4344-01A,0.001,0.000,0.001,0.000,0.000,0.002,0.002,0.026,0.454,0.035,0.313,0.156,0.002,0.007,0.001,0.001
TCGA-A3-3335-01A,0.000,0.013,0.012,0.000,0.000,0.000,0.545,0.000,0.140,0.003,0.116,0.167,0.000,0.000,0.003,0.000
TCGA-B0-5099-01A,0.001,0.001,0.001,0.005,0.000,0.000,0.078,0.000,0.629,0.000,0.208,0.072,0.002,0.003,0.000,0.000
TCGA-AK-3427-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.825,0.000,0.090,0.000,0.061,0.021,0.001,0.000,0.001,0.000
TCGA-DV-A4W0-01A,0.001,0.000,0.004,0.007,0.000,0.000,0.077,0.000,0.462,0.015,0.268,0.161,0.002,0.001,0.000,0.000
TCGA-B8-4143-01A,0.027,0.000,0.037,0.041,0.016,0.000,0.279,0.009,0.173,0.001,0.180,0.229,0.005,0.001,0.001,0.000
TCGA-B8-A54K-01A,0.000,0.000,0.000,0.001,0.000,0.001,0.622,0.001,0.208,0.037,0.108,0.011,0.004,0.005,0.000,0.000
TCGA-A3-3311-01A,0.011,0.000,0.015,0.009,0.004,0.000,0.313,0.001,0.252,0.049,0.072,0.268,0.004,0.001,0.000,0.000
TCGA-CZ-4854-01A,0.021,0.000,0.003,0.009,0.000,0.000,0.577,0.000,0.100,0.060,0.087,0.131,0.001,0.011,0.000,0.000
TCGA-B8-4153-01B,0.001,0.000,0.001,0.009,0.000,0.000,0.003,0.000,0.655,0.000,0.188,0.132,0.002,0.006,0.002,0.000
TCGA-B2-A4SR-01A,0.001,0.000,0.021,0.009,0.002,0.002,0.001,0.029,0.566,0.019,0.224,0.117,0.005,0.005,0.001,0.000
TCGA-CZ-5989-01A,0.001,0.012,0.023,0.013,0.018,0.000,0.011,0.000,0.616,0.001,0.085,0.199,0.006,0.000,0.001,0.014
TCGA-CZ-5470-01A,0.013,0.000,0.032,0.028,0.004,0.000,0.100,0.036,0.238,0.002,0.102,0.433,0.001,0.011,0.001,0.000
TCGA-BP-4349-01A,0.000,0.000,0.010,0.002,0.000,0.001,0.011,0.005,0.473,0.009,0.361,0.116,0.001,0.010,0.000,0.000
TCGA-A3-3307-01A,0.001,0.000,0.005,0.030,0.002,0.000,0.009,0.001,0.460,0.000,0.199,0.277,0.004,0.004,0.005,0.002
TCGA-CJ-4641-01A,0.012,0.001,0.044,0.034,0.028,0.003,0.270,0.053,0.135,0.062,0.077,0.276,0.003,0.001,0.000,0.000
TCGA-B0-5098-01A,0.000,0.000,0.000,0.011,0.000,0.000,0.901,0.004,0.027,0.035,0.013,0.005,0.001,0.000,0.000,0.000
TCGA-B0-4699-01A,0.000,0.000,0.009,0.037,0.025,0.000,0.580,0.000,0.045,0.091,0.002,0.203,0.006,0.000,0.000,0.000
TCGA-BP-5199-01A,0.002,0.000,0.021,0.022,0.054,0.000,0.126,0.023,0.182,0.053,0.322,0.184,0.005,0.006,0.000,0.000
TCGA-BP-4337-01A,0.023,0.005,0.014,0.004,0.000,0.000,0.010,0.000,0.202,0.248,0.346,0.131,0.011,0.005,0.001,0.000
TCGA-CZ-4853-01A,0.002,0.000,0.030,0.013,0.000,0.001,0.015,0.010,0.446,0.001,0.165,0.305,0.001,0.009,0.001,0.000
TCGA-B0-5115-01A,0.001,0.001,0.009,0.006,0.000,0.010,0.001,0.029,0.458,0.063,0.248,0.163,0.001,0.008,0.002,0.000
TCGA-B8-A54G-01A,0.001,0.000,0.052,0.033,0.067,0.000,0.032,0.109,0.127,0.002,0.017,0.558,0.000,0.000,0.000,0.000
TCGA-CZ-4861-01A,0.001,0.000,0.037,0.012,0.004,0.000,0.335,0.000,0.106,0.001,0.033,0.467,0.000,0.000,0.003,0.000
TCGA-B8-5545-01A,0.003,0.000,0.012,0.002,0.005,0.002,0.152,0.015,0.339,0.154,0.137,0.167,0.005,0.004,0.001,0.000
TCGA-CJ-4892-01A,0.002,0.000,0.016,0.045,0.047,0.000,0.020,0.002,0.303,0.041,0.273,0.241,0.001,0.008,0.001,0.000
TCGA-CJ-5678-01A,0.048,0.000,0.039,0.016,0.054,0.000,0.021,0.047,0.211,0.000,0.069,0.490,0.000,0.003,0.001,0.000
TCGA-AK-3433-01A,0.000,0.004,0.000,0.000,0.000,0.000,0.811,0.000,0.081,0.000,0.042,0.061,0.001,0.001,0.000,0.000
TCGA-B8-4621-01A,0.004,0.000,0.004,0.001,0.000,0.000,0.630,0.000,0.055,0.008,0.000,0.295,0.000,0.001,0.003,0.000
TCGA-BP-4967-01A,0.004,0.000,0.005,0.009,0.000,0.000,0.236,0.004,0.270,0.051,0.141,0.261,0.010,0.008,0.001,0.000
TCGA-A3-3320-01A,0.004,0.001,0.011,0.016,0.001,0.000,0.009,0.004,0.464,0.004,0.255,0.215,0.005,0.002,0.008,0.000
TCGA-B8-A54D-01A,0.001,0.000,0.028,0.063,0.059,0.000,0.006,0.032,0.224,0.010,0.031,0.545,0.000,0.000,0.000,0.000
TCGA-B2-4098-01A,0.028,0.002,0.006,0.001,0.000,0.000,0.564,0.000,0.024,0.016,0.007,0.346,0.000,0.000,0.005,0.000
TCGA-A3-3374-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.383,0.000,0.035,0.001,0.028,0.531,0.018,0.000,0.002,0.000
TCGA-BP-5000-01A,0.004,0.000,0.021,0.001,0.013,0.001,0.288,0.017,0.224,0.029,0.209,0.187,0.001,0.005,0.000,0.000
TCGA-A3-A6NI-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.461,0.012,0.223,0.034,0.059,0.198,0.002,0.009,0.001,0.000
TCGA-B0-4824-01A,0.001,0.000,0.007,0.040,0.019,0.000,0.151,0.015,0.320,0.010,0.084,0.348,0.001,0.004,0.001,0.000
TCGA-BP-4975-01A,0.001,0.001,0.001,0.001,0.000,0.006,0.036,0.003,0.389,0.058,0.249,0.239,0.005,0.007,0.004,0.000
TCGA-BP-4330-01A,0.041,0.013,0.047,0.027,0.045,0.000,0.025,0.060,0.326,0.029,0.145,0.223,0.004,0.013,0.001,0.000
TCGA-B0-4841-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.235,0.000,0.411,0.010,0.244,0.087,0.002,0.009,0.000,0.001
TCGA-B8-5551-01A,0.045,0.000,0.043,0.011,0.035,0.000,0.353,0.032,0.077,0.015,0.013,0.373,0.002,0.001,0.000,0.000
TCGA-AK-3440-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.821,0.000,0.091,0.000,0.041,0.046,0.000,0.000,0.000,0.000
TCGA-BP-5169-01A,0.376,0.000,0.029,0.000,0.020,0.000,0.011,0.000,0.075,0.038,0.174,0.260,0.001,0.013,0.002,0.000
TCGA-BP-4770-01A,0.000,0.000,0.002,0.000,0.007,0.000,0.091,0.001,0.077,0.688,0.001,0.133,0.001,0.000,0.000,0.000
TCGA-B4-5838-01A,0.001,0.000,0.021,0.001,0.000,0.000,0.327,0.000,0.257,0.094,0.145,0.148,0.004,0.001,0.000,0.000
TCGA-B0-4815-01A,0.111,0.009,0.024,0.018,0.041,0.000,0.334,0.014,0.093,0.050,0.065,0.231,0.003,0.006,0.001,0.001
TCGA-B0-4838-01A,0.016,0.000,0.036,0.050,0.071,0.000,0.095,0.027,0.287,0.005,0.176,0.233,0.002,0.000,0.001,0.001
TCGA-BP-5177-01A,0.001,0.000,0.013,0.007,0.000,0.000,0.004,0.011,0.360,0.040,0.523,0.028,0.002,0.009,0.000,0.000
TCGA-CJ-4639-01A,0.007,0.001,0.024,0.032,0.044,0.001,0.004,0.025,0.510,0.006,0.152,0.182,0.005,0.007,0.001,0.000
TCGA-CZ-4865-01A,0.010,0.000,0.013,0.002,0.006,0.000,0.248,0.012,0.276,0.090,0.114,0.213,0.001,0.013,0.000,0.000
TCGA-BP-5180-01A,0.012,0.000,0.037,0.008,0.000,0.001,0.158,0.030,0.256,0.022,0.071,0.396,0.000,0.007,0.001,0.000
TCGA-DV-5567-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.484,0.000,0.304,0.007,0.167,0.028,0.007,0.001,0.000,0.000
TCGA-BP-4992-01A,0.002,0.000,0.070,0.047,0.218,0.000,0.013,0.117,0.109,0.001,0.134,0.285,0.001,0.000,0.001,0.000
TCGA-B2-5633-01A,0.002,0.000,0.016,0.000,0.004,0.006,0.228,0.022,0.307,0.086,0.123,0.196,0.004,0.005,0.000,0.000
TCGA-CJ-5675-01A,0.001,0.000,0.037,0.017,0.052,0.000,0.260,0.018,0.222,0.004,0.025,0.364,0.000,0.000,0.000,0.001
TCGA-B0-4701-01A,0.012,0.001,0.025,0.042,0.003,0.001,0.159,0.027,0.239,0.014,0.270,0.195,0.010,0.001,0.002,0.000
TCGA-BP-4784-01A,0.006,0.000,0.004,0.000,0.000,0.001,0.347,0.010,0.288,0.075,0.222,0.031,0.010,0.004,0.000,0.000
TCGA-B4-5843-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.058,0.000,0.476,0.060,0.211,0.185,0.002,0.004,0.000,0.000
TCGA-B0-5705-01A,0.008,0.000,0.035,0.014,0.009,0.000,0.029,0.026,0.444,0.001,0.127,0.306,0.000,0.000,0.001,0.000
TCGA-BP-4965-01A,0.001,0.000,0.017,0.002,0.000,0.001,0.042,0.003,0.495,0.031,0.207,0.188,0.009,0.002,0.001,0.000
TCGA-B0-5085-01A,0.001,0.000,0.000,0.017,0.000,0.000,0.009,0.000,0.374,0.000,0.317,0.263,0.000,0.017,0.001,0.000
TCGA-B0-5113-01A,0.013,0.016,0.026,0.009,0.011,0.006,0.008,0.020,0.385,0.077,0.197,0.221,0.009,0.001,0.001,0.000
TCGA-CW-5581-01A,0.001,0.000,0.024,0.002,0.005,0.011,0.049,0.014,0.512,0.026,0.154,0.200,0.000,0.001,0.000,0.000
TCGA-AK-3454-01A,0.011,0.000,0.006,0.002,0.008,0.000,0.352,0.000,0.213,0.045,0.163,0.190,0.001,0.008,0.000,0.000
TCGA-BP-4989-01A,0.007,0.018,0.023,0.079,0.108,0.000,0.002,0.020,0.095,0.035,0.174,0.435,0.000,0.001,0.002,0.000
TCGA-AK-3456-01A,0.000,0.001,0.002,0.000,0.000,0.000,0.627,0.008,0.053,0.007,0.012,0.285,0.001,0.000,0.002,0.000
TCGA-A3-3370-01A,0.002,0.000,0.030,0.033,0.030,0.000,0.006,0.033,0.279,0.039,0.254,0.286,0.004,0.000,0.002,0.000
TCGA-DV-5565-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.002,0.000,0.621,0.027,0.189,0.152,0.001,0.002,0.001,0.000
TCGA-BP-4795-01A,0.007,0.001,0.007,0.001,0.000,0.019,0.172,0.032,0.275,0.202,0.214,0.056,0.008,0.004,0.000,0.001
TCGA-B0-5083-01A,0.000,0.000,0.001,0.004,0.000,0.004,0.404,0.013,0.068,0.082,0.126,0.295,0.001,0.001,0.000,0.000
TCGA-BP-4789-01A,0.000,0.000,0.003,0.001,0.000,0.002,0.002,0.007,0.543,0.107,0.256,0.064,0.008,0.006,0.001,0.000
TCGA-B8-5163-01A,0.016,0.000,0.052,0.009,0.029,0.001,0.111,0.000,0.268,0.115,0.132,0.263,0.002,0.001,0.000,0.000
TCGA-CJ-6033-01A,0.002,0.000,0.012,0.000,0.000,0.000,0.281,0.000,0.256,0.018,0.312,0.111,0.001,0.006,0.000,0.001
TCGA-BP-4756-01A,0.003,0.000,0.014,0.010,0.005,0.000,0.638,0.020,0.050,0.001,0.045,0.210,0.001,0.000,0.001,0.000
TCGA-A3-3362-01A,0.001,0.000,0.015,0.009,0.000,0.000,0.109,0.000,0.389,0.042,0.231,0.198,0.002,0.000,0.003,0.000
TCGA-BP-4355-01A,0.001,0.000,0.002,0.003,0.000,0.000,0.000,0.000,0.451,0.025,0.444,0.072,0.002,0.000,0.000,0.000
TCGA-B0-4852-01A,0.015,0.014,0.006,0.013,0.000,0.000,0.055,0.000,0.462,0.020,0.204,0.179,0.009,0.016,0.006,0.001
TCGA-A3-A6NL-01A,0.006,0.000,0.016,0.006,0.001,0.001,0.004,0.016,0.488,0.029,0.218,0.198,0.003,0.011,0.003,0.001
TCGA-BP-4801-01A,0.000,0.000,0.006,0.002,0.001,0.014,0.018,0.001,0.297,0.142,0.144,0.360,0.006,0.006,0.001,0.000
TCGA-A3-3347-01A,0.011,0.000,0.015,0.015,0.003,0.000,0.197,0.020,0.127,0.260,0.076,0.267,0.004,0.003,0.001,0.000
TCGA-B2-3924-01B,0.008,0.025,0.025,0.070,0.032,0.001,0.072,0.035,0.364,0.002,0.157,0.192,0.012,0.001,0.003,0.000
TCGA-G6-A8L8-01A,0.001,0.000,0.003,0.002,0.000,0.000,0.253,0.019,0.504,0.000,0.185,0.013,0.003,0.015,0.002,0.001
