,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BT-A0S7-01A,0.001,0.001,0.001,0.000,0.023,0.013,0.004,0.071,0.046,0.021,0.006,0.001,0.000,0.000,0.002,0.810,0.810
TCGA-CF-A8HY-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.022,0.000,0.006,0.002,0.002,0.000,0.000,0.000,0.965,0.965
TCGA-FD-A3B4-01A,0.005,0.027,0.027,0.026,0.008,0.000,0.014,0.087,0.147,0.039,0.022,0.007,0.000,0.002,0.001,0.586,0.586
TCGA-ZF-A9RF-01A,0.000,0.000,0.046,0.081,0.014,0.000,0.001,0.040,0.011,0.001,0.160,0.007,0.000,0.000,0.000,0.636,0.636
TCGA-FD-A3SQ-01A,0.022,0.004,0.031,0.001,0.001,0.000,0.020,0.061,0.300,0.030,0.070,0.009,0.000,0.001,0.000,0.450,0.450
TCGA-4Z-AA7Q-01A,0.038,0.000,0.024,0.041,0.019,0.000,0.017,0.011,0.008,0.012,0.048,0.003,0.000,0.002,0.002,0.774,0.774
TCGA-DK-AA6S-01A,0.000,0.000,0.033,0.002,0.012,0.000,0.013,0.021,0.301,0.008,0.064,0.003,0.000,0.000,0.000,0.543,0.543
TCGA-LT-A8JT-01A,0.001,0.000,0.014,0.002,0.000,0.000,0.005,0.025,0.000,0.009,0.011,0.004,0.000,0.000,0.000,0.930,0.930
TCGA-BT-A2LD-01A,0.018,0.000,0.015,0.000,0.018,0.000,0.008,0.067,0.033,0.028,0.028,0.003,0.000,0.001,0.001,0.780,0.780
TCGA-DK-A6B2-01A,0.020,0.000,0.022,0.022,0.000,0.000,0.031,0.061,0.127,0.017,0.106,0.006,0.000,0.000,0.000,0.587,0.587
TCGA-DK-A3IM-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.001,0.027,0.001,0.000,0.003,0.001,0.000,0.000,0.001,0.961,0.961
TCGA-GU-A766-01A,0.007,0.000,0.049,0.044,0.035,0.000,0.011,0.061,0.009,0.037,0.033,0.008,0.000,0.002,0.059,0.642,0.642
TCGA-LT-A5Z6-01A,0.016,0.000,0.020,0.019,0.014,0.000,0.002,0.007,0.000,0.006,0.046,0.001,0.000,0.000,0.000,0.869,0.869
TCGA-BL-A0C8-01B,0.000,0.000,0.005,0.023,0.000,0.010,0.003,0.077,0.019,0.070,0.021,0.000,0.000,0.002,0.000,0.770,0.770
TCGA-FT-A3EE-01A,0.008,0.000,0.007,0.000,0.000,0.000,0.009,0.061,0.001,0.001,0.010,0.003,0.000,0.000,0.000,0.900,0.900
TCGA-G2-AA3C-01A,0.000,0.000,0.015,0.009,0.000,0.000,0.000,0.012,0.006,0.012,0.278,0.016,0.000,0.000,0.001,0.648,0.648
TCGA-KQ-A41S-01A,0.000,0.000,0.003,0.008,0.000,0.000,0.006,0.060,0.167,0.023,0.086,0.003,0.000,0.000,0.000,0.644,0.644
TCGA-DK-A3IU-01A,0.012,0.054,0.037,0.043,0.037,0.000,0.033,0.062,0.153,0.038,0.141,0.006,0.000,0.002,0.002,0.378,0.378
TCGA-BT-A0YX-01A,0.003,0.000,0.006,0.014,0.000,0.000,0.002,0.029,0.017,0.011,0.033,0.003,0.000,0.001,0.001,0.881,0.881
TCGA-2F-A9KO-01A,0.023,0.004,0.033,0.028,0.017,0.000,0.016,0.054,0.065,0.015,0.076,0.002,0.000,0.001,0.000,0.668,0.668
TCGA-DK-AA6L-01A,0.000,0.000,0.018,0.024,0.000,0.000,0.015,0.038,0.023,0.006,0.075,0.002,0.000,0.000,0.000,0.797,0.797
TCGA-XF-A9SP-01A,0.022,0.000,0.011,0.013,0.003,0.000,0.010,0.064,0.254,0.053,0.061,0.009,0.000,0.000,0.000,0.501,0.501
TCGA-E7-A4XJ-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.003,0.005,0.000,0.008,0.003,0.004,0.000,0.000,0.000,0.976,0.976
TCGA-XF-A8HB-01A,0.000,0.000,0.002,0.003,0.000,0.000,0.001,0.023,0.000,0.003,0.022,0.000,0.000,0.000,0.000,0.946,0.946
TCGA-SY-A9G5-01A,0.010,0.000,0.030,0.055,0.013,0.000,0.036,0.055,0.172,0.010,0.063,0.005,0.000,0.001,0.000,0.548,0.548
TCGA-XF-AAMX-01A,0.006,0.000,0.011,0.010,0.000,0.000,0.005,0.035,0.068,0.023,0.037,0.001,0.000,0.000,0.000,0.805,0.805
TCGA-ZF-AA58-01A,0.006,0.000,0.045,0.065,0.008,0.000,0.009,0.047,0.133,0.028,0.197,0.007,0.000,0.000,0.001,0.454,0.454
TCGA-XF-AAMG-01A,0.000,0.000,0.020,0.013,0.004,0.000,0.005,0.028,0.059,0.040,0.052,0.001,0.000,0.000,0.000,0.776,0.776
TCGA-DK-AA74-01A,0.005,0.000,0.029,0.020,0.015,0.000,0.018,0.030,0.265,0.020,0.136,0.006,0.001,0.001,0.001,0.454,0.454
