,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-FY-A3I4-01A,0.006,0.000,0.012,0.000,0.007,0.000,0.484,0.023,0.159,0.159,0.057,0.091,0.001,0.000,0.000,0.000
TCGA-DJ-A3UV-01A,0.016,0.000,0.010,0.000,0.015,0.000,0.503,0.031,0.159,0.115,0.088,0.060,0.002,0.000,0.000,0.000
TCGA-BJ-A28T-01A,0.087,0.044,0.040,0.008,0.054,0.000,0.279,0.080,0.135,0.093,0.044,0.131,0.001,0.003,0.001,0.002
TCGA-EM-A3FQ-01A,0.002,0.015,0.028,0.000,0.016,0.000,0.532,0.113,0.082,0.081,0.026,0.101,0.003,0.000,0.000,0.000
TCGA-J8-A4HW-01A,0.001,0.002,0.005,0.000,0.000,0.000,0.711,0.001,0.161,0.039,0.050,0.028,0.002,0.000,0.000,0.000
TCGA-MK-A4N6-01A,0.000,0.000,0.017,0.009,0.000,0.000,0.614,0.011,0.071,0.091,0.043,0.143,0.000,0.000,0.000,0.000
TCGA-DJ-A3V8-01A,0.004,0.000,0.003,0.000,0.000,0.000,0.751,0.016,0.096,0.025,0.047,0.057,0.000,0.000,0.000,0.000
TCGA-DJ-A1QI-01A,0.010,0.000,0.010,0.000,0.004,0.000,0.616,0.018,0.130,0.110,0.043,0.058,0.001,0.000,0.000,0.000
TCGA-EL-A3H8-01A,0.001,0.000,0.009,0.000,0.000,0.000,0.667,0.013,0.153,0.070,0.051,0.033,0.002,0.000,0.000,0.000
TCGA-EM-A3O3-01A,0.030,0.001,0.018,0.000,0.016,0.000,0.634,0.082,0.013,0.077,0.001,0.127,0.001,0.000,0.000,0.000
TCGA-IM-A3U3-01A,0.008,0.000,0.015,0.000,0.000,0.000,0.662,0.038,0.107,0.056,0.048,0.065,0.000,0.000,0.000,0.000
TCGA-BJ-A191-01A,0.048,0.001,0.007,0.001,0.020,0.001,0.735,0.013,0.071,0.029,0.045,0.029,0.001,0.000,0.000,0.000
TCGA-E8-A3X7-01A,0.000,0.000,0.010,0.000,0.000,0.000,0.680,0.032,0.087,0.110,0.033,0.047,0.000,0.000,0.000,0.000
TCGA-FY-A3YR-01A,0.000,0.000,0.015,0.001,0.000,0.000,0.647,0.032,0.109,0.111,0.041,0.043,0.000,0.000,0.000,0.000
TCGA-KS-A41I-01A,0.012,0.000,0.000,0.000,0.000,0.000,0.562,0.012,0.170,0.000,0.148,0.095,0.000,0.000,0.000,0.000
TCGA-EL-A3CS-01A,0.001,0.000,0.003,0.000,0.000,0.000,0.717,0.018,0.107,0.037,0.085,0.031,0.000,0.000,0.000,0.000
TCGA-EL-A3GU-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.504,0.044,0.115,0.216,0.082,0.033,0.000,0.000,0.000,0.000
TCGA-EM-A1CU-01A,0.000,0.000,0.011,0.000,0.001,0.000,0.702,0.013,0.143,0.034,0.036,0.058,0.000,0.000,0.000,0.000
TCGA-H2-A26U-01A,0.014,0.000,0.035,0.008,0.030,0.000,0.374,0.082,0.084,0.168,0.022,0.179,0.001,0.000,0.001,0.001
TCGA-DJ-A2PT-01A,0.000,0.000,0.013,0.000,0.006,0.000,0.565,0.068,0.058,0.128,0.016,0.146,0.001,0.000,0.000,0.000
TCGA-DJ-A3V6-01A,0.000,0.000,0.016,0.000,0.000,0.000,0.640,0.026,0.117,0.075,0.051,0.074,0.000,0.000,0.000,0.000
TCGA-DJ-A2Q7-01A,0.022,0.000,0.012,0.000,0.004,0.000,0.573,0.018,0.168,0.060,0.079,0.062,0.001,0.000,0.000,0.000
TCGA-ET-A3BV-01A,0.000,0.000,0.034,0.000,0.000,0.000,0.442,0.075,0.044,0.351,0.004,0.031,0.018,0.000,0.000,0.000
TCGA-EL-A3ZL-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.568,0.015,0.166,0.041,0.165,0.040,0.000,0.000,0.000,0.000
TCGA-CE-A13K-01A,0.003,0.000,0.006,0.000,0.015,0.000,0.527,0.015,0.243,0.016,0.120,0.051,0.005,0.000,0.000,0.000
TCGA-DJ-A3UQ-01A,0.000,0.000,0.025,0.000,0.001,0.000,0.511,0.066,0.081,0.242,0.019,0.051,0.003,0.000,0.000,0.000
TCGA-BJ-A45H-01A,0.015,0.000,0.009,0.000,0.010,0.000,0.613,0.013,0.137,0.080,0.055,0.065,0.002,0.000,0.000,0.000
TCGA-L6-A4EU-01A,0.001,0.000,0.007,0.000,0.000,0.000,0.664,0.060,0.075,0.093,0.016,0.084,0.000,0.000,0.000,0.000
TCGA-DJ-A3VM-01A,0.008,0.000,0.001,0.000,0.000,0.000,0.664,0.001,0.193,0.002,0.089,0.039,0.000,0.000,0.000,0.000
TCGA-H2-A3RH-01A,0.013,0.000,0.002,0.000,0.005,0.000,0.695,0.002,0.136,0.023,0.068,0.050,0.004,0.000,0.000,0.000
TCGA-EL-A3ZR-01A,0.019,0.000,0.000,0.000,0.007,0.000,0.717,0.003,0.158,0.002,0.076,0.018,0.001,0.000,0.000,0.000
TCGA-BJ-A291-01A,0.013,0.000,0.001,0.000,0.009,0.000,0.545,0.001,0.287,0.007,0.120,0.017,0.000,0.000,0.000,0.000
TCGA-MK-A4N9-01A,0.003,0.000,0.006,0.001,0.004,0.000,0.680,0.013,0.160,0.034,0.076,0.023,0.000,0.000,0.000,0.000
TCGA-EL-A3MZ-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.632,0.018,0.126,0.120,0.031,0.064,0.000,0.000,0.000,0.000
TCGA-EM-A2CP-01A,0.111,0.002,0.033,0.016,0.042,0.000,0.286,0.015,0.183,0.024,0.060,0.221,0.000,0.005,0.004,0.001
TCGA-DJ-A2PZ-01A,0.000,0.001,0.010,0.000,0.000,0.000,0.629,0.029,0.112,0.086,0.038,0.094,0.001,0.000,0.000,0.000
TCGA-EL-A3ZG-01A,0.001,0.000,0.000,0.000,0.001,0.000,0.712,0.000,0.144,0.001,0.115,0.028,0.000,0.000,0.000,0.000
TCGA-FE-A3PC-01A,0.007,0.000,0.000,0.000,0.001,0.000,0.686,0.000,0.105,0.001,0.123,0.076,0.000,0.000,0.000,0.000
TCGA-BJ-A0YZ-01A,0.021,0.000,0.005,0.000,0.000,0.000,0.541,0.000,0.191,0.034,0.163,0.043,0.000,0.001,0.000,0.000
TCGA-DJ-A13M-01A,0.025,0.000,0.000,0.000,0.002,0.000,0.777,0.001,0.110,0.001,0.056,0.026,0.000,0.000,0.000,0.000
TCGA-EM-A3OA-01A,0.063,0.000,0.000,0.000,0.011,0.000,0.733,0.001,0.133,0.001,0.046,0.011,0.000,0.000,0.000,0.000
TCGA-J8-A3YE-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.858,0.003,0.074,0.001,0.041,0.022,0.000,0.000,0.000,0.000
TCGA-BJ-A0Z9-01A,0.000,0.000,0.013,0.000,0.000,0.000,0.779,0.023,0.042,0.027,0.004,0.110,0.000,0.000,0.000,0.000
TCGA-EL-A3CW-01A,0.055,0.090,0.031,0.000,0.033,0.001,0.434,0.036,0.126,0.067,0.064,0.061,0.001,0.000,0.000,0.000
TCGA-FY-A3R6-01A,0.067,0.012,0.026,0.004,0.034,0.000,0.389,0.053,0.161,0.080,0.062,0.108,0.001,0.001,0.000,0.001
TCGA-H2-A2K9-01A,0.020,0.000,0.001,0.000,0.010,0.000,0.623,0.000,0.197,0.025,0.081,0.039,0.002,0.000,0.001,0.000
TCGA-DJ-A2PO-01A,0.021,0.001,0.008,0.014,0.026,0.000,0.493,0.010,0.179,0.050,0.052,0.143,0.003,0.000,0.001,0.000
TCGA-FY-A40N-01A,0.054,0.001,0.003,0.000,0.021,0.000,0.683,0.008,0.111,0.011,0.051,0.057,0.000,0.000,0.000,0.000
TCGA-EM-A1YD-01A,0.027,0.000,0.003,0.000,0.011,0.000,0.409,0.007,0.252,0.104,0.155,0.028,0.001,0.002,0.000,0.000
TCGA-DE-A69J-01A,0.000,0.000,0.015,0.000,0.000,0.000,0.733,0.027,0.119,0.037,0.019,0.050,0.000,0.000,0.000,0.000
TCGA-EL-A3MX-01A,0.015,0.000,0.004,0.000,0.000,0.001,0.816,0.016,0.031,0.045,0.055,0.016,0.002,0.000,0.000,0.000
TCGA-J8-A3YG-01A,0.001,0.000,0.016,0.000,0.000,0.000,0.642,0.022,0.104,0.062,0.049,0.099,0.003,0.000,0.000,0.000
TCGA-BJ-A0ZC-01A,0.039,0.000,0.003,0.000,0.010,0.000,0.603,0.001,0.185,0.023,0.116,0.019,0.000,0.001,0.000,0.000
TCGA-FY-A40K-01A,0.009,0.001,0.009,0.000,0.010,0.008,0.496,0.020,0.152,0.063,0.061,0.168,0.004,0.000,0.000,0.000
TCGA-EL-A4K6-01A,0.005,0.000,0.000,0.000,0.012,0.001,0.906,0.003,0.038,0.000,0.017,0.018,0.000,0.000,0.000,0.000
TCGA-EL-A3H3-01A,0.000,0.000,0.032,0.000,0.013,0.000,0.609,0.085,0.090,0.027,0.024,0.119,0.001,0.000,0.000,0.000
TCGA-BJ-A290-01A,0.001,0.001,0.010,0.000,0.000,0.000,0.631,0.002,0.150,0.071,0.111,0.022,0.001,0.000,0.000,0.000
TCGA-BJ-A28Z-01A,0.069,0.022,0.040,0.010,0.036,0.000,0.291,0.068,0.138,0.105,0.035,0.181,0.001,0.000,0.000,0.002
TCGA-CE-A484-01A,0.003,0.000,0.000,0.000,0.011,0.000,0.648,0.004,0.150,0.000,0.146,0.038,0.000,0.000,0.000,0.000
TCGA-EM-A3FL-01A,0.075,0.012,0.004,0.000,0.007,0.000,0.719,0.000,0.082,0.003,0.081,0.016,0.000,0.000,0.000,0.000
TCGA-EL-A3GO-01A,0.005,0.000,0.000,0.000,0.022,0.000,0.494,0.002,0.311,0.000,0.131,0.033,0.000,0.001,0.000,0.000
TCGA-ET-A39T-01A,0.001,0.000,0.001,0.001,0.000,0.000,0.773,0.000,0.100,0.010,0.060,0.054,0.000,0.000,0.000,0.000
TCGA-EM-A2CK-01A,0.020,0.000,0.000,0.000,0.008,0.000,0.652,0.001,0.194,0.001,0.104,0.019,0.000,0.000,0.000,0.000
TCGA-DJ-A4UQ-01A,0.015,0.000,0.008,0.000,0.010,0.000,0.569,0.017,0.143,0.105,0.069,0.061,0.003,0.000,0.000,0.000
TCGA-DJ-A3UO-01A,0.003,0.000,0.006,0.000,0.000,0.000,0.705,0.007,0.134,0.044,0.056,0.046,0.000,0.000,0.000,0.000
TCGA-DJ-A1QM-01A,0.013,0.000,0.013,0.000,0.003,0.000,0.498,0.023,0.115,0.220,0.063,0.049,0.001,0.000,0.000,0.000
TCGA-ET-A3BS-01A,0.107,0.002,0.033,0.002,0.029,0.001,0.434,0.014,0.122,0.049,0.048,0.157,0.001,0.000,0.000,0.000
TCGA-EM-A3AO-01A,0.029,0.001,0.011,0.000,0.026,0.000,0.505,0.034,0.178,0.001,0.111,0.101,0.002,0.000,0.000,0.000
TCGA-DJ-A3UN-01A,0.011,0.000,0.005,0.000,0.001,0.001,0.623,0.002,0.148,0.027,0.083,0.096,0.003,0.000,0.000,0.000
TCGA-DJ-A13W-01A,0.000,0.000,0.000,0.000,0.007,0.000,0.464,0.000,0.191,0.000,0.281,0.056,0.000,0.000,0.000,0.000
TCGA-DJ-A3VE-01A,0.001,0.001,0.005,0.000,0.000,0.000,0.623,0.010,0.185,0.059,0.073,0.043,0.000,0.000,0.000,0.000
TCGA-DJ-A3VI-01A,0.024,0.000,0.001,0.000,0.000,0.000,0.821,0.000,0.078,0.001,0.034,0.039,0.000,0.000,0.000,0.000
TCGA-EM-A2CO-01A,0.011,0.000,0.000,0.000,0.000,0.000,0.733,0.000,0.100,0.000,0.127,0.028,0.000,0.000,0.000,0.000
TCGA-ET-A39L-01A,0.009,0.000,0.002,0.000,0.010,0.000,0.574,0.004,0.245,0.003,0.110,0.041,0.002,0.000,0.000,0.000
TCGA-EM-A3FO-01A,0.000,0.000,0.005,0.000,0.002,0.000,0.902,0.015,0.032,0.018,0.001,0.024,0.000,0.000,0.000,0.000
TCGA-E8-A418-01A,0.001,0.000,0.002,0.003,0.000,0.000,0.806,0.001,0.060,0.001,0.023,0.102,0.000,0.001,0.000,0.000
TCGA-DE-A4M9-01A,0.016,0.000,0.004,0.000,0.008,0.000,0.678,0.005,0.092,0.065,0.101,0.031,0.000,0.000,0.000,0.000
TCGA-BJ-A28W-01A,0.091,0.210,0.075,0.000,0.057,0.024,0.198,0.109,0.058,0.040,0.036,0.095,0.000,0.006,0.000,0.000
TCGA-DJ-A2Q6-01A,0.007,0.000,0.017,0.000,0.005,0.000,0.460,0.029,0.204,0.183,0.059,0.033,0.002,0.000,0.000,0.000
TCGA-EL-A3N2-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.670,0.027,0.182,0.037,0.022,0.052,0.000,0.000,0.000,0.000
TCGA-FK-A3SG-01A,0.001,0.000,0.005,0.000,0.004,0.000,0.658,0.001,0.172,0.003,0.101,0.054,0.000,0.000,0.000,0.000
TCGA-DJ-A3UM-01A,0.012,0.000,0.007,0.000,0.000,0.000,0.620,0.013,0.156,0.064,0.051,0.074,0.002,0.000,0.000,0.000
TCGA-BJ-A45E-01A,0.240,0.001,0.034,0.057,0.065,0.000,0.120,0.029,0.079,0.059,0.050,0.260,0.000,0.004,0.001,0.001
TCGA-E8-A415-01A,0.011,0.000,0.003,0.000,0.006,0.000,0.674,0.010,0.114,0.066,0.040,0.075,0.000,0.000,0.000,0.000
TCGA-DJ-A4UP-01A,0.030,0.045,0.022,0.000,0.035,0.001,0.452,0.047,0.161,0.054,0.072,0.077,0.003,0.000,0.000,0.000
TCGA-ET-A39J-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.541,0.001,0.246,0.061,0.107,0.036,0.002,0.000,0.000,0.000
TCGA-KS-A41J-01A,0.013,0.000,0.008,0.000,0.004,0.000,0.739,0.019,0.079,0.006,0.028,0.103,0.000,0.000,0.000,0.000
TCGA-BJ-A4O9-01A,0.004,0.000,0.000,0.000,0.004,0.000,0.832,0.005,0.101,0.000,0.034,0.019,0.000,0.000,0.000,0.000
TCGA-EM-A2CM-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.809,0.006,0.086,0.000,0.047,0.052,0.000,0.000,0.000,0.000
TCGA-EM-A2OW-01A,0.031,0.000,0.001,0.000,0.000,0.000,0.526,0.000,0.271,0.000,0.121,0.048,0.000,0.000,0.000,0.000
TCGA-FE-A3PA-01A,0.001,0.000,0.004,0.000,0.017,0.000,0.693,0.027,0.155,0.010,0.050,0.042,0.000,0.000,0.000,0.000
TCGA-QD-A8IV-01A,0.062,0.000,0.000,0.000,0.017,0.000,0.608,0.011,0.179,0.002,0.077,0.042,0.001,0.000,0.001,0.000
TCGA-IM-A3U2-01A,0.000,0.000,0.010,0.000,0.000,0.000,0.747,0.027,0.077,0.078,0.027,0.033,0.000,0.000,0.000,0.000
TCGA-EL-A3H5-01A,0.000,0.003,0.019,0.000,0.000,0.000,0.162,0.048,0.146,0.500,0.047,0.073,0.000,0.000,0.000,0.000
TCGA-DJ-A13R-01A,0.039,0.001,0.006,0.022,0.205,0.000,0.273,0.001,0.059,0.000,0.083,0.309,0.000,0.000,0.001,0.000
TCGA-ET-A2MY-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.792,0.010,0.093,0.010,0.046,0.046,0.000,0.000,0.000,0.000
TCGA-IM-A3EB-01A,0.027,0.000,0.012,0.006,0.016,0.000,0.669,0.019,0.079,0.043,0.024,0.104,0.001,0.000,0.000,0.001
TCGA-DJ-A1QF-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.588,0.000,0.206,0.025,0.109,0.068,0.000,0.000,0.000,0.000
TCGA-EL-A3T1-01A,0.020,0.002,0.025,0.005,0.002,0.000,0.658,0.036,0.084,0.072,0.009,0.084,0.000,0.000,0.000,0.000
TCGA-FE-A237-01A,0.009,0.001,0.014,0.000,0.004,0.000,0.576,0.031,0.136,0.119,0.050,0.060,0.001,0.000,0.000,0.000
TCGA-EM-A3FJ-01A,0.001,0.000,0.008,0.000,0.000,0.000,0.657,0.028,0.141,0.067,0.047,0.050,0.000,0.000,0.000,0.000
TCGA-EL-A3D4-01A,0.002,0.000,0.004,0.000,0.008,0.000,0.486,0.006,0.234,0.054,0.149,0.053,0.004,0.000,0.000,0.000
TCGA-FE-A234-01A,0.000,0.000,0.021,0.000,0.000,0.000,0.689,0.037,0.122,0.030,0.018,0.082,0.000,0.000,0.000,0.000
TCGA-FY-A40M-01A,0.005,0.000,0.001,0.000,0.006,0.002,0.762,0.011,0.098,0.030,0.062,0.021,0.000,0.000,0.000,0.000
TCGA-EM-A2OX-01A,0.002,0.000,0.010,0.000,0.004,0.000,0.608,0.017,0.159,0.064,0.082,0.054,0.000,0.000,0.000,0.000
TCGA-EM-A4FR-01A,0.001,0.000,0.000,0.000,0.003,0.000,0.738,0.006,0.127,0.000,0.071,0.053,0.000,0.000,0.000,0.000
TCGA-EM-A22I-01A,0.000,0.000,0.011,0.000,0.000,0.000,0.698,0.049,0.115,0.051,0.028,0.047,0.000,0.000,0.000,0.000
TCGA-FY-A3ON-01A,0.015,0.000,0.015,0.001,0.012,0.000,0.595,0.016,0.180,0.048,0.049,0.064,0.003,0.000,0.000,0.000
TCGA-EM-A1YC-01A,0.005,0.001,0.001,0.000,0.000,0.000,0.811,0.000,0.077,0.000,0.068,0.033,0.000,0.002,0.000,0.000
TCGA-EL-A3TA-01A,0.016,0.001,0.015,0.000,0.013,0.000,0.510,0.028,0.167,0.050,0.094,0.103,0.004,0.000,0.000,0.000
TCGA-CE-A27D-01A,0.032,0.064,0.038,0.001,0.035,0.000,0.397,0.075,0.146,0.079,0.048,0.080,0.002,0.004,0.000,0.000
TCGA-ET-A3BT-01A,0.004,0.003,0.013,0.000,0.000,0.000,0.679,0.024,0.118,0.076,0.027,0.055,0.000,0.000,0.000,0.000
TCGA-DJ-A13U-01A,0.000,0.001,0.008,0.000,0.000,0.000,0.701,0.022,0.138,0.019,0.072,0.039,0.000,0.000,0.000,0.000
TCGA-EM-A3O8-01A,0.028,0.000,0.000,0.000,0.003,0.000,0.672,0.001,0.198,0.001,0.080,0.017,0.000,0.000,0.000,0.000
TCGA-H2-A422-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.786,0.002,0.101,0.003,0.039,0.065,0.000,0.000,0.000,0.000
TCGA-EL-A3CL-01A,0.002,0.000,0.007,0.000,0.005,0.000,0.681,0.010,0.144,0.047,0.048,0.052,0.005,0.000,0.000,0.000
TCGA-DJ-A13V-01A,0.014,0.000,0.007,0.000,0.001,0.000,0.655,0.007,0.152,0.058,0.063,0.038,0.000,0.003,0.000,0.000
TCGA-EM-A22Q-01A,0.027,0.000,0.000,0.000,0.009,0.000,0.719,0.000,0.109,0.002,0.104,0.028,0.000,0.000,0.001,0.000
TCGA-EM-A22J-01A,0.006,0.000,0.000,0.000,0.004,0.000,0.680,0.008,0.186,0.000,0.073,0.041,0.000,0.000,0.001,0.000
TCGA-BJ-A0Z2-01A,0.026,0.000,0.007,0.000,0.008,0.000,0.763,0.013,0.108,0.007,0.041,0.025,0.002,0.000,0.000,0.000
TCGA-E3-A3E3-01A,0.001,0.000,0.004,0.000,0.000,0.000,0.748,0.029,0.106,0.019,0.048,0.044,0.000,0.000,0.000,0.000
TCGA-IM-A41Y-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.853,0.000,0.082,0.001,0.036,0.027,0.000,0.000,0.000,0.000
TCGA-EM-A3AN-01A,0.001,0.000,0.004,0.000,0.008,0.000,0.691,0.023,0.134,0.034,0.059,0.045,0.000,0.000,0.000,0.000
TCGA-EL-A3ZP-01A,0.020,0.002,0.014,0.003,0.027,0.000,0.530,0.051,0.112,0.117,0.032,0.091,0.001,0.000,0.000,0.000
TCGA-BJ-A3F0-01A,0.032,0.000,0.003,0.000,0.003,0.000,0.495,0.000,0.291,0.018,0.128,0.026,0.000,0.004,0.000,0.000
TCGA-L6-A4EQ-01A,0.002,0.000,0.005,0.000,0.001,0.000,0.742,0.008,0.152,0.010,0.028,0.049,0.000,0.002,0.000,0.000
TCGA-FE-A3PB-01A,0.010,0.001,0.016,0.000,0.004,0.000,0.475,0.129,0.074,0.239,0.023,0.030,0.001,0.000,0.000,0.000
TCGA-BJ-A0ZB-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.743,0.016,0.123,0.029,0.041,0.042,0.000,0.000,0.000,0.000
TCGA-BJ-A0ZJ-01A,0.033,0.055,0.029,0.000,0.035,0.001,0.426,0.037,0.141,0.048,0.092,0.101,0.002,0.000,0.000,0.000
TCGA-EM-A4G1-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.729,0.028,0.117,0.000,0.073,0.050,0.000,0.000,0.000,0.000
TCGA-DJ-A3V7-01A,0.001,0.000,0.006,0.000,0.000,0.000,0.752,0.016,0.101,0.005,0.049,0.070,0.000,0.000,0.000,0.000
TCGA-KS-A4I3-01A,0.001,0.000,0.002,0.000,0.004,0.000,0.709,0.014,0.136,0.017,0.083,0.033,0.000,0.000,0.000,0.000
TCGA-EL-A3GR-01A,0.001,0.001,0.012,0.000,0.006,0.000,0.530,0.019,0.180,0.119,0.065,0.064,0.002,0.000,0.000,0.000
TCGA-EM-A3AQ-01A,0.002,0.000,0.004,0.000,0.007,0.000,0.657,0.010,0.178,0.005,0.086,0.051,0.000,0.000,0.000,0.000
TCGA-BJ-A45C-01A,0.012,0.000,0.001,0.000,0.010,0.000,0.655,0.000,0.142,0.033,0.135,0.011,0.001,0.000,0.000,0.000
TCGA-DJ-A2PN-01A,0.001,0.000,0.007,0.000,0.003,0.000,0.647,0.007,0.172,0.033,0.081,0.047,0.000,0.000,0.000,0.000
TCGA-ET-A2MX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.894,0.000,0.046,0.000,0.012,0.048,0.000,0.000,0.000,0.000
TCGA-DJ-A4V2-01A,0.001,0.000,0.014,0.000,0.003,0.000,0.708,0.023,0.092,0.036,0.029,0.094,0.001,0.000,0.000,0.000
TCGA-ET-A39P-01A,0.001,0.000,0.006,0.000,0.000,0.000,0.678,0.017,0.139,0.055,0.056,0.047,0.000,0.000,0.000,0.000
TCGA-DJ-A2Q3-01A,0.015,0.031,0.021,0.011,0.013,0.000,0.479,0.048,0.123,0.113,0.039,0.104,0.002,0.000,0.000,0.001
TCGA-DJ-A2QC-01A,0.004,0.000,0.004,0.000,0.009,0.000,0.610,0.000,0.194,0.002,0.102,0.070,0.003,0.001,0.000,0.000
TCGA-KS-A4IB-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.781,0.000,0.118,0.001,0.055,0.045,0.000,0.000,0.000,0.000
TCGA-EM-A3AK-01A,0.003,0.000,0.014,0.000,0.008,0.000,0.531,0.009,0.201,0.032,0.122,0.076,0.003,0.000,0.000,0.000
TCGA-EM-A3ST-01A,0.026,0.000,0.000,0.000,0.011,0.000,0.779,0.010,0.090,0.000,0.052,0.027,0.000,0.005,0.000,0.000
TCGA-FK-A3SD-01A,0.028,0.000,0.001,0.000,0.008,0.000,0.657,0.000,0.140,0.016,0.136,0.013,0.000,0.000,0.000,0.000
TCGA-DJ-A2PQ-01A,0.001,0.000,0.001,0.000,0.002,0.000,0.705,0.004,0.144,0.009,0.091,0.042,0.000,0.000,0.000,0.000
TCGA-DJ-A13P-01A,0.005,0.000,0.004,0.000,0.000,0.000,0.623,0.001,0.231,0.007,0.077,0.049,0.001,0.002,0.000,0.000
TCGA-EM-A2CL-01A,0.031,0.000,0.000,0.000,0.010,0.000,0.620,0.003,0.175,0.007,0.142,0.010,0.001,0.000,0.000,0.000
TCGA-EL-A3MW-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.663,0.000,0.157,0.008,0.069,0.101,0.000,0.000,0.000,0.000
TCGA-J8-A3NZ-01A,0.003,0.000,0.009,0.001,0.000,0.000,0.686,0.032,0.114,0.037,0.038,0.079,0.000,0.000,0.000,0.000
TCGA-DE-A4MD-01A,0.000,0.003,0.000,0.000,0.000,0.000,0.874,0.000,0.038,0.000,0.047,0.038,0.000,0.000,0.000,0.000
TCGA-DJ-A3UY-01A,0.001,0.000,0.019,0.000,0.002,0.000,0.524,0.053,0.112,0.154,0.050,0.082,0.001,0.000,0.000,0.000
TCGA-ET-A25O-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.815,0.001,0.112,0.000,0.047,0.023,0.000,0.000,0.000,0.000
TCGA-EL-A3ZM-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.795,0.026,0.033,0.053,0.014,0.071,0.000,0.000,0.000,0.000
TCGA-EM-A1YE-01A,0.037,0.000,0.001,0.000,0.008,0.000,0.660,0.001,0.133,0.012,0.122,0.025,0.000,0.001,0.000,0.000
TCGA-J8-A42S-01A,0.003,0.000,0.005,0.000,0.005,0.000,0.640,0.018,0.160,0.081,0.057,0.030,0.000,0.000,0.000,0.000
