Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-94-7943-01A,0,0.0246522623015412,0.467174002408545,0.15187367974151,0.0314501556101782,0.229857553691444,0,0,0,0.0949923462467817,0,0.163876869718882,0.996402980910117
TCGA-68-8251-01A,0.00112273953570472,0.0112472906902094,0.259302927153627,0.116257462308025,0.00448897010984487,0.582688513031533,0,0.000251726150957352,0,0.024640371020098,0,0.267513909153628,0.986203043752215
TCGA-33-A5GW-01A,0,0,0.0273328972938772,0.0127882347640123,0.000303786433305903,0.898703777236894,0,0,0,0.0608713042719105,0,0.277011345288811,1.05032217908376
TCGA-85-8070-01A,0,0,0.352681429892086,0.0452113017907836,0.055051074870233,0.36364427341945,0,0.0210111995073586,0,0.162400720520089,0,0.141597014579952,1.01339701942737
TCGA-85-8479-01A,0,0,0.00280097997889909,0.00161866134959039,0,0.98687897015532,8.68206637268873e-05,0,0,0.00861456785246409,0,0.703965315502251,0.712979635415064
TCGA-22-5482-01A,0,0,0.0357581627433606,0.0173658828421104,0.00247768491202506,0.940120155362371,0.000117126972511524,0,0,0.00416098716762145,0,0.691037584581962,0.723891737058755
TCGA-21-1077-01A,0,0.0108097597416461,0.10503042836525,0.0454802312802682,0.0245932426896886,0.772574663025154,0.00124186341150316,0.00592680496915275,0,0.0343430065173372,0,0.529426545331639,0.851899851780897
TCGA-43-6773-01A,0.020544665357885,0.00738569065825475,0.297278290773091,0.148563735528525,0.166053336370574,0.267767398737372,0.00224793222337921,0,1.0959304105292e-05,0.0901479910468134,0,0.548333701886284,0.848594780087374
TCGA-34-8455-01A,0,0,0.159150878776451,0.0242136798848814,0.0187092697707035,0.732782757462608,0.00344527455940348,0,0,0.0616981395459532,0,0.544848120537132,0.83920602532886
TCGA-85-7950-01A,0.0388509636756666,0.0120229589661966,0.437129512346091,0.0609349222137159,0.000375051440781438,0.321775013780837,0.000771631646327694,0.0698012622535322,0,0.0583386836768516,0,0.273298088577063,0.963409799804807
TCGA-60-2715-01A,0,0.0239600034533723,0.327048119893725,0.163252802525374,0.0175096073908006,0.291292650967672,0.00370061797780508,0,0,0.173236197791251,0,0.451621028975273,0.902864429442975
TCGA-85-A5B5-01A,0,0.00342388213281216,0.0700952049367955,0.0100709928655531,0.00208908775152203,0.882910505187007,0,0.00436033161076196,0,0.0270499955155488,0,0.470065181329758,0.909358944462685
TCGA-33-4583-01A,0.0225474724869751,0,0.0131904829951583,0.0116042720574285,0.00227305879369067,0.932818346795116,0.000494140318095185,0.00663967912806588,0,0.0104325474254699,0,0.545763955090639,0.856967946392509
TCGA-60-2725-01A,0.0264744899637742,0.00821949660916515,0.283012753158153,0.231281384447877,0.015135370069575,0.319655037903734,0.00210132144836653,0.00134463882418124,0,0.112775507575174,0,0.374171932411073,0.928501052311987
TCGA-85-8072-01A,0.0066421878001338,0,0.311326865357701,0.114263687619704,0.0205021047750365,0.425863536867601,0.00122338549364315,0.00143238661155785,0,0.118745845474623,0,0.271159126781017,0.968766551235355
TCGA-22-4601-01A,0,0.0300177898597281,0.198649412693285,0.134719173739135,0.0231473293457714,0.470518779923353,0,0.00117627699031411,0,0.141771237448413,0,0.31021378306255,0.955009181201256
TCGA-66-2781-01A,0,0.0196827067112492,0.0984641328722495,0.0439197989444045,0.0282930107277971,0.793252120414546,0.00182099906663462,0,0,0.0145672312631189,0,0.474828586134082,0.892430204273545
TCGA-22-0940-01A,0.038949998038107,0,0.202346641960819,0.0855525611149368,0.02556512457074,0.591771195923266,0.00220816108599336,0.0137504044356937,0,0.0398559128704444,0,0.385605714268756,0.92739216100487
TCGA-43-6143-01A,0,0,0.194407797966123,0.0580994015146895,0.00766423097455847,0.685091280008799,0,0.0037416438113676,0,0.0509956457244624,0,0.390075094840321,0.933950505565637
TCGA-39-5021-01A,0.0201907418906763,0.00917317891750774,0.181463208362823,0.0700483931036255,0.0525460834426789,0.597634981519187,0.00200445571976109,0.022358180155807,0,0.0445807768879334,0,0.370950567287349,0.935980271306893
TCGA-22-1012-01A,0.00526136006204376,0.00210852411653201,0.0217205446410001,0.0549457075673245,0.00620723459360084,0.892220334265094,0.000319403357949557,0,0,0.0172168913964554,0,0.74078338618126,0.67316423475594
TCGA-33-AASL-01A,0.0128071623106599,0,0.00368116363706374,0.00641315343665053,0.00284856783814943,0.972509584276732,0.000450137113748368,0.000283407482319735,0,0.00100682390467657,0,0.329034711586406,1.0362793748833
TCGA-33-4533-01A,0,0,0.471171284056098,0.0471172969760132,0.00285470026600003,0.395261949346558,0,0.00520417910453593,0,0.0783905902507939,0,0.302555331347352,0.956352373668686
