Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-HQ-A5NE-01A,0,0.00497074457786168,0.119393884944354,0.0145272502131291,0,0.795381888691502,0.000502042150538898,0.00340848187622247,0,0.061815707546391,0,0.594111737021748,0.804892317263981
TCGA-FD-A5BT-01A,0.0252365284295409,0.00315934483445235,0.543322132459008,0.242043150355713,0.00297358321070645,0.111788746843475,0,0,0.000779596631008907,0.0706969172360954,0,0.441637862533331,0.9088339558394
TCGA-DK-A3IQ-01A,0,0,0.804573137952091,0.0394824098599717,0,0.076556856153342,0.00238986220616968,0,0,0.0769977338284257,0,0.249861277133984,0.973940403152765
TCGA-ZF-AA4X-01A,0,0.0439202592087344,0.0676035679027925,0.042729211286032,0.000474979872510583,0.750527367063358,0,0.00014684921194756,0,0.094597765454625,0.01,0.161740278544348,1.07593627976272
TCGA-GD-A3OQ-01A,0,0,0.0564696403254897,0.00803759510696594,0,0.891227143727695,0,0.00609157331748966,0,0.0381740475223601,0,0.350513775002366,0.998025668397329
TCGA-ZF-AA51-01A,0.00462335621583685,0.0854763337257223,0.345344818489959,0.0971913917824727,0.0404161151278063,0.205221711647531,0,0.0472180645512473,0,0.174508208459424,0.02,0.0989080562860208,1.00971276935528
TCGA-FD-A3SS-01A,0,0,0.159871846038923,0.0033556510854877,0,0.778465449151051,0,0.00807704137841827,0,0.0502300123461202,0,0.337713061680455,0.980904598306586
TCGA-DK-AA71-01A,0,0.00597528575262786,0.0445890078395916,0.0167719484796926,0.00133018876236764,0.866230657958644,0,0,0,0.0651029112070766,0,0.285101927804651,1.03543310393966
TCGA-4Z-AA83-01A,0,0.0293203165237651,0.181396541208509,0.0224046792261541,3.30237535942555e-05,0.57065694648426,0,0.0103538422543992,0,0.185834650549318,0,0.34965962554853,0.944226324386485
TCGA-ZF-A9R4-01A,0,0.13805524640857,0.00743200963565528,0.243615417971201,0.00996438610320443,0.434782561044501,0,0,0,0.166150378836869,0,0.22192995852606,0.988208432349062
TCGA-BT-A20P-01A,0,0.00570268208200737,0.120392127363804,0.00485508564090405,0.000185232489750669,0.716170174304546,0,0.00116468401158317,0,0.151530014107405,0,0.198657421525084,1.04788241078467
TCGA-HQ-A2OE-01A,0,0.111863757583186,0.120671427722394,0.00993293717358328,0.0152904078206351,0.43261739057086,0,0.0547315799416129,0,0.254892499187729,0.01,0.152032938990658,1.01223388696604
TCGA-R3-A69X-01A,0,0.0345656918051681,0.459123592732078,0.0964385842254239,0.000827676841787948,0.295026466102537,0.00358282014678447,0,0,0.11043516814622,0,0.317409865257034,0.948208492485979
TCGA-BT-A3PH-01A,0,0.00110236544545543,0.233516084984573,0.0325033497832317,0.00182671918107814,0.368637250930778,0,0.0037697565506855,0,0.358644473124198,0.01,0.146495938449094,1.01145608316754
TCGA-UY-A9PA-01A,0.0323650184783896,0.0115931815544686,0.014881046305635,0.0403060290456584,0,0.812318617404332,0.000409323146804429,0.0165912143528049,0,0.0715355697119073,0,0.415022659854747,0.936035322513457
TCGA-BL-A13J-01B,0,0.0757882413063585,0.265606171521409,0.028487310899987,0.0019558206487145,0.523848416097815,0,0.0245465601547783,0,0.0797674793709375,0,0.22952715902439,0.994538756536066
TCGA-CF-A3MI-01A,0,0.0141485522602568,0.0861053582380966,0.00598620897253254,0.000522486076064813,0.566050554957992,0.00344601461412248,0.0114238469032808,0,0.312316977977654,0,0.40363903979901,0.917190785264232
TCGA-XF-AAMW-01A,0,0.00146351025804777,0.0250742235079884,0.025010729031683,0.000533810555789754,0.90227883173043,0,5.72766366409274e-05,0,0.0455816182794199,0,0.483786533467117,0.902316395092231
TCGA-H4-A2HQ-01A,0,0,0.041304685395922,0.0148446136168878,0.00840792206744724,0.872591569477397,0,0.00202408826019826,0,0.0608271211821475,0,0.287649842253232,1.0355661842664
TCGA-HQ-A5ND-01A,0,0,0.0450949490419625,0,0,0.945616305147011,0,0.00206085080209964,0,0.00722789500892649,0,0.551875541913326,0.853993620053294
TCGA-K4-A6FZ-01A,0.000140126418470766,0,0.00737882682127003,0.0259320136090549,9.19531017883086e-05,0.926569247071526,0.000583872415281797,0.00315221236173622,0,0.0361517482008718,0,0.479552680984779,0.910257889480161
TCGA-DK-A3IV-01A,0,0.224986984421207,0.0766943608510028,0.179223679738504,0.000978527432018392,0.309133674856387,0,0.0771744495594665,0,0.131808323141415,0,0.21474542504003,0.979997670213073
TCGA-E7-A3X6-01A,0.0106063786162015,0,0.0183693167542133,0.0615390309724042,0.00039310244141984,0.872554447618538,0,0,0,0.0365377235972229,0,0.412579169804391,0.949624605868624
TCGA-BT-A42F-01A,0.0423681276208531,0,0.0131706275110386,0.0609518679829867,0.00585684186852375,0.846471051108991,0.000770828559786063,0.00942532984472709,0,0.0209853255030933,0,0.236745377217651,1.05995833911698
TCGA-UY-A8OB-01A,0.00590320006637064,0,0.0171885680359858,0.0116387753653891,0,0.962939023588203,0,0,0,0.00233043294405101,0,0.750896531591572,0.660343375915323
TCGA-DK-A1A3-01A,0,0.018784952997221,0.461574320229311,0.177899082480703,0.00973439980291904,0.00401602446598297,0.00495932514409709,0.0182824974688454,0,0.30474939741092,0.02,0.0638875357533948,1.02170654444254
TCGA-DK-AA6X-01A,0,0.0900072492991502,0.220733323221039,0.249592154181588,7.56844190637835e-05,0.263721123470622,0.00171819213940176,0,0,0.174152273269135,0,0.251307441747514,0.968800165109454
TCGA-G2-A3IE-01A,0,0.0775392043227897,0.130426591480068,0.0113776271091115,0.0123414853486752,0.5136828710995,0,0.0265824993263077,0,0.228049721313548,0.01,0.12453237395472,1.03688873648501
TCGA-FD-A5BU-01A,0.00288790623270299,0.00246074937714892,0.124790459960267,0.0127833539562087,0.00203132677232677,0.846189367867942,0.0003896713695746,0,0,0.00846716446382922,0,0.502309845981336,0.879340448989143
TCGA-C4-A0EZ-01A,0,0,0.360697436855699,0.0223105832821899,0,0.325176429909826,0,0.00445128290054169,0,0.287364267051744,0.01,0.13682906319617,1.01158328359236
TCGA-FD-A3B3-01A,0.0229929199932349,0.00217400815537908,0.161215806939055,0.0298722660713056,0.00635272565465861,0.75633240292775,0,0,0,0.021059870258617,0,0.675870564514318,0.74117554502279
TCGA-FD-A5BZ-01A,0,0.0146050371971449,0.693056563515041,0.0412195511490645,0.00495311102116446,0.177956843490901,0.000347454406899075,0,0,0.0678614392197856,0,0.279094574944209,0.961904647287617
TCGA-C4-A0F7-01A,0,0.00376869976029918,0.103692444452122,0.000616894675655967,0,0.822968077372869,0.000643330590334665,0.00401655302684317,0,0.0642940001218761,0,0.332012729736671,0.993994034500817
TCGA-XF-AAMR-01A,0,0.014139310621994,0.726518321033531,0.0774655574498755,0,0.0802170171653954,0.0032532026538098,0,0,0.0984065910753942,0,0.327931522802693,0.944583808039878
TCGA-XF-AAN7-01A,0.00440646573229455,0.007841238642252,0.47018324214063,0.04979589620233,0.000390751792177011,0,0.00043965957576846,0,0,0.466942745914548,0,0.289339300195461,0.957294435527386
TCGA-UY-A8OD-01A,0.00563607858061506,0,0.800349043904677,0.0739965826574459,0.00067913783632171,0,0.00318739749942439,0.00197550524270715,0,0.114176254278809,0,0.353587453089695,0.935278624096502
TCGA-FD-A3SP-01A,0.0108491004731397,0.00279055772657404,0.687757061423444,0.127180532195728,0.000224652743773035,0.108624688925186,0.00220694889933475,0,0,0.0603664576128207,0,0.359731563403808,0.933665772844861
TCGA-DK-A2HX-01A,0,0,0.798654185812531,0.0680955924452089,0.000164191230856235,0.0307093764798098,0.0011444085220224,0,0,0.101232245509571,0,0.319709063628751,0.947992148465747
TCGA-CF-A8HX-01A,0,0.00700076488351376,0.0899742087615717,0.0141137583423125,0,0.711812898279141,0,0.00173618297141726,0,0.175362186762044,0,0.253784434103542,1.01645264705009
TCGA-E7-A85H-01A,0,0.0978974478201986,0.409912611650046,0.121161756469438,0.0151273183104636,0.0823670048770037,0,0.0133916616659745,0,0.260142199206876,0.02,0.0849330145168283,1.01114327998326
TCGA-ZF-A9RL-01A,0,0.0115652514978859,0.0566672017241149,0.0128531903953086,0,0.63890229879779,0,0.00253920735440744,0,0.277472850230493,0.01,0.128723190695026,1.06533820951985
TCGA-UY-A9PB-01A,0.0382351261368557,0,0.265607320825805,0.122801271247808,0.0335000209082037,0.511502133855693,0.00127137315389278,0,0,0.027082753871741,0,0.509669911804805,0.863774341453439
TCGA-GV-A3JV-01A,0.0193082447020503,0.0315211028113308,0.384626441830756,0.063087407459827,0.00634168678565254,0.131441641286653,0.000759181008490966,0.0116571562576681,0,0.351257137857572,0.01,0.137970811342856,0.999677558698847
TCGA-GD-A6C6-01A,0,0.0255653426552056,0.0205399427722808,0.0845503993489466,0.000236781504653145,0.755764089822457,0.0011653259767298,0,0,0.112178117919727,0.01,0.15960880581844,1.07909536555111
TCGA-XF-A9SW-01A,0,0.00398878705738795,0.809828954532206,0.0595007185437186,0.0013633750439072,0,0.00222815646594168,0,3.45763613065222e-05,0.123055431995532,0,0.343249010068313,0.939251536408741
TCGA-GV-A3QI-01A,0,0,0.0797557874262726,0,0,0.114407134632675,0,0.0261369453729634,0,0.779700132568089,0.02,0.105682411125409,1.01898981628128
