Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-EL-A3D0-01A,0,0.00405058952702067,0.420351410687381,0.0130163268981581,0,0,0,0,0,0.56258167288744,0,0.226221065032775,0.978327215860462
TCGA-J8-A4HY-01A,0,0.0285174930562308,0.189429915690915,0.0446452638267388,0.000183805178421556,0,0.000186611417675185,0.0218454137536817,0,0.715191497076337,0,0.22137087783639,0.979343183632589
TCGA-L6-A4ET-01A,0,0.015339658328588,0.169125979267822,0,0,0.000514045783697565,0,0.00535435913299414,0,0.809665957486898,0,0.157275710182014,1.00395577444165
TCGA-DE-A4MC-01A,0.00850772153221388,0.169375525374301,0.235741832371331,0.0106543468202087,0.00064069842690259,0,0,0.0992508161226001,0,0.475829059352444,0,0.122129474130277,1.00035287144208
TCGA-ET-A25K-01A,0,0.00691750181039442,0.256722529103772,0.0120068603406921,0.000370525048554964,0,0,0.0109997468677267,0,0.71298283682886,0,0.270546261887732,0.964064856594472
TCGA-DJ-A3UU-01A,0.00017018343997132,0.012161813877491,0.544583533600947,0.0335576885786261,0.00692377900906915,0,0,0.0345710944458685,0,0.368031907048027,0,0.178035309660464,0.992212206306137
TCGA-EM-A1YA-01A,0,0.00736243211959412,0.148063298094812,0.0208850473870495,4.67133004017022e-05,0,0,0,0,0.823642509098143,0,0.255073413993553,0.970635915695033
TCGA-CE-A483-01A,0,0.0160520850424792,0.243745644308153,0,0.000197134418437572,2.11904895717296e-05,0,0.0174437224823525,0,0.722540223259006,0,0.182696114195923,0.993070051144908
TCGA-DJ-A3VD-01A,0.00994238830134443,0.123537877921746,0.410652137403863,0.142886922969848,0.0380998228549186,0,0,0.0569265693347648,0,0.217954281213515,0,0.220482271157716,0.975873564267935
TCGA-BJ-A28S-01A,0,0,0.236320090001463,0.00697126406558613,0,0,0,0.000971776351700493,0,0.755736869581251,0,0.252769302995379,0.970811300340767
TCGA-FY-A3R9-01A,0,0.01283401424048,0.205807124068428,0,0,0,0,0.0062879753422185,0,0.775070886348874,0,0.17217008124992,0.998099789891267
TCGA-FY-A3R8-01A,0,0,0.380395567554873,0.135320661530725,0,0,0,0,0,0.484283770914401,0,0.184875253944333,0.989040871741108
TCGA-DJ-A3V2-01A,0.0727299471447794,0.0854404731164888,0.218821657098932,0.237127316693573,0.0414494475208562,0,0,0.0117003519833203,0,0.33273080644205,0,0.21380775612367,0.977773243951634
TCGA-ET-A25L-01A,0,0.0204915834040784,0.490245088758495,0.0598086043327056,0,0.00433337604926369,0,0,0,0.425121347455457,0,0.223658930014778,0.977906162320496
TCGA-EL-A3D1-01A,0,0.0338888845851062,0.303074882942535,0.0578258115169421,0.000580390424688687,0.0101402422164224,0.00174418099935139,0,0,0.592745607314954,0,0.239551243144955,0.972606470600136
TCGA-FY-A3I4-01A,0,0.0105999493867418,0.461941923375567,0.0712666528665856,0.00105938410848281,0.0169877160244116,0,0.00106224915984294,0,0.437082125078368,0,0.326967073964174,0.945274836142103
TCGA-DJ-A3UV-01A,0,0.0109511025961634,0.479337279834074,0.0361593548162176,0.005643123635097,0.00266767412954681,0,0.0121868394087392,0,0.453054625580162,0,0.321944197891504,0.946754657649543
TCGA-BJ-A28T-01A,0.048605988337625,0.110215187739645,0.439203975337784,0.119747501676548,0.113093584803667,0,0,0.019807963579556,0,0.149325798525176,0,0.481845908169469,0.892579370732766
TCGA-EM-A3FQ-01A,0,0.0310651431507013,0.302184730366885,0.169027301060259,0.00138326109238492,0.208076843882498,0.000599958341386893,0.022684396918971,0,0.264978365186915,0,0.259966039202485,0.9656840610132
TCGA-J8-A4HW-01A,0,0.00105779601063848,0.279178188850035,0,0,0,0,0.00287200918381197,0,0.716892005955515,0,0.221890609128752,0.980924902486816
TCGA-MK-A4N6-01A,0,0.0312658709058669,0.396864561062309,0.193043635531764,0.00178316984184276,0,0,0.0405078686342765,0,0.33653489402394,0,0.121988350193112,1.00405219344444
TCGA-DJ-A3V8-01A,0,0.0449687475782971,0.343368219744633,0.0425466128171927,0.0231451537921521,0,0,0.0270035424516611,0,0.518967723616063,0,0.236419061705551,0.972873817711294
TCGA-DJ-A1QI-01A,0,0.0386021840339581,0.33977965822894,0.0538808880432488,0.0012543905816449,0,0,0.00119290826372457,0,0.565289970848484,0,0.158999458663147,0.997107376531971
