Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-24-1104-01A,0.0101671534146873,0,0.316788793473559,0.449436412940948,0.00142539735203369,0.0199897003912409,0,0,0,0.202192542427531,0.02,0.166339737051464,1.0141650506499
TCGA-25-1320-01A,0,0,0.582282603728529,0.280071048305022,0,0.0187349924309388,0,0,0,0.11891135553551,0.01,0.330697876692447,0.943873396804493
TCGA-24-1850-01A,0,0,0.343470564146068,0.50516990703972,0,0.0845148297305112,0,0,0,0.0668446990837012,0.01,0.387825196878561,0.922677591742333
TCGA-61-2101-01A,0,0,0.552888429592237,0.241322618055069,0,0.0174107318396718,0,0,0,0.188378220513023,0.02,0.231958229756844,0.978404122217771
TCGA-23-1111-01A,0,0,0.511161876952607,0.0929945015551158,0,0.0768607176038299,0,0,0,0.318982903888447,0.01,0.343237119183091,0.939724398726248
TCGA-25-2396-01A,0,0,0.381153869458955,0.430711797043035,0,0.0120255380205608,0,0,0,0.17610879547745,0.01,0.409009684532907,0.912505993157239
TCGA-30-1714-01A,0,0,0.301917915904295,0.268878290123331,0,0.161037180152518,0,0,0,0.268166613819856,0.02,0.0962903793030322,1.02268213591122
TCGA-04-1347-01A,0,0,0.441400688098444,0.18543903915259,8.67256065722644e-05,0.0476965835525438,0,0,0,0.32537696358985,0.02,0.147992667989122,1.0026868526904
TCGA-59-2351-01A,0,0,0.315477426095886,0.523297533338827,0.00115629895316858,0.0083300612786838,0,0,0,0.151738680333435,0,0.528404726054825,0.853082918699641
TCGA-09-1659-01B,0.000564334205669977,0,0.263037688899427,0.40687975753187,0,0.126474618412009,0,0,0,0.203043600951024,0.01,0.284408140679401,0.963613030526777
TCGA-24-1431-01A,0,0.100807737794222,0.234681301652572,0.452929865476935,0,0.0168588820532784,0.000168631600547608,0,0,0.194553581422445,0.07,0.0610086113992417,1.05331774145434
TCGA-31-1951-01A,0.0157825048341092,0,0.511625893418119,0.263302523940218,0,0.0417315914401453,0,0,0,0.167557486367408,0.01,0.378480424795719,0.926518056236121
TCGA-29-1769-01A,0,0,0.457101563470316,0.266466898875037,0,0.106353985442578,0,0,0,0.170077552212069,0.01,0.285073165086286,0.959522328018361
TCGA-13-0916-01A,0.0237227840475376,0,0.27770067612234,0.35465189263033,0.000345585349218253,0.000349557496755112,0,0.0021073246440031,0,0.341122179709816,0,0.569512799909632,0.847110289688439
TCGA-61-1721-01A,0,0,0.606103308992701,0.241712419563044,5.99630892582294e-05,0,0.00166761937164108,0,0,0.150456688983355,0,0.580276656916094,0.846818495640714
TCGA-20-1687-01A,0,0,0.440648532404373,0.314018003852741,0,0.026933711580632,0,0.00740786563033832,0,0.210991886531916,0.01,0.385423758857598,0.923362130800611
TCGA-29-2414-01A,0,0,0.547984033926187,0.174644160630703,0,0.0321810703669675,0,0,0,0.245190735076142,0.01,0.28515923568284,0.959088838135361
TCGA-13-1411-01A,0.0294921193760399,0,0.312977713745052,0.521728276495716,0,0.0228477698806207,0,0,0,0.112954120502571,0.01,0.319733993077902,0.955031927555994
TCGA-24-1928-01A,0,0,0.448905686719701,0.269883803327407,0,0.0564599925563587,0,0,0,0.224750517396533,0.01,0.315243318094296,0.949048638141742
TCGA-31-1959-01A,0,0,0.443182083463322,0.429695925471533,0,0.0485758764410697,0,0,0,0.0785461146240758,0,0.455970309133622,0.891854954952947
TCGA-57-1586-01A,0,0,0.144862793314621,0.575212151103063,0.000145476923485793,0.062002755335582,0,0,0,0.217776823323248,0.01,0.301434769544082,0.969175173773569
TCGA-09-2044-01B,0,0,0.209631266334739,0.543969654974385,0,0.0727782512886122,0,0,0,0.173620827402264,0,0.479460960152993,0.877890380205517
TCGA-13-1506-01A,0,0,0.292736431330198,0.33462563206101,0,0.175547707609275,0,0,0,0.197090228999517,0.02,0.182678600750178,0.998337881522601
