Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-A5-A0R8-01A,0.000300435221940828,0.0449584212097031,0.255813743268914,0.191972081010982,0.00485084429062087,0.148063328228345,0,0,0,0.354041146769494,0.01,0.161070307303315,0.99271235028484
TCGA-A5-A0G3-01A,0,0,0.59707861905183,0.037301959610732,0.00119693343892475,0.105603042338745,0,0.00461682616876321,0.000691065996562533,0.253511553394443,0,0.39940695424425,0.920704496985667
TCGA-AP-A054-01A,0.0647351135038574,0,0.42697480514873,0,0.000117650169677678,0.107794257905618,0,0.027792457441259,0,0.372585715830857,0.02,0.0924988072176676,1.01333631177473
TCGA-A5-A0GX-01A,0.000679517654428503,0,0.471637781108207,0.0939935641266032,0.00363780383852968,0.0323682756395006,0.000289254749827485,0,0,0.397393802882903,0.01,0.278249130261683,0.960564859606881
TCGA-DI-A2QY-01A,0.000340377888284618,0,0.396784714032773,0.0235620059392367,0.00055318838799664,0.047449998279821,0,0.0043208775166438,0,0.526988837955245,0.01,0.21885331783317,0.979457473874667
TCGA-EY-A1GC-01A,0,0.0745550478019566,0.0871502448916564,0.356186749024986,0.111429234459219,0.11893226524849,0,0.000925841603291563,0,0.2508206169704,0.02,0.119565942514306,1.01458923849521
TCGA-A5-A0GI-01A,0,0.054332377471674,0.341824928353893,0.0783782074919658,0.00622873044611683,0.0726681026111152,0,0.000368816841686158,0,0.446198836783549,0.01,0.215290850188555,0.978237900116358
TCGA-D1-A17S-01A,0,0.191944767984273,0.26533208412606,0.129156803858422,0.000269867018964681,0.0144268000433031,0,0,0,0.398869676968977,0.02,0.0921035616633348,1.00773577707835
TCGA-EY-A5W2-01A,0.0668776529518489,0,0.523454701060323,0.134707887263691,0,0.0372134306308649,0,0,0,0.237746328093272,0.03,0.0306121839645046,1.03104409635546
TCGA-D1-A1NU-01A,0,0.0214517640290003,0.27027190718253,0.115992038081756,0.0127438986333907,0.17398196228146,0,0.00489949857391264,0,0.40065893121795,0.01,0.295633796176515,0.95530719783724
TCGA-BG-A18A-01A,0,0,0.540005114666559,0.0207744533237695,0.00333398393744946,0.0158005019362447,0,0,0,0.420085946135978,0.01,0.285344026241397,0.958852175621725
TCGA-AX-A06B-01A,0,0.0217879856318639,0.625425783818737,0.0861322697337606,0.020812958391361,0.00630742840846027,0,0,0,0.239533574015817,0,0.335560908516261,0.94216033878502
TCGA-E6-A2P9-01A,0.0702250490728145,0,0.164930932303341,0.0759995433400609,0.117836181687406,0,0,0.0301713298000041,0,0.540836963796374,0.02,0.109562461240208,1.01757488957291
TCGA-PG-A917-01A,0.0446902064415017,0.0410858490765196,0.464645957828483,0.195812051425717,0.0175500281628328,0,0,0.0209690106497642,0,0.215246896415182,0.01,0.271991187125577,0.962172004197492
TCGA-AX-A3FS-01A,0,0,0.451825793308531,0.0674230719502318,0.00199867018104553,0.406409375126533,0,0,0,0.0723430894336588,0,0.385627715228467,0.922531001381694
TCGA-A5-A2K4-01A,0,0,0.534837077845935,0.0369379798827815,0.00837280847005141,0.0954466563920548,0,0.0332307069375873,0,0.29117477047159,0.01,0.268999181627799,0.963420261228541
TCGA-D1-A1O0-01A,0,0,0.377802767160368,0.204914759201726,0,0.00965319094194067,0,0,0,0.407629282695965,0.02,0.109607255137718,1.00994799317593
TCGA-B5-A0JS-01A,0.0696369971812527,0,0.375203193088176,0.158893352335415,0.0405965803964064,0.0344537410377453,0,0.000853929453018143,0,0.320362206507986,0.02,0.102254138874272,1.00853049943044
TCGA-AX-A1CE-01A,0,0.0366659945970763,0.37152999897588,0.10531319356766,0.00417689856101767,0.00512070910839539,0,0,0,0.477193205189971,0.02,0.0837995589426049,1.01710657778155
TCGA-D1-A17F-01A,0,0.0306037956915849,0.148680515850911,0.325962662500501,0.017304878643412,0.0588582674265378,0,0,0,0.418589879887053,0.01,0.181392591262677,0.988580697191904
TCGA-EO-A3AV-01A,0.171294359436915,0,0.284416540437846,0.152447689980554,0.0523873595027518,0.0799323814813224,0,0.042152822495608,0,0.217368846665002,0.02,0.0628964035718283,1.01486012470571
TCGA-D1-A17B-01A,0.0252203609619814,0,0.205635203941055,0.25743129362144,0.0230156628023479,0.0824258219833174,0,0.0144112930797492,0,0.391860363610109,0.01,0.179075720487812,0.987927060010414
TCGA-E6-A8L9-01A,0.0621623075220757,0,0.420654522828363,0.101785769878273,8.62338517052568e-05,0.00765056020233524,0.000165060710477742,0.00370464602905957,0,0.403790898977711,0.02,0.102445600422333,1.01078764109552
TCGA-EY-A547-01A,0,0.0566380947843617,0.132248317401186,0.316618435212619,0,0.00864301731240544,0,0,0,0.485852135289427,0.02,0.0585471893327926,1.02473611926617
TCGA-AJ-A3OJ-01A,0.00269860523067848,0,0.390602022851618,0.2508524819959,0.00143202702740467,0.0984844591297511,0,0,0,0.255930403764648,0.02,0.0758292091032833,1.01773661918367
TCGA-BS-A0TJ-01A,0,0.00263729907435332,0.307110970274542,0.0636158976561345,0.00912317819754916,0.306499865933975,0,0.00489213852097027,0,0.306120650342476,0.01,0.169722344849465,0.99771691609024
TCGA-BG-A0VV-01A,0,0.0372669234442246,0.276237192962847,0.1445193911575,0.0200938291278393,0.0257293829012024,0,0,0,0.496153280406387,0.01,0.132616961120266,1.00168816625289
TCGA-D1-A16V-01A,0,0.0138465253430265,0.330667171039199,0.203048393736036,0.0561172608179442,0.0482205342964571,0,0.023398810475645,0,0.324701304291693,0.02,0.0792565037286141,1.01596824701095
