"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.CS.5395.01A",0,0,0.0153036745875799,0.0155379465838065,0,0,0.679013868076954,0.29014451075166
"TCGA.DU.6402.01A",0.00190240111323384,0,0.0781034549203779,0,0,0,0.455407114629556,0.464587029336832
"TCGA.VM.A8CE.01A",0,0,0.0228489674224109,0,0.00135670063088338,0,0.688681693277484,0.287112638669221
"TCGA.HT.7467.01A",0,0,0.0272026634633444,0.00642000572736201,0,0,0.773668906614981,0.192708424194313
"TCGA.DB.A4XC.01A",0,0,0.0771461714046593,0,0,0,0.72640031467691,0.19645351391843
"TCGA.RY.A83X.01A",0,0,0.0188814924592812,0.0128294779088018,0,0,0.735779829283748,0.232509200348169
"TCGA.HT.A5R9.01A",0.130185815708181,0.02400256998366,0,0.0165908313120721,0.196810211334631,0,0.555359698895935,0.0770508727655214
"TCGA.S9.A6WD.01A",0.015994382766046,0.0258511026143713,0.023795873279611,0.0163468085087083,0,0,0.837024924514553,0.0809869083167101
"TCGA.F6.A8O4.01A",0,0,0.0320174900461559,0.0179765849520108,0,0,0.802538545348151,0.147467379653683
"TCGA.TQ.A7RV.01A",0,0,0.0340189666887387,0.00342725072939282,0,0,0.839037910890833,0.123515871691035
"TCGA.FG.7637.01A",0.0463632544425379,0.0267602698625879,0.00135915538072781,0.00488608662275502,0,0,0.823330980571901,0.0973002531194899
"TCGA.FG.6689.01A",0,0,0.049232994891216,0.000241788589499358,0,0,0.742770887628363,0.207754328890922
"TCGA.E1.A7YO.01A",0,0,0.00702680689371014,0.00198182923887462,0,0,0.814433444428031,0.176557919439384
"TCGA.FG.7638.01B",0,0,0.0211945440152196,0.00294616197639258,0,0,0.734020376490566,0.241838917517822
"TCGA.S9.A7QZ.01A",0.00425755006497556,0.0317923006538435,0,0.012554660709752,0.000908320637217005,8.78737492356279e-05,0.839873685713057,0.11052560847192
"TCGA.P5.A5F2.01A",0,0,0.0211507656532022,0.00350563632308115,0,0,0.713049672535698,0.262293925488019
"TCGA.R8.A6YH.01A",0.0368919512862594,0.0158154645196262,0.0330242831738148,0.0145324820699291,0,0,0.774372387628284,0.125363431322087
"TCGA.E1.A7YS.01A",0.00222081018566115,0.000678111452665187,0,0.0314776435461734,0.00122063664289371,0.000474544728035337,0.838862294663997,0.125065958780574
"TCGA.HT.7880.01A",0,0,0.0332347151387933,0.00273364394839153,0,0,0.763577695958502,0.200453944954314
"TCGA.DU.5852.01A",0,0,0.081281485739601,0,0,0,0.718043694677864,0.200674819582535
"TCGA.E1.A7Z4.01A",0,0,0.120943057563256,0.000385091752948771,0,0,0.695841700048366,0.182830150635429
"TCGA.DU.7298.01A",0,0,0.0522960217976278,0.00947039942458188,0,0,0.841185738869646,0.0970478399081444
"TCGA.HT.7478.01A",0,0.00232956261865512,0.152064304735234,0,0,0,0.699650353488657,0.145955779157454
"TCGA.DU.A5TU.01A",0,0.00221990053794503,0.210710737368797,0.00285440339234972,0.00115989013126799,0,0.608692310330096,0.174362758239544
"TCGA.DU.6399.01A",0,0.00494123634494904,0.0850303174209343,0.000260652209892186,0,0,0.792332315308985,0.11743547871524
"TCGA.RY.A83Y.01A",0,0,0.0863406699833678,0.01531374399795,0,0,0.712854166016243,0.185491420002439
"TCGA.DU.7300.01A",0,0,0.0502578335028926,0.0117780310746152,0,0,0.781528666501287,0.156435468921205
"TCGA.S9.A7IX.01A",0,0,0.122199939094342,0,0,0.000122876393631198,0.609164657728229,0.268512526783798
"TCGA.HT.8558.01A",0,0,0.0439250433419584,0.0174186914805741,0,0,0.774810522431003,0.163845742746465
"TCGA.S9.A7IY.01A",0,0,0.0500209827504792,0,0,0,0.63198213016071,0.317996887088811
"TCGA.DB.A64W.01A",0,0,0,0.0586653771049149,0,0,0.826022943512429,0.115311679382656
"TCGA.S9.A7IZ.01A",0,0,0.110275190582459,0,0,0,0.689066093395371,0.20065871602217
"TCGA.DU.6410.01A",0.191346641929297,0.0232617281010287,0,0.0136291851455387,0,0,0.736988048257086,0.0347743965670496
"TCGA.R8.A6MO.01A",0,0.000156388516746811,0.059626046996407,0.00272894505757361,0,0,0.739012599431882,0.19847601999739
"TCGA.P5.A780.01A",0.0418986934954108,0.00882730478011613,0.046191072485249,0.000149370606809325,0,0,0.762640894611875,0.14029266402054
"TCGA.QH.A6XC.01A",0,0,0.0479138043172802,0,0,0,0.635013243937348,0.317072951745372
"TCGA.E1.A7YD.01A",0,0,0.0312891930037169,0.0104409751326825,0,0,0.646925081900095,0.311344749963506
"TCGA.E1.A7YI.01A",0,0,0.00738003066990587,0,0,0,0.740606333774214,0.252013635555881
"TCGA.DU.8158.01A",0,0,0.130512817716595,0,0,0,0.43150158320042,0.437985599082984
"TCGA.S9.A6WN.01A",0,0,0.0483156470256588,0,0,0,0.499812692168454,0.451871660805887
"TCGA.HT.7855.01A",0,0,0.0266058195102934,0.00263086336802807,0,0,0.803638712718851,0.167124604402827
"TCGA.HT.8111.01A",0,0,0.0714053722355825,0,0,0,0.729510932177248,0.199083695587169
"TCGA.WY.A85C.01A",0.166273317068026,0.055200081702992,0.0174769074635969,0.00971702539298257,0,0,0.684570261318591,0.0667624070538111
"TCGA.CS.6290.01A",0,0,0.211993858881532,0.000194872006728018,0,0,0.671054122534872,0.116757146576868
"TCGA.HT.8114.01A",0,0,0.0522876064568423,0,0,0,0.720327215225534,0.227385178317624
"TCGA.S9.A6TU.01A",0.103056417799436,0.00950870184945779,0.0818451484931674,0.00638967158687674,0,0.000128042176769328,0.662589850742367,0.136482167351926
"TCGA.HT.7616.01A",0,0,0.0790616273906011,0,0,0,0.632756049557145,0.288182323052254
"TCGA.HT.8010.01A",0,0,0.0253298616557982,0,0,0,0.639222741262501,0.3354473970817
"TCGA.DH.A7UU.01A",0,0,0.0520187435626113,0.00618624684204157,0,0,0.817859265025862,0.123935744569485
"TCGA.E1.A7Z3.01A",0,0.000233941344509844,0.0632980655582802,0.0121832619666768,0,0,0.716290897071065,0.207993834059468
"TCGA.E1.A7YM.01A",0,0,0.055947915517893,0.036725738150757,0,0,0.648965921639565,0.258360424691785
"TCGA.S9.A6WG.01A",0,0.000235310272495417,0.0241881270661439,0,0,0,0.604899118080552,0.370677444580809
"TCGA.HW.8319.01A",0,0,0.0283334607117236,0.00333053520635831,0,0,0.804612345803054,0.163723658278864
"TCGA.TM.A84R.01A",0,0,0.00958254990346298,0.0162015377992623,0,0,0.767201495462136,0.207014416835139
"TCGA.DH.A66D.01A",0,0,0.0914020701238305,0.000102208184921461,0,0,0.788344900736063,0.120150820955185
"TCGA.S9.A6WP.01A",0,0,0.0755998560247507,0.00173997958484328,0,0,0.816442996443286,0.10621716794712
"TCGA.DU.A7TB.01A",0,0,0.0391378054189508,0.0211610753446822,0,0,0.747703806892413,0.191997312343954
"TCGA.DB.A64V.01A",0,0,0.194736587942523,0.00074716473659137,0,0,0.635113226398114,0.169403020922772
"TCGA.HT.8113.01A",0,0,0.0143766130421067,0.00801118595863752,0,0,0.797513616942278,0.180098584056978
"TCGA.HT.7604.01A",0.0830589273468609,0.0211573449996778,0.016282399504771,0.00635171036485885,0,0,0.735050332193026,0.138099285590805
"TCGA.FG.A711.01A",0,0,0.0244470426618133,0.00643268543339456,0,0,0.803536853348355,0.165583418556437
"TCGA.FG.A60L.01A",0.0759418303115936,0.0952993460376996,0.116215501070096,0.000320374347014058,0,0,0.569508074884371,0.142714873349225
"TCGA.E1.5307.01A",0.0183016724584502,0.0513671057924799,0.0457940259861295,0.00782298058875877,0,0,0.825793684180031,0.0509205309941506
"TCGA.DB.5279.01A",0,0,0.00734690713760452,0.00425848609002625,0,0,0.671406640674132,0.316987966098238
"TCGA.DU.7018.01A",0.110838157077962,0.0217798843499974,0,0.00366023756421628,0.16340902034613,0,0.645835079926313,0.0544776207353819
"TCGA.S9.A6TZ.01A",0,0,0.0369418955316474,0,0,0,0.775074451702905,0.187983652765447
"TCGA.HT.A61C.01A",0,0,0.0716350475911061,0,0,0,0.489237093699834,0.439127858709059
"TCGA.HT.A5R7.01A",0,0,0.0403070815401431,0.00660411409916219,0,0,0.723852111530099,0.229236692830596
"TCGA.HW.7495.01A",0,0,0.00989198280174758,0.00097374196830692,0,0,0.758944409249516,0.23018986598043
"TCGA.HT.7677.01A",0,0,0.0135153790895928,0,0,0,0.808313459821789,0.178171161088618
"TCGA.F6.A8O3.01A",0.0418931188815728,0.0226800033256796,0,0.00517372135488182,0,0,0.855024125294586,0.0752290311432797
"TCGA.P5.A730.01A",0,0.00587399411943408,0.015284463307788,0.00181679015999674,0,0,0.771184332375146,0.205840420037636
"TCGA.DU.A5TY.01A",0,0,0.373755164995078,0.00238632948588243,0,0,0.484205691871222,0.139652813647817
"TCGA.HT.8015.01B",0,0,0.122201356456836,0,0,0,0.667857716217875,0.209940927325289
"TCGA.DU.6393.01A",0.0622027513944492,0.0312166051741006,0,0.000354728196897343,0,0,0.826360377092726,0.0798655381418265
"TCGA.TQ.A7RS.01A",0,0,0.0147892238364983,0.00912170109114864,0,0,0.734563580425901,0.241525494646452
"TCGA.E1.A7YU.01A",0.0018207354962449,0.0134550343376768,0.0412197934866301,0.011183431042761,0,0,0.766799974157288,0.165521031479399
"TCGA.CS.5394.01A",0,0,0.00248663909471851,0.0191521856656808,0,0,0.846889927103207,0.131471248136393
"TCGA.HT.8018.01A",0,0,0.070875581499,0,0,2.69938613451886e-05,0.634423745695396,0.294673678944259
"TCGA.HT.7482.01A",0,0.000335416771008322,0.0443637087479774,0,0,0,0.664077764102007,0.291223110379007
"TCGA.E1.A7YY.01A",0,0,0.0499135407213162,0.0121834854498139,0,2.93177911408298e-05,0.785617084145437,0.152256571892292
"TCGA.DU.A5TR.01A",0,0,0.375521870038469,0,0,0,0.554632113304766,0.0698460166567655
"TCGA.VM.A8CB.01A",0.0773076083097067,0.0324461677726096,0.00718475515209476,0.0272501145900856,0,0,0.74589827743824,0.109913076737263
"TCGA.E1.5311.01A",0.0678589892900617,0.0361722149821408,0.00724778037236782,0.00403807697070998,0,0,0.776756505838921,0.107926432545799
"TCGA.E1.A7Z2.01A",0,0,0.0160444551692719,0,0,0,0.661371211046775,0.322584333783953
"TCGA.DB.A75P.01A",0,0,0.0621149956782864,0,0,0,0.529771588745655,0.408113415576059
"TCGA.TM.A84T.01A",0.173931217328909,0.0786106905941333,0.015187890470814,0.0241087227949858,0.0460318467031565,0,0.561522188968887,0.100607443139115
"TCGA.FG.A4MT.01A",0.0752018664761301,0.0569370256472788,0.014813669183149,0.0174869467470693,0.00183338211084677,0,0.764331717786749,0.0693953920487768
"TCGA.DU.A5TW.01A",0.13648681184251,0.054227285824666,0.0109538667879542,0.0219528721139967,0,0,0.702738571454692,0.0736405919761812
"TCGA.DU.A6S2.01A",0,0,0.00400245318401511,0.00341485794614845,0,0,0.711431226383322,0.281151462486514
"TCGA.DU.6395.01A",0,0.00332895575291562,0.105271417030548,0.000584242447979816,0,0,0.687868728244259,0.202946656524297
"TCGA.FG.8189.01B",0,0,0.0163701469941235,0.0114007800903502,0,0,0.804719611098627,0.167509461816899
"TCGA.CS.4941.01A",0,0,0.178692465316322,0,0,0,0.565987396156614,0.255320138527064
"TCGA.HT.7684.01A",0,0.0105314228374295,0.0978419129175314,0.0143740459225941,0,0,0.629436752298593,0.247815866023851
"TCGA.RY.A83Z.01A",0.130928672933295,0.0485294344562858,0.0588152502594779,0.0374949507982706,0.00177500054818513,0,0.623844843058634,0.0986118479458513
"TCGA.S9.A6U9.01A",0,0,0.105529107216177,0,0,0,0.658397344452929,0.236073548330894
"TCGA.DB.A4XH.01A",0,0.00107457241581338,0.0267892178561131,0.00172681598209423,0,0,0.877550334623416,0.0928590591225629
"TCGA.HT.7881.01A",0,0,0.00166719049667491,0.00554674191145953,0,0,0.734640362857033,0.258145704734833
"TCGA.HW.7491.01A",0,0.0122184299585175,0.00164714605563211,0.0150439063577294,0,0,0.831655281640663,0.139435235987457
"TCGA.DB.A64Q.01A",0,0,0.0107067572142934,0.00527462237723585,0,0,0.716875390067494,0.267143230340977
"TCGA.DU.6542.01A",0,0,0.0749500620416566,0,0,0,0.760871825300645,0.164178112657698
"TCGA.S9.A6WL.01A",0,0,0.0121049383147338,0.00924978003184692,0,0,0.80148529877618,0.177159982877239
"TCGA.S9.A6TV.01A",0,0,0.123036933208514,0,0,0,0.527673552437373,0.349289514354113
"TCGA.S9.A6WQ.01A",0,0.0294400370328935,0.114276446244095,0.00404551898461412,0,0,0.737161935920636,0.115076061817762
"TCGA.HT.7472.01A",0,0,0.0674371717892938,0,0.00207916374065344,0,0.743980915974554,0.186502748495499
"TCGA.E1.A7YE.01A",0,0,0.14233579689893,0,0,0,0.632847937396938,0.224816265704132
"TCGA.CS.5393.01A",0.00358246657119381,0.0420594745294138,0.0566301903178918,0.016127562606926,0.00215178164313372,0,0.81986789964447,0.0595806246869707
"TCGA.HT.7858.01A",0,0.021028931929416,0.123815222480896,0.000478707486118509,0,0,0.749422239258541,0.105254898845029
"TCGA.DU.A76L.01A",0,0,0.0325271880947921,0,0,0,0.360078657605369,0.607394154299839
"TCGA.FG.8188.01A",0,0,0.0501053232892627,0.000910920097799661,0,0,0.796213647578308,0.152770109034629
"TCGA.HT.7480.01A",0,0,0.00792689062962115,0.000832078239208237,0,0,0.786410383018374,0.204830648112797
"TCGA.FG.5965.01B",0,0,0.036218171844719,0,0,0,0.733490929903648,0.230290898251633
"TCGA.W9.A837.01A",0,0,0.0106980868042598,0.0071349653101079,0,0,0.756429042738425,0.225737905147207
"TCGA.HT.7485.01A",0,0,0.0446768342114933,0,0,0,0.740137482228821,0.215185683559686
"TCGA.HT.8011.01A",0,0,0.0634539931611391,0.000493751600749162,0,0,0.677421717381819,0.258630537856292
"TCGA.DU.A7TC.01A",0.0159658875971798,0.0439080456995241,0.0293354996548383,0.0940598649970815,0,0,0.691875264737417,0.12485543731396
"TCGA.DU.A76R.01A",0,0,0,0.00650490050537968,0,0,0.67044725523726,0.32304784425736
"TCGA.DH.5140.01A",0,0,0.037833398228009,0.00562258701637935,0.000358039166921819,0.000152530999168485,0.628237776954941,0.327795667634581
"TCGA.TM.A84F.01A",0,0,0.208888650572838,0,0,0,0.649726137865809,0.141385211561353
"TCGA.HT.8563.01A",0,0,0.248380555145646,0,0,0,0.434152551323785,0.317466893530569
"TCGA.HT.7691.01A",0,0,0.096810609269621,0,0,0,0.468540839614818,0.434648551115561
"TCGA.P5.A72X.01A",0,0,0.0243575020421628,0,0,0,0.73950884366092,0.236133654296917
"TCGA.HT.8108.01A",0,0.00329438466802449,0.0861019549457518,0.000434724558075891,0,0,0.827298816032705,0.0828701197954428
"TCGA.S9.A7J1.01A",0,0,0.0213481578218727,0.00109962018073224,0,0,0.6890942215229,0.288458000474496
"TCGA.HT.A5R5.01A",0,0,0.0974245596475278,0,0,0,0.518392660386569,0.384182779965903
"TCGA.P5.A781.01A",0,0,0.0245165910596627,0.0101447345272904,0,0,0.759336133629691,0.206002540783356
"TCGA.FN.7833.01A",0,0,0.165492621362253,0,0,0,0.574529132212576,0.259978246425172
"TCGA.E1.A7YV.01A",0.00050364314689846,0,0.0124236583341523,0.0142333063238279,0.00164284352924892,2.13760351357339e-05,0.780389313738073,0.190785858892663
"TCGA.TQ.A7RM.01A",0,0,0,0.0330789791936197,0,0,0.81595414366641,0.150966877139971
"TCGA.DU.5849.01A",0,0,0.0299998320897829,0.00208923693340139,0,0,0.830751023512249,0.137159907464567
"TCGA.TQ.A8XE.01A",0.129339258254541,0.068177478700679,0.012297463840161,0.0165634035693953,0.000705150819149774,0,0.699541907306065,0.0733753375100083
"TCGA.S9.A6WO.01A",0.0132796478660275,0.0229857161011175,0.0582947632160361,0.000175498165943575,0,0,0.808470089277109,0.0967942853737664
"TCGA.DU.A7TD.01A",0,0,0.244574554469661,0,0,0,0.486289748177157,0.269135697353183
"TCGA.TM.A84G.01A",0.00368945363095792,0.00780405491808776,0,0.0222009112419814,0,0,0.852133178359296,0.114172401849677
"TCGA.DB.5273.01A",0,0,0.0948637469100672,0,0,0,0.643781424930483,0.26135482815945
"TCGA.DB.A4XB.01A",0,0,0.0213851953669657,0.0100303626307817,0,0,0.815242456320946,0.153341985681307
"TCGA.HT.7620.01A",0,0,0.0381183695414069,0.0014429384025799,0,0,0.806900179714005,0.153538512342009
"TCGA.TM.A84B.01A",0,0,0,0.000519353262227167,0,0,0.739449503160955,0.260031143576818
"TCGA.TM.A7CF.01A",0,0,0.0215309843122808,0.0170393187252953,0,0,0.804755694581748,0.156674002380676
"TCGA.FG.5964.01A",0,0.0195427492230587,0.211617879892161,0.0063565816183393,0,0,0.678740884675768,0.0837419045906728
"TCGA.DU.5874.01A",0.011157072088074,0.0215575446816744,0,0.00298477333217241,0,0,0.888442317005371,0.075858292892708
"TCGA.DU.A5TT.01A",0,0,0.0622616268913636,0.00356530778820257,0,0,0.619313906489522,0.314859158830912
"TCGA.HT.7695.01A",0,0,0.016535968831967,0.00194902197148114,0,0,0.795538076597514,0.185976932599038
"TCGA.S9.A7R2.01A",0,0,0.258511679772257,0.00107980870126329,0,0,0.572970585073266,0.167437926453214
"TCGA.DU.8164.01A",0,0,0.00973709606479531,0.0215610748051172,0,0,0.83192471331194,0.136777115818147
"TCGA.TQ.A7RF.01A",0,0,0.0402471892557687,0,0.00292742549753617,0,0.794825235436119,0.162000149810576
"TCGA.FG.6692.01A",0.00200740593446048,0,0.0753749429417428,0.000238552661571277,0,0.000254035695575801,0.491888652674971,0.430236410091679
"TCGA.DU.7013.01A",0,0,0.0826604966477884,0,0,0,0.649511747587493,0.267827755764718
"TCGA.P5.A733.01A",0,0,0.0305336354532956,0.00932219338989049,0,0,0.791566366749155,0.168577804407658
"TCGA.CS.4938.01B",0,0,0.0877406936542017,0.00125185887774974,0,0,0.702366342980293,0.208641104487756
"TCGA.DB.A64O.01A",0,0,0.0475476953395753,0,0,0,0.565554055191298,0.386898249469127
"TCGA.HW.8320.01A",0.0120420861397511,0.00167238668443562,0.0393390354218188,0.000155178280359098,0,0,0.820838359827335,0.125952953646301
"TCGA.HT.7694.01A",0,0,0.00671181943336387,0.00710694517411562,0,3.07793865875968e-05,0.81291600113035,0.173234454875583
"TCGA.P5.A77W.01A",0.126028992333049,0.0310406681744342,0,0.0139840235664444,0.117694371830619,4.9398571427346e-05,0.684313024201965,0.0268895213220615
"TCGA.HT.7473.01A",0,0,0.214200674932711,0,0,0,0.582132576565163,0.203666748502125
"TCGA.CS.5396.01A",0,0,0.0300725425492626,0,0,0,0.690647313301439,0.279280144149299
"TCGA.CS.6669.01A",0,0,0.035183229298399,0.0325856788458415,0,0,0.808026584676036,0.124204507179723
"TCGA.FG.A70Y.01A",0,0,0.087034535053345,0.000241796519440393,0,0,0.69574743956439,0.216976228862824
"TCGA.FG.8185.01A",0.107876212395694,0.0539013446907911,0,0.0123186606847271,0,0,0.691870764828377,0.13403301740041
"TCGA.QH.A6CY.01A",0,0,0.0227245201841263,0.00490516738225704,0,0,0.815685937525874,0.156684374907743
"TCGA.S9.A6WE.01A",0,0,0.0259223852735151,0.00054920000464695,0,2.29434807529501e-05,0.728420507569026,0.245084963672059
"TCGA.HT.7875.01A",0,0,0,0.000488263295413986,0,0,0.800851621641245,0.198660115063341
"TCGA.DU.A5TS.01A",0.155919987678233,0.0579315420030873,0.0293182262391875,0.0384736526057174,0.00133041799377095,0,0.651947981316472,0.0650781921635321
"TCGA.CS.6668.01A",0,0.0121899224682987,0.0154954510268684,0.0176400144535814,0,0,0.870077220143007,0.0845973919082448
"TCGA.DB.A4XA.01A",0,0,0.0981775632564579,0.00355528127578395,0,0,0.763943601137991,0.134323554329767
"TCGA.P5.A5EZ.01A",0,0.0266685664000246,0.0900225486136006,6.35034287819555e-05,0,0,0.787029487194128,0.0962158943634653
"TCGA.DU.5855.01A",0,0,0.120685097400012,0,0,0,0.723015233622922,0.156299668977066
"TCGA.HW.A5KJ.01A",0.202138131770109,0.0203119400862197,0,0.00695981655226383,0,0,0.692496226519148,0.0780938850722599
"TCGA.R8.A6MK.01A",0,0,0.0213364176073986,0,0,0,0.686534522271653,0.292129060120949
"TCGA.DH.A7UR.01A",0,0.00877468451200798,0.00568181764517672,0.0212066914872066,0,0,0.884064470097552,0.0802723362580567
"TCGA.HT.7680.01A",0,0,0.0441102461898402,0,0,0,0.506872487858768,0.449017265951392
"TCGA.WY.A85D.01A",0,0,0.110988129452705,0.00533560129634536,0,0,0.66146812657843,0.222208142672519
"TCGA.FG.A4MU.01B",0,0,0.114562610314211,0,0,0,0.444404432058327,0.441032957627461
"TCGA.S9.A6TY.01A",0,0.0138685500018218,0.00385600066296639,0.0347482221719474,0,0,0.883606634491362,0.0639205926719026
"TCGA.DU.7309.01A",0,0,0.0414870714977067,0.0144807936853628,0,0,0.783923889555906,0.160108245261024
"TCGA.TQ.A7RN.01A",0,0.00136669391380743,0.00817086717967734,0.00446705188502232,0,0,0.831680958854591,0.154314428166902
"TCGA.HT.A615.01A",0,0,0.071881019228571,0,0,0,0.722130344633479,0.205988636137951
"TCGA.E1.A7YL.01A",0,0,0.149113963457865,0,0,0,0.419089739472883,0.431796297069252
