"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.KL.8325.01A",0,0,0.0501849507993801,0.0603726433103755,0,0,0.805356562516965,0.0840858433732796
"TCGA.KO.8411.01A",0,0,0.0402113423669554,0.0679008358436102,0,0,0.837963491161272,0.0539243306281628
"TCGA.KL.8331.01A",0,0.00715272411979448,0.0271450362714415,0.16438693505959,0,0.000226599327781353,0.731484459747728,0.0696042454736651
"TCGA.KO.8409.01A",0.00104668010348998,0.0078812468109689,0.0649709415402041,0.190805785055496,0.00360082605631499,0,0.718366937314337,0.0133275831191894
"TCGA.KM.8439.01A",0.00165643283973183,0,0.14526982114996,0.0706368982474058,0.00149812691597538,0.00038669926883685,0.706189396021372,0.0743626255567175
"TCGA.KN.8423.01A",0,0,0.0462598297973651,0.0845754333682065,0,0,0.780752841138644,0.0884118956957842
"TCGA.KL.8339.01A",0,0,0.0221832683572678,0.289376317685106,0,7.19196333910663e-05,0.644213395071175,0.0441550992530607
"TCGA.KN.8434.01A",0,0,0.0819354806021298,0.00168275796227564,0,0.000130882593579859,0.7997307115014,0.116520167340615
"TCGA.KL.8342.01A",0,0,0.0674192088903515,0.0129342778231516,0,0,0.806468528767981,0.113177984518515
"TCGA.KN.8428.01A",0.0189185306270841,0.0115244328683724,0.0259870662860141,0.157258626321414,0,0,0.597529913899485,0.18878142999763
"TCGA.KO.8416.01A",0,0,0.0871655923127765,0.0473212332181427,0,0,0.768113241193507,0.0973999332755742
"TCGA.KL.8344.01A",0,0,0,0,0,0,0.729623877173646,0.270376122826354
"TCGA.KM.8441.01A",0,0,0.0820706669440311,0.000525375321325741,0,0,0.654497319174413,0.26290663856023
"TCGA.KM.8442.01A",6.64459276809078e-05,0.000254198535661086,0.042342332114366,0.0240187710383479,0.00158150478394563,0,0.700293826718707,0.231442920881292
"TCGA.KL.8346.01A",0,0,0.00426666297218023,0.106533734304218,0,0,0.77522070932312,0.113978893400482
"TCGA.KL.8341.01A",0,0,0,0.168720301467895,0,0,0.742378615704528,0.0889010828275769
