"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.EL.A3D0.01A",0,0.000285985609323191,0.00512690624388939,0.00617846674196503,0.00251147484614165,3.72054132917624e-05,0.574237057856296,0.411622903289093
"TCGA.J8.A4HY.01A",0,0,0.0537869181744412,0.068103706089137,0,3.73307352448113e-05,0.697328399215047,0.18074364578613
"TCGA.L6.A4ET.01A",0,0,0.00951221542644801,0.0479400708222218,0,0.000111999863066657,0.736445759532617,0.205989954355646
"TCGA.DE.A4MC.01A",0.00945504347638183,0.000781883102308397,0.054765402235564,0.00535598268301757,0,0,0.675390566292577,0.254251122210151
"TCGA.ET.A25K.01A",0,0,0,0.000922188255323181,0,0,0.726221020817366,0.272856790927311
"TCGA.DJ.A3UU.01A",0,0,0.0148064272609555,4.5016466005506e-05,0,0,0.592540068861782,0.392608487411257
"TCGA.EM.A1YA.01A",0,0,0.0160393604768045,0.0211411578205173,0,0,0.77370020249878,0.189119279203898
"TCGA.CE.A483.01A",0,0,0.0206681557987036,0.0354815590894548,0,0,0.761138091760539,0.182712193351303
"TCGA.DJ.A3VD.01A",0,0,0.0735743495576178,0,0,0,0.356866933453715,0.569558716988667
"TCGA.BJ.A28S.01A",0,0,0.00368234201027579,0.0205926210441543,0.0022752016568735,2.57729406029614e-05,0.816846728806826,0.156577333541267
"TCGA.FY.A3R9.01A",0,0,0.0118976069562103,0.0364179435099438,0,0,0.77654917927565,0.175135270258196
"TCGA.FY.A3R8.01A",0,0,0.0657328891051081,0.000818626717865906,0,0,0.52371900158727,0.409729482589756
"TCGA.DJ.A3V2.01A",0.0450784752175964,0.0229577450928862,0.144568994911975,4.63445310135868e-05,0.00295385145941547,0.000127106187892951,0.580505284111378,0.203762198487843
"TCGA.ET.A25L.01A",0,0,0.029978123046993,0.00355898200926185,0,0,0.346635293059436,0.61982760188431
"TCGA.EL.A3D1.01A",0,0,0.0567897929886542,0.0546956331271958,0,0.000271635626353746,0.643297488376899,0.244945449880898
