"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.DM.A1DA.01A",0.0632687189127639,0.0108846024453673,0.0166730531259906,0.515841067690362,0.00536354285353433,2.96150311914595e-05,0.313650894283612,0.0742885056571785
"TCGA.AA.3864.01A",0,0,0.016081105648817,0.326762961932213,0,0.000173153925166945,0.413858198931187,0.243124579562616
"TCGA.F4.6855.01A",0,0.00143532839525356,0.0237916578246383,0.0301210536594913,0.205023595501117,9.3382966587271e-05,0.206116716450529,0.533418265202383
"TCGA.F4.6856.01A",0.00454059927018877,0.0003342164313913,0.0105012390411121,0.236694607992402,0,8.73311923328219e-05,0.486345598605588,0.261496407466985
"TCGA.DM.A0X9.01A",0.0745180454463824,0,0.0404571867980391,0.355141106343448,0,0,0.389362847891024,0.140520813521107
"TCGA.A6.5659.01A",0.0180665379176713,0.0272520432410243,0.0042553229123222,0.165415040431845,0,7.44365298106002e-06,0.541211550654435,0.243792061189721
"TCGA.AZ.6598.01A",0,0,0.0937803454384366,0.355698868910747,0,0.00025737272036332,0.343049172572951,0.207214240357502
"TCGA.AA.3519.01A",0,0,0.0613390076641506,0.324119071634398,0,0.000285257525675369,0.406896310544275,0.207360352631502
"TCGA.DM.A1HB.01A",0.00589230184659039,0.00362465644653326,0.017188204487744,0.396632647983733,0,0.000407368985947184,0.36196967097736,0.214285149272092
"TCGA.A6.A567.01A",0.03530420251659,0.00330580529372746,0.0124215699566505,0.257086150369197,0,0.000109759764962281,0.459536237593049,0.232236274505824
"TCGA.AA.3970.01A",0,0,0.0558261523171774,0.279831666826239,0,0.000531213088674216,0.497080441225282,0.166730526542628
"TCGA.CA.5796.01A",0,0,0.0329165993907617,0.278347648658469,0,2.34498212634487e-05,0.607918241509411,0.0807940606200948
"TCGA.5M.AAT6.01A",0.000331885010619035,0.00306029049172384,0.140529911559596,0.0628891547023251,0,8.55649406260634e-05,0.356082745321337,0.437020447973774
"TCGA.CM.6163.01A",0.0141828851822948,0,0.0553918555714885,0.184211807687835,0,5.26034520762454e-06,0.420389052479304,0.32581913873387
"TCGA.AD.6889.01A",0,0.00365019373413391,0.00962145529959287,0.386632782291447,0,5.85747629187009e-05,0.430570626175395,0.169466367736513
"TCGA.CM.4751.01A",0,0.00528503357983213,0.0653813084644204,0.14810158633404,0,0.00109459636932205,0.459148843487906,0.32098863176448
"TCGA.AA.3982.01A",0,0.0185430954322133,0.110578322618273,0.213523269119744,0,0.00093162127217864,0.403872119135769,0.252551572421822
"TCGA.AA.A00A.01A",0,0.00485752536707592,0.0636830624389864,0.247052106717556,0,1.84336827423345e-05,0.374175598948768,0.310213272844871
"TCGA.D5.6924.01A",0.00161409574685956,0.0103895314215183,0.0539685911006412,0.0460112702038045,0,0.00081293139247369,0.339762245553336,0.547441334581367
"TCGA.AA.3502.01A",0.0820544429938468,0.00916335497566068,0.074537429731481,0.433439889177323,0,0.000130579691277461,0.367233703675876,0.0334405997545348
"TCGA.D5.7000.01A",0,0,0.0153735098665122,0.13100829373106,0,0.000397379709917376,0.456771977724257,0.396448838968253
"TCGA.D5.6540.01A",0,0,0.0382338458593651,0.0819865999921881,0,0,0.469661114181336,0.410118439967111
"TCGA.D5.6932.01A",0.10514191908768,0.00857401352351825,0.0303815437550467,0.21663532530723,0.00445222880604047,7.3261766725606e-05,0.357053668924204,0.277688038829555
