"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.C5.A7UI.01A",0.0163389519953273,0,0.0338403400600335,0.82279839702919,0,0.000587877388437723,0.0783239180238111,0.0481105155032003
"TCGA.C5.A902.01A",0.22402195247053,0,0.0101338523605064,0.432176569132949,0,0.000156372977547599,0.260764946509209,0.0727463065492584
"TCGA.DS.A1OB.01A",0,0,0.0392025869240213,0.825992275920424,0,0,0.0894913791432768,0.0453137580122777
"TCGA.Q1.A6DW.01A",0,0,0,0.70398640179414,0,0,0.203816294243665,0.0921973039621954
"TCGA.EK.A2R7.01A",0.00113035404094249,0.00208571606958299,0.0881428960232601,0.353969200938224,0,0.000455319037695261,0.392861828659676,0.161354685230619
"TCGA.C5.A7X8.01A",0,0,0.0143353388910074,0.0825586367313894,0,0.00178513471934501,0.287725491470999,0.613595398187259
"TCGA.Q1.A5R3.01A",0.0429574229454988,0.000850389910006811,0.0178564165774266,0.754317908100761,0,0.00141781761004539,0.143556608118428,0.0390434367378332
"TCGA.C5.A7X5.01A",0,0,0,0.849838876455408,0,0,0.0856002785011616,0.0645608450434302
"TCGA.ZJ.A8QR.01A",0,0,0,0.794353786963869,0,0,0.156209487573808,0.0494367254623228
"TCGA.HM.A3JK.01A",0,0,0.0201254560885513,0.227901665341115,0,0.000705410222849741,0.229530523934206,0.521736944413278
"TCGA.EA.A556.01A",0,0,0.0148566804719946,0.0714698425394384,0,0.000140637024286838,0.334082062998488,0.579450776965792
"TCGA.VS.A9V4.01A",0.026506399940045,0.00875688346285177,0.0156097534543262,0.369418771712747,0,4.95783798916588e-05,0.463199727326835,0.116458885723303
"TCGA.IR.A3L7.01A",0,0,0,0.472950686216732,0,7.76251024500477e-05,0.300297711848985,0.226673976831833
"TCGA.EK.A2RL.01A",0.000910250879221592,0,0.0309981629820389,0.289650556574556,0,1.48612901053412e-05,0.536787671509353,0.141638496764725
"TCGA.VS.A94X.01A",0,0,0.0104022671595302,0.623086265739397,0,0,0.24609477953532,0.120416687565753
"TCGA.VS.A9V3.01A",0.000203251915530952,0,0.0396254998776544,0.518705368707892,0,0.000647287029362153,0.286227969598546,0.154590622871015
"TCGA.EK.A2RO.01A",0,0,0,0.675187794192976,0,0,0.064933772385197,0.259878433421827
"TCGA.JW.A5VJ.01A",0,0,0.015446008586215,0.818938490654293,0,0,0.10880791697698,0.0568075837825114
"TCGA.MA.AA42.01A",0.143783159699645,0,0.246745608720089,0.43106347478633,0,0,0.129887304655247,0.0485204521386882
"TCGA.C5.A1MK.01A",0,0,0.0138255644682039,0.531327820517455,0,0,0.125052428699651,0.32979418631469
"TCGA.UC.A7PG.01A",0,0,0,0.862021543024067,0,0.000189790766962875,0.0901719772701071,0.047616688938863
"TCGA.VS.A9UH.01A",0.00094963168332934,0,0.101944930756847,0.43448960064077,0,0.000111705523424288,0.182934621189787,0.279569510205842
"TCGA.4J.AA1J.01A",0,0,0,0.373060547631393,0,0.000384207184816517,0.25526021430978,0.371295030874011
"TCGA.C5.A1ME.01A",0.0205018597384454,0.0439261283877987,0.0718715356767245,0.407212298745503,0,0.00143885188073811,0.348628554785075,0.106420770785715
"TCGA.C5.A8YR.01A",0,0,0.191763260718058,0.214234550408938,0,0,0.417734026048154,0.17626816282485
"TCGA.EA.A5FO.01A",0,0,0,0.663001950043341,0,0,0.304780950987135,0.0322170989695232
"TCGA.MA.AA3Z.01A",0.0523928555969908,0,0.0235465777772945,0.566062018363999,0,8.40614926055654e-05,0.307956463223386,0.0499580235457247
"TCGA.C5.A8XJ.01A",0,0,0,0.214207015271574,0,0,0.370900209083505,0.414892775644921
"TCGA.R2.A69V.01A",0.134739105511547,0,0.318771731542709,0.356803521280701,0,0.000565251351310796,0.101686599432764,0.0874337908809678
"TCGA.C5.A1BM.01A",0,0,0.134387630290331,0.722851043444264,0,0,0.0923928059554258,0.0503685203099792
"TCGA.ZJ.AAXD.01A",0,0,0,0.450128438625627,0,0.000217512238221076,0.23630253764264,0.313351511493512
"TCGA.HM.A4S6.01A",0,0,0.0564833480204096,0.546045714736245,0,0,0.201314102152954,0.196156835090392
"TCGA.EA.A5ZF.01A",0,0,0.0107114273038001,0.124807745510988,0,0,0.226222095837028,0.638258731348183
"TCGA.C5.A1M6.01A",0,0,0.00236532858872895,0.284925784818634,0,0,0.359194800380908,0.353514086211729
"TCGA.DG.A2KK.01A",0,0,0.0575102786851536,0.519786297912073,0,0,0.293963622255751,0.128739801147023
"TCGA.HG.A2PA.01A",0.0018498431659351,0.000854759842480872,0.0153916118595206,0.517404237660627,0,0.00181753919551469,0.210722584821571,0.25195942345435
"TCGA.VS.A8EH.01A",0,0,0,0.793193089202066,0,0.000121208151931088,0.14132639843234,0.0653593042136627
"TCGA.FU.A5XV.01A",0.0015053243409593,0,0,0.860207603587294,0,0.00165976377196064,0.0520714972396486,0.0845558110601374
"TCGA.C5.A1MF.01A",0.0166299697550002,0,0.00521135862518053,0.447907207189503,0.409299999310904,0.000627377064892472,0.0703419104287741,0.0499821776257463
"TCGA.EX.A449.01A",0.00335387530497295,0.000660583925274112,0.0440053271632375,0.252149217984685,0,5.08594911050411e-05,0.604255189130418,0.0955249470003075
"TCGA.C5.A2LX.01A",0.273893963100621,0.116245780914473,0.0216819015433569,0.378065180738102,0.0148310862650369,0.00287378587080447,0.0950214851991628,0.0973868163684429
"TCGA.HM.A3JJ.01A",0,0,0.00991328110049291,0.269815475037648,0,0.000732219134569203,0.206058760972232,0.513480263755058
"TCGA.LP.A4AW.01A",0,0,0,0.22299674901977,0,0.000532275558429269,0.305376086110708,0.471094889311093
"TCGA.C5.A8XH.01A",0,0,0.0521486715267971,0.551146819409221,0,0.000367415774392713,0.240537214463476,0.155799878826114
"TCGA.EK.A2RE.01A",0,0,0,0.891173927183446,0,1.17308776413146e-05,0.0654884038883844,0.0433259380505284
"TCGA.EK.A2RC.01A",0.0275402485715564,0.0011822790884172,0.0314585071619069,0.473984953682367,0,0.000823984780692747,0.210319551970642,0.254690474744418
"TCGA.EA.A3HU.01A",0,0,0.161042332990783,0.453139876559113,0,0,0.249219958770833,0.13659783167927
"TCGA.EK.A2PI.01A",0,0,0,0.627847916838912,0,9.15907228979451e-05,0.0866627256966841,0.285397766741506
"TCGA.EX.A8YF.01A",0.0792939303855464,0.0198367292997751,0.0812193179333368,0.250569468286374,0,0,0.439968789471439,0.129111764623528
"TCGA.C5.A7UC.01A",0.000564048774422599,0,0,0.479926793417918,0,0.000127683684712255,0.369214034513502,0.150167439609445
"TCGA.EA.A3QE.01A",0,0,0.0591605128093613,0.73508310543642,0,0.00039473720342944,0.12602208521979,0.0793395593309997
"TCGA.EA.A4BA.01A",0.0101248754460899,0.00452699915590972,6.93499141219668e-05,0.170619876832344,0,0.000371437541085737,0.47721962537802,0.337067835732429
"TCGA.EA.A411.01A",0,0,0.0241000189682442,0.181485440235998,0,0.000457661307743325,0.196998007843721,0.596958871644293
"TCGA.IR.A3LL.01A",0.0575339201836829,0,0.126785577297376,0.763739279458588,0,0.00549318249597598,0.0366309606895882,0.00981707987478895
"TCGA.IR.A3LF.01A",0,0.000673668049043383,0.0838672547197223,0.143157671714592,0,0.00114251884805529,0.501844432400331,0.269314454268256
"TCGA.EK.A3GJ.01A",0.104396840870621,0,0.0730213557854791,0.632284391490143,0,0,0.15402456639633,0.0362728454574262
"TCGA.ZJ.AAXI.01A",0.00348856569585964,0,0.00375375319277328,0.805491562149923,0,0,0.167850929415899,0.0194151895455452
"TCGA.C5.A1BI.01B",0,0,0.0377282171747348,0.734322965056874,0,0.000670724809891294,0.130388851294602,0.0968892416638983
"TCGA.EK.A3GK.01A",0,0,0.0392361179793846,0.483303896984738,0,0.000392082958805553,0.432361834673142,0.0447060674039296
"TCGA.EA.A3HT.01A",0.00119900781534093,0,0.00744136738174205,0.49536921161251,0,0.00081684085266285,0.11801490063979,0.377158671697955
"TCGA.C5.A2M1.01A",0.015118806608883,0.0090818759124527,0.160722159082835,0.263764320579851,0,0.00012503025988805,0.481042441199871,0.0701453663562191
"TCGA.VS.AA62.01A",0.0199036772053961,0,0.108259000341403,0.3234436988254,0,0.000363983634429769,0.262730763070022,0.285298876923349
"TCGA.JW.A5VL.01A",0,0,0.0492406968446073,0.711020832174793,0,0,0.164994176614191,0.0747442943664094
"TCGA.EK.A2IR.01A",0,0,0,0.634537839555926,0,0,0.29233445223088,0.0731277082131941
"TCGA.VS.A9UD.01A",0,0,0.326096937801911,0.422507490398604,0,0.000338814239988331,0.210048858475717,0.0410078990837791
"TCGA.VS.A9UR.01A",0,0,0,0.321538620345383,0,0,0.44565169010537,0.232809689549247
