"","cellFractions.B.Cells","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.Monocytes","cellFractions.NK","cellFractions.Neutrophils","cellFractions.otherCells"
"TCGA.OR.A5LO.01A",0.000456671127168028,5.58385836715621e-05,0.00070597845163041,0.0143784133013224,0.0698130685764955,1.03637682144372e-07,0.000735722080886154,1.89821995805826e-05,4.01960201018828e-06,9.94469483486023e-05,0.25899271194061,0.654739043550595
"TCGA.P6.A5OG.01A",1.81012758242923e-07,0.0112030797240984,0.000156715200860612,0.203245120055805,0.141755236346071,0.00705337069345102,0.0614684995279963,7.41781272868479e-08,1.03330558599654e-08,0.00532261004319736,0.569794490858242,6.12026337326404e-07
"TCGA.OR.A5J6.01A",0.000680548262264226,0.00105099473578889,6.10197336172659e-05,4.92662357023108e-06,0.21124656784237,1.69365537880906e-05,0.0460629665775028,3.53098216853868e-05,1.58977683807398e-06,0.000543531164572205,5.33311966021089e-05,0.7402422777114
"TCGA.OR.A5LT.01A",0.000254797901238853,6.47378455063478e-05,7.59842016314506e-06,0.125528777045983,0.0541386217961052,0.00661086876350043,0.00239424779513593,1.71531819672159e-06,2.60141771292017e-08,6.81723229428542e-05,0.478136319583951,0.332794117193099
"TCGA.OR.A5JY.01A",0.0036239217938147,1.96433197025333e-07,0.000104583214418105,0.204075103001299,0.0606947604501371,0.00514791842496271,0.0109586962592858,3.36807125962441e-06,1.86732393785509e-09,6.94670268615012e-05,0.45894019540236,0.25638178805508
"TCGA.OR.A5JV.01A",0.00127818598272746,0.00134559316540739,0.00408885174597032,0.527895370038633,0.161982959832245,1.66644225068209e-07,0.062902778694632,0.00010453492414369,2.69045374080637e-07,0.00040011859915811,2.82961762349024e-06,0.239998341709861
"TCGA.OR.A5JT.01A",5.90563470080299e-06,9.40346817923513e-06,1.15455552107277e-06,0.255617378555138,0.103649699312166,2.41139816354011e-06,0.00170629195060993,4.59284164180204e-07,4.53885719458062e-06,0.0004263361808487,0.638574895702119,1.52510119461177e-06
"TCGA.OR.A5KX.01A",0.000733466454028531,0.000437011624657567,5.91616410349046e-05,0.000460834626724918,0.16276575537329,1.97023081152551e-07,0.00522424906945026,9.53182055837264e-05,1.20410868439639e-05,0.000162549790558776,0.26360963755284,0.566439777551906
"TCGA.OR.A5K3.01A",0.000172343928886531,7.99242154154706e-05,0.00112330556850885,5.45250387996776e-07,0.0785375393347942,9.23617724784601e-08,0.00775351952559601,2.32776765659151e-05,1.27758260303647e-06,9.19586799742632e-06,1.63175192334567e-06,0.912297346935549
"TCGA.OR.A5JZ.01A",2.31140611085295e-06,4.26930882984255e-05,1.2573679739215e-06,0.337292942799203,0.165133525787805,1.75432989172424e-05,0.00442859919678725,1.31008572995437e-06,8.01812917151424e-05,0.000239290006675678,0.492759767283212,5.78387571642384e-07
"TCGA.OR.A5LC.01A",0.000718354059806826,1.014434198688e-05,0.000139605372298066,0.00854533621489285,0.136160055469499,0.0083587835982059,0.0132448778610113,5.27026027073282e-06,1.50169507590147e-07,0.000156762589305078,0.206732222501906,0.62592843756131
"TCGA.OR.A5LH.01A",0.000241520348227937,0.00197683863566585,0.00161622284770005,8.95598779137365e-07,0.108382946432102,0.00157742090236937,0.0169120654509559,8.74310183979719e-06,9.84376129471192e-07,0.00121048663724711,5.89354383776645e-07,0.8680712863146
"TCGA.OR.A5LM.01A",0.000250491767222949,1.91880681618957e-05,0.000963941349692324,9.12253940003991e-06,0.0777689600593044,1.77373074501112e-07,0.00975463086743736,2.3908446259984e-05,0.000135124031679435,0.000148767534563356,5.31018562043236e-06,0.910920377777583
"TCGA.OR.A5J5.01A",0.000283408522916193,2.41069786657671e-07,0.000456441541910287,0.0290432324082884,0.0458944624089379,2.13568870995425e-08,0.00203187863465517,5.87622269411923e-05,7.57786711509888e-08,9.04277197997472e-05,0.335570360995011,0.586570687336195
