"","cellFractions.B.Cells","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.Monocytes","cellFractions.NK","cellFractions.Neutrophils","cellFractions.otherCells"
"TCGA.TQ.A7RO.01A",2.260484647129e-05,0.000210220951950759,2.56929010153352e-05,0.239465936735225,0.0152059065821304,0.00036825212543295,0.00396281202991785,4.20442964104181e-06,2.78131587370603e-08,9.21683638857014e-05,0.53911129119615,0.201530882025021
"TCGA.CS.6670.01A",0.000123389063762474,0.000129776142236111,1.01312440073802e-07,0.163945196863248,0.0136176244818788,0.00053372473936191,0.00439128201974293,6.2013568633436e-06,1.78037419181194e-07,1.80465987328489e-05,0.450901137237477,0.366333342146837
"TCGA.QH.A6X5.01A",1.67312511401172e-06,1.87629758581255e-06,8.76686633478679e-05,0.237389567907715,0.0136131366877649,0.00110621205062528,0.00974790173121009,2.75129059407484e-05,4.79853764293439e-06,3.14818201634152e-05,0.0818252726644418,0.656162897608448
"TCGA.HW.7493.01A",0.000508630375262951,0.000823793808049038,1.55042956211969e-08,0.371936285755981,0.0244560313180595,0.00214461963563948,0.012885389952742,1.20533617997301e-05,2.24484395392629e-07,0.00023976940641296,0.142479738916754,0.444513447480608
"TCGA.CS.6667.01A",0.000405554715226935,0.000244809370064339,4.10119086033075e-06,0.0455736204284329,0.0418196661390751,0.00102665693276521,0.0209714496274956,3.00028708519102e-06,2.32231901919372e-06,0.000107707184562944,1.24660449959039e-05,0.889828645760416
"TCGA.DU.6406.01A",0.000533607901424562,0.00144651700977925,0.000159733724873709,0.1988798788356,0.0160793613240898,0.00521363268401389,0.0301562798308376,3.62569209068621e-08,2.48274444140205e-06,0.000185608901263126,1.43515455539574e-06,0.7473414256322
"TCGA.DU.A7TA.01A",0.000518449274724583,9.39676143392228e-06,0.00246629386468876,8.21027330849327e-06,0.0408503575303388,4.69719756208722e-05,0.0488818612873614,8.65608875176767e-06,3.7764048531405e-07,8.31625309810777e-05,6.55393804954442e-06,0.907119708834255
"TCGA.QH.A6X4.01A",0.000115046877536464,5.51921997760496e-06,0.000220219265222741,0.28092112492861,0.0129769165301795,0.000213548064122751,0.0103422767796217,3.18109233523318e-09,2.66769237401934e-06,1.54414577510668e-05,0.165052121823185,0.530135114180327
"TCGA.TQ.A7RR.01A",0.000587474793111529,0.00033885316518909,0.000399816474712936,7.77825628776022e-06,0.0173620217843007,0.000563008123915253,0.035961333159961,9.29186231170314e-06,2.38807666121527e-08,7.47481361744662e-05,5.76662948739211e-07,0.94469507370032
"TCGA.HT.8104.01A",0.000204250723831922,0.000371003008967992,0.000311624067441497,0.623826850685593,0.0270938939577337,0.00289172095979837,0.0202265533284399,2.56578586714764e-05,1.40877007316075e-06,1.41297567390253e-08,7.09775146950973e-06,0.325039924758223
"TCGA.HT.A74K.01A",0.000437889248783519,0.000317885411147162,0.000100426436104372,0.252792032289992,0.0626295139701379,3.79013115689349e-07,0.037846489764828,0.000460675479712218,8.66520921998406e-05,0.000105699309047807,9.55335426537895e-06,0.645212803630666
"TCGA.DB.A64X.01A",0.000399496349992092,0.000134880218360098,0.00017446358745364,0.0463881193283356,0.0322041414699335,2.10372358251062e-07,0.0152115090913792,6.09027222186814e-07,7.01183688891798e-07,5.1253580523976e-05,1.40952734371398e-06,0.905433206263409
"TCGA.HT.8107.01A",0.000226555285626811,0.000306336177985781,4.27991166056772e-06,0.22730383651547,0.00800449802605122,0.00040170573480077,0.00179942245151808,2.57393120592405e-05,1.11063650870517e-08,8.07375762614497e-09,0.61083467321169,0.151092934193014
"TCGA.FG.A710.01A",0.00109775755128999,4.45398078985915e-06,0.00482442327824541,1.74163262133246e-07,0.0253171895801948,0.00120591879205092,0.0573937673301888,3.30958116662981e-05,1.9168127259741e-05,0.000132503916529912,5.42641514890955e-05,0.909917283317033
"TCGA.QH.A6CX.01A",0.00014318394607595,6.9654668350094e-05,2.22742142756664e-05,0.548797216125938,0.0197325919099996,3.55294226389183e-07,0.0215998679944332,2.44830367710018e-05,2.94496905686048e-06,5.39983391828972e-05,5.13303924418165e-05,0.409502099109248
"TCGA.CS.6666.01A",0.000525977419546507,0.000136256144453315,1.01319200709088e-06,0.220016565518453,0.0609801804613424,1.44468009953183e-07,0.0170602263361523,1.28786498257516e-05,3.7760428438583e-07,0.000299751446686369,0.168547008765024,0.532419619994215
"TCGA.TM.A7CA.01A",0.000459879954422743,0.000134404658817164,2.79915892572157e-07,0.176987459711844,0.00890216396381197,0.000430133076949358,0.0118462398565804,2.18599149931964e-05,1.60667599896525e-05,4.58195420594895e-06,1.75725764848017e-05,0.801179357656008
"TCGA.HW.7486.01A",7.25384333848087e-05,2.54528703768436e-07,0.000206997198316867,0.402794365217007,0.0190974055586746,0.000773394990763398,0.0197510754560941,2.4507931711373e-05,8.39329203085259e-05,1.84082043322505e-06,6.52444581323449e-06,0.55718716249879
"TCGA.QH.A6X8.01A",0.000266413625266362,4.33392577439539e-05,3.90447282083849e-05,0.314060257403137,0.0197742417848859,7.16104662903045e-05,0.0146005007892553,5.18098367062476e-05,2.79841998663345e-07,1.58530965447945e-07,0.250581396643423,0.40051094709212
"TCGA.DU.A76K.01A",0.000177943916428705,7.47470852185719e-07,0.000177881036531029,0.167026115450975,0.0163770817593694,0.00040171420880451,0.000885659586789321,7.10802480977229e-06,3.32748484624324e-10,9.99053413362541e-06,0.549210963214394,0.265724794464165
"TCGA.DB.A4XD.01A",0.000608399675658657,0.000194961583357334,1.74280920993896e-07,0.294965788670424,0.0126377367283461,0.00107921254056343,0.018754552455289,6.63715791003782e-06,1.89371900779048e-06,2.15029468722836e-05,0.0390735010955842,0.632655639146066
"TCGA.DH.A669.01A",0.000893069985265522,0.000396729712363563,0.00480223965363246,4.78013183982419e-07,0.0178054090897354,0.000880113026953851,0.0412490893114755,7.06237778019932e-06,1.17591751338331e-07,4.40868569155225e-05,1.55054007403056e-07,0.933921449326935
"TCGA.WY.A858.01A",0.000705771839367366,0.00056462416480454,0.000209454953540319,2.70242337380243e-06,0.0297621427095335,0.000306810783156955,0.0454606346516198,1.53068877407333e-05,3.62920366828565e-08,0.000145678363286594,3.5704789788123e-07,0.922826479883642
"TCGA.DU.7294.01A",8.25960042541693e-05,8.95601825481727e-05,2.13182900814272e-07,0.229585088170872,0.0109548248277556,0.0014669175350403,0.00713878923370452,4.01341763347929e-09,6.91246888289607e-08,0.000111287860495491,0.301300098286276,0.449270551578047
"TCGA.TM.A7C3.01A",0.000130379553782583,2.62070326802341e-07,0.00305413156588334,0.231302033668743,0.0110386071350909,0.00411942222941923,0.00587822237345834,4.1383082883371e-06,2.63175987731327e-07,4.45232603984261e-05,0.408046324680745,0.336381691977877
"TCGA.WY.A85E.01A",0.000302112204511919,0.000201288477892255,9.87935589148678e-05,0.17673026469776,0.0092266480291705,0.000678818521605294,0.00501338292564271,8.38463858524457e-06,1.88124529724096e-08,2.92622871141544e-05,0.265236631624466,0.542474394221884
"TCGA.FG.A6J1.01A",0.00024556663350975,0.00144391537385234,0.000196986627552098,7.20574567624753e-06,0.05099625955666,0.000469547250360664,0.0273777813150677,9.41720778083076e-06,3.51243636622241e-07,0.000603968678060659,8.91546111202014e-06,0.918640084906731
"TCGA.QH.A65Z.01A",0.000130772875022313,0.000273291742651862,9.17839797611732e-06,0.170012817252726,0.00836808319586386,0.000218054547536773,0.00217167937302134,5.54449523741612e-05,2.50708987106647e-07,9.8160718091265e-08,0.531177432456631,0.287582896336492
"TCGA.VM.A8CD.01A",4.42850678029029e-06,1.22979684427018e-05,4.3038885515263e-05,0.184333504950317,0.0168024565772178,0.000253522868941964,0.025436425506824,4.23296591377195e-08,0.000122346321635842,5.39523588877892e-05,0.772936304108385,1.67961739306861e-06
"TCGA.HT.8019.01A",0.000438570930542733,4.20761704275143e-05,2.44148733045519e-06,0.205094990442172,0.00715491851561375,0.000530088440985491,0.000836043838228332,4.44349024107703e-05,6.27594421263647e-08,7.39874815175458e-09,0.598697692972564,0.187158672141534
"TCGA.QH.A6CV.01A",0.00037608569677061,0.000579212969418914,0.000551571677131327,8.53192919978958e-08,0.0239308774414321,0.00253443659194052,0.0649296819205295,6.20488323257105e-06,1.48959588253984e-06,0.000153330392981707,1.43270386350945e-05,0.906922696472753
"TCGA.FG.A6IZ.01A",2.38326782105916e-06,0.000467406021009301,9.81285549080248e-05,0.0312411323677124,0.0176651570540253,0.000451313942112036,0.026651540484568,0.000175097886569884,2.56786457076314e-07,0.000249898355820567,2.00793049921838e-06,0.922995677348497
"TCGA.P5.A5F1.01A",0.000384301903028695,8.48658631681153e-05,0.00454619792305672,0.0537305833624934,0.0202612150090664,0.00131432956630116,0.0363181537479199,6.31119118071492e-06,1.7476182607832e-07,7.44287420510923e-05,3.31718369955908e-05,0.883246266092912
"TCGA.P5.A72U.01A",0.00573469806391509,0.00720985080547161,4.17160880441189e-05,0.280894711713962,0.0770478166529263,0.0128844466022116,0.0257314863908121,0.000261248830085047,1.07453195525595e-07,0.000868907504551374,0.0823113001719526,0.507013709722872
"TCGA.CS.4943.01A",0.00047408489716778,0.000453515903010527,0.00065193636984232,3.69198533807383e-07,0.00930645726053989,0.00120295615946798,0.0377145657705273,1.099220015385e-05,6.46198041279193e-08,5.12711944189858e-05,6.52151142102685e-08,0.950133721211419
"TCGA.P5.A5EW.01A",0.000631319062753422,8.64062563706871e-05,6.66370782208243e-06,0.350055280640837,0.00623338769042919,0.00128185685767337,0.0246167150928624,5.05359436976524e-05,1.41044790961161e-06,3.55399726416017e-07,1.14546277991512e-05,0.617024614272119
"TCGA.E1.5322.01A",0.000866742264248003,0.000739439629643237,0.00145868722451216,1.64542545778155e-05,0.00743212655864252,0.00200223174888449,0.0919198633367786,7.04890813560864e-05,5.05364113557037e-07,1.03152193915198e-06,1.70453484637864e-07,0.89549225856182
"TCGA.HT.A4DS.01A",0.00104524313102689,0.0071330252141543,0.0044428488336222,1.8742381476871e-07,0.0137515275410585,0.000142695629579501,0.108057720267525,3.32419919341965e-05,1.46442076689565e-07,0.000310943755540857,1.62257728881301e-06,0.865080797192379
"TCGA.FG.7634.01A",9.02183346592798e-09,1.66789703568683e-08,1.47978745849954e-07,0.926721910874132,0.0332321695458546,0.00453370104532454,0.0346576474503437,5.76252798487347e-07,0.000379572983353096,0.000274057034562026,0.000196994324051897,3.19681003015746e-06
"TCGA.DU.7306.01A",0.00025581366380133,0.000237416510397392,0.000289222466296493,2.71600060334104e-07,0.0141242512129819,0.00146811642199724,0.031919303725815,8.14391702680502e-05,3.74903985496299e-08,0.00011711244946097,1.10197107541661e-06,0.951505913317447
"TCGA.FG.7636.01A",0.000326683034593198,7.9289236009045e-06,0.000172984522398476,0.107331841693615,0.0124428082829445,0.000579517421878047,0.0211212214461337,1.95265725150537e-05,1.81668525053259e-06,3.71218875840957e-05,1.82616064788248e-05,0.857940287923007
"TCGA.S9.A7J3.01A",0.000663161155054394,0.000249120662707312,0.000265083132521868,0.264156461669814,0.0148855611072578,0.000564956140840158,0.00873246314136425,5.95850285879935e-05,3.82315141792082e-08,4.04528715936899e-08,0.411086423736099,0.299337105541367
"TCGA.DU.A6S7.01A",0.000538241633528407,1.6803300595337e-06,0.000320590219308139,0.225340627514896,0.0257962812531813,3.19485733570282e-05,0.0427178552081891,9.42879786882403e-06,1.91513214987793e-06,7.57451484198166e-10,3.74290293312535e-05,0.70520400155068
"TCGA.DU.6396.01A",0.0059111219072024,2.82283299322831e-05,0.00936488141484833,1.08622899236572e-06,0.009754593594599,0.00127830600635052,0.27536219727163,1.14365679938936e-05,3.63836031065814e-07,0.000835077274985334,1.67574136545446e-05,0.697435950153781
"TCGA.S9.A7QW.01A",0.000146323359290006,0.000140583089843496,0.000266747045399879,0.166071596267938,0.00658693084664048,0.00103336490544524,0.00459837341689863,5.02372571985179e-05,7.92221556343825e-06,3.0094813808326e-06,0.306206200166387,0.514888711948015
"TCGA.FG.7643.01A",0.000337649946477316,0.000248681196745085,3.55576128733053e-05,0.300833942640573,0.00912662154775578,0.00149722120621612,0.00363342737427598,1.55227343442482e-05,2.11256147293563e-08,0.000103948971500948,0.58604446678536,0.0981229388582639
"TCGA.S9.A7R4.01A",0.000614003790927086,0.00017931845111414,8.52394437444523e-08,0.118292694170412,0.0442296924572851,0.00130524002140283,0.0213591972097663,1.36966946860042e-05,2.01613388049469e-06,1.53834223197383e-05,8.55021787756001e-06,0.813980122190885
"TCGA.DU.A6S8.01A",0.000213601304747376,0.000284166766970578,2.07431476028825e-05,0.209482927198491,0.0156842955815279,2.81501868037584e-08,0.00405605594186496,9.93422095902464e-06,8.30288777961978e-09,0.000157674846469703,0.41939509104224,0.350695473496052
"TCGA.HT.7601.01A",0.00103103776916708,2.68649516009635e-05,0.0126327466535713,2.4868986462028e-05,0.00015781089620922,0.00354602767709279,0.214696372463105,5.03021969097214e-05,1.78070350871022e-06,0.000366372358166707,6.87945658977782e-08,0.767465746549641
"TCGA.HT.7854.01A",0.000945259903358522,0.000289182257937631,4.06757871976897e-06,0.609806772538906,0.0379327453131114,0.000246592520092874,0.0287264952123048,5.14591544948755e-07,0.000226993726345039,0.000184704732044045,0.0001850906922176,0.321451580933417
"TCGA.QH.A6X3.01A",0.000200965336800952,2.29033005637427e-06,0.000531804862377175,3.72902688149574e-07,0.0116474080226065,0.000314580451218316,0.0231752936040715,2.88397095360549e-05,1.18508124816552e-08,3.940285594762e-05,1.35799405032691e-06,0.964057672079835
"TCGA.P5.A5F0.01A",0.00032451905078913,5.74487316155179e-05,0.00017586040495446,0.195019711709878,0.00460881022703173,0.00063546022790983,5.85055748933998e-05,4.33542364126587e-06,7.39631900942485e-09,3.23030883042268e-05,0.63277047329037,0.166312564874294
"TCGA.CS.5395.01A",0.000258952056963649,0.000239484003468198,0.000252414336885449,0.344144198145044,0.00632584206052545,0.00244703102975378,0.00723959313192627,2.58215280347205e-06,3.63329273708635e-07,2.83125903450227e-07,0.397486683101629,0.241602573525823
"TCGA.DU.6402.01A",1.14064214198489e-08,5.4684529085447e-07,1.85692867185175e-06,0.154086541490268,0.000523717177178794,0.00181049378395292,0.0449211738108846,8.88141230637666e-08,1.09182242978009e-06,7.60970403770843e-05,0.79857808401295,2.9686745150433e-07
"TCGA.VM.A8CE.01A",0.000436781061416848,0.000447238069327682,0.000279049941626391,0.256786777145661,0.0146102397737832,0.00117483670381912,0.00853493248461456,1.15294057678806e-05,1.55524014792721e-07,6.07787865273772e-05,0.329539020199939,0.388118660903503
"TCGA.HT.7467.01A",0.000116949051920323,0.000264982031365935,0.000291900760327124,0.20565937652105,0.012236191468172,0.00125170420502094,0.00633610838890781,2.13760106265704e-05,2.13617016302096e-07,2.935455013832e-07,0.22333629481185,0.550484609588241
"TCGA.DB.A4XC.01A",0.000736785863445207,1.22004856643475e-06,0.00130455519336411,0.232682603273425,0.0364113230891934,0.00104935134661625,0.0309354858433509,1.28424933604909e-05,1.59608724419501e-06,4.97982660896931e-05,2.89483271773674e-06,0.696811543662627
"TCGA.RY.A83X.01A",0.000156819368103026,7.21688625442445e-06,8.5799580384281e-06,0.241424223707459,0.0179651232210903,0.0016682088383845,0.00661218792794888,6.1587830435996e-07,8.00593680796794e-08,1.00859873662348e-08,0.410202815700322,0.321954118368739
