,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-DD-A4NJ-01A,0.025,0.000,0.007,0.000,0.000,0.000,0.227,0.000,0.137,0.093,0.080,0.428,0.001,0.000,0.001,0.000
TCGA-DD-AADU-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.689,0.000,0.085,0.008,0.018,0.190,0.001,0.000,0.004,0.000
TCGA-CC-A7IF-01A,0.004,0.000,0.009,0.000,0.000,0.000,0.409,0.000,0.182,0.060,0.039,0.284,0.007,0.000,0.005,0.000
TCGA-CC-A5UE-01A,0.000,0.000,0.011,0.000,0.000,0.000,0.772,0.000,0.043,0.001,0.029,0.141,0.000,0.000,0.002,0.000
TCGA-DD-AAVW-01A,0.012,0.000,0.017,0.000,0.000,0.001,0.420,0.000,0.141,0.136,0.043,0.228,0.001,0.000,0.001,0.000
TCGA-CC-A9FW-01A,0.015,0.000,0.005,0.000,0.000,0.000,0.863,0.000,0.011,0.012,0.006,0.085,0.000,0.000,0.002,0.000
TCGA-DD-A4NQ-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.725,0.000,0.024,0.005,0.017,0.223,0.000,0.000,0.004,0.000
TCGA-DD-A3A7-01A,0.001,0.000,0.003,0.000,0.000,0.000,0.797,0.000,0.047,0.004,0.003,0.131,0.008,0.000,0.006,0.000
TCGA-EP-A2KA-01A,0.025,0.000,0.055,0.009,0.000,0.000,0.541,0.000,0.033,0.033,0.003,0.297,0.002,0.000,0.002,0.000
TCGA-ED-A7PZ-01A,0.006,0.000,0.001,0.000,0.000,0.000,0.760,0.000,0.038,0.005,0.031,0.153,0.002,0.000,0.004,0.000
TCGA-G3-A25U-01A,0.001,0.000,0.014,0.000,0.000,0.000,0.055,0.000,0.401,0.012,0.066,0.439,0.001,0.000,0.011,0.001
TCGA-RC-A7SH-01A,0.002,0.000,0.003,0.000,0.000,0.000,0.853,0.000,0.040,0.012,0.001,0.086,0.002,0.000,0.001,0.000
TCGA-G3-AAV1-01A,0.000,0.000,0.006,0.000,0.000,0.000,0.659,0.000,0.109,0.008,0.035,0.183,0.000,0.000,0.000,0.000
TCGA-2Y-A9GZ-01A,0.004,0.000,0.009,0.000,0.000,0.000,0.356,0.000,0.289,0.025,0.016,0.294,0.003,0.000,0.003,0.000
TCGA-DD-AA3A-01A,0.001,0.000,0.001,0.001,0.000,0.000,0.906,0.009,0.015,0.037,0.004,0.025,0.000,0.000,0.001,0.000
TCGA-2Y-A9HA-01A,0.016,0.000,0.011,0.000,0.000,0.000,0.408,0.000,0.158,0.008,0.071,0.322,0.002,0.000,0.004,0.000
TCGA-DD-AADK-01A,0.029,0.000,0.010,0.000,0.000,0.000,0.457,0.000,0.115,0.130,0.027,0.221,0.005,0.000,0.005,0.000
TCGA-G3-A5SI-01A,0.007,0.000,0.003,0.000,0.000,0.000,0.135,0.000,0.425,0.023,0.100,0.289,0.014,0.000,0.003,0.000
TCGA-DD-A4NI-01A,0.019,0.000,0.024,0.000,0.002,0.000,0.091,0.000,0.304,0.118,0.061,0.372,0.006,0.000,0.002,0.000
TCGA-DD-A73A-01A,0.000,0.000,0.019,0.000,0.000,0.000,0.346,0.000,0.190,0.016,0.027,0.398,0.002,0.000,0.002,0.000
TCGA-MR-A8JO-01A,0.000,0.000,0.013,0.000,0.000,0.000,0.102,0.000,0.258,0.093,0.365,0.169,0.000,0.001,0.001,0.000
TCGA-5R-AA1C-01A,0.003,0.000,0.023,0.000,0.000,0.000,0.142,0.000,0.130,0.003,0.101,0.587,0.003,0.000,0.007,0.000
TCGA-ZS-A9CG-01A,0.002,0.000,0.004,0.000,0.000,0.000,0.562,0.000,0.140,0.022,0.073,0.191,0.001,0.000,0.003,0.000
TCGA-DD-A4NH-01A,0.004,0.000,0.006,0.000,0.000,0.000,0.671,0.000,0.023,0.097,0.000,0.181,0.001,0.000,0.015,0.000
TCGA-FV-A4ZP-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.858,0.000,0.018,0.001,0.001,0.115,0.001,0.000,0.002,0.000
TCGA-DD-AACJ-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.490,0.000,0.108,0.002,0.003,0.383,0.002,0.000,0.007,0.000
TCGA-DD-AAVZ-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.691,0.000,0.099,0.029,0.009,0.163,0.000,0.000,0.001,0.000
TCGA-DD-AAVR-01A,0.001,0.000,0.022,0.000,0.000,0.000,0.192,0.000,0.229,0.126,0.098,0.325,0.002,0.000,0.003,0.000
TCGA-RC-A7SB-01A,0.000,0.000,0.017,0.000,0.000,0.000,0.619,0.000,0.079,0.016,0.003,0.261,0.001,0.000,0.002,0.000
TCGA-3K-AAZ8-01A,0.004,0.000,0.009,0.000,0.000,0.000,0.669,0.000,0.078,0.037,0.000,0.194,0.005,0.000,0.003,0.000
TCGA-DD-AADA-01A,0.014,0.000,0.003,0.000,0.000,0.002,0.130,0.000,0.462,0.152,0.001,0.222,0.010,0.000,0.003,0.000
TCGA-G3-A25X-01A,0.003,0.000,0.013,0.001,0.001,0.000,0.655,0.000,0.053,0.100,0.029,0.143,0.000,0.000,0.002,0.000
TCGA-EP-A3RK-01A,0.050,0.000,0.028,0.000,0.004,0.000,0.439,0.000,0.064,0.017,0.034,0.358,0.002,0.000,0.003,0.000
TCGA-2Y-A9H5-01A,0.002,0.000,0.013,0.000,0.000,0.000,0.643,0.000,0.086,0.118,0.000,0.134,0.001,0.000,0.001,0.000
TCGA-UB-A7MF-01A,0.036,0.000,0.033,0.004,0.019,0.000,0.405,0.000,0.104,0.002,0.014,0.375,0.005,0.001,0.001,0.000
TCGA-BC-A10R-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.503,0.000,0.127,0.140,0.045,0.181,0.000,0.000,0.000,0.000
TCGA-ED-A459-01A,0.007,0.000,0.007,0.000,0.000,0.000,0.636,0.000,0.030,0.020,0.014,0.286,0.000,0.000,0.000,0.000
TCGA-KR-A7K7-01A,0.018,0.000,0.031,0.000,0.001,0.000,0.672,0.000,0.057,0.002,0.005,0.206,0.005,0.000,0.003,0.000
TCGA-XR-A8TC-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.737,0.000,0.103,0.024,0.002,0.127,0.000,0.000,0.002,0.000
TCGA-G3-A3CG-01A,0.001,0.000,0.013,0.000,0.000,0.000,0.535,0.000,0.148,0.077,0.027,0.195,0.003,0.000,0.001,0.000
TCGA-BC-A112-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.769,0.000,0.028,0.075,0.012,0.113,0.000,0.000,0.000,0.000
TCGA-ED-A4XI-01A,0.000,0.000,0.006,0.000,0.002,0.000,0.473,0.000,0.152,0.150,0.009,0.206,0.000,0.000,0.001,0.000
TCGA-2Y-A9GT-01A,0.049,0.000,0.027,0.001,0.022,0.000,0.046,0.000,0.275,0.081,0.151,0.341,0.003,0.000,0.001,0.000
TCGA-DD-AACX-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.052,0.000,0.124,0.002,0.001,0.803,0.003,0.000,0.007,0.000
TCGA-DD-A1EB-01A,0.000,0.000,0.012,0.000,0.000,0.000,0.401,0.000,0.197,0.055,0.093,0.241,0.001,0.000,0.000,0.000
TCGA-DD-AACE-01A,0.012,0.000,0.019,0.000,0.000,0.000,0.282,0.000,0.288,0.019,0.006,0.369,0.004,0.000,0.001,0.000
TCGA-2Y-A9H9-01A,0.005,0.000,0.007,0.000,0.000,0.000,0.171,0.000,0.270,0.064,0.098,0.373,0.007,0.000,0.005,0.000
TCGA-CC-5262-01A,0.008,0.000,0.016,0.000,0.000,0.000,0.136,0.000,0.232,0.222,0.076,0.297,0.006,0.000,0.007,0.000
TCGA-G3-AAV2-01A,0.005,0.000,0.007,0.000,0.000,0.000,0.283,0.000,0.275,0.034,0.094,0.292,0.002,0.002,0.004,0.000
TCGA-DD-A4NN-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.760,0.000,0.069,0.084,0.000,0.083,0.000,0.000,0.001,0.000
TCGA-DD-AACZ-01A,0.009,0.000,0.038,0.000,0.000,0.000,0.527,0.002,0.064,0.001,0.002,0.357,0.000,0.000,0.001,0.000
TCGA-DD-AAE0-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.864,0.000,0.031,0.046,0.006,0.047,0.000,0.000,0.001,0.000
TCGA-YA-A8S7-01A,0.001,0.000,0.021,0.000,0.002,0.000,0.249,0.000,0.075,0.072,0.036,0.540,0.000,0.000,0.003,0.000
TCGA-2Y-A9GY-01A,0.059,0.000,0.028,0.001,0.019,0.000,0.664,0.000,0.012,0.001,0.014,0.199,0.001,0.001,0.002,0.000
TCGA-UB-A7ME-01A,0.025,0.000,0.021,0.000,0.003,0.000,0.661,0.000,0.099,0.053,0.012,0.123,0.001,0.000,0.003,0.000
TCGA-ED-A8O6-01A,0.001,0.000,0.007,0.000,0.000,0.000,0.854,0.000,0.029,0.008,0.011,0.088,0.000,0.000,0.001,0.000
TCGA-ZP-A9D4-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.249,0.000,0.216,0.019,0.027,0.476,0.002,0.000,0.006,0.000
TCGA-DD-A1EH-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.661,0.000,0.111,0.104,0.000,0.121,0.001,0.000,0.000,0.000
TCGA-DD-A11A-01A,0.000,0.000,0.013,0.000,0.000,0.000,0.618,0.000,0.145,0.003,0.059,0.160,0.001,0.000,0.002,0.000
TCGA-RC-A7SF-01A,0.001,0.000,0.021,0.000,0.000,0.000,0.221,0.000,0.217,0.115,0.061,0.339,0.011,0.000,0.012,0.000
TCGA-HP-A5N0-01A,0.010,0.000,0.010,0.000,0.000,0.000,0.034,0.000,0.335,0.279,0.072,0.244,0.004,0.013,0.001,0.000
TCGA-DD-A73E-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.678,0.000,0.087,0.012,0.114,0.105,0.000,0.000,0.001,0.000
