"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.HQ.A5NE.01A",0.0152464791240418,0.000561991265719469,1.48798226126994e-08,0.442071007613257,0.0272398415200169,0.00023497571541468,0.514645689881728
"TCGA.FD.A5BT.01A",2.72351626637264e-07,5.37941738887957e-05,8.60438878951851e-08,0.769934022861652,0.22761113161392,0.00240065646355749,3.64914673571874e-08
"TCGA.DK.A3IQ.01A",9.69743225656946e-05,3.46199530823198e-05,8.35653112796237e-08,0.999863095797416,5.0666279941623e-09,5.21609055708408e-06,5.20443983525068e-09
"TCGA.ZF.AA4X.01A",0.00183688906432514,0.000950292207712562,0.000638658002184494,0.0417783428299889,0.0149707301112691,0.00227876841808207,0.937546319366438
"TCGA.GD.A3OQ.01A",0.0012649787532527,0.00113213186780026,4.67763786569873e-08,0.22673088361125,0.0266644444187164,6.5203102263081e-07,0.74420686254158
"TCGA.ZF.AA51.01A",0.0271521753855156,0.00148101176149639,1.09781579887938e-08,0.351730025957335,0.013749575772999,0.0070675053900361,0.59881969475446
"TCGA.FD.A3SS.01A",0.00961575585325449,0.00262978546686948,3.41843819316633e-09,0.18444437535122,0.0310114074536846,0.000681565151238747,0.771617107305295
"TCGA.DK.AA71.01A",3.50159024962824e-08,0.00318088141868169,1.43654037762446e-08,0.137026508122455,0.0261327219471331,0.00165352240204219,0.832006316728382
"TCGA.4Z.AA83.01A",0.0274544180343636,0.000722458373738455,1.49686954093125e-08,0.124101473642731,0.0190715553753747,0.000634799104825385,0.828015280500272
"TCGA.ZF.A9R4.01A",7.73413074744884e-08,0.00235105563568217,4.27400893599595e-09,0.0296590730817744,0.021857926789788,0.0116114887867412,0.934520374090698
"TCGA.BT.A20P.01A",0.00616509039304784,0.00270927500025532,9.41181306989768e-09,0.116244162781185,0.01249708133587,1.2787184301479e-05,0.862371593893527
"TCGA.HQ.A2OE.01A",1.57288491974858e-08,0.00333332706281917,9.36602622275436e-10,0.0692363244729437,0.0457602379771045,1.63979349102673e-08,0.881670077423746
"TCGA.R3.A69X.01A",0.134577516249591,6.93900698406e-07,3.8766805801682e-08,0.650222417173341,0.0473716029055737,0.0162430911624581,0.151584639841533
"TCGA.BT.A3PH.01A",1.62317871189147e-08,0.000754088035827291,8.0828435623617e-09,0.228635165261814,0.0525078188439669,6.26236508648565e-08,0.71810284092011
"TCGA.UY.A9PA.01A",3.44925209463991e-08,0.0116140301412387,2.4619741024231e-08,0.0177571657594353,0.0381959561410914,0.00873429325284796,0.923698495593125
"TCGA.BL.A13J.01B",0.0415064834216181,2.37255400330095e-08,0.00602112667151438,0.647445806179614,0.00396498841910152,7.86643373919175e-07,0.301060784939238
"TCGA.CF.A3MI.01A",0.00925175085966158,0.00108934349929292,3.70915140349006e-09,0.0304793377920455,0.00707347509679448,0.00204648699113803,0.950059602051916
"TCGA.XF.AAMW.01A",3.14781837752503e-08,0.00080923283677495,7.96409191037503e-08,0.154567345705386,0.055144765912856,0.000200873346757389,0.789277671079123
"TCGA.H4.A2HQ.01A",0.0077250039820939,0.00282929799389619,1.77816146931221e-08,0.107243967090363,0.0136367794434736,0.000606442189392165,0.867958491519166
