"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.CV.5442.01A",1.5955686593775e-09,0.00148190265395117,3.140226728942e-06,0.0634655292280619,0.0808694202618776,3.86272737171462e-05,0.854141378760095
"TCGA.CR.7392.01A",0.0438418653741353,0.018517269304534,3.41499923988502e-08,0.82264031042226,0.0818673054035925,2.4921827988196e-06,0.0331307231626868
"TCGA.UF.A71A.01A",0.119667276272062,4.1082171850591e-07,7.86176530756952e-09,0.335390979676102,0.0323796857046716,0.000189705308081577,0.512371934355599
"TCGA.CN.A642.01A",2.07295435389406e-08,0.0191241361044848,1.46562469582691e-08,0.155010633797533,0.140264794812035,0.0191015037766182,0.666498896123538
"TCGA.CV.A45U.01A",2.19032634121866e-07,0.0128402283967821,8.14306263787914e-10,0.194248183635518,0.0912267255630751,0.0115231141614172,0.690161528396267
"TCGA.CN.6012.01A",3.57248117219304e-08,0.00709992404733341,2.17144356581701e-07,0.218589278168401,0.0745154256915836,0.0276920254721795,0.672103093751334
"TCGA.CV.A45W.01A",1.57556191467806e-08,0.0136030420031547,0.0277005751233846,0.204914560485209,0.0843951295878175,0.0477401218097029,0.621646555235112
"TCGA.CV.A6K0.01B",0.0480393981292262,0.00999675938431865,1.91715936766446e-07,0.279810642818893,0.0375953335554012,0.0203174391977349,0.60424023519849
"TCGA.QK.A6VB.01A",1.67120139149131e-09,0.000175561169030773,8.0635289492895e-09,0.198184934330648,0.0217773146018693,0.00157606643624766,0.778286113727474
"TCGA.CV.6959.01A",0.0242605147852547,0.00494233864804727,1.96590963020161e-09,0.156144648558386,0.0597041407163951,4.655963542016e-08,0.754948308766372
"TCGA.HD.7832.01A",1.09577041070574e-07,0.0051368886771358,2.87903269990435e-09,0.0816082589992465,0.0810068170679762,0.00236476613148654,0.829883156668081
"TCGA.CV.7255.01A",1.14082350485018e-08,0.000835812872317257,1.14541298914448e-08,0.104912083078208,0.0590553145093791,3.48487538450269e-09,0.835196763192855
"TCGA.CR.5243.01A",0.0987169235280076,0.00401107194553924,0.00968929987783041,0.338806975342831,0.015349413207523,0.0178337478709793,0.515592568227289
"TCGA.P3.A6T5.01A",3.85714972751747e-07,0.00271156584243094,1.16888907999738e-10,0.206178312183175,0.0363754584554978,5.27205474228739e-08,0.754734224966487
"TCGA.CV.6952.01A",0.00133536958966461,0.00624384123721461,1.28488378821182e-09,0.0588108722082936,0.0337341206491811,0.0039687756559167,0.895907019374846
"TCGA.D6.A6ES.01A",3.2759845306984e-09,0.0019687697341251,9.1677158082513e-09,0.0270010127657728,0.0180015296193533,0.000407761570586709,0.952620913866462
"TCGA.CN.5366.01A",3.15563924648167e-07,0.0118875798989098,4.73197822243009e-09,0.294664192693423,0.0662511416871962,0.00710946604717516,0.620087299377393
"TCGA.CQ.6223.01A",4.01575065079613e-10,0.00584242127115589,3.10639534433799e-09,0.13970950380473,0.11095571585467,2.48398776176307e-07,0.743492107162698
"TCGA.F7.7848.01A",0.0246353294402223,0.00880883098461268,1.99271617055436e-08,0.239458749330982,0.0333135817462894,0.0188336734614624,0.674949815109269
"TCGA.CV.A6JM.01A",3.67947430759644e-09,0.000379633950212892,4.6882459458724e-09,0.0775196904643909,0.0629420313532636,0.00528229781502452,0.853876338049388
"TCGA.CN.5359.01A",0.000163460841879513,3.0154813971152e-05,2.366365476201e-06,0.773179369367477,0.226624415703101,2.28127653566977e-07,4.78044094776678e-09
"TCGA.P3.A5QA.01A",0.0661168260793379,0.00178463352099793,2.05197113614856e-08,0.680321213690052,0.117015242214162,0.000328298950656664,0.134433765025082
"TCGA.CN.4734.01A",8.30189866791128e-09,0.0265114341309242,4.75687936339841e-09,0.280765027299479,0.124900968383162,0.00748104156582808,0.560341515561829
"TCGA.CV.6441.01A",6.48658561377234e-06,1.84556055394846e-07,2.1121389253287e-08,0.410453546162858,0.0156647651609725,7.09184784412e-05,0.57380407793467
"TCGA.CV.A6JY.01A",2.52415782337042e-09,0.000935128306074907,3.09869988680991e-09,0.0886984882739419,0.030647145791191,4.39796478007486e-05,0.879675252358134
"TCGA.D6.6825.01A",0.0205802899642198,0.023504812244535,9.36460198967515e-09,0.215316365905464,0.0677267575725211,0.0121407549858368,0.660731009962822
"TCGA.CR.5247.01A",0.00986891771769957,0.00126374275173105,0.000101975872607681,0.874633899249923,0.0117536745753606,8.86289915603335e-09,0.102377780969779
"TCGA.CV.7410.01A",0.148152423392924,0.0108020987918482,2.01353755060836e-07,0.24041546675743,0.082568982769894,0.0158973332434101,0.502163493690738
"TCGA.CV.7091.01A",1.70408076533188e-05,0.0108846156387897,2.57779250193302e-08,0.33275382760979,0.0594761443850401,1.62153885602095e-08,0.596868329565414
"TCGA.BA.5153.01A",0.0904518321300658,0.0294147991559068,1.7867008610671e-08,0.12626982351056,0.0324573753819514,0.0472695012827801,0.674136650671728
"TCGA.CV.7428.01A",2.36858770327485e-07,0.0138707887668978,7.26733753211298e-07,0.108205899671903,0.0700048543872256,0.0201574164552144,0.787760077126236
"TCGA.CX.7086.01A",2.8263871686744e-09,0.00205692540023293,9.59526514681634e-09,0.18611777700833,0.0410217951273058,4.44110928380495e-05,0.77075907894964
"TCGA.CN.5364.01A",2.60161564947233e-08,0.00409647688759111,1.05962356447245e-06,0.112379875480544,0.0545540050347815,0.0035908218628959,0.825377735094466
"TCGA.BA.A6DB.01A",0.0129855220801967,0.03099606207627,4.15041912263956e-08,0.289882830488398,0.0534085276826033,0.03658945795001,0.576137558218331
"TCGA.CQ.5325.01A",0.0436713960002982,0.025543474432686,1.179384670035e-08,0.291998277820383,0.0881240858386273,0.039891809149104,0.510770944965055
"TCGA.CN.4731.01A",0.000186893147937624,7.74264954560881e-07,2.00744106394021e-07,0.815621017862393,0.0561076924944811,5.15706761722969e-07,0.128082905779366
"TCGA.CV.7427.01A",2.45163696635225e-07,0.0144132755440387,5.92630738337465e-09,0.00671069764698868,0.0669520644966504,0.0258661475702715,0.886057563652047
"TCGA.CR.6467.01A",0.0943295261170368,0.0490534845665724,0.0070584722608198,0.086311168604061,0.0544854336056844,0.0748016849490076,0.633960229896818
