"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.A5.A0R8.01A",4.652973297461e-07,0.00682014124242152,2.1697720279239e-09,0.163561447094729,0.0773700143219694,0.0183481202132351,0.733899809660543
"TCGA.A5.A0G3.01A",0.0180498071588287,0.00229706277020872,1.79013177194324e-07,0.1032587710407,0.0230294525252878,2.2617059163177e-10,0.853364727265627
"TCGA.AP.A054.01A",0.00591683266012028,0.00406034524322988,0.00116091798443912,0.10052008278839,0.0171981060804635,0.0183629961319493,0.852780719111408
"TCGA.A5.A0GX.01A",0.073854718749527,0.0157075537795937,2.26493970034979e-07,0.410370348279583,0.0574136954843847,0.012693206941858,0.429960250271083
"TCGA.DI.A2QY.01A",6.63524862345252e-07,0.00160065854970868,2.50438912545385e-08,0.101497815575332,0.0136297092337418,0.00157765212317583,0.881693475949288
"TCGA.EY.A1GC.01A",2.12816582250443e-07,0.00741732812235384,2.80503686193578e-08,0.0578882530382939,0.144145830840152,0.0415097998606526,0.749038547271596
"TCGA.A5.A0GI.01A",0.0118616556635243,0.00763304391425877,2.26899485106936e-08,0.15546282472218,0.0401004812973936,0.00163087747546048,0.783311094237234
"TCGA.D1.A17S.01A",0.00568185819767564,1.10760695328805e-08,0.00094178973164277,0.182697090551785,0.0120368618461627,0.00460482115301131,0.794037567443653
"TCGA.EY.A5W2.01A",0.0256478878406743,0.000473404545958999,1.15918986233266e-09,0.325705684621678,0.0387130815582029,0.0388296439935565,0.57063029628074
"TCGA.D1.A1NU.01A",9.887556063482e-09,0.005903777983151,8.35165920846359e-09,0.113811667986982,0.0956029015615089,0.00869454941380429,0.775987084815339
"TCGA.BG.A18A.01A",0.126640495112474,0.0030221978455813,8.22270677005297e-08,0.43314982189793,0.07684763402897,0.0325939473040434,0.327745821583933
"TCGA.AX.A06B.01A",0.0680292893059998,0.0091417135209638,1.20863355888408e-08,0.471397716893321,0.052804017560429,0.0125079640637912,0.38611928656916
"TCGA.E6.A2P9.01A",0.0261281937626227,0.0120095297777421,3.79045665544453e-06,0.0518930084909604,0.0287264697591977,0.0250785509880401,0.856160456764782
"TCGA.PG.A917.01A",0.00744565409000408,0.0295519169056829,8.44664262846785e-09,0.264634576616379,0.0789785105632377,0.0415010736535405,0.577888259724514
"TCGA.AX.A3FS.01A",0.0468483007193092,1.13850694727508e-08,2.62470085668425e-08,0.345558923231371,0.00822339686873201,0.0118037374383555,0.587565604110154
"TCGA.A5.A2K4.01A",3.00540286428555e-08,0.00704049349019563,2.92495939515056e-08,0.420681145115706,0.114626080373263,0.0025668672868678,0.455085354430345
"TCGA.D1.A1O0.01A",0.00349818127025325,1.04870683119704e-06,5.21855638454206e-08,0.156174539250494,0.015876121048429,0.0113711800347138,0.813078877503715
"TCGA.B5.A0JS.01A",1.80317588134185e-07,8.70969903389855e-06,2.95308333956506e-07,0.427590343817221,0.0813180183467728,0.135965013962326,0.355117438548724
"TCGA.AX.A1CE.01A",2.14574817346003e-08,0.00633969462302413,1.6286691119524e-09,0.0732831305023417,0.028981524585769,0.0068153210187211,0.884580306183993
"TCGA.D1.A17F.01A",3.70427967556624e-08,0.00850329534681331,1.81014038910413e-08,0.0407186817626381,0.0477738819910721,0.00514305682604237,0.897861028929234
