"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.BP.4766.01A",0.0359267358378064,0.00897431457627868,1.00662286192297e-07,0.107688626223799,0.0703265751304881,0.0182032055110613,0.758880442058281
"TCGA.A3.3352.01A",0.00536806247366975,0.0185034985961712,6.34649591799277e-08,0.0569637601211216,0.0972866834402899,0.0347364725091384,0.78714145939465
"TCGA.G6.A8L7.01A",1.1947279464366e-08,0.00823357375878268,4.85094752896336e-09,0.0350272774742749,0.034883499385736,0.0499732709972942,0.871882361585685
"TCGA.A3.A6NN.01A",8.49603486249862e-07,0.0222664741693168,3.22130304331601e-07,0.0453077867221475,0.0786600110287685,0.0763755310667294,0.777389025279247
"TCGA.T7.A92I.01A",3.37081345032265e-08,0.0133946748423165,8.48975925550178e-10,0.155348767801268,0.156399389963315,3.96952305177024e-05,0.674817437605472
"TCGA.B0.5713.01A",0.0399617560859702,0.0238338600082825,1.4789186256638e-06,0.0813281408196739,0.0384357437855648,0.0508546990378983,0.765584321343985
"TCGA.CZ.4860.01A",6.80711396049634e-07,0.0152624417535526,1.52895718407209e-07,0.509419296077586,0.325393579831372,2.17021659135275e-07,0.149923631708715
"TCGA.A3.3351.01A",0.103667945683667,0.104833990101508,7.37574311498879e-08,9.79902705215304e-07,0.112326636379078,0.0693910352893856,0.609779338886225
"TCGA.B8.4148.01A",0.0371265112994983,0.115015243109807,1.41646772223766e-08,2.31367972053499e-06,0.0754056652394109,0.118461397009793,0.653988855497093
"TCGA.BP.4345.01A",0.24119801630798,0.00311107792991831,8.32572169620589e-07,0.672024396149217,0.0626245665390785,0.0210409672042059,1.43297431050243e-07
"TCGA.BP.5010.01A",0.142374544799575,0.00217951927041857,6.91174685949668e-08,0.281320504612118,0.00893794901365423,0.0211560947254857,0.54403131846128
"TCGA.BP.4325.01A",1.62590519043976e-06,0.059861500608942,6.8780932823974e-11,0.0121598753906461,0.0678222334943556,0.06440002126928,0.795754743262805
"TCGA.B0.5102.01A",0.000513755724365384,0.0170934771064502,1.99365604067253e-06,4.65746028819247e-07,0.0436065814126405,0.0282357978277328,0.910547928526742
"TCGA.BP.5185.01A",0.00960382368237103,0.00688266488814921,3.72362581092377e-08,0.0366867888792104,0.015035777542342,0.0211615683364958,0.910629339435173
"TCGA.CZ.5986.01A",0.0680442487269954,0.00588381980752619,8.37543578133095e-08,0.0876313958148747,0.0489065701093023,0.016286746477115,0.773247135309829
"TCGA.CW.5590.01A",0.0512062727381354,0.0238544403068513,2.96233613411877e-08,0.0849024974179109,0.0701582621087358,0.0429259682398357,0.72695252956517
"TCGA.CJ.4904.01A",0.0421794754648913,0.0293549493520926,3.29115368261131e-07,0.0801647473126765,0.0575740234714682,0.0296161268067936,0.76111034847671
"TCGA.BP.4987.01A",0.0119898720873907,0.0353336136055594,8.36432982532354e-09,0.0580574900245715,0.068329193256556,0.0407494473757061,0.785540375285886
"TCGA.B0.4849.01A",0.061474671706717,0.0153151813773151,9.30565985154548e-08,0.058205216674318,0.0410966796345134,0.0286107579903781,0.79529739956016
"TCGA.BP.4329.01A",0.0547308326982563,0.00701543108986474,7.71012211080957e-08,0.116748286783185,0.0423716854695092,0.0318458958786809,0.747287790979282
"TCGA.A3.3328.01A",7.96780864760817e-09,0.001578913493914,7.27277709559347e-10,0.0613975133188624,0.0570078930313003,4.90716801665174e-09,0.880015666553669
"TCGA.CJ.5672.01A",9.65060604713493e-07,0.0824926134621947,3.6845905919326e-05,8.28473703964507e-08,0.113238968128091,0.160985822751728,0.643244701844091
"TCGA.B0.5104.01A",0.011909956589227,0.0114175165844615,1.60365375701353e-07,0.0811642625926661,0.0393455463722014,0.005799673330278,0.85036288416579
"TCGA.CW.6097.01A",0.324404772535759,0.023842932449609,1.85529153293503e-08,0.497384243674182,0.12353219425997,0.0308354832859441,3.55241620645973e-07
"TCGA.B0.4700.01A",2.14388383034696e-07,0.122479048735031,2.61611440515721e-06,0.388532213327544,0.159106780890842,0.288247451546368,0.0416316749974277
"TCGA.B0.5095.01A",0.14055583818524,0.0343263892047939,0.00155341725284881,0.789518100136534,0.0338609028544929,0.000185340003354259,1.23627356252177e-08
"TCGA.B0.4810.01A",0.0531022399193057,0.0765562306176835,1.39969396864394e-07,0.156319670375797,0.13702229878557,0.201277812212824,0.375721608119422
"TCGA.CJ.4901.01A",0.0247265876416634,0.0678161218223426,1.34983038425009e-08,2.50409391070449e-06,0.0891393946735007,0.14536474860765,0.672950629662628
"TCGA.CJ.4643.01A",0.10063646190417,0.0149982739328574,2.55635673015352e-08,0.115722716586468,0.054013524788893,0.0329322122412566,0.681696784982788
"TCGA.B8.A54H.01A",0.019962999743652,0.0612156320311773,2.69142576663469e-07,0.0946691222666589,0.0506256391415995,0.0618286680150538,0.711697669659282
"TCGA.AK.3429.01A",0.0202236610618918,0.111417505521379,9.22468260571955e-08,5.6098216217735e-08,0.0631605716998809,0.166236288842297,0.63896182452951
"TCGA.B0.4834.01A",0.00668410952383434,0.0026093040274418,6.61939909974018e-08,0.0410055093880024,0.011889223644301,0.00348718894427494,0.934324598278154
"TCGA.B0.4843.01A",0.131132573627391,6.61267972210711e-07,7.2555663354661e-08,0.248282096548726,0.0118079952614887,0.0127867507129162,0.595989850025843
"TCGA.A3.3382.01A",0.0450392816357223,0.0363526548325511,3.55619382853758e-08,0.071245046142755,0.101481501950746,0.0344398887208574,0.71144159115543
"TCGA.BP.4338.01A",1.19615813203906e-07,0.00778561007861286,3.15528787783526e-09,2.57367585020923e-06,0.155771111056911,4.45694146471668e-07,0.836440136723379
"TCGA.B4.5832.01A",0.0434222114120765,0.00567618989896823,6.72379179569108e-09,0.117893384100764,0.00918547303657004,0.000897335094673099,0.822925399733156
"TCGA.CW.6088.01A",0.068133518969166,0.0148885612976168,2.1898837546203e-06,0.168841063050946,0.0334091291392058,0.0254341324832768,0.689291405176034
"TCGA.A3.A6NJ.01A",8.30571734867166e-07,0.101189347489477,1.9057790765177e-08,1.7590123377324e-06,0.129059234836164,0.164938801924095,0.604810007108401
"TCGA.B0.5088.01A",0.0456526063367792,0.0183951260733204,1.22132904125576e-08,0.0785044251527142,0.0973111183911359,0.0259813670935552,0.734155344739205
"TCGA.A3.3308.01A",0.103972723037473,0.0079631000584236,3.06381653190809e-08,0.233202147448728,0.0536756830687207,0.0115385287894248,0.589647786959065
"TCGA.CW.5589.01A",0.0266419617732943,0.0369431500835619,1.57018112500254e-07,0.182306667871442,0.138505671688075,0.0446288728688769,0.570973518696637
"TCGA.B0.5702.01A",1.98933552298682e-07,9.44750596067637e-06,1.06838927273064e-07,1.68174264483393e-07,0.169950667749618,0.118240198745502,0.711799212052175
"TCGA.BP.4169.01A",0.224319480434326,0.0103467810093643,7.70395399791414e-08,0.321959544459459,0.0805938141805542,0.024516310646942,0.338263992229815
"TCGA.CZ.5468.01A",1.43101731552477e-07,0.0160431702242007,1.29856033288723e-08,0.09502452961629,0.143666965592374,0.0157790384813204,0.72948613999848
"TCGA.A3.3313.01A",5.39631682359192e-08,0.00358659162907153,5.69550172004012e-09,0.0752849602967693,0.0692266628764388,6.74165338214255e-08,0.851901658122517
"TCGA.BP.4782.01A",1.40164230476068e-07,0.0402072263211683,3.69830273517664e-06,0.0241239659542622,0.130544537177222,0.0743573921232873,0.730763039957095
"TCGA.3Z.A93Z.01A",5.91170171925979e-06,0.0169496086666337,3.50691302542837e-06,0.128606748553951,0.0539511417289294,0.0519945536761874,0.748488528759554
"TCGA.CZ.5454.01A",0.00053843307827557,0.100728486400936,1.40413874441778e-06,0.0773040333653736,0.627231666582043,0.19419571083329,2.65601338047182e-07
"TCGA.A3.3358.01A",9.553698288513e-06,0.0449083932389095,2.05531298918956e-06,2.90873856248374e-07,0.101279970077295,0.0300983319814425,0.823701404817219
"TCGA.CJ.6031.01A",0.0720124546415045,0.0437934239755977,2.44302248567208e-08,0.380020742790232,0.152771105336414,0.0756896581376024,0.275712590688425
"TCGA.BP.4790.01A",0.201416257103055,0.054224485042031,7.28636105212911e-08,0.432324223383089,0.0959558682129385,0.0369428435682305,0.179136249827046
"TCGA.B0.5699.01A",2.22617340262929e-08,0.0206784818759912,1.27407475099076e-07,0.0559742783210384,0.0967617711340906,0.0404019564851612,0.786183362514509
"TCGA.CJ.4635.01A",1.16862140028123e-07,0.0921451306506113,4.10887545540441e-07,0.100404892845284,0.127014478678071,0.0495921610453377,0.63084280903101
"TCGA.A3.A8CQ.01A",0.0420556254126107,0.0155063925162805,7.78125123060326e-07,0.146996290470856,0.0465665784243179,0.0119117946481469,0.736962540402665
