"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.32.2616.01A",3.02710884649193e-06,5.7757919937849e-06,1.98318008210188e-09,3.84594881287938e-06,0.080768646620706,3.68925777807706e-06,0.919215013288683
"TCGA.32.1980.01A",7.50907431049531e-08,5.72742304950827e-08,0.0011710480027759,0.00215540168757688,0.149308839198229,5.12853289302749e-07,0.847364065893155
"TCGA.28.2514.01A",1.61731217452202e-07,0.00151166829854595,7.44473504020488e-09,0.0376727024596359,0.0410653943803635,1.03508937158771e-06,0.919749030596131
"TCGA.06.0644.01A",1.24104632795994e-05,3.03824881538624e-05,2.92087103118849e-05,0.554343722940971,0.445542502559042,2.61760833338412e-05,1.55967549073332e-05
"TCGA.06.1804.01A",9.86071304444961e-05,2.47393796824033e-08,3.49191144773657e-09,2.21179171008885e-08,0.0396352683909083,5.7555558607499e-05,0.960208518570831
"TCGA.41.2571.01A",2.38839988456665e-05,2.15353018147126e-07,7.3377457689412e-09,0.0889519165205912,0.0734742151620597,5.80167379013551e-08,0.837549703611002
"TCGA.19.2619.01A",5.60616849546850e-09,0.000848465899209791,2.33519921950854e-08,0.0734632346972606,0.0526835823256758,4.17827445287503e-06,0.87300050984524
"TCGA.27.1837.01A",8.35185961712565e-09,3.35476622287082e-08,4.89153502237556e-09,1.59290005201468e-08,0.0686642075348228,8.62633612065362e-05,0.931249466383913
"TCGA.27.1832.01A",6.69298484429861e-08,0.000167675569677706,1.59251970481817e-07,6.81651756559069e-08,0.181123647896237,1.32903782224523e-05,0.818695091808868
"TCGA.06.0686.01A",1.51584475344648e-06,5.60294266638716e-08,0.000343446612040002,8.56676107802021e-06,0.0960952312646149,1.08114399255133e-07,0.903551075373688
"TCGA.06.5856.01A",4.24641961293518e-10,0.000315718411435992,1.55936005001045e-09,0.109387937674355,0.135654002594012,0.000260185850591264,0.754382153485604
"TCGA.28.1753.01A",0.000367984466211369,0.00237850991384607,4.61397788585123e-09,0.240745198394858,0.290645470370475,2.1401953492426e-07,0.465862618221096
"TCGA.28.5218.01A",8.17085860365057e-05,3.83896922085831e-06,0.00274960421341276,0.77767354520804,0.219490955537033,3.20688791909575e-07,2.67974645326066e-08
"TCGA.32.1970.01A",1.28066720721728e-07,5.67861008890829e-10,2.34897177685846e-08,0.0654182220717874,0.0520584363529855,5.33822306418591e-07,0.882522655628621
"TCGA.28.5204.01A",1.19242101696764e-06,6.91666510572708e-05,1.29331487765124e-06,3.06380156748882e-06,0.0681120026802606,3.83458049300203e-07,0.931812897673171
"TCGA.12.3653.01A",3.06032396892293e-07,2.79266895565059e-07,1.14197387767079e-07,0.0679546405023712,0.0761402615648405,1.47763276301762e-07,0.855904250672832
"TCGA.06.0187.01A",1.25912421359231e-06,1.94069628805057e-06,5.01184029046387e-09,7.63014277877849e-05,0.0871847840011092,0.000127693253764869,0.912608016484996
"TCGA.19.2624.01A",2.15734452214005e-08,0.000154325994877062,2.09287061890222e-07,0.033000358133744,0.0284829892783312,6.33660010838206e-07,0.93836146207253
"TCGA.12.3652.01A",1.85915178082596e-05,6.74414301769998e-08,1.09316660389798e-08,0.0827801315392057,0.0620808486229093,4.04865045287761e-09,0.85512034589833
"TCGA.12.5299.01A",0.00105139571242125,0.00128617719737781,1.07616630529935e-08,0.000312687340217448,0.15620301077337,3.11131048841997e-06,0.841143606904462
"TCGA.06.0749.01A",8.27643682487455e-08,2.14534522089189e-06,9.02739901968706e-08,3.16161541042308e-05,0.13451394342948,7.80616338652965e-06,0.865444315869449
"TCGA.06.0158.01A",2.40336745774751e-08,0.000164867777654379,5.23279284630888e-09,6.39762438437259e-07,0.0917072377350764,3.79081101062371e-05,0.908089317348257
"TCGA.19.1390.01A",2.67204610477713e-08,0.00048988797077968,7.91317197018484e-07,0.0482171829027281,0.0675850179401112,2.40501134932884e-08,0.883707069098609
"TCGA.28.2510.01A",1.78918464742759e-06,0.00163893536938914,1.49140575836302e-08,0.090233790217738,0.0501177543751335,5.58627999462986e-05,0.857951853139088
"TCGA.32.2615.01A",1.28291598934554e-08,0.000230670449598724,1.11488370752788e-05,0.0300578758712759,0.105730360990012,1.50420345803088e-07,0.863969780602532
"TCGA.76.4929.01A",5.80114000104612e-07,5.14568967153038e-06,3.64342573345689e-07,1.49783696378084e-08,0.143623994409385,1.87159662371778e-07,0.856369713306338
"TCGA.06.0178.01A",4.18119086046735e-07,0.000168851563337525,1.63878872778839e-05,6.99563366592657e-08,0.0971908364031515,8.57587996342307e-08,0.902623350312011
"TCGA.41.5651.01A",1.86444166689891e-08,0.000825950915207243,3.85278306893223e-09,0.0109518118431581,0.0372378783356636,0.00448269567636307,0.946501640732408
"TCGA.14.2554.01A",4.7027280012631e-05,0.00139628717373009,1.6677535667721e-08,0.000283352554400398,0.121416949310481,1.4718182721899e-06,0.876854895185568
"TCGA.06.2559.01A",0.000163611122852177,4.05449032491922e-08,1.53997613503144e-09,0.0447694297890804,0.0649950185189222,0.00173527896081605,0.88833661952345
"TCGA.14.0787.01A",1.82138243229073e-05,5.88517028663522e-09,7.74335373433202e-07,2.10511399947728e-06,0.100130325273801,1.49957345107141e-07,0.899848425609988
"TCGA.12.0618.01A",3.17635222403529e-08,5.73971027038394e-05,1.52055781299195e-09,0.00971558602925042,0.0550172966302596,2.14948282826342e-07,0.935209472005423
"TCGA.14.1034.01A",7.77352339771772e-09,2.6313674397888e-06,9.61528661639577e-08,0.000346098836635338,0.15366875340653,8.48412003809403e-07,0.845981564051002
"TCGA.06.0743.01A",3.65927674516713e-07,0.000149830011769588,9.35312485166045e-09,3.38097115337467e-08,0.0480268762487207,0.000765232181788386,0.95105765246721
"TCGA.16.1045.01B",3.62587802069764e-05,1.21583722855203e-06,6.45488333561868e-08,5.21150078740108e-05,0.460842018214866,4.54938634002971e-07,0.539067872672357
"TCGA.76.4927.01A",7.46482454692655e-07,0.000109874317182088,1.31657809894908e-07,0.0122401718635174,0.170941582341434,0.000512904320649318,0.816194589016953
"TCGA.32.2638.01A",1.38351584361759e-07,0.000570576165854919,9.09533737376789e-09,0.0149147008791559,0.134972226624799,2.21992745600135e-07,0.849542126890523
"TCGA.14.1825.01A",3.99830502505725e-07,2.6997272144665e-10,3.7490285030996e-05,0.0116189464970579,0.0629616225611377,3.12540995968171e-07,0.925381228015302
"TCGA.32.2632.01A",1.06593883524988e-05,0.000552648698869455,0.00013562531504867,7.84302422077965e-09,0.183298970383455,2.7389206342141e-07,0.816001814479187
"TCGA.14.1823.01A",1.64101209157428e-08,7.83852423042395e-06,1.37169084494964e-09,6.78539358343858e-06,0.125599822519415,1.09067016667878e-07,0.874385426713943
"TCGA.12.3650.01A",1.36391862293336e-07,0.000586525926585745,1.77312372588687e-06,1.29662258632312e-07,0.0961051534402879,2.16391462364263e-07,0.903306065063817
"TCGA.06.0211.01A",4.86771275223006e-05,2.37575020161825e-05,5.34698154403321e-07,0.00150983693696836,0.151642677000367,5.49936929313041e-07,0.846773966798043
"TCGA.06.0238.01A",1.73646330412216e-08,0.000677590472186918,2.99209213445565e-05,8.82535914990499e-07,0.135010215802049,1.53645742900302e-07,0.864281219258128
"TCGA.06.0184.01A",1.56852515502198e-05,1.34560822944484e-06,0.000732420469861372,1.39273513642549e-07,0.268327060944863,4.15239166789661e-05,0.730881824535303
"TCGA.76.4925.01A",6.97824670206733e-08,0.00107046228241529,2.84393458796384e-09,0.0642600645100684,0.0564017939717677,2.15249248190884e-07,0.878267391360099
