"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.AG.3896.01A",0.0220313672365658,0.00130246201241803,1.52279148876603e-08,0.191978083766344,0.0290097077711447,0.0036758285065255,0.752002535479087
"TCGA.DC.4745.01A",0.0286833524295767,0.000279813806778226,0.0154297709687588,0.170791612274959,0.0167208833723177,0.000539460520501309,0.767555106627108
"TCGA.AH.6903.01A",0.00513529902820901,0.00266043492320637,0.00296031387138249,0.0935847527193007,0.0210313323139451,5.52363390669927e-08,0.874627811907617
"TCGA.AG.3599.01A",6.96987632923271e-09,0.00840883338516324,0.00461677471726754,0.0862956646123135,0.045254633511736,0.0108986746156378,0.844525412188006
"TCGA.AG.3581.01A",6.30351964937164e-07,0.00779835458140358,4.72847899186949e-09,0.177374197380969,0.0647117915925809,0.0021180349219904,0.747996986442612
"TCGA.AG.3881.01A",0.0520953262536782,0.00372400421773089,6.74566663376112e-09,0.307556854233388,0.0700353471011389,0.0172925813640648,0.549295880084332
"TCGA.CL.5917.01A",0.0034465139024563,0.00283619926540392,0.00547792844776589,0.272772325198841,0.0152349169256719,8.12194814031547e-08,0.70023203504038
"TCGA.AG.3902.01A",0.00523705951430298,0.0148683178756011,0.000280842787337442,0.0471416286990106,0.0591113462760479,0.022104996817627,0.851255808030073
"TCGA.CI.6624.01C",0.0585867408805755,0.000213154648827726,1.65996129923146e-07,0.241769686281729,0.0199849302079175,0.00256207799484603,0.676883243989975
"TCGA.AF.2692.01A",0.0349891555360072,0.00114820307223365,8.02819521819102e-10,0.192449101016949,0.0145358228114892,0.00017900256379268,0.756698714196709
"TCGA.DC.6683.01A",0.00754388866325333,4.83970159923076e-05,0.00563015984939096,0.269513473138228,0.0171666853565473,7.98862031201746e-08,0.700097316090385
"TCGA.DC.6682.01A",0.0143298572227251,0.00327265098198389,0.0055205194716162,0.0647553278255811,0.00836735302675178,0.00150216083176252,0.902252130639579
