,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BC-A10Z-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.030,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.962,0.962
TCGA-DD-AAEK-01A,0.016,0.006,0.017,0.000,0.010,0.000,0.008,0.059,0.071,0.023,0.092,0.000,0.000,0.000,0.000,0.699,0.699
TCGA-G3-A3CK-01A,0.001,0.000,0.004,0.000,0.000,0.000,0.000,0.027,0.000,0.037,0.007,0.000,0.000,0.000,0.000,0.923,0.923
TCGA-DD-A1EJ-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.000,0.015,0.004,0.000,0.095,0.000,0.000,0.000,0.000,0.879,0.879
TCGA-DD-AACU-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.001,0.050,0.070,0.000,0.038,0.000,0.000,0.000,0.000,0.834,0.834
TCGA-ZS-A9CE-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.024,0.015,0.000,0.001,0.000,0.000,0.000,0.000,0.952,0.952
TCGA-2Y-A9H2-01A,0.000,0.006,0.005,0.000,0.008,0.000,0.031,0.044,0.021,0.003,0.007,0.000,0.000,0.000,0.000,0.874,0.874
TCGA-CC-5261-01A,0.005,0.015,0.012,0.001,0.000,0.006,0.013,0.084,0.166,0.023,0.060,0.004,0.000,0.002,0.000,0.610,0.610
TCGA-DD-AADP-01A,0.001,0.000,0.004,0.000,0.000,0.000,0.001,0.062,0.065,0.009,0.001,0.000,0.000,0.000,0.000,0.857,0.857
TCGA-2Y-A9H4-01A,0.000,0.000,0.003,0.004,0.000,0.000,0.002,0.050,0.046,0.020,0.011,0.000,0.000,0.000,0.000,0.863,0.863
TCGA-DD-A1EA-01A,0.025,0.000,0.008,0.000,0.001,0.000,0.000,0.041,0.008,0.000,0.072,0.000,0.000,0.000,0.000,0.845,0.845
TCGA-CC-A3MC-01A,0.000,0.000,0.006,0.001,0.000,0.000,0.000,0.031,0.064,0.022,0.002,0.000,0.000,0.001,0.000,0.875,0.875
TCGA-FV-A2QR-01A,0.002,0.000,0.004,0.003,0.000,0.000,0.000,0.058,0.063,0.024,0.021,0.000,0.000,0.000,0.000,0.824,0.824
TCGA-EP-A26S-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.065,0.001,0.021,0.000,0.000,0.000,0.000,0.866,0.866
TCGA-K7-AAU7-01A,0.000,0.002,0.010,0.000,0.000,0.000,0.005,0.030,0.145,0.001,0.031,0.002,0.000,0.001,0.000,0.774,0.774
TCGA-G3-A25T-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.053,0.034,0.000,0.049,0.002,0.004,0.000,0.000,0.855,0.855
TCGA-DD-AADB-01A,0.011,0.007,0.017,0.006,0.000,0.000,0.002,0.037,0.002,0.014,0.050,0.000,0.000,0.000,0.000,0.855,0.855
TCGA-UB-A7MA-01A,0.000,0.001,0.005,0.002,0.000,0.000,0.001,0.035,0.062,0.005,0.031,0.000,0.000,0.000,0.000,0.857,0.857
TCGA-DD-AAD0-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.944,0.944
TCGA-BC-4072-01B,0.008,0.002,0.016,0.008,0.016,0.000,0.007,0.061,0.046,0.023,0.101,0.000,0.000,0.000,0.000,0.713,0.713
TCGA-DD-AACD-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.024,0.014,0.029,0.059,0.000,0.000,0.000,0.000,0.872,0.872
TCGA-DD-A3A5-01A,0.000,0.000,0.006,0.004,0.000,0.000,0.000,0.048,0.025,0.044,0.001,0.000,0.000,0.000,0.000,0.870,0.870
TCGA-ZP-A9D1-01A,0.001,0.000,0.012,0.000,0.000,0.000,0.000,0.067,0.072,0.043,0.017,0.000,0.000,0.005,0.000,0.784,0.784
TCGA-ZP-A9D0-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.052,0.083,0.001,0.006,0.000,0.000,0.000,0.000,0.856,0.856
TCGA-CC-A7IK-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.034,0.003,0.032,0.001,0.000,0.000,0.000,0.000,0.928,0.928
TCGA-WQ-AB4B-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.026,0.030,0.028,0.002,0.000,0.000,0.000,0.000,0.910,0.910
TCGA-FV-A4ZQ-01A,0.064,0.000,0.019,0.008,0.045,0.000,0.000,0.024,0.019,0.000,0.173,0.000,0.000,0.000,0.000,0.647,0.647
TCGA-G3-A25S-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.014,0.000,0.015,0.040,0.000,0.000,0.000,0.000,0.926,0.926
TCGA-NI-A4U2-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.049,0.001,0.008,0.000,0.000,0.000,0.000,0.000,0.937,0.937
