"","cellFractions.B.Cells","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.Monocytes","cellFractions.NK","cellFractions.Neutrophils","cellFractions.otherCells"
"TCGA.TQ.A7RO.01A",0.00150231625791146,0.00159722137681711,2.96850127956619e-07,0.220598133476915,0.0265879032928061,0.0101108420796085,0.011291124542333,2.07870967971489e-05,0.0017714034223146,0.000205295622130473,4.21619713646256e-06,0.726310459785102
"TCGA.CS.6670.01A",0.00129493348838192,8.28480590920112e-06,0.000144802842963785,0.133078846731621,0.0187299377483027,0.00936111607513368,0.00996586935608004,5.62546647943129e-07,0.000355612694189182,2.98590811786712e-05,3.06986747198918e-06,0.82702710476212
"TCGA.QH.A6X5.01A",0.00191176285335038,8.92954717642515e-07,0.000479552929898959,1.21695825251098e-06,0.0227382283551699,0.00730057752625178,0.0155874201381619,2.66601546360816e-05,8.86382702928544e-06,0.000101280153723351,3.27210733885184e-05,0.95181082307542
"TCGA.HW.7493.01A",0.00616374637531616,0.00304001255774428,2.55839517245216e-06,3.99141998358966e-07,0.0356958871429323,0.0140435308620355,0.0230636207647091,1.87072230432224e-05,8.19155043020906e-09,0.000328730670547127,3.17871770074156e-06,0.91763961995725
"TCGA.CS.6667.01A",0.00326025263793411,0.000586471806812096,1.24006016107452e-05,4.79712640106136e-06,0.0466820307940728,0.0188216713904709,0.0239613002604772,8.48754303392205e-06,3.61688602000463e-07,2.27478804576539e-05,2.13750161396043e-06,0.906637340768514
"TCGA.DU.6406.01A",0.00274424165594442,0.00363941376419764,2.27490057308753e-05,1.37082938628576e-06,0.119243857193714,0.00986633881491433,0.0380644927942472,6.99836616597946e-05,2.14864962650357e-08,2.80370523474735e-05,1.03901497471926e-06,0.826318454726387
"TCGA.DU.A7TA.01A",0.00577453698157463,8.63627716407336e-05,0.000342924060424787,3.80808370636287e-08,0.0379991013068268,0.0175570710367166,0.0541884331939951,4.46097973267695e-06,4.55258360993103e-08,0.000511463062207082,5.41115535852249e-06,0.88353015184485
"TCGA.QH.A6X4.01A",0.00219351884873324,0.000347881233147571,3.87787700378164e-06,1.73775048010077e-07,0.0231718553828011,0.00588590829685084,0.0187547000914558,9.40183344791384e-06,3.42938437495391e-07,0.00013594999938907,2.5666881334938e-07,0.949496133054872
"TCGA.TQ.A7RR.01A",0.00524688081134987,0.000338319247483073,9.58109350097014e-05,1.75088943790634e-07,0.0346697896315398,0.0097330399373684,0.041743283755949,4.20581514003175e-06,1.1733146802172e-06,0.000214970365360241,8.70243964138031e-06,0.907943648657535
"TCGA.HT.8104.01A",0.00279882648354672,0.0031561171852491,2.76637267924573e-06,3.86966082994244e-08,0.0722378242010091,0.0128889012313253,0.0327271374406817,3.34912918013344e-05,1.52022103855836e-06,0.00015329295421245,7.22510277579875e-07,0.875999361411571
