,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-CV-5442-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.013,0.000,0.000,0.006,0.000,0.000,0.002,0.001,0.967,0.967
TCGA-CR-7392-01A,0.039,0.001,0.052,0.007,0.035,0.000,0.032,0.081,0.187,0.028,0.067,0.001,0.001,0.024,0.002,0.442,0.442
TCGA-UF-A71A-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.004,0.050,0.129,0.024,0.035,0.000,0.000,0.001,0.000,0.755,0.755
TCGA-CN-A642-01A,0.000,0.000,0.000,0.041,0.000,0.000,0.009,0.023,0.029,0.001,0.038,0.000,0.000,0.000,0.000,0.858,0.858
TCGA-CV-A45U-01A,0.000,0.000,0.032,0.030,0.010,0.000,0.005,0.033,0.050,0.000,0.017,0.000,0.000,0.004,0.000,0.816,0.816
TCGA-CN-6012-01A,0.031,0.000,0.031,0.011,0.012,0.000,0.020,0.067,0.066,0.001,0.056,0.000,0.000,0.012,0.000,0.693,0.693
TCGA-CV-A45W-01A,0.105,0.002,0.036,0.002,0.026,0.000,0.013,0.061,0.068,0.009,0.075,0.000,0.001,0.007,0.000,0.596,0.596
TCGA-CV-A6K0-01B,0.000,0.000,0.057,0.002,0.028,0.000,0.086,0.072,0.169,0.024,0.039,0.000,0.000,0.009,0.000,0.512,0.512
TCGA-QK-A6VB-01A,0.000,0.000,0.002,0.004,0.000,0.000,0.000,0.025,0.021,0.005,0.019,0.000,0.001,0.005,0.000,0.917,0.917
TCGA-CV-6959-01A,0.003,0.000,0.014,0.014,0.001,0.000,0.016,0.094,0.068,0.033,0.043,0.000,0.001,0.013,0.017,0.684,0.684
TCGA-HD-7832-01A,0.000,0.000,0.005,0.019,0.000,0.000,0.000,0.020,0.015,0.000,0.049,0.000,0.000,0.003,0.000,0.890,0.890
TCGA-CV-7255-01A,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.040,0.025,0.003,0.006,0.000,0.000,0.006,0.000,0.915,0.915
TCGA-CR-5243-01A,0.019,0.000,0.037,0.033,0.009,0.000,0.036,0.071,0.141,0.016,0.022,0.000,0.001,0.012,0.000,0.604,0.604
TCGA-P3-A6T5-01A,0.000,0.000,0.012,0.004,0.000,0.000,0.017,0.031,0.060,0.002,0.029,0.000,0.000,0.004,0.000,0.841,0.841
TCGA-CV-6952-01A,0.001,0.000,0.011,0.024,0.003,0.000,0.017,0.056,0.022,0.012,0.019,0.000,0.000,0.010,0.005,0.822,0.822
TCGA-D6-A6ES-01A,0.000,0.000,0.002,0.001,0.004,0.000,0.005,0.009,0.002,0.000,0.035,0.000,0.000,0.000,0.002,0.940,0.940
TCGA-CN-5366-01A,0.000,0.000,0.004,0.027,0.002,0.000,0.000,0.059,0.120,0.009,0.039,0.000,0.000,0.006,0.000,0.733,0.733
