Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-C8-A278-01A,0,0.394774563130255,0.0146837104071915,0.42185590500041,0.164867768994193,0.00381805246794929,0,0,0.410961552854539,0.918436266845938
TCGA-A7-A425-01A,0,0.359994356681381,0.143421194356354,0.357568122079209,0.139016326883055,0,0,0,0.281856830571911,0.995308850646585
TCGA-E2-A15H-01A,0.00345761568598673,0.528662436469597,0.00490813419018947,0.462971813654227,0,0,0,0,0.479752621434779,0.881127248680328
TCGA-A8-A06N-01A,0.0354491502792457,0.895664917985891,0.0652816313648966,0,0.00360430036996684,0,0,0,0.134930563983715,1.02785940686251
TCGA-E2-A570-01A,0,0.239614699500559,0.0162827526220537,0.744102547877387,0,0,0,0,0.637078747181096,0.79314385841976
TCGA-BH-A1FL-01A,0,0.628150723362552,0.0720024027421131,0.299846873895335,0,0,0,0,0.326991388021886,0.956441860988576
TCGA-E2-A56Z-01A,0.0207788055908555,0.636566647906445,0.0969760754557611,0.24230382689014,0.00337464415679894,0,0,0,0.228641894646715,0.998747974603344
TCGA-E9-A1RI-01A,0,0.197490906375028,0,0.765314176802177,0.0371949168227941,0,0,0,0.691059624962169,0.737208013254103
TCGA-BH-A0DP-01A,0,0.269962478952957,0.0548380752815602,0.592973764306436,0.0822256814590463,0,0,0,0.545630168292504,0.851214651107409
TCGA-AR-A0U3-01A,0.0342704773784945,0.784900891006818,0.0349911210229869,0.144657788471803,0.00117972211989781,0,0,0.02,0.0830330789316593,1.04554670833927
TCGA-BH-A18L-01A,0,0.86098857135963,0.115173239287468,0.000476469463310749,0.0214111982871089,0,0.00195052160248248,0.01,0.108171445386699,1.04056216287994
TCGA-A7-A3J1-01A,0.0136863101156745,0.260427155176289,0.19360582452815,0.357273778192907,0.128449372451827,0,0.0465575595351522,0,0.337700430316143,0.97528530324629
TCGA-AC-A6IW-01A,0,0.559892390674591,0.0687068588877338,0.0182731891405037,0.314405155930549,0.00983549636927371,0.028886908997349,0,0.31492376423527,0.951374615416517
TCGA-AC-A3YI-01A,0,0.220141885679433,0.0655781949828321,0.639992477020055,0.0742874423176801,0,0,0,0.590928522230219,0.821716677147204
TCGA-D8-A1XG-01A,0.0115484798701905,0.449741115943083,0.0438332297651433,0.476991955682057,0.0178852187395264,0,0,0,0.220375621074448,1.04208174445923
TCGA-A8-A082-01A,0,0.509224621369888,0.0168811750340577,0.437718558981357,0.0361756446146979,0,0,0,0.429011743743883,0.910168152446728
TCGA-OL-A5RU-01A,0.188896509234317,0.365444664438907,0.0985730228073706,0.242784456792345,0.041934457955914,0.00887128082584299,0.0534956079453036,0,0.129424403411219,1.04507934726885
TCGA-BH-A0HA-01A,0,0.204158768913557,0.0701433905399279,0.705776636210902,0.0199212043356136,0,0,0,0.709928366616444,0.712308350034414
TCGA-A2-A3XS-01A,0.0483502795898326,0.601928823831711,0.0870189665568776,0.244646850622086,0.018055079399493,0,0,0,0.174784963701269,1.02027174568255
TCGA-A2-A0ES-01A,0,0.268569768441241,0.176971434898675,0.45788861939456,0.0874611173716209,0,0.00910905989390234,0,0.223301703320986,1.06719353592166
TCGA-B6-A0RN-01A,0,0.296399019004431,0,0.703600980995569,0,0,0,0,0.686847886294776,0.732250352086421
TCGA-BH-A2L8-01A,0.0184558245770618,0.172937504890307,0.0989174680279992,0.502979299699568,0.105543733193535,0.0201385711468584,0.0810275984646701,0,0.638457800503119,0.769794790132758
TCGA-E2-A108-01A,0,0.0954678553816973,0.162508898745449,0.417131172812851,0.25835937515603,0.0493115078458218,0.0172211900581504,0,0.566946183166916,0.826895341121548
TCGA-AN-A046-01A,0,0.391956479306731,0.00887648649751026,0.486023188352667,0.0920152650535069,0.0188596126491303,0.0022689681404544,0,0.261512705163257,1.01410279077773
TCGA-E2-A576-01A,0.00622159439059694,0.719658493731205,0.071153570705942,0.202966341172256,0,0,0,0,0.171007358838341,1.01803665750603
TCGA-A2-A3XX-01A,0.0515657190341487,0.648964847530841,0.061209721770038,0.197775600901907,0.0404841107630655,0,0,0,0.309044442536282,0.955753673532304
TCGA-C8-A137-01A,0,0.497885165155334,0.0174550005917059,0.484290432115496,0,0,0.000369402137464122,0,0.538872658184554,0.84347452117391
TCGA-A7-A4SC-01A,0,0.282795816432345,0.263286438870917,0.407082937983867,0.0468348067128711,0,0,0,0.289969483865435,1.03921208695236
TCGA-E2-A15M-01A,0,0.138649738443158,0.193291915666268,0.395130268234819,0.195062422455466,0,0.0778656552002887,0,0.542497808268105,0.845443202614416
TCGA-A8-A08I-01A,0,0.486272954820223,0,0.0443675370954749,0.405281161714438,0.0640783463698637,0,0,0.273554636109129,0.971886829852949
TCGA-AC-A2FF-01A,0,0.0862262334880459,0.175793653115934,0.65521948080471,0.0827606325913104,0,0,0,0.663660724015173,0.769462434893722
TCGA-E2-A1L6-01A,0.0156505209551253,0.452371041624148,0.0959271882905939,0.390428226999558,0.0456230221305748,0,0,0,0.237380872465095,1.01812617115656
TCGA-A7-A13E-01B,0.0424310906106692,0.205997089532752,0.117642488999473,0.312739630312897,0.1308509806474,0,0.190338719896809,0,0.35242574004648,0.954150317747334
TCGA-AR-A24S-01A,0,0.190060582102275,0.0208809378891508,0.56924541816093,0.219813061847644,0,0,0,0.367349649943431,0.976057626114271
TCGA-E2-A155-01A,0.0254218934961531,0.797532204316365,0.0714492164360804,0.105596685751401,0,0,0,0.01,0.108509524093583,1.03653946412439
TCGA-C8-A12M-01A,0.0264219587305581,0.686608961528154,0.199561376154872,0.0874077035864164,0,0,0,0,0.182240278102318,1.02133070462754
TCGA-E2-A14W-01A,0.0353494443832835,0.653475467722743,0,0.311175087893973,0,0,0,0,0.147653146588543,1.03560942915108
TCGA-B6-A0RQ-01A,0,0.619060467575114,0.0879059685391883,0.293033563885698,0,0,0,0.01,0.0946098023767528,1.06696833756389
TCGA-EW-A1IW-01A,0,0.448957325167659,0.102556933242741,0.397406380783044,0.0510793608065559,0,0,0,0.294653688105229,0.989589606468801
TCGA-A1-A0SM-01A,0.00358494314930907,0.260351531681083,0,0.679245483039473,0.0568180421301355,0,0,0,0.507363731638563,0.895224045716772
TCGA-E9-A1R6-01A,0,0.522151928103225,0,0.477516910472388,0.000331161424387233,0,0,0,0.260749500776528,1.01435279307475
TCGA-A2-A0CQ-01A,0.0220996951823535,0.59942634450413,0.0413960366450854,0.227621664326757,0.108529503988831,0,0.000926755352842717,0,0.170132362332412,1.01282750428972
TCGA-OL-A5D7-01A,0.0411521772555553,0.655646153385009,0.0135435684629542,0.0497592238464297,0.136473165784359,0.0234810925843661,0.0799446186813262,0,0.345224780675579,0.938420534837106
TCGA-D8-A143-01A,0.0368285806613644,0.754269753103188,0.0683603057033976,0.110558576064381,0.0299827844676697,0,0,0,0.318389610679462,0.950496844010165
TCGA-C8-A138-01A,0,0.310607553972021,0.12840574366192,0.458931858718958,0.0732890824222888,0.028765761224813,0,0,0.607994825133008,0.794150477029147
TCGA-E2-A14Q-01A,0,0.57943826218475,0.0571086566282418,0.349045101307327,0,0,0.0144079798796813,0,0.392896353347578,0.92543078918737
TCGA-A2-A0YL-01A,0,0.303264912605335,0.0961268117490384,0.558026884080059,0.0388561063122255,0,0.00372528525334291,0,0.539216690811343,0.855347365555381
TCGA-PL-A8LY-01A,0.073704451237262,0.734951297123051,0.176283340796992,0.0150609108426951,0,0,0,0,0.17625819319568,1.0162134366937
TCGA-GM-A2DK-01A,0,0.328789246731678,0.232393575029613,0.335159164428981,0.0996719921959116,0.00398602161381701,0,0,0.391470911299543,0.945062533420776
TCGA-B6-A0RO-01A,0.031615970261328,0.726013358188178,0.0687174641079404,0.152087779031223,0.0215654284113301,0,0,0.01,0.099156164469228,1.03976481343965
TCGA-D8-A142-01A,0,0.288450015984088,0.10279198286043,0.576220573007221,0.032537428148261,0,0,0,0.628596205188887,0.782117994718768
TCGA-C8-A8HP-01A,0.00894934595596541,0.485850349732887,0.0615967188080879,0.258220274683027,0.140085642286295,0.0452976685337375,0,0,0.326104049367919,0.950272888058908
TCGA-E9-A24A-01A,0,0.20632509187589,0.0207909599064617,0.580018240719823,0.192865707497825,0,0,0,0.534076785418602,0.856349275485595
TCGA-AO-A0JE-01A,0,0.226046162493261,0,0.660264914066518,0.105763502597299,0.00792542084292237,0,0,0.610441133187993,0.801279158196824
TCGA-AR-A1AU-01A,0,0.379354275062396,0.146118087770501,0.431752831055747,0.0427748061113557,0,0,0,0.489947297244662,0.880235299800273
TCGA-E9-A1QZ-01A,0.00338470928286847,0.312887326244902,0.141267575839967,0.304209370167138,0.116681768593667,0,0.121569249871458,0,0.205496397861749,1.02773551642719
TCGA-AR-A1AQ-01A,0.113515267765169,0.451322915217966,0.0116293927491018,0.228490153834324,0.162271984164083,0.0232079639933401,0.00956232227601502,0,0.361845420599317,0.932684934765461
TCGA-A2-A25A-01A,0,0.207628584832119,0.265011692091388,0.454842763016034,0.0725169600604597,0,0,0,0.610810020142645,0.802126093256562
TCGA-E2-A10E-01A,0,0.494338766528146,0.0715320448007426,0.378209320038586,0.0473672992471423,0,0.00855256938538297,0,0.227104572709353,1.01658248386355
TCGA-C8-A3M7-01A,0.0134188926589226,0.32016303015611,0.383691944978378,0.273998479914893,0.00872765229169655,0,0,0,0.469567359556521,0.920649609399578
TCGA-AQ-A1H3-01A,0,0.303026822591495,0.11060228287095,0.525087770639062,0.0449313833606582,0,0.0163517405378345,0,0.43462914763831,0.930426302977328
TCGA-E9-A247-01A,0,0.647205016059871,0.0888328881674267,0.263962095772702,0,0,0,0,0.324805440092296,0.95568289969896
TCGA-AN-A0FF-01A,0,0.467864224049216,0.0810480811252106,0.29957201423999,0.151515680585584,0,0,0,0.31404957596946,0.960877093179297
TCGA-A2-A0YH-01A,0,0.272877992650501,0,0.485452438291038,0.241669569058461,0,0,0,0.495395976649884,0.872756854467359
TCGA-E9-A1RH-01A,0,0.498346938119445,0,0.463109317760104,0.0385437441204515,0,0,0.1,0.0511335555169264,1.11878804776497
TCGA-AR-A2LE-01A,0,0.559470501289447,0.14289919425279,0.297630304457763,0,0,0,0,0.179111435647581,1.03936346176582
TCGA-E9-A1N3-01A,0.0254584009425773,0.75819792841967,0.0797675991107763,0.136576071526976,0,0,0,0.01,0.117881333716099,1.03455449517402
TCGA-MS-A51U-01A,0,0.27969650664012,0.0784009898279075,0.631043338269564,0.0108591652624083,0,0,0,0.42053279960248,0.964448645340166
TCGA-A8-A07F-01A,0,0.446838048474399,0.0129673922926279,0.499975991784078,0.040218567448895,0,0,0,0.478426543651942,0.885186039278803
TCGA-A8-A08A-01A,0,0.385875399397052,0.0152487173559038,0.500467744346923,0.0984081389001209,0,0,0,0.354480999812914,0.963974207154227
TCGA-D8-A1JE-01A,0,0.137464870780573,0,0.775005325126645,0.0875298040927812,0,0,0,0.664704004607683,0.768897981519787
TCGA-LL-A6FR-01A,0,0.487671594093994,0,0.490546504518752,0.0217819013872541,0,0,0,0.336892262357887,0.972302889814331
TCGA-E9-A22D-01A,0,0.405927402472202,0.0332862456948955,0.193116236032339,0.213340484628404,0.154329631172159,0,0,0.321888050008206,0.951461062273744
TCGA-A2-A0SX-01A,0.061167784175221,0.328927812686752,0.00609264539085126,0.472750805405162,0.113605283682556,0.00564841422195685,0.0118072544375011,0,0.631689964248834,0.77791178700234
TCGA-EW-A1PH-01A,0,0.655810356036966,0.0466539502414375,0.248754573768069,0.0487811199535267,0,0,0,0.267922079477868,0.976472005343559
TCGA-AN-A0FK-01A,0.0171034179535454,0.556804662474215,0.0883386917689611,0.337753227803278,0,0,0,0,0.180938210401906,1.0356532074295
TCGA-A2-A0CX-01A,0,0.390156162491727,0.00899302030610982,0.505685069411659,0.0951657477905039,0,0,0,0.277498434970474,1.01053304366879
TCGA-E2-A158-01A,0,0.925723654441875,0.00516923925205988,0.0602393175947491,0,0,0.00886778871131651,0,0.302665175786494,0.959119627926478
TCGA-D8-A1X6-01A,0,0.637414244344289,0,0.176723050685091,0.18586270497062,0,0,0,0.129771572029523,1.02226946336233
TCGA-EW-A1P7-01A,0.0221571594682303,0.193794816678274,0.0735359248557834,0.473725944607151,0.111449365068507,0.0278546369812368,0.0974821523408173,0,0.509923026888882,0.866608631042176
TCGA-B6-A0IG-01A,0.0450117064471949,0.571564131591796,0.0237215650697801,0.359702596891229,0,0,0,0,0.488826548170655,0.872157898517777
TCGA-A7-A4SA-01A,0,0.36594839670936,0.0851198082328373,0.341340441312087,0.12272690139162,0,0.0848644523540959,0,0.25515046756346,0.997509888788694
TCGA-D8-A1JP-01A,0,0.243887805065763,0.0393130872453748,0.649753674825958,0.0670454328629042,0,0,0,0.679602986712506,0.736225309711039
TCGA-C8-A1HN-01A,0,0.655713426480235,0.0614706329233406,0.231420744561962,0.0513951960344631,0,0,0,0.291482163096952,0.965579769712859
TCGA-D8-A1XK-01A,0,0.595933786479719,0.00870421959070633,0.0569244193539333,0.307465376215869,0.0309721983597724,0,0,0.353428656817219,0.935564179620636
TCGA-E9-A22A-01A,0,0.169169045676441,0.0136335810449922,0.746671689810948,0.070525683467619,0,0,0,0.731883882817724,0.687739309887188
TCGA-AO-A12H-01A,0.0315055207456273,0.6323051096842,0.154246374859802,0.126024120919934,0.0559188737904374,0,0,0,0.132411565999038,1.03341246230387
TCGA-D8-A1Y2-01A,0,0.162082328127423,0,0.563233876651739,0.274683795220838,0,0,0,0.285027511745038,1.02825657670222
TCGA-D8-A1XW-01A,0,0.418576726450469,0.128299837791195,0.230591914508662,0.221285023980504,0,0.00124649726916872,0,0.243019646460508,0.992405172595732
TCGA-OL-A5RZ-01A,0.0168501768839312,0.808770687845704,0.0493484699615768,0.118306870936476,0.00672379437231176,0,0,0,0.250406412649972,0.979470282788869
TCGA-BH-A42V-01A,0,0.29617108617904,0.273304592302389,0.394252072679323,0.0362722488392486,0,0,0,0.488795809827245,0.896700847870031
TCGA-BH-A0B7-01A,0,0.28333971012133,0.201603202065386,0.379148865991321,0.0903061975473554,0,0.0456020242746085,0,0.195788907329611,1.06674632699918
TCGA-C8-A1HO-01A,0.0200452528788048,0.687497034417591,0.08661327825688,0.205844434446725,0,0,0,0,0.136770138898504,1.03359481040437
TCGA-A8-A09A-01A,0,0.346551559171576,0.0904054750790532,0.547136070334966,0.0159068954144056,0,0,0,0.333343573775968,1.0031180053237
TCGA-AO-A129-01A,0,0.603384590294489,0.0354515759085205,0.222817284196277,0.114112545145595,0.0163210031105042,0.00791300134461381,0,0.497827876234192,0.87262122047024
TCGA-AO-A03O-01A,0.0451483208782353,0.543080226380197,0.0392892278155695,0.18747496694311,0.0835960683206126,0,0.101411189662275,0,0.183154197451244,1.00442713856208
