Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-V1-A9OF-01A,0.0539315036387484,0.837381091612094,0.0933120253225345,0,0.0153753794266235,0,0,0,0.166004474649405,1.01366179113287
TCGA-ZG-A8QX-01A,0.0803524131504014,0.68969298265914,0.13355521987522,0.0824297033959048,0.0139696809193347,0,0,0,0.202762255703526,1.00023216312973
TCGA-YL-A8SC-01A,0.0288315064609879,0.650161550993047,0.151327407076594,0.120012956238511,0.0496665792308592,0,0,0,0.217661563697407,0.997289532864164
TCGA-HC-7817-01B,0.00952618468372549,0.524649161263855,0.219783563070009,0.188459415508082,0.0575816754743285,0,0,0,0.376406177930125,0.935054342354373
TCGA-KC-A7F6-01A,0.0319359795328749,0.735802345172053,0.172888856479104,0.0593728188159688,0,0,0,0,0.308135717984853,0.959783669615484
TCGA-KK-A7B4-01A,0.0305004006686797,0.770053382783271,0.0747526210871146,0.124693595460935,0,0,0,0,0.290319788130439,0.963493116572937
TCGA-G9-6366-01A,0.015277491794325,0.79221263607546,0.15539167588876,0.037118196241455,0,0,0,0,0.191921228693838,1.00964109974801
TCGA-KK-A59X-01A,0.0633734482262046,0.622563412964193,0.134264961528372,0.165084396808768,0.0147137804724624,0,0,0,0.198498951515634,1.00728386313378
TCGA-HC-A6AN-01A,0.0288862086845865,0.738122144537478,0.112000448739018,0.0925026350131992,0.0284885630257179,0,0,0,0.231818331884782,0.987572030200915
TCGA-G9-6498-01A,0.0755150616795414,0.416246963451108,0.281733825620984,0.119632915861687,0.0364526432389231,0,0.0704185901477562,0,0.3517125853274,0.953733085599558
TCGA-J4-AATZ-01A,0.0319107569556094,0.823759441541324,0.0943915932099957,0.0499382082930706,0,0,0,0,0.224390445635077,0.990948985534402
TCGA-EJ-7317-01A,0.03937212848771,0.740559073123969,0.147027118711,0.0730416796773214,0,0,0,0.01,0.152999758207311,1.02422265445467
TCGA-SU-A7E7-01A,0.0336862105784368,0.661267523395081,0.125077072694228,0.142764462741729,0.0372047305905257,0,0,0,0.286597714637579,0.966698789235589
TCGA-XJ-A83F-01A,0.050822137995917,0.677757362501603,0.219592208929203,0.0518282905732776,0,0,0,0,0.291624853162975,0.9717128074413
TCGA-2A-AAYO-01A,0.0904583809372686,0.593365740761537,0.152983616057584,0.0908372935328663,0.0723549687107439,0,0,0,0.231640719941423,0.98843051473399
