Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-77-8009-01A,0.023222466155767,0,0,0.305818789340529,0.0997832745450824,0.0366342743497219,0.0260790259414714,0.386200298432598,0.112866157957877,0,0.00939571327695341,0,0,0,0.273682546844996,1.00027223748717
TCGA-85-A50M-01A,0.0481736877033968,0,0,0,0,0.0669979888026307,0.0419689146146221,0.635767478830337,0,0.000795442960266882,0.206296487088746,0,0,0,0.484075497873994,0.947558995784466
TCGA-37-4129-01A,0.0644281451347672,0,0.010295884948141,0.375510708737209,0.103036405599136,0,0.145035359077165,0.0978627997652562,0.203830696738326,0,0,0,0,0,0.165131667520422,1.01730133471358
TCGA-46-3766-01A,0.0655164505035365,0.0184737458034046,0.0601850586877778,0,0.13660414261125,0,0.0293605475729685,0.460684330638105,0.197657395131497,0.0176038145625992,0.0139145144888619,0,0,0,0.571397642001141,0.821024722510562
TCGA-37-5819-01A,0.242115762477271,0,0.060188112351699,0.0956205623182239,0.0820899348815094,0,0.0255086738516898,0.356310259285108,0.121996710240169,0,0.0161699845943303,0,0,0,0.199374235873797,1.02458684064608
TCGA-60-2706-01A,0.0518764975019539,0.011651723305118,0.0370501158231902,0,0.252674388778844,0,0.00701097267720192,0.301155782417303,0.328766770030153,0,0.00981374946623684,0,0,0,0.250282612946096,0.991255523038387
TCGA-85-A4JB-01A,0.0648496505949936,0.0229458401740441,0,0.168868535182107,0.0415121309371265,0.00574357566299022,0.0322430097507195,0.414341669399029,0.0295379114547753,0,0.219957676844214,0,0,0,0.333130660083092,1.00053031925356
TCGA-77-8007-01A,0,0.0326070046833812,0.049403972472382,0,0.229525892641314,0,0.0303492750148838,0.379742842332597,0.187084325951437,0,0.0582710576165707,0,0.0330156292874347,0,0.450905325806318,0.896273308330359
TCGA-43-2581-01A,0.0399402866787371,0.0139007593097543,0,0,0.262259529455501,0.00533206637215926,0.0115107434665562,0.260352476218386,0.319716271385168,0.00912308531415524,0.0778647817995826,0,0,0,0.359298468412482,0.939733962755401
TCGA-56-8309-01A,0.0325719488575605,0.1473091993036,0.0452412034745424,0,0.121954217957963,0.024799266882527,0.0471059978369034,0.334006442642334,0.24701172304457,0,0,0,0,0,0.412550396641134,0.912800693475564
