Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-C8-A278-01A,0.110998181015951,0.0199692834807754,0.030276176876245,0,0.163462635043355,0,0.012030044118891,0.458633469185066,0.196089560792253,0.00854064948746421,0,0,0,0,0.482391035501855,0.880659376958075
TCGA-A7-A425-01A,0.0223657848034305,0,0,0,0.0801851464510679,0.0110657212567006,0.0464323614815847,0.537438937032347,0.294748965351252,0.00776308362361701,0,0,0,0,0.350913469386328,0.992484882185887
TCGA-E2-A15H-01A,0.0661086172065093,0,0,0,0.125501020312596,0.0281545692824569,0.00401096993248225,0.665130641734016,0.11109418153194,0,0,0,0,0,0.476922448390979,0.929663720685356
TCGA-A8-A06N-01A,0.114784290143253,0,0,0,0.262026842107828,0,0.259437626603373,0.0814742648490199,0.27724089732755,0,0.00503607896897694,0,0,0.01,0.0813504697582813,1.05738532073023
TCGA-E2-A570-01A,0.050751404378809,0,0,0,0.090875490970018,0,0.00601838367988027,0.723259905868616,0.122955751995967,0.00613906310670997,0,0,0,0,0.554168667309939,0.882306679094386
TCGA-BH-A1FL-01A,0.0274241018071852,0,0,0,0.216588356922615,0.0225195316560629,0.0534263932999798,0.572727867996631,0.0851815501922327,0.022132198125293,0,0,0,0,0.371893538662379,0.983362766057114
TCGA-E2-A56Z-01A,0.21967991289138,0,0,0.0133334273754787,0.122928243333487,0,0.0669664793455273,0.486281582504261,0.0908103545498651,0,0,0,0,0,0.236848548329852,1.04649636996133
TCGA-E9-A1RI-01A,0,0,0,0,0.137339832234455,0.0177517952217251,0.00995857410872254,0.6496885473384,0.180571894862386,0.0046893562343114,0,0,0,0,0.560539629780713,0.854713602249254
TCGA-BH-A0DP-01A,0.0060767607542791,0,0.0186865655650174,0,0.0930660107416471,0,0.0219375872495642,0.579859962425008,0.270266715255073,0.0101063980094115,0,0,0,0,0.524959328707006,0.871707320119537
TCGA-AR-A0U3-01A,0.105671597805103,0,0,0,0.289192633795765,0,0.001078085114038,0.475549651736828,0.128508031548266,0,0,0,0,0,0.16603573731127,1.06989703876849
TCGA-BH-A18L-01A,0.0682505462483826,0,0,0,0.179755250846403,0,0.15955205782831,0.40000267403964,0.191904398708999,0,0.000535072328265539,0,0,0.04,0.0624422083540515,1.12468684278045
TCGA-A7-A3J1-01A,0.0110548610768305,0,0.0962516603363722,0,0.126931353376562,0,0.0797265499945543,0.439756618380254,0.23512199767296,0.0111569591624677,0,0,0,0,0.446475769158618,0.906027028817027
TCGA-AC-A6IW-01A,0.00892417334866208,0.0405314520159232,0.111748732822282,0,0.292619642646739,0,0.0194297657948451,0.0990655100043691,0.425354116019012,0,0.00232660734816875,0,0,0,0.29936869975121,0.960229016442687
TCGA-AC-A3YI-01A,0,0,0,0,0.0854169793150136,0.0189706216438673,0.0471389037252222,0.723293089546672,0.0930820620515781,0.011710162021365,0.0203881816962819,0,0,0,0.553365664184198,0.889146668881861
TCGA-D8-A1XG-01A,0.0366135413173334,0,0,0,0.0488091917130991,0.0219792769190536,0,0.72213136185747,0.170466628193043,0,0,0,0,0,0.319512635455648,1.08340121897041
TCGA-A8-A082-01A,0.0439621112281384,0.0098832779984771,0,0,0.0691283689379374,0,0.00341366356987023,0.519475301670938,0.354137276594639,0,0,0,0,0,0.207791580903901,1.07618735711614
TCGA-OL-A5RU-01A,0.102579270295973,0.00175770765703322,0.055259075807615,0,0.191649040364238,0.0307979459034227,0.0397907778340746,0.429429773364126,0.141435609437383,0.00730079933613448,0,0,0,0,0.197706672362152,1.0404108366397
TCGA-BH-A0HA-01A,0.0624454162032002,0.00247144811990921,0.036690725707321,0,0.0883433577917619,0,0.0453790022882042,0.628644792315197,0.128892443699632,0.00713281387477489,0,0,0,0,0.552027312429378,0.858972601115101
TCGA-A2-A3XS-01A,0.104322807426624,0,0.00656274830484861,0,0.126242764587592,0.000106768644112613,0.0558619377885434,0.53775786524163,0.164056823874139,0,0.00508828413251045,0,0,0,0.236192115976174,1.06350359072941
TCGA-A2-A0ES-01A,0,0,0,0,0.117830256513694,0.0579512248958092,0.13303195361768,0.550404680889887,0.136296207299664,0.00448567678326557,0,0,0,0,0.327619021230282,1.02058205768463
