Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-HQ-A5NE-01A,0.000640107259192226,0.0225391061620306,0,0,0.139356914534109,0,0.0733855948341096,0.531678985725271,0.00725167692369504,0,0.225147614561593,0,0,0,0.376078331034293,1.01018668175848
TCGA-FD-A5BT-01A,0.0562075178782916,0.0392230505646727,0.0749548265783824,0,0.0348321027484186,0,0,0.511022331949671,0.269419931500845,0,0.0143402387797187,0,0,0,0.477809940451043,0.892463564357055
TCGA-DK-A3IQ-01A,0,0,0,0,0.0122442117962629,0.0219406251405709,0.00338274957396795,0.891171646926766,0.0631118731778425,0.00814889338459009,0,0,0,0,0.58252358647853,0.929029172151055
TCGA-ZF-AA4X-01A,0.241431605333056,0,0,0.0258160288464639,0.417946793174353,0.00108192963247016,0.183212229001654,0.0228171455036626,0,0,0.10769426850834,0,0,0.02,0.0606498290389907,1.05571160936144
TCGA-GD-A3OQ-01A,0.0240746033684346,0.00198394926605886,0,0,0.0690683615590274,0.0204988167719996,0.057091367231633,0.575216852261914,0,0,0.252066049540932,0,0,0,0.280133582743584,1.10837026905413
TCGA-ZF-AA51-01A,0.0776038329318485,0.0979087792348514,0.00989455405312456,0,0.166969997451247,0,0.0384336403880164,0.339942954338989,0.187798205111627,0,0.0814480364902959,0,0,0,0.13047288677617,1.05674449952822
TCGA-FD-A3SS-01A,0.075714075991807,0,0,0.0467548961446154,0.157946066862423,0.00859220147109693,0.0463434270788488,0.604476316579985,0.0601730158712243,0,0,0,0,0,0.163452279579896,1.13824779680035
TCGA-DK-AA71-01A,0.201720397499809,0.00473997710640654,0,0,0.0943890753513321,0,0.0558458693789611,0.460297410779529,0.152149612492055,0,0.0308576573919075,0,0,0.01,0.0663446294471679,1.13238904320145
TCGA-4Z-AA83-01A,0.0717659424765162,0.0471218802459752,0,0,0.0955206724242713,0,0.0707549916758988,0.533634989714865,0.050188838324953,0,0.131012685137521,0,0,0,0.163897392757352,1.12623631598765
TCGA-ZF-A9R4-01A,0.284094634242718,0.105138004565114,0.0515777176207032,0,0.187259926518755,0,0.18973560862383,0.0197580150026996,0.15327049073224,0,0.00916560269394089,0,0,0.05,0.0441356115369324,1.05251563083781
TCGA-BT-A20P-01A,0.265479408341579,0,0,0,0,0,0.0947389307797661,0.450211608256814,0.141074009731181,0,0.0484960428906591,0,0,0,0.0876608137617628,1.13130344751108
TCGA-HQ-A2OE-01A,0.177941319730781,0,0,0,0.279258315557886,0.0515553135509253,0.198385335832514,0.0700699170979448,0.189104668921612,0,0.0336851293083373,0,0,0.01,0.0678496566652141,1.04672694692565
TCGA-R3-A69X-01A,0.00672120268236718,0.00490183575436399,0,0,0.111756052088252,0.00134794765915327,0.0180195313608157,0.602700126788847,0.242064798573998,0.0107930175471347,0.00169548754506814,0,0,0,0.391765444543843,0.980338047205988
TCGA-BT-A3PH-01A,0.12306371380111,0,0,0,0,0.0181746978348644,0.136157487824471,0.530056569791925,0.0675038381781094,0,0.12504369256952,0,0,0,0.132693660369408,1.15939739484917
TCGA-UY-A9PA-01A,0.0842639218787294,0.167816996562369,0,0,0.409348546493247,0,0.185528638376179,0.0271247333688088,0.110628658360179,0,0.0152885049604889,0,0,0,0.0951467159816351,1.02374221520749
TCGA-BL-A13J-01B,0,0,0,0,0.189511627900163,0.146695529115346,0.00994119085089023,0.468471879759882,0,0,0,0,0.185379772373719,0,0.304241657673714,0.995049888513991
TCGA-CF-A3MI-01A,0.1092449624415,0.0537497317758329,0,0,0.147101350808755,0,0.220431227164459,0.31241789749657,0.12186551324676,0.00625994604347635,0.0289293710226471,0,0,0,0.094457414131271,1.08825703600736
TCGA-XF-AAMW-01A,0.0262848052676407,0.0231848873464282,0,0,0.209824387944942,0.0059117880419035,0.0570970873138858,0.578501254401724,0.0821834583843565,0,0.017012331299119,0,0,0,0.344941511387182,1.00575891998022
