Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-TQ-A7RO-01A,0,0,0,0.845371058446311,0,0.00726106195464665,0.105819061485759,0,0.0415488181132832,0,0,0,0,0,0.381559996790641,0.954100495808112
TCGA-CS-6670-01A,0,0,0,0.866070844606592,0,0.0071505494938685,0.0630501878022041,0,0.061055446864554,0,0.00267297123278161,0,0,0,0.370306439660791,0.962221110439577
TCGA-QH-A6X5-01A,0,0,0,0.811651268286914,0,0.0061505358216132,0.0708965599501689,0,0.110622746991347,0,0.000678888949957143,0,0,0,0.331085719632971,0.978291630648828
TCGA-HW-7493-01A,0,0,0,0.693021135011281,0,0,0.0520197972287771,0.00381317412718714,0.245815538955978,0,0.00533035467677759,0,0,0,0.267452161633509,0.998116720206449
TCGA-CS-6667-01A,0,0,0,0.719075819185648,0,0.0063783667919,0.164410991066318,0.00103109818665144,0.105157222919421,0,0.00394650185006108,0,0,0,0.456888487694991,0.895952099504392
TCGA-DU-6406-01A,0,0,0,0.85105488002502,0,0.00159034376872258,0.0612805120036272,0.0165539799007875,0.0695202843018421,0,0,0,0,0,0.508028376038554,0.868167405632382
TCGA-DU-A7TA-01A,0,0,0,0.64976514438646,0,0,0.0783836328804155,0.00163863172643737,0.262097419624403,0,0.00811517138228453,0,0,0,0.308789106431985,0.97243592868831
TCGA-QH-A6X4-01A,0,0,0,0.874595231049362,0,0.00658792790308518,0.0442756074183216,0,0.074541233629231,0,0,0,0,0,0.400000105740504,0.94348517524093
TCGA-TQ-A7RR-01A,0,0,0,0.748106081957739,0,0.000686611760221337,0.038660231287196,0,0.212547074994844,0,0,0,0,0,0.306146080688162,0.98346491476314
TCGA-HT-8104-01A,0,0,0,0.779716444280614,0,0.0199565399995437,0.107956423533755,0.00901489435578661,0.0829292389222608,0,0.000426458908039715,0,0,0,0.410280296706366,0.927477244474339
TCGA-HT-A74K-01A,0.0139672460298879,0,0,0.754106760319001,0,0,0.0877077286337613,0.023178207213687,0.11906777086116,0,0.00197228694250232,0,0,0,0.325465050523666,0.974816916753829
TCGA-DB-A64X-01A,0,0,0,0.837160794600826,0,0.00589988892857822,0.0697133656198904,0.000767547360952085,0.0804965407102305,0,0.00596186277952239,0,0,0,0.331637221771559,0.982043806850627
TCGA-HT-8107-01A,0,0,0,0.799104509258909,0,0.0151712413233678,0.108158632891305,0,0.0775656165264181,0,0,0,0,0,0.352941137039409,0.96496875479246
