,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BP-4766-01A,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.259,0.000,0.123,0.156,0.001,0.011,0.012,0.000,0.436,0.436
TCGA-A3-3352-01A,0.000,0.000,0.006,0.000,0.000,0.018,0.004,0.275,0.000,0.093,0.131,0.001,0.024,0.005,0.000,0.442,0.442
TCGA-G6-A8L7-01A,0.016,0.000,0.010,0.004,0.002,0.000,0.000,0.065,0.034,0.115,0.049,0.000,0.001,0.000,0.000,0.705,0.705
TCGA-A3-A6NN-01A,0.000,0.000,0.016,0.001,0.003,0.009,0.008,0.328,0.065,0.083,0.129,0.002,0.034,0.007,0.000,0.317,0.317
TCGA-T7-A92I-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.066,0.008,0.148,0.003,0.000,0.001,0.000,0.720,0.720
TCGA-B0-5713-01A,0.000,0.000,0.003,0.000,0.002,0.000,0.000,0.421,0.000,0.130,0.083,0.000,0.012,0.006,0.000,0.342,0.342
TCGA-CZ-4860-01A,0.000,0.000,0.008,0.000,0.015,0.000,0.000,0.028,0.176,0.000,0.169,0.000,0.000,0.001,0.000,0.603,0.603
TCGA-A3-3351-01A,0.000,0.000,0.035,0.011,0.071,0.001,0.030,0.187,0.016,0.134,0.177,0.012,0.001,0.026,0.000,0.298,0.298
TCGA-B8-4148-01A,0.000,0.000,0.044,0.063,0.061,0.000,0.023,0.245,0.000,0.122,0.135,0.002,0.005,0.013,0.000,0.285,0.285
TCGA-BP-4345-01A,0.000,0.000,0.023,0.000,0.018,0.000,0.005,0.249,0.218,0.264,0.166,0.000,0.002,0.001,0.000,0.050,0.050
TCGA-BP-5010-01A,0.000,0.000,0.004,0.002,0.013,0.000,0.000,0.251,0.235,0.288,0.062,0.000,0.000,0.002,0.000,0.144,0.144
TCGA-BP-4325-01A,0.000,0.000,0.001,0.002,0.061,0.000,0.000,0.176,0.000,0.072,0.171,0.000,0.001,0.008,0.000,0.508,0.508
TCGA-B0-5102-01A,0.005,0.000,0.001,0.000,0.016,0.000,0.000,0.184,0.021,0.089,0.106,0.000,0.000,0.000,0.000,0.577,0.577
TCGA-BP-5185-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.159,0.067,0.113,0.081,0.000,0.000,0.000,0.000,0.577,0.577
TCGA-CZ-5986-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.010,0.267,0.000,0.114,0.131,0.008,0.006,0.009,0.000,0.454,0.454
TCGA-CW-5590-01A,0.000,0.000,0.012,0.008,0.006,0.000,0.001,0.287,0.070,0.136,0.115,0.001,0.009,0.004,0.000,0.349,0.349
TCGA-CJ-4904-01A,0.000,0.000,0.000,0.001,0.013,0.000,0.012,0.407,0.004,0.164,0.107,0.002,0.002,0.004,0.000,0.283,0.283
TCGA-BP-4987-01A,0.000,0.000,0.001,0.001,0.028,0.000,0.000,0.316,0.001,0.153,0.109,0.001,0.021,0.008,0.000,0.361,0.361
TCGA-B0-4849-01A,0.000,0.000,0.007,0.003,0.001,0.000,0.007,0.308,0.000,0.221,0.100,0.004,0.013,0.007,0.003,0.324,0.324
TCGA-BP-4329-01A,0.000,0.000,0.000,0.000,0.002,0.016,0.006,0.269,0.097,0.172,0.132,0.001,0.001,0.002,0.000,0.301,0.301
TCGA-A3-3328-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.001,0.010,0.050,0.000,0.000,0.000,0.000,0.918,0.918
TCGA-CJ-5672-01A,0.012,0.000,0.024,0.010,0.061,0.000,0.037,0.166,0.031,0.093,0.226,0.001,0.001,0.004,0.000,0.333,0.333
TCGA-B0-5104-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.001,0.270,0.000,0.154,0.096,0.000,0.000,0.008,0.004,0.462,0.462
TCGA-CW-6097-01A,0.007,0.025,0.040,0.002,0.046,0.001,0.030,0.162,0.157,0.102,0.171,0.004,0.001,0.009,0.001,0.242,0.242
TCGA-B0-4700-01A,0.014,0.000,0.052,0.019,0.057,0.000,0.008,0.156,0.197,0.130,0.170,0.000,0.001,0.003,0.000,0.192,0.192
TCGA-B0-5095-01A,0.001,0.000,0.018,0.008,0.027,0.001,0.005,0.227,0.229,0.222,0.084,0.003,0.004,0.008,0.000,0.163,0.163
TCGA-B0-4810-01A,0.009,0.000,0.040,0.035,0.044,0.000,0.001,0.220,0.096,0.177,0.125,0.003,0.003,0.003,0.000,0.245,0.245
TCGA-CJ-4901-01A,0.028,0.000,0.030,0.040,0.049,0.000,0.013,0.156,0.088,0.092,0.211,0.000,0.004,0.004,0.000,0.283,0.283
TCGA-CJ-4643-01A,0.000,0.000,0.015,0.005,0.010,0.001,0.016,0.317,0.020,0.232,0.127,0.002,0.005,0.012,0.000,0.239,0.239
TCGA-B8-A54H-01A,0.000,0.000,0.004,0.002,0.052,0.000,0.000,0.340,0.005,0.108,0.069,0.000,0.003,0.005,0.000,0.410,0.410
TCGA-AK-3429-01A,0.002,0.000,0.017,0.022,0.070,0.000,0.027,0.213,0.001,0.092,0.126,0.000,0.000,0.001,0.000,0.429,0.429
TCGA-B0-4834-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.240,0.001,0.186,0.037,0.000,0.000,0.000,0.000,0.536,0.536
TCGA-B0-4843-01A,0.000,0.000,0.002,0.000,0.000,0.007,0.007,0.285,0.132,0.291,0.063,0.000,0.003,0.002,0.000,0.209,0.209
TCGA-A3-3382-01A,0.000,0.000,0.017,0.005,0.033,0.002,0.000,0.178,0.058,0.098,0.140,0.001,0.005,0.006,0.000,0.457,0.457
TCGA-BP-4338-01A,0.000,0.000,0.004,0.000,0.002,0.000,0.000,0.043,0.071,0.016,0.213,0.000,0.000,0.000,0.000,0.650,0.650
TCGA-B4-5832-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.166,0.149,0.087,0.145,0.000,0.000,0.008,0.000,0.442,0.442
TCGA-CW-6088-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.002,0.395,0.021,0.134,0.087,0.008,0.012,0.015,0.000,0.324,0.324
TCGA-A3-A6NJ-01A,0.001,0.000,0.025,0.008,0.075,0.000,0.007,0.318,0.009,0.072,0.165,0.001,0.001,0.008,0.000,0.309,0.309
TCGA-B0-5088-01A,0.000,0.000,0.015,0.001,0.024,0.013,0.006,0.241,0.015,0.185,0.208,0.003,0.004,0.002,0.000,0.282,0.282
TCGA-A3-3308-01A,0.000,0.000,0.012,0.000,0.001,0.000,0.001,0.289,0.116,0.166,0.124,0.000,0.006,0.010,0.000,0.275,0.275
TCGA-CW-5589-01A,0.000,0.000,0.007,0.000,0.002,0.012,0.013,0.288,0.012,0.139,0.154,0.007,0.009,0.003,0.000,0.352,0.352
TCGA-B0-5702-01A,0.029,0.000,0.010,0.001,0.012,0.018,0.000,0.141,0.114,0.080,0.104,0.001,0.010,0.000,0.000,0.479,0.479
TCGA-BP-4169-01A,0.008,0.002,0.016,0.011,0.023,0.013,0.018,0.277,0.102,0.197,0.121,0.008,0.002,0.015,0.022,0.165,0.165
TCGA-CZ-5468-01A,0.000,0.000,0.015,0.001,0.005,0.000,0.000,0.108,0.163,0.087,0.163,0.000,0.003,0.002,0.000,0.452,0.452
TCGA-A3-3313-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.030,0.049,0.111,0.000,0.000,0.003,0.000,0.726,0.726
TCGA-BP-4782-01A,0.000,0.000,0.022,0.003,0.020,0.000,0.000,0.233,0.062,0.138,0.163,0.000,0.009,0.002,0.000,0.348,0.348
TCGA-3Z-A93Z-01A,0.007,0.000,0.010,0.001,0.004,0.001,0.004,0.302,0.063,0.127,0.072,0.001,0.011,0.002,0.000,0.393,0.393
TCGA-CZ-5454-01A,0.000,0.000,0.000,0.000,0.004,0.009,0.000,0.177,0.035,0.054,0.365,0.000,0.000,0.001,0.000,0.354,0.354
TCGA-A3-3358-01A,0.020,0.000,0.023,0.009,0.026,0.001,0.017,0.185,0.019,0.069,0.219,0.003,0.001,0.004,0.000,0.405,0.405
TCGA-CJ-6031-01A,0.004,0.000,0.018,0.001,0.037,0.001,0.006,0.205,0.153,0.181,0.203,0.005,0.001,0.002,0.000,0.183,0.183
TCGA-BP-4790-01A,0.003,0.000,0.031,0.004,0.080,0.001,0.023,0.214,0.142,0.139,0.155,0.005,0.001,0.011,0.000,0.191,0.191
TCGA-B0-5699-01A,0.000,0.000,0.009,0.000,0.002,0.000,0.017,0.240,0.000,0.089,0.123,0.000,0.017,0.007,0.000,0.495,0.495
TCGA-CJ-4635-01A,0.001,0.000,0.035,0.023,0.080,0.000,0.000,0.169,0.066,0.055,0.176,0.006,0.001,0.004,0.000,0.384,0.384
TCGA-A3-A8CQ-01A,0.000,0.000,0.003,0.003,0.003,0.002,0.011,0.350,0.004,0.192,0.084,0.001,0.005,0.005,0.000,0.335,0.335
TCGA-AK-3447-01A,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.001,0.006,0.040,0.000,0.000,0.000,0.000,0.934,0.934
TCGA-BP-4159-01A,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.327,0.047,0.305,0.091,0.000,0.010,0.000,0.000,0.216,0.216
TCGA-B0-5698-01A,0.001,0.000,0.023,0.001,0.021,0.000,0.020,0.257,0.000,0.073,0.201,0.000,0.000,0.006,0.002,0.394,0.394
