,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-V1-A9OF-01A,0.000,0.000,0.004,0.000,0.005,0.000,0.905,0.006,0.017,0.019,0.016,0.024,0.003,0.000,0.001,0.000
TCGA-ZG-A8QX-01A,0.000,0.003,0.004,0.000,0.003,0.000,0.835,0.010,0.020,0.034,0.072,0.017,0.000,0.000,0.000,0.001
TCGA-YL-A8SC-01A,0.001,0.000,0.006,0.001,0.014,0.000,0.814,0.008,0.033,0.055,0.022,0.041,0.003,0.000,0.001,0.000
TCGA-HC-7817-01B,0.006,0.000,0.006,0.000,0.009,0.000,0.669,0.021,0.074,0.126,0.041,0.043,0.003,0.000,0.001,0.000
TCGA-KC-A7F6-01A,0.000,0.000,0.002,0.000,0.007,0.000,0.834,0.008,0.050,0.050,0.036,0.011,0.002,0.000,0.000,0.000
TCGA-KK-A7B4-01A,0.006,0.000,0.006,0.000,0.010,0.000,0.836,0.018,0.018,0.068,0.013,0.024,0.000,0.000,0.000,0.000
TCGA-G9-6366-01A,0.012,0.000,0.004,0.000,0.009,0.000,0.865,0.004,0.031,0.022,0.039,0.014,0.000,0.000,0.001,0.000
TCGA-KK-A59X-01A,0.000,0.000,0.004,0.000,0.001,0.000,0.871,0.004,0.023,0.041,0.022,0.033,0.001,0.000,0.000,0.000
TCGA-HC-A6AN-01A,0.001,0.000,0.003,0.000,0.005,0.000,0.847,0.005,0.036,0.045,0.026,0.031,0.000,0.000,0.001,0.000
TCGA-G9-6498-01A,0.006,0.000,0.011,0.000,0.016,0.000,0.709,0.015,0.069,0.102,0.046,0.024,0.001,0.000,0.000,0.000
TCGA-J4-AATZ-01A,0.000,0.000,0.004,0.000,0.006,0.000,0.916,0.009,0.022,0.004,0.025,0.013,0.000,0.000,0.000,0.000
TCGA-EJ-7317-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.866,0.005,0.037,0.034,0.038,0.016,0.000,0.000,0.000,0.000
TCGA-SU-A7E7-01A,0.001,0.000,0.005,0.000,0.014,0.000,0.787,0.014,0.053,0.062,0.041,0.019,0.003,0.000,0.000,0.000
TCGA-XJ-A83F-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.836,0.003,0.044,0.051,0.050,0.016,0.000,0.000,0.000,0.000
TCGA-2A-AAYO-01A,0.001,0.017,0.020,0.000,0.006,0.000,0.744,0.015,0.041,0.071,0.041,0.036,0.007,0.000,0.000,0.000
TCGA-EJ-A46B-01A,0.000,0.000,0.005,0.000,0.002,0.000,0.844,0.007,0.035,0.033,0.055,0.014,0.003,0.000,0.000,0.000
TCGA-QU-A6IN-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.944,0.004,0.018,0.002,0.020,0.009,0.000,0.000,0.000,0.000
TCGA-KK-A59Z-01A,0.003,0.000,0.001,0.000,0.008,0.000,0.751,0.016,0.060,0.059,0.068,0.032,0.002,0.000,0.000,0.000
TCGA-XK-AAJT-01A,0.001,0.000,0.003,0.000,0.004,0.000,0.715,0.014,0.067,0.076,0.090,0.028,0.002,0.000,0.000,0.000
