,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-CV-5442-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.005,0.013,0.000,0.000,0.000,0.000,0.000,0.011,0.002,0.967,0.967
TCGA-CR-7392-01A,0.046,0.004,0.061,0.003,0.045,0.001,0.024,0.077,0.198,0.029,0.066,0.001,0.001,0.030,0.007,0.407,0.407
TCGA-UF-A71A-01A,0.001,0.000,0.009,0.000,0.001,0.001,0.005,0.039,0.128,0.028,0.039,0.000,0.000,0.003,0.000,0.745,0.745
TCGA-CN-A642-01A,0.000,0.000,0.006,0.036,0.000,0.000,0.006,0.022,0.022,0.024,0.040,0.000,0.000,0.000,0.000,0.843,0.843
TCGA-CV-A45U-01A,0.005,0.000,0.041,0.026,0.019,0.000,0.003,0.027,0.049,0.000,0.017,0.001,0.000,0.010,0.002,0.799,0.799
TCGA-CN-6012-01A,0.045,0.000,0.039,0.010,0.022,0.001,0.016,0.061,0.062,0.009,0.062,0.001,0.000,0.016,0.001,0.656,0.656
TCGA-CV-A45W-01A,0.114,0.009,0.038,0.014,0.042,0.001,0.012,0.055,0.077,0.019,0.083,0.001,0.002,0.007,0.005,0.522,0.522
TCGA-CV-A6K0-01B,0.000,0.000,0.067,0.001,0.039,0.001,0.095,0.080,0.179,0.029,0.037,0.000,0.001,0.013,0.002,0.456,0.456
TCGA-QK-A6VB-01A,0.001,0.000,0.005,0.000,0.000,0.003,0.000,0.024,0.018,0.010,0.014,0.000,0.000,0.007,0.000,0.917,0.917
TCGA-CV-6959-01A,0.001,0.000,0.021,0.013,0.004,0.000,0.014,0.093,0.066,0.039,0.045,0.001,0.001,0.031,0.019,0.652,0.652
TCGA-HD-7832-01A,0.000,0.000,0.018,0.022,0.000,0.000,0.000,0.022,0.012,0.002,0.054,0.000,0.000,0.009,0.000,0.859,0.859
TCGA-CV-7255-01A,0.000,0.000,0.004,0.003,0.000,0.000,0.000,0.031,0.009,0.029,0.002,0.000,0.000,0.015,0.000,0.905,0.905
TCGA-CR-5243-01A,0.028,0.001,0.060,0.022,0.038,0.000,0.022,0.065,0.135,0.024,0.024,0.001,0.000,0.019,0.000,0.561,0.561
TCGA-P3-A6T5-01A,0.002,0.000,0.012,0.003,0.000,0.000,0.012,0.032,0.059,0.015,0.024,0.000,0.000,0.005,0.000,0.835,0.835
TCGA-CV-6952-01A,0.002,0.000,0.026,0.009,0.005,0.000,0.014,0.046,0.015,0.028,0.017,0.000,0.000,0.022,0.007,0.808,0.808
TCGA-D6-A6ES-01A,0.003,0.000,0.002,0.000,0.000,0.000,0.003,0.009,0.000,0.002,0.030,0.000,0.000,0.000,0.006,0.946,0.946
TCGA-CN-5366-01A,0.000,0.000,0.008,0.014,0.008,0.000,0.001,0.044,0.115,0.031,0.042,0.000,0.000,0.013,0.000,0.725,0.725
TCGA-CQ-6223-01A,0.002,0.000,0.009,0.003,0.006,0.000,0.004,0.032,0.006,0.000,0.029,0.000,0.000,0.044,0.001,0.864,0.864
TCGA-F7-7848-01A,0.016,0.002,0.049,0.002,0.034,0.001,0.028,0.066,0.075,0.017,0.032,0.001,0.001,0.023,0.012,0.642,0.642
TCGA-CV-A6JM-01A,0.018,0.000,0.016,0.001,0.000,0.000,0.000,0.011,0.032,0.006,0.043,0.000,0.000,0.000,0.007,0.865,0.865
TCGA-CN-5359-01A,0.001,0.001,0.053,0.017,0.039,0.003,0.024,0.060,0.198,0.011,0.097,0.001,0.001,0.044,0.025,0.425,0.425
TCGA-P3-A5QA-01A,0.000,0.000,0.009,0.006,0.000,0.000,0.007,0.028,0.285,0.050,0.002,0.000,0.000,0.003,0.000,0.611,0.611
TCGA-CN-4734-01A,0.000,0.000,0.024,0.045,0.000,0.000,0.022,0.037,0.039,0.012,0.054,0.000,0.000,0.027,0.001,0.738,0.738
TCGA-CV-6441-01A,0.000,0.000,0.002,0.003,0.000,0.000,0.006,0.015,0.000,0.011,0.006,0.000,0.000,0.002,0.000,0.955,0.955
TCGA-CV-A6JY-01A,0.004,0.000,0.007,0.001,0.000,0.009,0.007,0.055,0.003,0.004,0.004,0.000,0.000,0.014,0.006,0.886,0.886
TCGA-D6-6825-01A,0.000,0.000,0.072,0.032,0.030,0.000,0.035,0.072,0.077,0.010,0.110,0.002,0.000,0.043,0.002,0.515,0.515
TCGA-CR-5247-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.018,0.253,0.001,0.013,0.000,0.000,0.002,0.000,0.709,0.709
TCGA-CV-7410-01A,0.013,0.150,0.088,0.031,0.019,0.029,0.049,0.092,0.104,0.022,0.072,0.001,0.001,0.020,0.001,0.306,0.306
TCGA-CV-7091-01A,0.000,0.000,0.025,0.007,0.002,0.001,0.016,0.040,0.097,0.009,0.019,0.000,0.000,0.013,0.000,0.769,0.769
TCGA-BA-5153-01A,0.021,0.002,0.053,0.075,0.029,0.001,0.024,0.075,0.033,0.023,0.050,0.001,0.001,0.017,0.000,0.595,0.595
TCGA-CV-7428-01A,0.000,0.000,0.021,0.030,0.012,0.000,0.015,0.051,0.049,0.020,0.045,0.000,0.000,0.022,0.001,0.731,0.731
TCGA-CX-7086-01A,0.002,0.000,0.020,0.005,0.007,0.003,0.010,0.042,0.004,0.005,0.004,0.000,0.000,0.032,0.016,0.850,0.850
TCGA-CN-5364-01A,0.000,0.000,0.018,0.015,0.000,0.000,0.018,0.049,0.073,0.016,0.072,0.000,0.000,0.007,0.000,0.731,0.731
TCGA-BA-A6DB-01A,0.006,0.001,0.058,0.002,0.057,0.001,0.070,0.059,0.132,0.037,0.050,0.001,0.002,0.005,0.009,0.510,0.510
TCGA-CQ-5325-01A,0.063,0.001,0.050,0.049,0.035,0.001,0.049,0.063,0.118,0.035,0.105,0.001,0.001,0.009,0.011,0.411,0.411
TCGA-CN-4731-01A,0.004,0.000,0.007,0.004,0.000,0.000,0.014,0.030,0.149,0.001,0.017,0.000,0.001,0.007,0.000,0.765,0.765
TCGA-CV-7427-01A,0.000,0.000,0.042,0.036,0.010,0.000,0.041,0.067,0.010,0.000,0.081,0.001,0.000,0.059,0.011,0.641,0.641
TCGA-CR-6467-01A,0.030,0.050,0.053,0.050,0.047,0.001,0.049,0.050,0.033,0.014,0.043,0.001,0.001,0.008,0.001,0.570,0.570
TCGA-CV-7183-01A,0.000,0.000,0.001,0.001,0.000,0.001,0.003,0.046,0.027,0.002,0.000,0.000,0.000,0.004,0.007,0.908,0.908
TCGA-CV-A6JN-01A,0.002,0.000,0.012,0.006,0.000,0.000,0.012,0.018,0.003,0.004,0.008,0.000,0.000,0.000,0.006,0.928,0.928
TCGA-D6-A6EN-01A,0.000,0.000,0.038,0.055,0.008,0.000,0.018,0.014,0.003,0.000,0.087,0.000,0.000,0.000,0.001,0.775,0.775
TCGA-CQ-A4C7-01A,0.000,0.000,0.022,0.004,0.001,0.000,0.002,0.057,0.175,0.033,0.024,0.000,0.000,0.011,0.000,0.669,0.669
TCGA-CV-5435-01A,0.000,0.000,0.011,0.002,0.002,0.000,0.007,0.033,0.113,0.034,0.013,0.000,0.000,0.011,0.000,0.772,0.772
TCGA-CR-7370-01A,0.006,0.000,0.031,0.010,0.010,0.001,0.000,0.045,0.131,0.013,0.035,0.001,0.001,0.023,0.000,0.693,0.693
TCGA-CN-4722-01A,0.009,0.000,0.016,0.000,0.008,0.004,0.011,0.088,0.126,0.026,0.009,0.000,0.000,0.005,0.011,0.685,0.685
TCGA-F7-8489-01A,0.008,0.000,0.055,0.026,0.007,0.000,0.042,0.073,0.046,0.042,0.037,0.000,0.000,0.019,0.000,0.644,0.644
TCGA-CV-A6K2-01A,0.000,0.000,0.003,0.010,0.000,0.000,0.001,0.023,0.037,0.000,0.032,0.000,0.000,0.022,0.001,0.871,0.871
TCGA-HD-8634-01A,0.000,0.000,0.010,0.003,0.000,0.001,0.014,0.043,0.005,0.010,0.000,0.000,0.000,0.028,0.010,0.876,0.876
TCGA-CN-6994-01A,0.000,0.000,0.024,0.004,0.005,0.001,0.011,0.036,0.146,0.001,0.061,0.000,0.000,0.022,0.000,0.690,0.690
TCGA-D6-A4Z9-01A,0.000,0.000,0.023,0.019,0.001,0.001,0.010,0.053,0.037,0.015,0.014,0.000,0.001,0.014,0.010,0.800,0.800
TCGA-CR-7376-01A,0.009,0.001,0.048,0.037,0.027,0.000,0.028,0.091,0.308,0.025,0.196,0.005,0.001,0.021,0.002,0.200,0.200
TCGA-CR-7391-01A,0.008,0.000,0.057,0.002,0.037,0.002,0.059,0.096,0.143,0.025,0.059,0.001,0.001,0.025,0.017,0.468,0.468
TCGA-T2-A6X2-01A,0.000,0.000,0.007,0.031,0.000,0.000,0.005,0.034,0.046,0.002,0.030,0.000,0.000,0.011,0.000,0.833,0.833
TCGA-BA-4074-01A,0.003,0.000,0.018,0.000,0.000,0.000,0.008,0.019,0.160,0.010,0.028,0.000,0.000,0.003,0.002,0.747,0.747
TCGA-CN-6022-01A,0.000,0.000,0.042,0.001,0.015,0.000,0.024,0.054,0.247,0.030,0.109,0.001,0.000,0.018,0.010,0.449,0.449
TCGA-CN-A6V3-01A,0.014,0.000,0.033,0.032,0.007,0.001,0.011,0.050,0.005,0.008,0.023,0.000,0.000,0.016,0.005,0.794,0.794
TCGA-QK-A8Z7-01A,0.009,0.005,0.024,0.001,0.011,0.002,0.004,0.035,0.064,0.010,0.021,0.000,0.000,0.005,0.002,0.805,0.805
TCGA-CN-A497-01A,0.010,0.000,0.034,0.009,0.009,0.001,0.016,0.051,0.061,0.019,0.026,0.001,0.000,0.013,0.000,0.749,0.749
TCGA-F7-A50G-01A,0.000,0.000,0.024,0.012,0.019,0.001,0.044,0.063,0.027,0.016,0.045,0.001,0.000,0.027,0.001,0.721,0.721
TCGA-IQ-A61I-01A,0.026,0.001,0.058,0.028,0.001,0.000,0.011,0.018,0.003,0.001,0.028,0.000,0.000,0.004,0.008,0.813,0.813
TCGA-CR-7373-01A,0.001,0.000,0.046,0.040,0.001,0.000,0.012,0.051,0.003,0.025,0.069,0.000,0.000,0.030,0.001,0.723,0.723
TCGA-CN-A63T-01A,0.008,0.000,0.041,0.016,0.007,0.001,0.011,0.036,0.050,0.013,0.035,0.001,0.001,0.008,0.019,0.754,0.754
TCGA-CN-6019-01A,0.009,0.000,0.030,0.000,0.023,0.000,0.018,0.057,0.358,0.013,0.187,0.001,0.001,0.008,0.001,0.293,0.293
TCGA-CR-7386-01A,0.000,0.000,0.046,0.001,0.021,0.000,0.038,0.048,0.344,0.012,0.142,0.001,0.000,0.009,0.000,0.338,0.338
TCGA-HD-A6HZ-01A,0.027,0.001,0.052,0.009,0.028,0.001,0.029,0.065,0.119,0.024,0.060,0.001,0.001,0.017,0.019,0.548,0.548
TCGA-QK-A6IH-01A,0.000,0.000,0.001,0.002,0.001,0.000,0.000,0.014,0.037,0.001,0.027,0.000,0.000,0.000,0.002,0.914,0.914
TCGA-CN-6011-01A,0.000,0.000,0.001,0.022,0.004,0.000,0.000,0.040,0.013,0.014,0.026,0.000,0.000,0.033,0.005,0.841,0.841
TCGA-CR-6474-01A,0.006,0.000,0.033,0.001,0.005,0.000,0.022,0.065,0.326,0.018,0.050,0.001,0.000,0.019,0.007,0.447,0.447
TCGA-CV-6939-01A,0.010,0.008,0.045,0.009,0.043,0.000,0.038,0.085,0.086,0.021,0.048,0.001,0.001,0.019,0.004,0.580,0.580
TCGA-D6-8568-01A,0.009,0.000,0.021,0.002,0.014,0.001,0.011,0.093,0.146,0.039,0.020,0.001,0.000,0.025,0.030,0.587,0.587
TCGA-HD-A634-01A,0.011,0.000,0.014,0.000,0.003,0.000,0.000,0.020,0.000,0.012,0.006,0.000,0.000,0.000,0.004,0.929,0.929
TCGA-CV-A45O-01A,0.000,0.000,0.005,0.001,0.001,0.000,0.001,0.027,0.003,0.000,0.013,0.000,0.000,0.075,0.014,0.861,0.861
TCGA-T3-A92N-01A,0.000,0.000,0.003,0.016,0.000,0.000,0.003,0.018,0.017,0.000,0.026,0.000,0.000,0.006,0.000,0.911,0.911
TCGA-CV-7438-01A,0.006,0.000,0.034,0.000,0.000,0.000,0.027,0.046,0.116,0.046,0.037,0.000,0.000,0.009,0.000,0.675,0.675
TCGA-CV-A6K1-01A,0.005,0.000,0.007,0.009,0.000,0.000,0.000,0.033,0.008,0.005,0.013,0.000,0.000,0.001,0.006,0.911,0.911
TCGA-CN-5363-01A,0.002,0.000,0.009,0.026,0.000,0.000,0.005,0.057,0.123,0.042,0.060,0.000,0.000,0.008,0.000,0.668,0.668
TCGA-CV-6956-01A,0.000,0.000,0.000,0.002,0.001,0.000,0.000,0.028,0.025,0.026,0.001,0.000,0.000,0.005,0.001,0.911,0.911
TCGA-CV-7263-01A,0.013,0.001,0.033,0.003,0.031,0.001,0.022,0.057,0.150,0.027,0.083,0.001,0.001,0.008,0.001,0.570,0.570
TCGA-CN-A49C-01A,0.006,0.000,0.043,0.004,0.004,0.000,0.011,0.033,0.000,0.000,0.020,0.000,0.000,0.004,0.003,0.872,0.872
TCGA-CV-7097-01A,0.000,0.000,0.017,0.015,0.000,0.000,0.000,0.029,0.112,0.026,0.114,0.001,0.001,0.013,0.009,0.662,0.662
TCGA-IQ-A6SG-01A,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.019,0.021,0.003,0.011,0.000,0.000,0.009,0.007,0.917,0.917
TCGA-UF-A7JC-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.028,0.014,0.001,0.000,0.000,0.000,0.017,0.009,0.927,0.927
TCGA-QK-A6II-01A,0.000,0.000,0.001,0.003,0.000,0.000,0.004,0.012,0.000,0.005,0.003,0.000,0.000,0.000,0.006,0.966,0.966
TCGA-CN-A49B-01A,0.000,0.000,0.039,0.020,0.001,0.000,0.009,0.030,0.042,0.000,0.093,0.000,0.000,0.012,0.000,0.753,0.753
TCGA-IQ-A61E-01A,0.000,0.000,0.026,0.016,0.000,0.000,0.002,0.022,0.024,0.026,0.025,0.000,0.000,0.004,0.001,0.852,0.852
TCGA-BA-A4IH-01A,0.012,0.001,0.057,0.027,0.013,0.004,0.018,0.061,0.089,0.025,0.019,0.001,0.000,0.004,0.009,0.659,0.659
TCGA-H7-8502-01A,0.000,0.000,0.002,0.007,0.000,0.000,0.000,0.048,0.055,0.000,0.024,0.000,0.000,0.012,0.000,0.851,0.851
TCGA-CV-7406-01A,0.000,0.000,0.017,0.001,0.000,0.000,0.017,0.049,0.123,0.032,0.017,0.001,0.000,0.008,0.001,0.735,0.735
TCGA-CV-7414-01A,0.000,0.000,0.021,0.008,0.000,0.000,0.006,0.032,0.103,0.012,0.014,0.000,0.006,0.006,0.000,0.791,0.791
TCGA-HD-7229-01A,0.008,0.000,0.022,0.040,0.000,0.000,0.001,0.035,0.001,0.001,0.020,0.000,0.000,0.035,0.000,0.837,0.837
TCGA-CV-6961-01A,0.000,0.000,0.013,0.020,0.011,0.001,0.013,0.058,0.118,0.035,0.040,0.001,0.001,0.018,0.015,0.659,0.659
TCGA-TN-A7HI-01A,0.063,0.006,0.050,0.027,0.030,0.003,0.010,0.012,0.055,0.001,0.044,0.000,0.000,0.002,0.003,0.694,0.694
TCGA-CQ-5333-01A,0.002,0.000,0.072,0.031,0.013,0.000,0.047,0.020,0.030,0.038,0.238,0.001,0.001,0.002,0.000,0.503,0.503
TCGA-CN-4733-01A,0.082,0.001,0.081,0.004,0.058,0.000,0.076,0.093,0.178,0.032,0.085,0.002,0.001,0.013,0.004,0.293,0.293
TCGA-CR-6488-01A,0.000,0.000,0.036,0.001,0.023,0.001,0.017,0.065,0.182,0.039,0.155,0.003,0.001,0.022,0.006,0.450,0.450
TCGA-BB-4225-01A,0.023,0.004,0.093,0.016,0.040,0.001,0.048,0.040,0.026,0.040,0.041,0.000,0.001,0.004,0.000,0.621,0.621
TCGA-BA-A4IG-01A,0.008,0.016,0.032,0.005,0.009,0.001,0.016,0.032,0.003,0.000,0.012,0.000,0.000,0.005,0.004,0.858,0.858
TCGA-CR-7393-01A,0.005,0.002,0.051,0.002,0.040,0.027,0.099,0.120,0.207,0.031,0.046,0.007,0.001,0.027,0.011,0.323,0.323
TCGA-T2-A6X0-01A,0.030,0.001,0.039,0.027,0.016,0.000,0.003,0.034,0.029,0.002,0.052,0.001,0.000,0.004,0.000,0.761,0.761
TCGA-F7-A623-01A,0.009,0.000,0.017,0.002,0.020,0.000,0.005,0.035,0.015,0.001,0.011,0.000,0.000,0.020,0.010,0.853,0.853
TCGA-IQ-7632-01A,0.015,0.000,0.004,0.001,0.000,0.000,0.003,0.035,0.000,0.011,0.000,0.000,0.000,0.005,0.004,0.921,0.921
TCGA-QK-A652-01A,0.000,0.000,0.042,0.001,0.028,0.001,0.035,0.058,0.087,0.042,0.029,0.000,0.001,0.016,0.006,0.653,0.653
TCGA-CR-7388-01A,0.047,0.002,0.069,0.002,0.028,0.001,0.028,0.077,0.123,0.020,0.032,0.001,0.000,0.034,0.028,0.508,0.508
TCGA-BA-A6DG-01A,0.000,0.000,0.021,0.000,0.010,0.001,0.003,0.056,0.342,0.055,0.073,0.001,0.001,0.019,0.013,0.404,0.404
TCGA-UF-A7JT-01A,0.006,0.000,0.038,0.082,0.006,0.000,0.002,0.041,0.047,0.011,0.132,0.001,0.000,0.004,0.015,0.615,0.615
TCGA-CN-A6V6-01A,0.032,0.001,0.063,0.073,0.018,0.000,0.027,0.044,0.036,0.020,0.045,0.001,0.001,0.009,0.001,0.629,0.629
TCGA-CR-6473-01A,0.002,0.000,0.035,0.011,0.001,0.000,0.007,0.037,0.005,0.018,0.000,0.000,0.000,0.006,0.004,0.874,0.874
TCGA-CQ-7069-01A,0.000,0.000,0.010,0.000,0.007,0.000,0.006,0.078,0.088,0.056,0.014,0.001,0.000,0.035,0.002,0.703,0.703
TCGA-CQ-6219-01A,0.000,0.000,0.044,0.027,0.023,0.000,0.031,0.028,0.118,0.016,0.109,0.001,0.000,0.005,0.000,0.596,0.596
TCGA-IQ-A6SH-01A,0.010,0.000,0.037,0.007,0.011,0.000,0.005,0.026,0.029,0.003,0.038,0.000,0.000,0.004,0.001,0.826,0.826
TCGA-IQ-7631-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.277,0.015,0.004,0.000,0.000,0.000,0.000,0.659,0.659
TCGA-CR-7398-01A,0.000,0.000,0.040,0.001,0.027,0.004,0.009,0.036,0.123,0.013,0.030,0.010,0.002,0.014,0.005,0.686,0.686
TCGA-UF-A71E-01A,0.005,0.000,0.005,0.003,0.000,0.000,0.000,0.032,0.020,0.001,0.008,0.000,0.000,0.011,0.000,0.914,0.914
TCGA-UF-A719-01A,0.006,0.000,0.029,0.015,0.010,0.002,0.004,0.038,0.010,0.009,0.015,0.001,0.001,0.023,0.012,0.825,0.825
TCGA-CN-6023-01A,0.016,0.003,0.060,0.031,0.050,0.000,0.012,0.036,0.017,0.004,0.087,0.001,0.000,0.008,0.000,0.673,0.673
TCGA-CV-7422-01A,0.001,0.008,0.022,0.004,0.006,0.000,0.010,0.050,0.070,0.012,0.047,0.001,0.000,0.016,0.004,0.749,0.749
TCGA-CX-A4AQ-01A,0.030,0.049,0.092,0.002,0.032,0.001,0.076,0.052,0.125,0.026,0.040,0.000,0.002,0.004,0.001,0.466,0.466
TCGA-CQ-5330-01A,0.000,0.000,0.047,0.025,0.010,0.000,0.039,0.079,0.187,0.040,0.117,0.001,0.001,0.009,0.000,0.444,0.444
TCGA-P3-A6T3-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.007,0.016,0.001,0.000,0.000,0.000,0.009,0.000,0.965,0.965
TCGA-HD-A6I0-01A,0.000,0.000,0.007,0.006,0.000,0.000,0.000,0.022,0.000,0.005,0.024,0.000,0.000,0.000,0.012,0.922,0.922
TCGA-CV-6950-01A,0.000,0.000,0.024,0.002,0.012,0.000,0.003,0.031,0.150,0.031,0.041,0.000,0.000,0.012,0.000,0.690,0.690
TCGA-CR-7380-01A,0.000,0.000,0.032,0.001,0.006,0.001,0.015,0.068,0.131,0.014,0.052,0.010,0.000,0.020,0.001,0.648,0.648
TCGA-DQ-7588-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.016,0.001,0.000,0.000,0.000,0.000,0.000,0.003,0.977,0.977
TCGA-BA-6873-01A,0.000,0.000,0.040,0.024,0.000,0.000,0.012,0.043,0.057,0.029,0.023,0.000,0.000,0.008,0.000,0.762,0.762
TCGA-CR-6472-01A,0.000,0.003,0.013,0.001,0.002,0.001,0.004,0.027,0.046,0.007,0.002,0.000,0.000,0.001,0.001,0.891,0.891
TCGA-UF-A7JH-01A,0.009,0.000,0.018,0.004,0.010,0.001,0.018,0.051,0.177,0.020,0.072,0.001,0.001,0.004,0.006,0.608,0.608
TCGA-BA-4077-01B,0.001,0.000,0.034,0.053,0.001,0.000,0.050,0.046,0.046,0.017,0.076,0.001,0.000,0.011,0.001,0.661,0.661
TCGA-CV-7411-01A,0.000,0.000,0.004,0.001,0.002,0.000,0.009,0.042,0.071,0.001,0.007,0.000,0.000,0.021,0.008,0.834,0.834
TCGA-MT-A67A-01A,0.000,0.000,0.000,0.012,0.000,0.000,0.001,0.014,0.002,0.005,0.004,0.000,0.000,0.000,0.005,0.956,0.956
TCGA-D6-6826-01A,0.003,0.000,0.036,0.002,0.017,0.001,0.001,0.079,0.114,0.024,0.137,0.001,0.000,0.049,0.030,0.504,0.504
TCGA-CR-7404-01A,0.027,0.010,0.061,0.029,0.035,0.002,0.021,0.079,0.041,0.022,0.070,0.001,0.001,0.013,0.004,0.585,0.585
TCGA-D6-A6EM-01A,0.024,0.000,0.049,0.037,0.012,0.000,0.018,0.032,0.012,0.027,0.086,0.001,0.001,0.001,0.014,0.686,0.686
