,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BC-A10Z-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.129,0.000,0.013,0.002,0.000,0.000,0.000,0.000,0.851,0.851
TCGA-DD-AAEK-01A,0.010,0.002,0.011,0.000,0.005,0.001,0.007,0.064,0.002,0.036,0.105,0.000,0.000,0.000,0.000,0.757,0.757
TCGA-G3-A3CK-01A,0.001,0.000,0.007,0.000,0.002,0.000,0.000,0.070,0.000,0.051,0.084,0.000,0.000,0.000,0.000,0.784,0.784
TCGA-DD-A1EJ-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.062,0.000,0.014,0.087,0.000,0.000,0.000,0.000,0.833,0.833
TCGA-DD-AACU-01A,0.002,0.000,0.006,0.000,0.004,0.000,0.002,0.067,0.000,0.024,0.032,0.000,0.000,0.000,0.000,0.864,0.864
TCGA-ZS-A9CE-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.062,0.000,0.018,0.015,0.000,0.000,0.000,0.000,0.902,0.902
TCGA-2Y-A9H2-01A,0.001,0.000,0.003,0.000,0.000,0.000,0.027,0.034,0.000,0.003,0.031,0.002,0.000,0.000,0.000,0.900,0.900
TCGA-CC-5261-01A,0.001,0.011,0.014,0.000,0.001,0.007,0.017,0.083,0.128,0.017,0.054,0.002,0.000,0.000,0.000,0.666,0.666
TCGA-DD-AADP-01A,0.002,0.000,0.003,0.000,0.000,0.000,0.000,0.122,0.000,0.034,0.007,0.000,0.000,0.000,0.000,0.831,0.831
TCGA-2Y-A9H4-01A,0.000,0.000,0.004,0.000,0.001,0.000,0.003,0.117,0.000,0.032,0.053,0.000,0.001,0.000,0.000,0.788,0.788
TCGA-DD-A1EA-01A,0.036,0.000,0.007,0.000,0.004,0.000,0.000,0.088,0.000,0.000,0.128,0.000,0.000,0.000,0.000,0.736,0.736
TCGA-CC-A3MC-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.047,0.000,0.041,0.068,0.001,0.000,0.001,0.000,0.837,0.837
TCGA-FV-A2QR-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.101,0.000,0.043,0.071,0.001,0.000,0.001,0.000,0.779,0.779
TCGA-EP-A26S-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.000,0.028,0.046,0.000,0.000,0.000,0.000,0.858,0.858
TCGA-K7-AAU7-01A,0.001,0.000,0.008,0.000,0.001,0.000,0.005,0.043,0.075,0.012,0.029,0.003,0.000,0.001,0.000,0.822,0.822
TCGA-G3-A25T-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.044,0.000,0.003,0.045,0.011,0.003,0.000,0.000,0.891,0.891
TCGA-DD-AADB-01A,0.020,0.006,0.016,0.000,0.011,0.000,0.005,0.063,0.000,0.015,0.071,0.000,0.000,0.000,0.000,0.793,0.793
TCGA-UB-A7MA-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.032,0.000,0.017,0.041,0.000,0.000,0.000,0.000,0.907,0.907
TCGA-DD-AAD0-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.877,0.877
TCGA-BC-4072-01B,0.006,0.000,0.017,0.007,0.006,0.000,0.014,0.100,0.004,0.025,0.099,0.001,0.000,0.000,0.000,0.720,0.720
TCGA-DD-AACD-01A,0.002,0.000,0.004,0.000,0.000,0.000,0.001,0.031,0.000,0.042,0.091,0.000,0.001,0.000,0.000,0.829,0.829
TCGA-DD-A3A5-01A,0.000,0.000,0.007,0.000,0.001,0.000,0.000,0.094,0.000,0.059,0.036,0.000,0.000,0.000,0.000,0.803,0.803
TCGA-ZP-A9D1-01A,0.001,0.000,0.008,0.000,0.000,0.002,0.000,0.091,0.002,0.063,0.049,0.000,0.000,0.002,0.000,0.782,0.782
TCGA-ZP-A9D0-01A,0.004,0.000,0.003,0.000,0.000,0.000,0.001,0.079,0.000,0.039,0.013,0.000,0.000,0.000,0.000,0.861,0.861
TCGA-CC-A7IK-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.061,0.000,0.043,0.036,0.000,0.000,0.000,0.000,0.859,0.859
TCGA-WQ-AB4B-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.032,0.000,0.050,0.045,0.000,0.000,0.000,0.000,0.869,0.869
TCGA-FV-A4ZQ-01A,0.058,0.000,0.024,0.000,0.041,0.000,0.000,0.025,0.000,0.000,0.155,0.001,0.000,0.000,0.000,0.696,0.696
TCGA-G3-A25S-01A,0.000,0.000,0.004,0.000,0.001,0.000,0.000,0.027,0.000,0.032,0.062,0.000,0.001,0.000,0.000,0.873,0.873
TCGA-NI-A4U2-01A,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.070,0.000,0.038,0.021,0.000,0.000,0.000,0.000,0.868,0.868
