"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.55.8508.01A",0.368596621373619,0,0,0.00181500178879797,0,0.264007351642142,0.365581025195441
"TCGA.67.3771.01A",0.0563058136693975,0,0,0.239631124793436,0,0.357154608639747,0.34690845289742
"TCGA.55.A4DG.01A",0.82081589781587,0,0,0.00139583126617475,0,0.102544863081628,0.0752434078363266
"TCGA.91.7771.01A",0.171941579577768,0,0.00469032179590204,0.0353106238514481,0,0.29688389499471,0.491173579780172
"TCGA.91.6849.01A",0.377431381751712,0,0,0.148829669163159,0,0.152699091132888,0.321039857952241
"TCGA.64.5781.01A",0.100569862983762,0,0.00386202704032388,0.0713094916474937,0,0.422903411135395,0.401355207193025
"TCGA.44.6146.01B",0.0579791730212056,0,0,0,0,0.214332594780566,0.727688232198229
"TCGA.97.7552.01A",0.132448757493189,0,0,0.0302656087283089,0,0.196522072342486,0.640763561436015
"TCGA.80.5608.01A",0.50487635444167,0,0,0.0046857263151223,0,0.0941128394739935,0.396325079769214
"TCGA.91.6829.01A",0.0112577891532641,0,0,0.0131328180838278,0,0.771399251936103,0.204210140826805
"TCGA.49.AARE.01A",0.454342549787863,0,0,0.0573298840242521,0,0.252774779843494,0.235552786344391
"TCGA.97.A4M1.01A",0.555054419893667,0,0,0.0179456217226532,0.000346291761378907,0.11918721709766,0.307466449524641
"TCGA.83.5908.01A",0.0262998816396969,0,0,0.0633765825022313,0,0.201129022377777,0.709194513480294
"TCGA.97.8179.01A",0.388252263777723,0,0,0.0739346122776266,0,0.141758226583139,0.396054897361512
"TCGA.64.1680.01A",0.655807477044219,0,0,0,0,0.148987206382829,0.195205316572952
"TCGA.73.4670.01A",0.161105908195767,0,0,0.000106778242260397,0,0.516505389865459,0.322281923696514
"TCGA.44.3396.01A",0.0998344185765893,0,0,0.0928975469447067,0,0.398230591898138,0.409037442580566
"TCGA.80.5611.01A",0.105903106643374,0,0,0.16947756207035,0,0.0933066404615149,0.631312690824761
"TCGA.53.7624.01A",0.0263202399060654,0,0.00309833990520626,0.0628836439817048,0,0.143226773532755,0.764471002674269
"TCGA.91.6835.01A",0.0987800194077826,0,0,0.0965013937798753,0,0.287769496713427,0.516949090098915
"TCGA.L9.A50W.01A",0.385708004125435,0.0028829097285926,0,0.0236581014438762,0.000490621130583926,0.130947560742161,0.456312802829351
"TCGA.86.7713.01A",0.274775697982456,0,0,0,0,0.170320424698908,0.554903877318635
"TCGA.50.5044.01A",0.260339375549855,0,0,0.0218921620288436,0,0.236940455385589,0.480828007035711
"TCGA.97.7941.01A",0.445936673791146,0,0,0.00344824119210281,0.00109635331219454,0.226468211650792,0.323050520053764
"TCGA.86.7714.01A",0.462759957760393,0,0,0.000804028397508668,0,0.243240632589608,0.293195381252491
"TCGA.62.8402.01A",0.157321515963126,0,0,0.0415264941608379,0,0.0467658195484684,0.754386170327568
"TCGA.78.7162.01A",0.329844036127958,0,0,0.0546603251314302,0.000127571899987754,0.186856096441669,0.428511970398954
"TCGA.49.AAR0.01A",0.585699810086229,0,0,0.122736869711632,0,0.116635157069374,0.174928163132765
"TCGA.35.4122.01A",0.154473632809498,0,0.0048178848965497,0.177610629275961,0,0.252023505796151,0.41107434722184
"TCGA.55.7726.01A",0.112836659089531,0,0,0.00785201721862326,0,0.54786347171344,0.331447851978406
"TCGA.62.A46Y.01A",0.591485637663225,0,0.000479120779442397,0.0218931424825026,0,0.0736421818826112,0.312499917192218
"TCGA.55.6980.01A",0.15604386626535,0,0,0.0336117498740907,0,0.405601297793508,0.404743086067051
"TCGA.05.4430.01A",0.127631618754102,0,0,0.0528371893075943,0.0013038203665404,0.423899166124933,0.394328205446831
"TCGA.67.3772.01A",0.214435554709511,0,0,0.0508618386434809,0,0.404073869076302,0.330628737570706
"TCGA.MP.A4SY.01A",0.174486013370508,0,0,0.0618418699174769,0,0.45505101387475,0.308621102837264
"TCGA.78.7148.01A",0.433230812696454,0,0,0.000200439649595025,0,0.132180132803948,0.434388614850003
