"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.24.1104.01A",0.754430455072266,0,0,0,0,0.0725502473153966,0.173019297612337
"TCGA.25.1320.01A",0.109982957907165,0,0,0.0270748859877295,0,0.567960787290383,0.294981368814722
"TCGA.24.1850.01A",0.3682951290365,0,0,0.0568120280950477,0,0.442316689824641,0.132576153043812
"TCGA.61.2101.01A",0.319776008987265,0,0,0,0,0.46170847295324,0.218515518059495
"TCGA.23.1111.01A",0.315936078181163,0,0,0,0,0.40966013036735,0.274403791451488
"TCGA.25.2396.01A",0.618777764039793,0,0,0,0,0.165905457023219,0.215316778936989
"TCGA.30.1714.01A",0.732860562518185,0.035078936228674,0,0,0,0.132470951478644,0.0995895497744968
"TCGA.04.1347.01A",0.653530410011637,0.0310238449706862,0,0,0,0.2424554609256,0.0729902840920768
"TCGA.59.2351.01A",0.508155472609861,0.00189836630839463,0,0.00311085721588522,0,0.232974745545608,0.253860558320251
"TCGA.09.1659.01B",0.270630508338622,0.402226173128295,0,0,0,0.196553034292955,0.130590284240129
"TCGA.24.1431.01A",0.548736634228575,0.232599451145498,0,0.00187098778745627,0,0.140578360552682,0.0762145662857888
"TCGA.31.1951.01A",0.189511428365767,0,0,0.0185150504202166,0,0.371878499148109,0.420095022065908
"TCGA.29.1769.01A",0.545328989864602,0,0,0.00707842841312127,0,0.291211301674007,0.156381280048269
"TCGA.13.0916.01A",0.270872092534415,0.0028181202495389,0.000842678614353189,0.00367820335800782,0,0.0933285157535531,0.628460389490132
"TCGA.61.1721.01A",0.0663254885769886,0,0,0.0125395275151162,0,0.688677086354793,0.232457897553103
"TCGA.20.1687.01A",0.756170385874394,0,0,0,0,0.134307800620229,0.109521813505377
"TCGA.29.2414.01A",0.355327427673723,0,0,0,0,0.549888780741913,0.0947837915843636
"TCGA.13.1411.01A",0.234141618426019,0,0,0.0415941727626383,0,0.396616457337401,0.327647751473941
"TCGA.24.1928.01A",0.334839107125742,0,0,0,0,0.425272693969698,0.23988819890456
"TCGA.31.1959.01A",0.105408255934566,0,0.0040439764664937,0.0277269888829844,0,0.485508640231167,0.37731213848479
"TCGA.57.1586.01A",0.661937627128794,0,0,0,0,0.0504378347009758,0.287624538170231
"TCGA.09.2044.01B",0.227335921977079,0,0,0.0727711638118802,0,0.164866312742306,0.535026601468735
"TCGA.13.1506.01A",0.500597099716773,0,0,0,0,0.164597681199386,0.33480521908384
"TCGA.25.1870.01A",0.37177324301726,0,0,0.015915802648641,0,0.236136748268529,0.376174206065569
"TCGA.09.0366.01A",0.256254933384665,0,0,0.112413639619072,0,0.0645455774893051,0.566785849506958
"TCGA.30.1892.01A",0.280803511599781,0,0,0,0,0.604944778401448,0.114251709998771
"TCGA.13.0893.01B",0.447302884262337,0,0,0.0101240570749087,0,0.27869144501599,0.263881613646764
"TCGA.09.2056.01B",0.417145820925676,0.211808988746803,0,0,0,0.231345763353137,0.139699426974384
"TCGA.29.1781.01A",0.13475591366158,0.00493641862631748,0,0.12111033609935,0,0.195868250775537,0.543329080837216
"TCGA.29.1699.01A",0.375122294517243,0,0,0.021479274801112,0,0.195803159030634,0.407595271651011
"TCGA.04.1364.01A",0.566615835424303,0,0,0,0,0.148336398365304,0.285047766210392
"TCGA.59.2363.01A",0.304320257898105,0,0,0,0,0.299757982140923,0.395921759960972
"TCGA.24.1416.01A",0.863066110787893,0,0,0,0,0.035962038513838,0.100971850698269
"TCGA.20.1686.01A",0.805226495450926,0,0,0,0,0.0803167311248866,0.114456773424187
"TCGA.29.1697.01A",0.167715268897482,0,0,0,0,0.113021848366266,0.719262882736251
"TCGA.29.1770.01A",0.343102156159892,0,0,0.000377496526790927,0,0.554840123510972,0.101680223802345
"TCGA.23.1116.01A",0.554018512408393,0,0,0.00824406910553244,0,0.364279223303459,0.0734581951826159
"TCGA.29.2428.01A",0.466999022767887,0.00140023596186409,0,0.049329372020989,0,0.141205705095369,0.341065664153891
"TCGA.24.2293.01A",0.200457674903485,0,0,0.00172914106055713,0,0.647981259856483,0.149831924179475
"TCGA.25.1635.01A",0.340319971410396,0,0,0.00391003848450736,0,0.423846342585473,0.231923647519623
"TCGA.25.2409.01A",0.443200772426694,0,0,0,0,0.319958970546764,0.236840257026541
"TCGA.24.2280.01A",0.0874470152334957,0,0,0,0,0.657514697215494,0.25503828755101
"TCGA.29.1710.01A",0.170808765746579,0,0,0.0869894857836755,0,0.394390954989834,0.347810793479912
"TCGA.61.2095.01A",0.170359138409021,0,0,0.00321817907817472,0,0.522554256812578,0.303868425700226
"TCGA.13.1489.01A",0.630114900310752,0,0,0,0,0.108862223552696,0.261022876136552
"TCGA.23.1023.01A",0.215869029881988,0.00125462064856973,0,0.0234843216905696,0,0.369359952320677,0.390032075458195
"TCGA.29.2425.01A",0.237288374246102,0.353875704159586,0,0,0,0.301500982190592,0.10733493940372
"TCGA.36.1574.01A",0.194188714615802,0,0,2.55261801190749e-05,0,0.445612161508289,0.36017359769579
"TCGA.30.1853.01A",0.659266522225303,0.00994894095637552,0,0,0,0.248031444213243,0.0827530926050783
"TCGA.04.1648.01A",0.788212220439246,0,0,0,0,0.0450029135582114,0.166784866002543
"TCGA.13.1409.01A",0.355789403947033,0.0953293267334645,0,0,0,0.289315882567618,0.259565386751885
"TCGA.OY.A56Q.01A",0.427093717376877,0,0,0,0,0.153740026463657,0.419166256159466
"TCGA.24.1471.01A",0.729837004141448,0.0742744762391417,0,0,0,0.0450913692186554,0.150797150400755
"TCGA.59.2350.01A",0.433746815599277,0,0,0,0,0.217735346011183,0.34851783838954
"TCGA.29.1688.01A",0.4975347550221,0,0,0.0205469069118192,8.69316823924145e-05,0.156070448234361,0.325760958149327
"TCGA.61.1724.01A",0.183565754833973,0,0,0,0,0.443486171566205,0.372948073599822
"TCGA.25.1628.01A",0.118874792913084,0.000712041482797458,4.22342420620806e-05,0.0119626881168529,0,0.533882499564454,0.33452574368075
"TCGA.09.1669.01A",0.320189226691938,0,0,0.000121238611087661,0,0.352088709274152,0.327600825422823
"TCGA.13.1405.01A",0.453766706738799,0,0,0,0,0.395476623178844,0.150756670082356
"TCGA.24.2024.01A",0.20361420889499,0,0,0,0,0.557684331053675,0.238701460051336
"TCGA.24.1422.01A",0.190530435517802,0,0,0.0145740919991869,0,0.491421959183274,0.303473513299737
"TCGA.61.1740.01A",0.368064206102143,0.00404743266546037,0,0.084698374523586,0,0.182362776575132,0.360827210133678
"TCGA.13.0891.01A",0.894154724967877,0,0,0.0029129471568534,0,0.0382563149088341,0.0646760129664351
"TCGA.61.1728.01A",0.297757897272026,0,0,0,0,0.265382167545267,0.436859935182707
"TCGA.61.1733.01A",0.228417147965458,0.000238786173172868,0,0,0,0.517528491031155,0.253815574830214
"TCGA.13.0720.01A",0.933714066748649,0,0,0,0,0.0268235493731714,0.0394623838781792
"TCGA.29.1698.01A",0.299241381731187,0,0,0,0,0.465891814182391,0.234866804086422
"TCGA.24.2288.01A",0.445245842567275,0.00019331500027322,0,0,0,0.220049430374956,0.334511412057496
"TCGA.25.1630.01A",0.361210012313863,0,0,0.0222527780085169,0,0.312231670780152,0.304305538897469
"TCGA.13.0901.01B",0.383531069968448,0.16538556708659,0,0,0,0.293453004771292,0.15763035817367
"TCGA.24.1567.01A",0.219036824548715,0,0,0,0,0.3526341237891,0.428329051662185
"TCGA.23.2084.01A",0.23233420539296,0,0,0.000210719110576847,0,0.29945844064009,0.467996634856373
"TCGA.36.1576.01A",0.11758658961575,0,0,0.034865617950807,0,0.555743099225805,0.291804693207638
"TCGA.13.0730.01A",0.202126670577988,0,0,0,0,0.5051373552137,0.292735974208311
"TCGA.04.1517.01A",0.873698777035174,0,0,0,0,0.0595106961533212,0.0667905268115045
"TCGA.29.1778.01A",0.428481575193728,0,0,0,0,0.274049425966345,0.297468998839927
"TCGA.24.1413.01A",0.527684936422601,0,0,0,0,0.0840305131831939,0.388284550394205
"TCGA.24.2023.01A",0.438235564753002,0.00167847724387336,0.00110049219204897,0,0,0.195297552900106,0.36368791291097
"TCGA.13.0725.01A",0.447566962357764,0,0,0.0413891163418246,0,0.26143849085654,0.249605430443871
"TCGA.13.0883.01A",0.100654846390306,0,0,0.00473610848863307,0,0.648416629967942,0.246192415153118
"TCGA.24.1555.01A",0.542135708341515,0,0,0,0,0.0718456569686985,0.386018634689787
"TCGA.23.1029.01B",0.228130109325368,0,0,0,0,0.250384885668034,0.521485005006598
"TCGA.13.1507.01A",0.158439876716767,0.0100344518813218,0,0.0767430323009271,0,0.341675215053226,0.413107424047759
"TCGA.61.1998.01A",0.212307457982273,0,0,0.0326318182286982,0,0.46951075039757,0.285549973391458
"TCGA.24.1419.01A",0.529913104911338,0,0,0,0,0.142809241764584,0.327277653324078
"TCGA.30.1862.01A",0.227375660250638,0,0,0.00752478461397288,0,0.545776165359697,0.219323389775693
"TCGA.09.1670.01A",0.525953675143816,0,0,0,0,0.187843600917001,0.286202723939183
"TCGA.24.2281.01A",0.619607040986234,0.000257633461232021,0,0.0282737744535847,0,0.109485483730572,0.242376067368377
"TCGA.57.1994.01A",0.447856628382216,0.00104417987872339,0,0.0325648572239153,0,0.0853288243656537,0.433205510149491
"TCGA.24.0968.01A",0.634854904102382,0,0,0.00334233408178094,0,0.217053363388458,0.144749398427379
"TCGA.23.1113.01A",0.522613875017026,0,0,0,0,0.329788114160856,0.147598010822118
"TCGA.24.1548.01A",0.450320937434178,0.00332637901082307,0,0,0,0.189365075446878,0.356987608108122
"TCGA.24.1552.01A",0.603393805862183,0,0,0,0,0.153446044120856,0.243160150016961
"TCGA.24.1930.01A",0.510977217841937,0,0,0.0253940691720426,0,0.193786759985542,0.269841953000478
"TCGA.10.0936.01A",0.449357427827118,0,0,0.000447540450154007,0,0.0449886061193676,0.50520642560336
"TCGA.61.2102.01A",0.180905960664275,0,0,0.016719485008599,0,0.488745998373374,0.313628555953753
"TCGA.59.2352.01A",0.176929915768677,0,0,0.0108914142962867,0,0.441496204293143,0.370682465641894
"TCGA.61.1910.01A",0.401507167881787,0.00326859453453955,0,0,0,0.173048053130084,0.422176184453589
"TCGA.13.1512.01A",0.362613687532885,0,0,0.00399371661958554,0,0.314306743881532,0.319085851965997
"TCGA.29.1768.01A",0.20654470818016,0.00129944642207986,0,0.0225787807564493,0,0.589861329182784,0.179715735458526
"TCGA.13.0897.01A",0.647305153960393,0,0,0.00754546871894122,0,0.218528397871797,0.126620979448869
"TCGA.10.0938.01A",0.199966062176112,0.56497586654592,0,0,0,0.100577042592618,0.13448102868535
"TCGA.13.0804.01A",0.587284670233494,0,0,0.0249056119819271,0,0.101984237723658,0.285825480060921
"TCGA.13.0920.01A",0.469780161533,0,0,0,0,0.200752311444613,0.329467527022387
"TCGA.25.2042.01A",0.0730988357235981,0,0,0.00215335914450045,0,0.738518613661541,0.18622919147036
"TCGA.13.1505.01A",0.298279436124342,0.00394912964643255,0,0,0,0.523074871798609,0.174696562430617
"TCGA.61.2110.01A",0.396245571469936,0.04345606223017,0,0,0,0.352713459788682,0.207584906511212
"TCGA.24.1849.01A",0.0960980115517857,0,0,0.0516049089092107,0,0.512319996647384,0.33997708289162
"TCGA.04.1341.01A",0.404910211698513,0.0992670611371155,0,0,0,0.358862521616505,0.136960205547867
"TCGA.24.2254.01A",0.306543963017447,0,0,0,0,0.366550922595908,0.326905114386645
"TCGA.13.1488.01A",0.678041079348381,0,0,0,0,0.0954011289027042,0.226557791748915
"TCGA.61.2094.01A",0.213344227694911,0.00484961105142574,0,0.0726191311173236,0,0.0894048040844942,0.619782226051846
