"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.AG.3896.01A",0.189113388168429,0,0,5.81830986129786e-05,0,0.172728586840543,0,0.0799414337890973,0.0226206726675469,0.0105264362390161,0.000614239849823923,0.377031398702748,0.147365660644183
"TCGA.DC.4745.01A",0.300744029238358,0,0,0,0.0244874543245635,0.276706409656797,0.00014111599812845,0.118663652615864,0.0506920581292099,0.0261053268883006,0.000624174553321848,0.0867548478961195,0.115080930699338
"TCGA.AH.6903.01A",0.233038817666932,0,0.000176309731547844,0,0,0.0334396156283251,0,0.0100086179664105,0.00132154491310557,0,3.99897214223426e-05,0.53147985740286,0.190495246969396
"TCGA.AG.3599.01A",0.195807191639325,0,0.00448978065761647,0,0.000515583149441898,0.114558155808327,0,0.0351010785684964,0.0127373734017644,0.0134661836122903,0.000324822752303197,0.474920137382675,0.148079693027759
"TCGA.AG.3581.01A",0.194094796804819,0,0,0.0114681451044674,0,0.102603569288521,0,0.0572251610335084,0.00332956414113278,0.00545078232793879,0.000683140692468064,0.483856080101358,0.141288760505787
"TCGA.AG.3881.01A",0.0926789493391702,0,0,0.0327903199542924,0,0.495455144119838,0.00962709234922237,0.0604076669285818,0,0.0693670829835789,0.00468764031855954,0.078748592907061,0.156237511099696
"TCGA.CL.5917.01A",0.189440807817674,0,0,0,0,0.103716291527419,0,0,0,0,1.5627733370057e-05,0.509153981721421,0.197673291200116
"TCGA.AG.3902.01A",0.12986142550961,0,0.0290130761033145,0,0.0019660780010919,0.0730719762848802,0,0.0439792157425752,0.0360660871416025,0.0159357378700356,0.000278200710913363,0.559467204479872,0.110360998156105
"TCGA.CI.6624.01C",0.134618611837398,0,0.000390564986485678,0,0,0.0708572871476376,0,0,0,0,0,0.56740653300629,0.226727003022189
"TCGA.AF.2692.01A",0.164929763369174,0,0.000462748052380428,0,0,0.0514037521462483,0,0.00604384604559126,0.000506101494931979,0,0.000361671975907495,0.610330606489211,0.165961510426555
"TCGA.DC.6683.01A",0.136921473266098,0,2.00603638656327e-05,0,0,0.0995540226364448,0,0.00254279245625275,0.000900313484666472,0,0.000196615061488432,0.612915716243633,0.146949006487551
