"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.C5.A8XH.01A",0.154060137475383,0,0.00126641187286355,0,0,0.0369143319860796,0,0,0.00122529750074107,0,0,0.639123780647949,0.167410040516984
"TCGA.EK.A2RE.01A",0.0915492783288353,0,0,0,0,0.137631491537109,0,0,0.000749927148530437,0,6.10242820439822e-05,0.619057723187283,0.150950555516199
"TCGA.EK.A2RC.01A",0.085397442409421,0,0.0096979975992699,0,0.0185655960037049,0.111201567772204,0,0,0,0,0,0.660955028358865,0.114182367856535
"TCGA.EA.A3HU.01A",0.0829700457438559,0,0.00276873947923063,0,0,0.0413330793130285,0,0,0,0,0,0.767989503091475,0.10493863237241
"TCGA.EK.A2PI.01A",0.151943721771907,0,0,0,0,0.0279026342869094,0,0,0,0,0,0.724379218803907,0.0957744251372774
"TCGA.EX.A8YF.01A",0.115205790374861,0,0.00704769061098419,0,0,0.0319858733223471,0,0,0.00136816840721574,0,0,0.695278253364029,0.149114223920563
"TCGA.C5.A7UC.01A",0.125011832125298,0,0.000215939423415338,0,0,0.144601165017064,0,0.00102597516254034,0,0,6.06688655219444e-05,0.548697841735321,0.18038657767084
"TCGA.EA.A3QE.01A",0.0807185503144035,0,0.013489916946462,0,0,0.0226967269797793,0,0,0.00162061986168875,0,3.91385565210789e-05,0.74151002610438,0.139925021236765
"TCGA.EA.A4BA.01A",0.396846507150239,0,0,0,0,0.236480516626837,0,0.000242933356127697,0,0,0,0.203253664329409,0.163176378537388
"TCGA.EA.A411.01A",0.124242523346393,0,0.000888656302481221,0,0,0.120976642081656,0,0,0,0,0,0.583616826413766,0.170275351855704
"TCGA.IR.A3LL.01A",0.132527405679828,0,0.0316659595444259,0.0175971621596272,0.00961946882270738,0.0456899319021789,0,0,0.0629649339427401,0.0447206669726098,0,0.542210775891074,0.113003695084809
"TCGA.IR.A3LF.01A",0.188489044710208,0,0.00201587000976636,0,0,0.0295219013630193,0,0,0,0,0,0.591231365447178,0.188741818469828
"TCGA.EK.A3GJ.01A",0.106242899069922,0,0,0,0.0916314882017577,0.0411915043256458,0,0,0,0.0143420444007565,0,0.678086653726475,0.0685054102754427
"TCGA.ZJ.AAXI.01A",0.214181641484839,0,0.0241447264618473,0,0,0.0214336988489609,0,0,0.00848650062561902,0,0,0.582759351170542,0.148994081408192
