"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.55.8508.01A",0.113350732880633,0,0.00135538306857756,0,0,0.0719093490619929,0,0.0112829311642539,0.00046454433419053,0,4.97361339893526e-05,0.627295415139476,0.174291908216887
"TCGA.67.3771.01A",0.0141304525864285,0,0.000811336003315974,0.000903343353333351,0,0.100278929522666,0,0.000512080892508717,0.000385693145707188,0,2.00813177541858e-05,0.832890953648733,0.0500671295295529
"TCGA.55.A4DG.01A",0.0787274302764611,0,0.00151168909735634,0,0,0.0274823813505763,0,0,0,0,0,0.741108770503361,0.151169728772245
"TCGA.91.7771.01A",0.0280066985489508,0,0.0144884696121772,0,0,0.0787279885616768,0,0.0103124173357785,0.00252439962593954,0,4.00027112974825e-06,0.698068443410743,0.167867582633605
"TCGA.91.6849.01A",0.0379487737473289,0,0,0,0,0.0531629716770634,0,0,0,0,0,0.806392530573425,0.102495724002183
"TCGA.64.5781.01A",0.0368259325724683,0,0.00123885305048651,0.00945710693753535,0,0.243677708578234,0.0355769107403058,0.0938721461871428,0.0182294118388692,0.00038852974611954,0.000139925431834883,0.480039462937261,0.080554011979743
"TCGA.44.6146.01B",0.000541506887688457,0,0.000431858191523004,0,0.000329249076945158,0.00219512360876701,0,0,0.000640435880788924,0,0,0.782136722068408,0.213725104285879
"TCGA.97.7552.01A",0.00439141231336755,0,0.0464530605774703,0,0,0.0300755658032379,0,0,0.00791566499514172,0,0,0.733118758222324,0.178045538088459
"TCGA.80.5608.01A",0.0695341415662529,0,0.00080316568876717,0,0,0.0889617746932522,0,0,0.00144073392120342,0,0,0.663690639217182,0.175569544913342
"TCGA.91.6829.01A",0.0158271293134038,0,0,0,0,0.161574530056557,0,0,0,0,0,0.665382093227147,0.157216247402892
"TCGA.49.AARE.01A",0.0981376742885084,0,0.000234483303093395,0.00272550424375718,0,0.0765013705993763,0,0,0.000236398899192689,0,7.06755432215934e-05,0.706576897206261,0.115516995916589
"TCGA.97.A4M1.01A",0.0655055764234641,0,0.00179599305976008,0,0,0.0764333577984911,0,0,0.00136574460408333,0,0,0.691141071790585,0.163758256323616
"TCGA.83.5908.01A",0.0207411546203492,0,9.68746066393742e-05,0,0,0.0818966477264468,0,0,0,0,0,0.799650592966787,0.0976147300797777
"TCGA.97.8179.01A",0.088338581006548,0,0,0,0,0.0375548900321339,0,0,0,0,0,0.702535989442443,0.171570539518875
"TCGA.64.1680.01A",0.113812478147831,0,0,0,0,0.113827285055411,0,0.217196281740965,0,0.0798934055083238,0.00407677846755093,0.355873348497136,0.115320422582781
"TCGA.73.4670.01A",0.0935337278298746,0,0.000113087674114513,0,0,0.245042981681311,0,0.0522735913566758,0.000990518392171359,0.000732846009459075,5.73611230942423e-05,0.534964793913063,0.0722910920202367
"TCGA.44.3396.01A",0.0223726300675304,0,0.000886604059942343,0,0,0.107972760731881,0,0,0.000735661290938925,0,0,0.749215234474909,0.118817109374799
"TCGA.80.5611.01A",0.0537814861646556,0,0.000820657221369507,0,0,0.0845661700629151,0,0,0.000685088560319287,0,0,0.804830294658478,0.0553163033322625
"TCGA.53.7624.01A",0.0397655846711734,0,0.000549345015658129,0,0.00036950196158215,0.104557151280489,0,0,0.000889117883163864,0,0,0.717157791238724,0.136711507949209
"TCGA.91.6835.01A",0.00494138081647211,0,0.00187069241593967,0,0,0.0638207926245064,0,0,0,0,0,0.836041616545268,0.0933255175978137
"TCGA.L9.A50W.01A",0.0682867782419497,0,0.000304692235766856,0,0,0.0633043156451039,0,0,0.00118499996923558,0,0,0.704013221956729,0.162905991951215
"TCGA.86.7713.01A",0.0883964364276764,0,0.000551451139375975,0,0,0.0754019428601854,0,0.00265821186264207,0,0,0,0.654830246130819,0.178161711579302
"TCGA.50.5044.01A",0.0680054981114427,0,0.000675798784306096,0.0166918782754981,0,0.29248521085775,0,0.00597829995605684,0.00200259454564436,0,9.8994089563469e-05,0.437468415325169,0.17659331005457
"TCGA.97.7941.01A",0.104853171355444,0,0.000979061657328587,0,0,0.0591096237332628,0,0,0,0,0,0.632824028884588,0.202234114369377
"TCGA.86.7714.01A",0.0365832985593703,0,0.000643033689264587,0,0,0.0713191188651489,0,0,0,0,0,0.722422279953644,0.169032268932572
"TCGA.62.8402.01A",0.105653397732049,0,0.0446005567124269,0,0,0.0315254566325542,0,0.00437797907782464,0.00226963700369172,0,0,0.647574508383453,0.163998464458001
"TCGA.78.7162.01A",0.020790314814915,0,0,0,0,0.102282141322516,0,0,0,0,0,0.659931186075539,0.21699635778703
"TCGA.49.AAR0.01A",0.107096042061504,0,0.000306637973916841,0.0174097213822972,0,0.0587751858780217,0,0,0,0,0.00101200799218693,0.713744410683769,0.101655994028304
"TCGA.35.4122.01A",0.067496723076631,0,0,0.269781244181782,0,0.334391842173601,0.0367582356175655,0.0377443536431906,0.0389795111786656,0.0117122666751125,0,0.0898060753126853,0.113329748140766
"TCGA.55.7726.01A",0.0211908298096223,0,0,0,0,0.189071527170988,0,0,0,0,0,0.635663447216917,0.154074195802473
"TCGA.62.A46Y.01A",0.0768822949690717,0,0,0,0,0.0595391128404867,0,0.0117040519651176,0,0.000191544567296929,0,0.747350400525722,0.104332595132305
