"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.OR.A5JD.01A",0.309228480704769,0,0,0,0,0.00671237814373983,0,0,0,0,0,0.552126769188423,0.131932371963068
"TCGA.OR.A5LN.01A",0.227670818952886,0,0,0,0,0.00819628384201081,0,0,0,0,0,0.639692731469253,0.124440165735851
"TCGA.OR.A5K6.01A",0.344977154309611,0,0,0,0,0.0166622817524359,0,0,0,0,0,0.447988895191201,0.190371668746752
"TCGA.OR.A5JR.01A",0.268331937655405,0,0,0,0,0.00349390482974895,0,0,0,0,0,0.536604163609504,0.191569993905342
"TCGA.OR.A5L6.01A",0.313685168006354,0,0,0,0,0.0453181959058067,0,0,0,0,0,0.497871414326566,0.143125221761274
"TCGA.OR.A5JI.01A",0.289155332620987,0,0,0,0,0.0533838694050782,0,0,0,0,0,0.482573183805794,0.17488761416814
"TCGA.OR.A5J2.01A",0.158987477292385,0,0,0,0,0.0657308081759322,0,0,0,0,0,0.479399420710213,0.29588229382147
"TCGA.OR.A5LL.01A",0.207018857766831,0,0,0,0,0.010892889287469,0,0,0,0,0,0.602302710302506,0.179785542643194
"TCGA.OR.A5K1.01A",0.361991193636609,0,0,0,0,0.0313369727426353,0,0,0,0,0,0.387880309174589,0.218791524446166
"TCGA.PK.A5HA.01A",0.1734824984252,0,0,0,0,0.0295230892734639,0,0,0,0,0,0.65048653883894,0.146507873462396
"TCGA.OR.A5LR.01A",0.258301880314903,0,0,0,0,0.0388938691217363,0,0,0,0,0,0.496959885495455,0.205844365067905
"TCGA.OR.A5JX.01A",0.327181034578531,0,0,0,0,0.0406391597457864,0,0,0,0,0,0.421375130098543,0.210804675577139
"TCGA.OU.A5PI.01A",0.282454926783494,0,0,0,0,0.0431282013466949,0,0,0,0,0,0.465277049266351,0.20913982260346
"TCGA.OR.A5JA.01A",0.341332445246994,0,0,0,0,0.0555255573112591,0,0,0,0,0,0.405982414644769,0.197159582796978
"TCGA.OR.A5KY.01A",0.356127270293315,0,0,0,0,0.0635275152375336,0,0,0,0,0,0.385698106929645,0.194647107539507
"TCGA.OR.A5L9.01A",0.343651204132109,0,0,0.0343973767555448,0,0.121040021375747,0,0,0,0,0,0.410920006016776,0.0899913917198228
"TCGA.PK.A5H9.01A",0.0557702505744025,0,0,0,0,0.0180011339320475,0,0,0,0,0,0.667070602304889,0.259158013188661
"TCGA.OR.A5JK.01A",0.255159044076366,0,0,0,0,0.0357195353285494,0,0,0,0,0,0.57810400271964,0.131017417875444
"TCGA.OR.A5LJ.01A",0.451250898205861,0,0.00012328388539305,0,0,0.0281122574027171,0,0.049232189483379,0,0,0,0.285764667642588,0.185516703380061
"TCGA.OR.A5K9.01A",0.37668994913858,0,0,0,0,0.0408095294806579,0,0,0,0,0,0.383434765755599,0.199065755625163
"TCGA.OR.A5LA.01A",0.35382587683521,0,0,0.00791913876673669,0,0.0505890647717566,0,0,0,0,0,0.437321757332271,0.150344162294026
"TCGA.OR.A5JP.01A",0.33941388796461,0,0,0,0,0.163060469260087,0,0,0,0,0,0.292779837728269,0.204745805047033
"TCGA.OR.A5LE.01A",0.36434970604794,0,0,0,0,0.0223098648086259,0,0,0,0,0,0.308458919764344,0.30488150937909
"TCGA.OR.A5JB.01A",0.151101748069843,0,0.00208023553125248,0.00086882122712304,0,0.149908199870106,0.0514718725257628,0.029112433081823,0,0.00417291092385941,0,0.477314564920852,0.133969213849378
"TCGA.OR.A5J3.01A",0.396297882397574,0,0,0,0,0.0278514748296339,0,0,0,0,0,0.350313304823105,0.225537337949687
"TCGA.OR.A5JQ.01A",0.262627775816455,0,0,0,0,0.0663872082701378,0,0,0,0,0,0.466667767385726,0.204317248527681
"TCGA.OR.A5J7.01A",0.36320021968455,0,0,0,0,0.0710937816669066,0,0,0,0,0,0.318088044067241,0.247617954581302
"TCGA.OR.A5KZ.01A",0.255408342838642,0,0,0,0,0.251913519176574,0,0,0,0,0,0.332681708940932,0.159996429043852
"TCGA.OR.A5KW.01A",0.322513461160534,0,0,0,0,0.0332970275576874,0,0,0,0,0,0.473744894266928,0.17044461701485
"TCGA.PA.A5YG.01A",0.26260625387441,0,0,0,0,0.0252496456796283,0,0,0,0,0,0.533194968531534,0.178949131914428
"TCGA.OR.A5J9.01A",0.287458356876463,0,0,0,0,0.0422687646678245,0,0,0,0,0,0.410564022360009,0.259708856095704
"TCGA.OR.A5K4.01A",0.311664267721384,0,0,0,0,0.00245322313743557,0,0,0,0,0,0.504366457165041,0.181516051976139
"TCGA.OR.A5K2.01A",0.439803505444063,0,0,0.00058869647293575,0,0.0447812648087168,0,0,0,0.000998092272831718,0.000133233777229352,0.306976349444714,0.20671885777951
"TCGA.OR.A5JO.01A",0.0422118792491619,0,0.00100152416142657,0.0552361302340576,0,0.079933767166462,0,0,0,0,0,0.642177932508895,0.179438766679996
"TCGA.OR.A5KU.01A",0.385507981140484,0,0,0,0,0.0487880811154805,0,0,0,0,0,0.338817060173594,0.226886877570442
"TCGA.OR.A5LB.01A",0.357289680775526,0,0,0,0,0.011259168040038,0,0,0,0,0,0.420692886747748,0.210758264436688
"TCGA.OR.A5L8.01A",0.299286302247561,0,0,0,0,0.0372293446126662,0,0,0,0,0,0.42977577585169,0.233708577288083
"TCGA.OR.A5J8.01A",0.0177310109341209,0,0,0.00248617952474525,0,0.196971904502012,0,0,0,0,0,0.719905808752517,0.0629050962866048
"TCGA.OR.A5LS.01A",0.379515149369569,0,0,0,0,0,0,0,0,0,0,0.382637335219256,0.237847515411174
"TCGA.OR.A5JW.01A",0.282815287993527,0,0,0,0,0.0165153729936434,0,0,0,0,0,0.463850682969229,0.236818656043601
"TCGA.OR.A5JC.01A",0.421832812261084,0,0,0,0,0.0653272774629189,0,0,0,0,0,0.319358840128525,0.193481070147472
"TCGA.OR.A5LP.01A",0.18327307238923,0,0,0,0,0.0580708053327765,0,0,0,0,0,0.581158486234954,0.177497636043039
"TCGA.OR.A5J1.01A",0.309399521381713,0,0,0,0,0,0,0,0,0,0,0.464360975414487,0.226239503203801
"TCGA.OR.A5K0.01A",0.311917672401829,0,0,0,0,0.0010257506966476,0,0,0,0,0,0.496167104524118,0.190889472377405
"TCGA.OR.A5K8.01A",0.389921759886866,0,0,0,0,0.0461101616323495,0,0,0,0,0,0.394984087558383,0.168983990922402
"TCGA.OR.A5L5.01A",0.255020437526852,0,0,0,0,0.0594350697252359,0,0,0,0,0,0.521225042254873,0.16431945049304
"TCGA.OR.A5KT.01A",0.144670971710288,0,0,0.00716591638269096,0,0.124124888932548,0,0,0,0,0,0.540425166619999,0.183613056354474
"TCGA.OR.A5JF.01A",0.382251200771907,0,0,0,0,0.0555488806455254,0,0,0,0,0,0.333731864925427,0.22846805365714
"TCGA.OR.A5L4.01A",0.36021665558032,0,0,0,0,0.0459983449896189,0,0,0,0,0,0.349072765961613,0.244712233468448
"TCGA.OR.A5JS.01A",0.289518743696271,0,0,0,0,0.0276987715483217,0,0,0,0,0,0.508250566873698,0.174531917881709
"TCGA.OR.A5K5.01A",0.377792400699585,0,0,0.00403753849667303,0,0.0355267833817491,0,0,0,0,0,0.367200433355159,0.215442844066834
"TCGA.OR.A5JG.01A",0.451344634884347,0,0,0,0,0.0312841299929415,0,0,0,0,0,0.330770227040078,0.186601008082634
"TCGA.PK.A5H8.01A",0.340566295843617,0,0,0,0,0.0130796762781932,0,0,0,0,0,0.487694483165002,0.158659544713188
