"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.CF.A8HX.01A",0.24674567850343,0.0258933227911402,0.0253745200413521,0,0,0.0448120465162821,0,0,0.00082250016758219,0,0.00111681314556951,0.528679048547574,0.12655607028707
"TCGA.E7.A85H.01A",0.237119212598396,0,0.00245458346070494,0,0,0.127801030216267,0,0.0168022374390497,0,0,0,0.511628451397511,0.104194484888071
"TCGA.ZF.A9RL.01A",0.228139460000852,0,0,0,0,0.000227859250692716,0,0,0,0,0,0.587411666820096,0.18422101392836
"TCGA.UY.A9PB.01A",0.0385192858055387,0,0.00182715257074409,0,0,0.246868415301744,0,0,0,0,0,0.642153576226461,0.0706315700955121
"TCGA.GV.A3JV.01A",0.251794986141561,0,0.00938053593060777,0,0,0.0650758098663634,0,0,0.00392189283772669,0,0.000582278837687594,0.461684134156623,0.207560362229431
"TCGA.GD.A6C6.01A",0.229102731090089,0,0,0.00456773140466804,0.110943973583119,0.209767237437267,0,0.238017487479807,0.172688768968296,0.0227023195871665,0.00122253958779266,0,0.0109872108617951
"TCGA.XF.A9SW.01A",0.0324726154276218,0,0.000230345617290874,0,0,0.295994644429036,0,0,0,0,0,0.507215635636211,0.16408675888984
"TCGA.GV.A3QI.01A",0.27568950897428,0,0,0,0,0.0171014919452221,0,0,0,0,0,0.484514557371873,0.222694441708625
"TCGA.UY.A9PE.01A",0.280131227720634,0,0.000333522687515214,0,0,0.172546973453073,0,0.0675592513858094,0.000542381284134837,0,0.000629768180305157,0.33860238828388,0.139654487004648
"TCGA.E7.A97P.01A",0.0453608143463694,0,0.00285039796309568,0,0,0.227645863521149,0,0,0.00162445487569954,0,0,0.566802482098991,0.155715987194696
"TCGA.G2.AA3D.01A",0.195360084915634,0,7.15120362120369e-05,0,0,0.0078503736437761,0,0,0,0,0.000126344983213233,0.591993104717031,0.204598579704134
"TCGA.BL.A3JM.01A",0.269828145287851,0,5.29172807169619e-05,0,0,0.0440150652026189,0,0,0,0,0,0.487415285348659,0.198688586880154
"TCGA.GV.A3JZ.01A",0.223514388965979,0,0.000183818564745119,0,0,0.0558439802568991,0,0,0,0,0,0.557678107502593,0.162779704709784
"TCGA.ZF.A9R5.01A",0.171776208417843,0,0.215932678001097,0,0,0.0185189557923054,0,0.033944099757252,0.0615893273356152,0,0,0.366358841791653,0.131879888904234
"TCGA.UY.A9PH.01A",0.111294668887301,0,0.0199623125220871,0,0,0.0780796958804027,0.000650404461450219,0.00358779717524513,0.00469987825869978,0.000995739928431845,0,0.650949345040285,0.129780157846098
"TCGA.E7.A7XN.01A",0.0951655718768272,0,0.0321599564340128,0,0.00442840255046378,0.0424540248220737,0,0,0.0033745466428341,0,0,0.674429618628413,0.147987879045375
"TCGA.XF.A9T8.01A",0.0572030503728452,0,0.00955578852451408,0,0,0.150111813572201,0.0134391658440298,0.00757247070275008,0.00176163959931813,0,4.7169971157325e-05,0.653464260579999,0.106844640833186
"TCGA.DK.A3X1.01A",0.241795388049197,0,0,0,0,0.0799779714703707,0,0,0,0,0,0.502181833531312,0.17604480694912
"TCGA.E5.A4TZ.01A",0.21942876505278,0,5.94403255807964e-05,0,0,0.00514257191270933,0.00254559105441541,0,2.68175104101099e-05,0,0.000530765815675902,0.621173764048559,0.151092284279869
"TCGA.XF.AAN3.01A",0.0434947440854496,0,0,0.0116265485655761,0,0.150943138585235,0,0.0246877332301852,0,0,1.08955722808996e-05,0.710086973505841,0.0591499664554318
"TCGA.E7.A7DV.01A",0.0328977593210934,0,0,0.0581968077805686,0.000666436471842475,0.234561609802064,0.000560617431979925,0,0.000942066904472598,0,0,0.602851991733189,0.0693227105547901
"TCGA.BT.A20O.01A",0.0132494745478437,0,0.00126170902470679,0,0,0.114435011542218,0,0,0,0,0,0.824910893305433,0.0461429115797987
"TCGA.XF.AAMY.01A",0.10943028358652,0,0,0,0,0.12312888834414,0,0,0,0,0,0.566590359649078,0.200850468420263
"TCGA.BT.A20V.01A",0.29424803245217,0,0.00151498127103985,0,0.000147916066621042,0.0864748611995779,0,0.000205468331239309,0.00183083318189606,0,0,0.444653684680404,0.170924222817052
"TCGA.GC.A3BM.01A",0.205302656142294,0,0.00293606749541811,0,0,0.0222502462716677,0,0.00696064468773086,7.36108010349106e-05,0,0,0.609222436836684,0.15325433776517
"TCGA.K4.A4AB.01B",0.0460603296455018,0,0.000172658294293268,0,0,0.157376997088636,0,0,0,0,0.000124656300135716,0.626769701792972,0.169495656878462
"TCGA.FD.A5C0.01A",0.137147053950367,0,0,0,0,0.0748714311625272,0,0,0,0,0,0.653016108568327,0.134965406318778
"TCGA.G2.A2EK.01A",0.172931548033242,0,0.00018249201080236,0,0,0.0327507078711277,0,0,0,0,0,0.575446309517306,0.218688942567522
"TCGA.CF.A1HR.01A",0.141375778505504,0,0.00131503261900206,0,0,0.0557663602843748,0,0,0.000600861165593167,0,0.000286542984956055,0.628604547284437,0.172050877156133
"TCGA.GC.A3RD.01A",0.202556557667778,0,0,0,0,0.0433423054374678,0,0,0,0,0,0.579367867704403,0.174733269190351
"TCGA.E7.A5KE.01A",0.273749668006584,0,0,0,0,0.0222834563993642,0,0,0,0,0,0.570337024320521,0.133629851273531
"TCGA.ZF.A9R9.01A",0.112764282817701,0,0.000252642118873641,0,0,0.204314469169761,0,0.0287112838848236,0.00139973977995336,0,0.00280925912319014,0.517649525575452,0.132098797530246
"TCGA.DK.A1AB.01A",0.0160892026073036,0,0.000491411084950935,0,0,0.217055990459651,0,0,0.000243399008119248,0,0,0.645438221282653,0.120681775557322
"TCGA.GU.A42R.01A",0.177833437237757,0,0,0,0,0.0234992923005768,0,0,0,0,0,0.601306053329422,0.197361217132245
"TCGA.E7.A5KF.01A",0.189309414651707,0.00132361536785454,0.00155836723654079,0,0,0.0116330849325181,0,0.0086735122114913,0,0,0,0.684865225665465,0.102636779934423
"TCGA.ZF.AA54.01A",0.0167107556450521,0,0.000393075929476155,0,0.000184014947617359,0.283708806263034,0,0,0.00124295668652413,0,0,0.605508311189585,0.0922520793387112
"TCGA.CF.A3MF.01A",0.196303360215823,0,0.00158592258003211,0,0,0.0508409972752742,0,0,0.0192593340827858,0.000652485477274353,0.000655809677634899,0.625333671113357,0.105368419577819
"TCGA.E7.A6ME.01A",0.205440104086438,0,0,0,0,0.0454818651324688,0,0,0,0,0,0.630460346699089,0.118617684082004
"TCGA.DK.AA6M.01A",0.0999233380035232,0,0,0.00071569530275821,0,0.26230215952751,0,0,0,0.0116197719090745,0,0.53974455994619,0.0856944753109448
"TCGA.CF.A47W.01A",0.361546253144943,0.150124962792526,0,0,0.000838260080976502,0.11305483066919,0,0.0758149087004209,0.0910100687667005,0.00901355314763969,0.0637870756183574,0.0024596142570924,0.132350472822154
"TCGA.XF.A9ST.01A",0.442615416804809,0,0,0,0,0.141294974918706,0,0.0196777867739066,0,0,0,0.250810529537744,0.145601291964834
"TCGA.FD.A3SN.01A",0.151752387106624,0,0.0017350532305207,0,0,0.160805261253279,0,0,0.000433872230523218,0,0,0.506103612558418,0.179169813620634
"TCGA.FD.A3B6.01A",0.0755453324010979,0,0.00142461861779005,0,0.000159303653705983,0.126224994059212,0,0,0.000812963102307223,0,0,0.687981446396853,0.107851341769034
"TCGA.ZF.A9R7.01A",0.0925537037922204,0,0.0648206109053094,0,0,0.0261525360679252,0,0.0162974331624756,0.010061439148899,0,0,0.677949656602127,0.112164620321044
"TCGA.BT.A3PK.01A",0.0652182737115619,0,0.000763941800928445,0,0,0.166147506213175,0,0,0,0,0,0.557336209177816,0.210534069096519
"TCGA.FD.A62P.01A",0.161668860944942,0,0.000146606559254962,0,0,0.0994979967869412,0,0,0,0,0,0.597624359113611,0.14106217659525
"TCGA.LC.A66R.01A",0.0955076517626078,0,0.00346881953831512,0,0,0.113245095909748,0,0,0.000174201439726901,0,0,0.639928509148066,0.147675722201536
"TCGA.DK.AA76.01A",0.203336982023273,0,0,0,0,0.00216360566579118,0,0,0,0,0,0.597759154547918,0.196740257763017
"TCGA.DK.AA6T.01A",0.22585690119821,0,0.139130204081049,0,0.0996082610327367,0.0603997054155769,0,0,0.00202202576504659,0.0924427967633521,0,0.328356844795884,0.0521832609481453
"TCGA.XF.AAMH.01A",0.308501341064548,0,0,5.8840002154923e-05,0,0.289145455330625,0.000854493260488339,0.248867411395454,0,0.00264290472774095,0.0013163926112684,0.0495376643186745,0.0990754972890456
"TCGA.FD.A43U.01A",0.0572060207660965,0,0.00109293531690635,0.105471651863292,0,0.237509697571664,0.00219983364303437,0.00859036420171658,0,0,0,0.473865475674584,0.114064020962707
"TCGA.GC.A6I3.01A",0.371894539806498,0,0,0.0928014860627324,0.00842095779089968,0.203010881355533,0,0.108454699776743,0.0588793505964816,0.0611778569160059,0.00136372353445758,0.0401395896202405,0.0538569145404082
"TCGA.GC.A6I1.01A",0.0869620401451499,0,0.00876865732102565,0.0119652163799769,0.0196278009356429,0.170025566143676,0.0242647990594418,0.0370669560766441,0,0,0,0.567164378947417,0.0741545849910263
"TCGA.FD.A3B8.01A",0.0075267217690602,0,0,0,0,0.208846282437784,0,0,0,0,0,0.685289429946758,0.0983375658463982
"TCGA.XF.A8HD.01A",0.101301417485307,0,0.00505045276726918,0,0,0.151085468109738,0,0,0.00131819858400498,0,0,0.557434861404173,0.183809601649508
"TCGA.ZF.A9R2.01A",0.254118203788406,0,0,0,0,0.0023977881212986,0,0,0.00115431548436281,0,0,0.558039959058017,0.184289733547915
"TCGA.FD.A62S.01A",0.0144338963828204,0,0,0,0,0.266260367092992,0,0,0,0,0,0.609396077048858,0.109909659475329
"TCGA.BT.A0S7.01A",0.183100118910371,0.00806376872323933,0,0,0,0.155590273627075,0,0.18802676151332,0,0.000240499353149751,0.00042989546869642,0.33261018434208,0.131938498062069
"TCGA.CF.A8HY.01A",0.310281945257733,0.101598823407228,0,0,0,0.0729477325933323,0.000554181020504782,0.190658189160192,0.142503256673176,0.00586271307551186,0.0987687641689394,0,0.0768243946433816
"TCGA.FD.A3B4.01A",0.0345621776046977,0,0,0,0,0.235441692603141,0,0,0,0,0,0.607131034497176,0.122865095294985
"TCGA.ZF.A9RF.01A",0.155017155488552,0,0.00646488769010136,0,0.000328534576281608,0.0771526872947664,0,0,0.000596979195888418,0,3.00471079190736e-05,0.670530062505439,0.0898796461410521
"TCGA.FD.A3SQ.01A",0.0227226145020031,0,0,0,0,0.198743297013583,0,0,0,0,0,0.63582023582553,0.142713852658883
"TCGA.4Z.AA7Q.01A",0.125927912160773,0,0.0201496216267311,0,0.00960636260402115,0.0486565052270248,0.0378797300961721,0.0311733845817812,0.0134007661769499,0.00713091434558514,2.65429795241505e-05,0.592124126422076,0.113924133779362
"TCGA.DK.AA6S.01A",0.110238471145578,0,0.00143985393862714,0,0,0.136361486598168,0,0,0,0,0,0.546284351523773,0.205675836793854
"TCGA.LT.A8JT.01A",0.211405511253426,0,0.069112828194991,0,0,0.0214899434302987,0,0.0226921369689147,0,0,0.000117951922628296,0.498696637474577,0.176484990755165
"TCGA.BT.A2LD.01A",0.10072580784652,0,0,0,0,0.15548326624864,0,0,0.00151865184965793,0,0.000170904128775788,0.607451833082997,0.13464953684341
"TCGA.DK.A6B2.01A",0.0540764371683959,0,0.000908605561513051,0,0,0.130287407033516,0,0,0.000468320339362355,0,0,0.663980115015069,0.150279114882144
"TCGA.DK.A3IM.01A",0.297578729877354,0,0,0,0,0.055872779166256,0,0,0,0,0,0.492126111091632,0.154422379864758
"TCGA.GU.A766.01A",0.0854990203202349,0,0.0157939036130818,0,0.00040734351182769,0.116136134538839,0.00592582060430026,0,0.000536935735292366,0,8.33892864895989e-06,0.636994703341443,0.138697799406333
"TCGA.LT.A5Z6.01A",0.203610659707157,0,0.00126165513831622,0,0,0,0,0,0,0,0,0.626650074241121,0.168477610913406
"TCGA.BL.A0C8.01B",0.0287453154206204,0,0,0,0,0.0121951416761709,0,0,0,0,0,0.714921132636638,0.244138410266571
"TCGA.FT.A3EE.01A",0.220165518292608,0,0,0,0,0.0867347057613072,0,0.0193245023217142,0,0,0.000351906860841828,0.426105470835271,0.247317895928258
"TCGA.G2.AA3C.01A",0.100786474050793,0,0,0.188273971639214,0,0.375553162206887,0.00913840718135506,0,0,0,0,0.250898990261839,0.0753489946599116
"TCGA.KQ.A41S.01A",0.106539789190386,0,0,0,0,0.0828150593681494,0,0,0,0,0,0.598839259694631,0.211805891746834
"TCGA.DK.A3IU.01A",0.0257993844261033,0,0.00892487313117618,0,0,0.187754044451862,0,0,0.000812458836093997,0,0,0.680208089715572,0.0965011494391928
"TCGA.BT.A0YX.01A",0.137432475703578,0,0.0011464998433521,0,0,0.0443889380426788,0,0,3.25222348071542e-05,0,0,0.681245484341394,0.13575407983419
"TCGA.2F.A9KO.01A",0.0929068853288563,0,0.019770179741756,0,0,0.0515558250839184,0,0.0163035896216305,0.0010582210783089,0,8.46829133138606e-06,0.684287603066408,0.13410922778779
"TCGA.DK.AA6L.01A",0.0850772476113382,0,0,0,0,0.0782843414112375,0,0,0,0,0,0.767141556661912,0.0694968543155128
"TCGA.XF.A9SP.01A",0.0951648517268063,0,0.000678542312345748,0,0,0.242220309603555,0,0,0.00123859228159853,0,0,0.493237798587925,0.167459905487769
"TCGA.E7.A4XJ.01A",0.229178439182579,0.0649738609082491,0,0,0,0.0901628784828621,0,0.0644033196202909,0,0,0.023524083907788,0.413398154084763,0.114359263813468
"TCGA.XF.A8HB.01A",0.306143971583423,0,0,0,0.000833948963166586,0.0456203298203578,0,0.049306034089896,0.0294181824072028,0.00677548302211121,0.0311014470665668,0.413195329202059,0.117605273845218
"TCGA.SY.A9G5.01A",0.036203329130662,0,0,0,0,0.196692544659191,0,0,0,0,0,0.66656305905595,0.100541067154197
"TCGA.XF.AAMX.01A",0.179997175681356,0,0,0,0,0.068264728038058,0,0,0,0,0,0.588177560946849,0.163560535333737
"TCGA.ZF.AA58.01A",0.0180045744632691,0,0.00306723940850228,0,0,0.257102326799315,0,0,0,0,0,0.652985380029244,0.0688404792996696
"TCGA.XF.AAMG.01A",0.253698408974136,0,0,0,0,0.0773025375825701,0,0,0,0,0,0.453590684282766,0.215408369160528
"TCGA.DK.AA74.01A",0.0382651902067324,0,0,0.0601555891805973,0,0.436444000909606,0.0125925183256125,0,0,0,0,0.373558872866835,0.0789838285106172
"TCGA.ZF.AA4T.01A",0.223050026241018,0,0,0,0,0.00847527586054002,0,0,0,1.97367578843638e-05,0,0.626308421305143,0.142146539835414
"TCGA.FD.A5BV.01A",0.315021054725992,0,0.000520828517863893,0,0,0.0760027364131737,0,0,0,0,0.000497899206380854,0.419654324718814,0.188303156417776
"TCGA.YF.AA3L.01A",0.453033879352382,0,0,0,0,0.0802969563001689,0,0.0901733576566376,0.0327554947535843,0.00275268285359956,0.004178918336342,0.201136249442824,0.135672461304462
"TCGA.FJ.A871.01A",0.216075655522837,0,0,0.000341914468722877,0,0.525938208756683,0,0.00122618092354275,0.000535097815433607,0,0.000252372616356806,0.199884187044978,0.055746382851445
"TCGA.FD.A6TF.01A",0.133239995694372,0,0,0,0,0.256122428538545,0,0,0,0,0,0.444516642358269,0.166120933408814
"TCGA.ZF.A9RN.01A",0.318799885587541,0,0,0,0.0254259504671195,0.0487871783509599,0,0.000836693980791161,0,0.0314850239257531,0,0.4655133407687,0.109151926919135
"TCGA.GV.A3QF.01A",0.256819443120547,0,0,0,0,0.0135146107817821,0,0,0,0,0,0.564357057699678,0.165308888397994
"TCGA.FD.A3N5.01A",0.140171077924106,0,0.000268670179195376,0,0.000325701520077187,0.159240538988817,0,0,0.00193007918823532,0,4.90545487544647e-05,0.553447523230447,0.144567354420368
"TCGA.XF.A8HG.01A",0.254645948702106,0.00214998492546439,0.000410725285376022,0,0,0.0114490215054675,0,0.0571769726776222,0,0,0.000797485923394825,0.53612442028861,0.13724544069196
"TCGA.XF.A9SM.01A",0.0173280734862405,0,0,0.000381510587273638,0,0.172328562944949,0,0,0,0,0,0.74279354379876,0.067168309182777
"TCGA.XF.AAME.01A",0.00981399410080934,0,0,0,0,0.214011652857578,0,0,0,0,0,0.637255306618663,0.13891904642295
"TCGA.GC.A3YS.01A",0.0786364520287988,0,0.0010995750036828,0,0,0.227913618799306,0,0,0,0,0,0.555646967237866,0.136703386930347
"TCGA.HQ.A2OF.01A",0.141671245276336,0,0,0,0,0.0549692665506567,0,0,0,0,0,0.654104042300745,0.149255445872263
"TCGA.FD.A5BX.01A",0.0216496877951511,0,0.000351688898467813,0.10237865721571,0,0.455605309797831,0,0,0.0013014350060287,0,0.000222769653150416,0.305804302576157,0.112686149057504
"TCGA.CU.A3KJ.01A",0.0767883799871498,0,0.00168856210013222,0,0,0.0399336699893566,0,0,5.48083747154174e-05,0.000379632425917962,0,0.75115760304642,0.129997344076308
"TCGA.G2.A2ES.01A",0.107785177734043,0,0.00148019614673275,0,6.50388257693737e-05,0.163561798601505,0,0.011939071511444,0.000826390328238913,1.3755159299548e-05,4.02167694393111e-05,0.575474052022623,0.138814302900905
"TCGA.FD.A6TI.01A",0.108157657834427,0,9.19782905738134e-05,0,0,0.0839369415344669,0,0,0,0,1.5284480224412e-05,0.63107838382677,0.176719754033538
"TCGA.XF.A9SL.01A",0.0493211532738621,0,0.000703470346031791,0,0,0.288276639101316,0,0,0.000748400117094285,0.00245572156129993,0.00625718001116705,0.490425832938509,0.16181160265072
"TCGA.E5.A2PC.01A",0.126016479960584,0,0.000494399562264935,0.00185813008378373,0,0.0137604859504971,0,0,0,0,0,0.731002185565269,0.1268683188776
"TCGA.FD.A3B7.01A",0.0183942637758186,0,0.00155444935355836,0,0,0.190799478722564,0,0,0,0,0,0.641515802594994,0.147736005553065
"TCGA.BT.A3PJ.01A",0.108906512132222,0,0.000578429510144626,0,0,0.156584993615033,0,0.000202154618611374,0.0029326871668374,0,0,0.581079699358552,0.1497155235986
"TCGA.ZF.A9R1.01A",0.214916607908237,0,0,0,0,0.0533973971751226,0,0,0,0,9.33748512088068e-05,0.538796465034015,0.192796155031417
"TCGA.ZF.AA5H.01A",0.0691357432940868,0,0.000383551450337989,0,0,0.107586789508051,0,0,0.00193697550772607,0,0,0.675261292688092,0.145695647551706
"TCGA.BT.A2LA.01A",0.525217227706455,0,0,0,0,0.113055441362498,0,0,0,0,0,0.281405694558319,0.0803216363727285
"TCGA.XF.A9T4.01A",0.0151508398666199,0,0.000512934861398672,0,0,0.188050946580719,0,0,0.000868583884478216,0,0,0.635355346691936,0.160061348114848
"TCGA.GV.A3JW.01A",0.245911752080617,0,0,0,0,0.0184220214227627,0,0,0,0,0,0.526603286734313,0.209062939762308
"TCGA.ZF.A9RM.01A",0.223316574224404,0,0,0,0,0,0,0,0,0,0,0.609834155384879,0.166849270390717
"TCGA.KQ.A41P.01A",0.166289234948257,0,0.000254651655372776,0,0,0.129762173481452,0,0.0327983455500276,0,0.000582143786533057,0.00131120915200977,0.519264935369989,0.149737306056359
"TCGA.DK.A3IK.01A",0.182257007535372,0,0.000128707552138873,0,0,0.102956135657001,0,0,0,0,0,0.53642173230418,0.178236416951309
"TCGA.CU.A0YN.01A",0.0736809439545495,0,0.000604505582847766,0,0,0.159406790003836,0,0,0,0,0,0.642381321826889,0.123926438631877
"TCGA.4Z.AA7W.01A",0.0927233656242451,0,0,0.000867428287098646,0.203261690799798,0.233626677942111,0.0232614071925719,0.00411414487905064,0.0173694028765132,0.108187018645448,0,0.269685368868484,0.0469034948846793
"TCGA.CF.A9FL.01A",0.198518266306621,0,0.00023905715797586,0,0,0.109375533916451,0,0.0179667090393321,0,0,6.39850555551891e-05,0.491817829555442,0.182018618968623
"TCGA.E7.A7PW.01A",0.341746272192488,0,0.000713592427433144,0,0,0.0206913311877856,0,0,0,0,0,0.468685105059382,0.168163699132911
"TCGA.FD.A6TA.01A",0.0806071343362857,0,0.000135542239476508,0,0,0.167981187287926,0,0,0.00176161267052973,0,0,0.61809641034065,0.131418113125132
"TCGA.FD.A43S.01A",0.0576462418036308,0,0.0179700632252892,0.0487589098295256,0,0.292421639337506,0,0.0596891889989052,0.0409909478486963,0.0368356680089628,0.0359343880165232,0.293407728753123,0.116345224177838
"TCGA.K4.A4AC.01A",0.160369530166417,0,0.00163614331936821,0,0.000205858882399481,0.0804098225409245,0,0,0.000461482756237863,0,8.64641191036124e-05,0.621143420221769,0.13568727799378
"TCGA.2F.A9KW.01A",0.105002726166787,0,0,0,0,0.136730113791,0,3.83309034494589e-05,1.13471817057853e-05,0,0,0.569425439769586,0.188792042187471
"TCGA.4Z.AA81.01A",0.212613753211999,0,0.0117071449306915,0,0,0.0287225538484999,0,0.0191234773067968,0.055708762633774,0.00917310350202416,0,0.502354437227544,0.160596767338671
"TCGA.E7.A97Q.01A",0.130128846522447,0,0.000295460609856244,0,0,0.0673487121033688,0,0,0,0,0,0.604953372007682,0.197273608756646
"TCGA.ZF.AA53.01A",0.0417413557301105,0,0,0.0133165876894742,0,0.229501225927866,0.000528739281379627,0,0,0,0,0.642122446187202,0.0727896451839668
