,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-C5-A7UI-01A,0.059,0.000,0.034,0.018,0.001,0.000,0.006,0.024,0.006,0.016,0.027,0.000,0.000,0.001,0.000,0.807,0.807
TCGA-C5-A902-01A,0.001,0.000,0.000,0.132,0.000,0.000,0.004,0.027,0.000,0.001,0.018,0.000,0.013,0.000,0.000,0.804,0.804
TCGA-DS-A1OB-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.010,0.008,0.000,0.064,0.000,0.000,0.000,0.000,0.914,0.914
TCGA-Q1-A6DW-01A,0.000,0.000,0.000,0.025,0.000,0.000,0.018,0.055,0.012,0.009,0.009,0.000,0.000,0.008,0.000,0.863,0.863
TCGA-EK-A2R7-01A,0.024,0.000,0.014,0.031,0.010,0.000,0.015,0.025,0.028,0.002,0.026,0.000,0.000,0.000,0.000,0.825,0.825
TCGA-C5-A7X8-01A,0.047,0.000,0.011,0.011,0.007,0.000,0.009,0.050,0.183,0.021,0.022,0.000,0.000,0.000,0.000,0.639,0.639
TCGA-Q1-A5R3-01A,0.008,0.000,0.009,0.011,0.005,0.000,0.012,0.011,0.008,0.000,0.014,0.000,0.000,0.001,0.000,0.921,0.921
TCGA-C5-A7X5-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.013,0.029,0.000,0.015,0.000,0.000,0.001,0.000,0.940,0.940
TCGA-ZJ-A8QR-01A,0.013,0.000,0.001,0.002,0.000,0.000,0.006,0.032,0.006,0.003,0.008,0.000,0.000,0.014,0.006,0.909,0.909
TCGA-HM-A3JK-01A,0.005,0.000,0.026,0.000,0.006,0.000,0.044,0.057,0.273,0.024,0.036,0.000,0.001,0.000,0.000,0.525,0.525
TCGA-EA-A556-01A,0.005,0.000,0.004,0.003,0.010,0.000,0.000,0.035,0.111,0.009,0.019,0.001,0.000,0.003,0.002,0.797,0.797
TCGA-VS-A9V4-01A,0.004,0.000,0.000,0.005,0.000,0.001,0.001,0.006,0.002,0.008,0.007,0.001,0.000,0.007,0.002,0.957,0.957
TCGA-IR-A3L7-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.003,0.017,0.025,0.010,0.005,0.000,0.000,0.001,0.001,0.933,0.933
TCGA-EK-A2RL-01A,0.001,0.000,0.000,0.007,0.002,0.000,0.000,0.015,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.963,0.963
TCGA-VS-A94X-01A,0.000,0.000,0.004,0.010,0.001,0.000,0.002,0.010,0.001,0.000,0.021,0.000,0.000,0.007,0.000,0.943,0.943
TCGA-VS-A9V3-01A,0.002,0.001,0.023,0.047,0.009,0.000,0.011,0.039,0.015,0.012,0.050,0.001,0.000,0.024,0.000,0.767,0.767
TCGA-EK-A2RO-01A,0.000,0.000,0.000,0.002,0.001,0.000,0.002,0.013,0.114,0.008,0.011,0.000,0.000,0.000,0.000,0.851,0.851
TCGA-JW-A5VJ-01A,0.003,0.000,0.003,0.005,0.003,0.000,0.003,0.020,0.013,0.001,0.029,0.000,0.000,0.000,0.000,0.920,0.920
TCGA-MA-AA42-01A,0.034,0.009,0.072,0.061,0.055,0.000,0.051,0.013,0.007,0.001,0.146,0.000,0.001,0.001,0.001,0.549,0.549
TCGA-C5-A1MK-01A,0.000,0.000,0.009,0.006,0.000,0.000,0.000,0.027,0.107,0.006,0.045,0.000,0.000,0.007,0.008,0.784,0.784
TCGA-UC-A7PG-01A,0.000,0.000,0.004,0.001,0.006,0.001,0.006,0.025,0.030,0.007,0.011,0.000,0.000,0.010,0.006,0.894,0.894
TCGA-VS-A9UH-01A,0.032,0.000,0.035,0.046,0.018,0.000,0.011,0.039,0.081,0.006,0.173,0.000,0.000,0.003,0.001,0.553,0.553
TCGA-4J-AA1J-01A,0.000,0.000,0.010,0.004,0.000,0.000,0.004,0.049,0.073,0.028,0.015,0.000,0.000,0.019,0.001,0.796,0.796
TCGA-C5-A1ME-01A,0.013,0.000,0.009,0.004,0.015,0.000,0.012,0.019,0.010,0.000,0.016,0.005,0.000,0.001,0.001,0.895,0.895
TCGA-C5-A8YR-01A,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.018,0.008,0.005,0.108,0.000,0.001,0.005,0.000,0.807,0.807
TCGA-EA-A5FO-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.985,0.985
TCGA-MA-AA3Z-01A,0.003,0.000,0.016,0.073,0.004,0.000,0.033,0.018,0.000,0.003,0.021,0.000,0.000,0.005,0.000,0.822,0.822
TCGA-C5-A8XJ-01A,0.007,0.000,0.013,0.029,0.023,0.000,0.007,0.072,0.078,0.022,0.048,0.000,0.000,0.013,0.000,0.687,0.687
TCGA-R2-A69V-01A,0.007,0.010,0.038,0.067,0.034,0.000,0.067,0.031,0.029,0.001,0.230,0.000,0.001,0.002,0.001,0.483,0.483
TCGA-C5-A1BM-01A,0.002,0.000,0.009,0.012,0.000,0.000,0.035,0.019,0.008,0.000,0.163,0.000,0.000,0.007,0.000,0.745,0.745
TCGA-ZJ-AAXD-01A,0.000,0.000,0.000,0.001,0.006,0.000,0.002,0.032,0.086,0.024,0.000,0.000,0.000,0.007,0.000,0.841,0.841
TCGA-HM-A4S6-01A,0.000,0.000,0.017,0.049,0.001,0.000,0.041,0.025,0.036,0.010,0.108,0.000,0.000,0.019,0.000,0.693,0.693
TCGA-EA-A5ZF-01A,0.008,0.000,0.000,0.000,0.002,0.000,0.000,0.035,0.088,0.009,0.036,0.000,0.000,0.000,0.000,0.821,0.821
TCGA-C5-A1M6-01A,0.001,0.000,0.000,0.002,0.012,0.000,0.000,0.018,0.040,0.008,0.008,0.000,0.000,0.001,0.002,0.907,0.907
TCGA-DG-A2KK-01A,0.001,0.000,0.003,0.017,0.011,0.000,0.016,0.011,0.015,0.001,0.028,0.000,0.000,0.002,0.001,0.895,0.895
TCGA-HG-A2PA-01A,0.017,0.000,0.017,0.031,0.008,0.000,0.008,0.041,0.073,0.001,0.017,0.004,0.000,0.013,0.011,0.760,0.760
TCGA-VS-A8EH-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.003,0.019,0.009,0.000,0.023,0.000,0.004,0.005,0.000,0.932,0.932
TCGA-FU-A5XV-01A,0.004,0.000,0.008,0.003,0.002,0.000,0.007,0.035,0.012,0.002,0.013,0.005,0.000,0.011,0.014,0.885,0.885
TCGA-C5-A1MF-01A,0.009,0.000,0.004,0.009,0.000,0.000,0.000,0.009,0.023,0.001,0.033,0.000,0.000,0.000,0.000,0.912,0.912
TCGA-EX-A449-01A,0.071,0.000,0.000,0.007,0.000,0.000,0.001,0.014,0.001,0.000,0.011,0.000,0.001,0.000,0.000,0.893,0.893
TCGA-C5-A2LX-01A,0.029,0.006,0.060,0.024,0.038,0.000,0.084,0.013,0.040,0.007,0.046,0.000,0.000,0.001,0.000,0.652,0.652
TCGA-HM-A3JJ-01A,0.002,0.000,0.017,0.016,0.001,0.000,0.041,0.055,0.134,0.012,0.037,0.000,0.001,0.007,0.000,0.678,0.678
TCGA-LP-A4AW-01A,0.002,0.000,0.011,0.000,0.007,0.000,0.009,0.111,0.171,0.088,0.020,0.000,0.000,0.004,0.005,0.570,0.570
TCGA-C5-A8XH-01A,0.000,0.000,0.015,0.011,0.000,0.000,0.010,0.012,0.032,0.000,0.047,0.000,0.000,0.001,0.000,0.872,0.872
TCGA-EK-A2RE-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.029,0.026,0.004,0.000,0.000,0.000,0.003,0.011,0.923,0.923
TCGA-EK-A2RC-01A,0.015,0.000,0.012,0.028,0.010,0.000,0.010,0.019,0.078,0.000,0.048,0.000,0.000,0.001,0.000,0.779,0.779
TCGA-EA-A3HU-01A,0.036,0.000,0.003,0.206,0.000,0.000,0.008,0.026,0.009,0.000,0.080,0.000,0.014,0.001,0.000,0.614,0.614
TCGA-EK-A2PI-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.010,0.083,0.000,0.010,0.000,0.000,0.002,0.000,0.890,0.890
TCGA-EX-A8YF-01A,0.056,0.000,0.010,0.045,0.020,0.000,0.006,0.026,0.008,0.000,0.037,0.000,0.000,0.010,0.000,0.781,0.781
