Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-32-2616-01A,0,0,0,0.803647077622528,0.0083996265671198,0.00464122984191449,0.020491116377698,0.0267746874181699,0.129398137960936,0,0.00664812421163326,0,0,0,0.48374672902613,0.880837751047441
TCGA-32-1980-01A,0,0,0,0.520218518074163,0,0,0.0611667996786962,0.0797270853663677,0.315458606623693,0,0.0234289902570804,0,0,0,0.431499468791562,0.903445072251122
TCGA-28-2514-01A,0,0,0,0.818885257548076,0,0.00244155048065237,0.0526549444981187,0.0546362056261869,0.0696293609979241,0,0.00175268084904204,0,0,0,0.56400133335833,0.82699521862493
TCGA-06-0644-01A,0,0.0119437146180729,0,0.428513682270069,0.016319350369127,0.0292861102768869,0.00987315698577653,0.325604414159493,0.170442760687004,0,0.00801681063357021,0,0,0,0.524777440112471,0.851833245495791
TCGA-06-1804-01A,0,0,0,0.774596146627351,0,0.00425719323907437,0.0545695308202599,0.0144963156354791,0.146536761707605,0,0.00554405197023124,0,0,0,0.428036571243985,0.914653822874698
TCGA-41-2571-01A,0.000346095248162767,0,0,0.77509764579164,0,0,0.0131085210686161,0.0548853103942727,0.142020858038055,0,0.0145415694592539,0,0,0,0.462560643739781,0.893402351928161
TCGA-19-2619-01A,0,0,0,0.747772784529379,0,0.023356731380522,0.0828556860467613,0.0580022289378718,0.0802991119351622,0,0.00771345717030367,0,0,0,0.478927426578168,0.88229683998327
TCGA-27-1837-01A,0,0.00211557522320609,0,0.729123780849263,0,0,0.0487609809362743,0.0447738164943788,0.165659635824309,0,0.00956621067256885,0,0,0,0.451075719482867,0.897904843277577
TCGA-27-1832-01A,0,0.021645507824899,0,0.493372977370001,0.0166164408026584,0.0109061173150723,0.0270060125168586,0.100564369258251,0.289575721712437,0,0.0403128531998227,0,0,0,0.27861248170736,0.976731234711682
TCGA-06-0686-01A,0,0,0,0.740050678480733,0,0.0113707654345125,0.0476720855848923,0.0629783212456476,0.125636500905427,0,0.0122916483487875,0,0,0,0.328661586602658,0.971399785617517
TCGA-06-5856-01A,0,0,0,0.75152158962393,0,0.00569759499852707,0.0528057231728144,0.0460435750465088,0.136660663562625,0,0.00727085359559417,0,0,0,0.506785606182681,0.863993971954759
TCGA-28-1753-01A,0,0,0,0.549864732204526,0.0155288865784302,0,0.0270071161477977,0.214132859601544,0.193466405467703,0,0,0,0,0,0.535251480440404,0.845412145532276
TCGA-28-5218-01A,0.0116064616377418,0,0.0328516455439917,0,0.0159504330503596,0,0,0.704516868732526,0.235074591035381,0,0,0,0,0,0.617118739532386,0.816516935315558
TCGA-32-1970-01A,0,0,0,0.794822621903434,0,0.00292484311086929,0.0697681694683251,0.0293616363482737,0.100866064870291,0,0.00225666429880699,0,0,0,0.429575161279879,0.916371328090859
TCGA-28-5204-01A,0,0,0,0.784155800254335,0.00968338235710735,0.00442222292501017,0.0567948687212294,0.0352160885213226,0.106470317155462,0,0.00325732006553359,0,0,0,0.589978969357803,0.807931075850466
TCGA-12-3653-01A,0,0.00267386509348988,0,0.849072651453784,0.015552650060215,0,0.0555895027280972,0.00770820868354712,0.0684554951305988,0,0.000947626850268496,0,0,0,0.631535295284451,0.776011704393761
TCGA-06-0187-01A,0,0,0,0.722168441586758,0,0.00312897520975541,0.0613497784106408,0.0449865765384373,0.149538028300894,0,0.0188281999535141,0,0,0,0.34034066806981,0.962475068662769
