Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-A5-A0R8-01A,0.135601702308974,0.0467863789318502,0.0343281363245691,0,0.0711928422707641,0,0.0962741539679089,0.302364200322056,0.240413482302994,0,0.0730391035708837,0,0,0,0.187256740495364,1.02945437926443
TCGA-A5-A0G3-01A,0.026874310901694,0,0,0.404798839034845,0.00666824428093517,0.0126527074308135,0.0426581130157242,0.414644256911893,0.0917035284240946,0,0,0,0,0,0.162955614800673,1.08598423402518
TCGA-AP-A054-01A,0.0900678469053718,0,0.0213888849143125,0.597463951855948,0.00648923902859304,0,0.0263044433017722,0.234674876872122,0.00929642170732708,0,0.0143143354145533,0,0,0,0.226205309713759,1.02649242061205
TCGA-A5-A0GX-01A,0.0131077270202112,0.0160024473315056,0,0,0,0,0.0938932513392003,0.693768860673959,0.173732363352539,0.00949535028258474,0,0,0,0,0.245203281461981,1.14436858434451
TCGA-DI-A2QY-01A,0.124501287957968,0,0,0.172824822111198,0.059728223643586,0,0.173330179010404,0.397991896999624,0.0694276100688754,0,0.00219598020834325,0,0,0,0.157148105969706,1.0832268981995
TCGA-EY-A1GC-01A,0.241593834202895,0.0458521505005868,0.0622897757869169,0.0579657322832614,0.126273267625163,0,0.0244771594314173,0.0110831232276614,0.390195490466753,0,0.0402694664753449,0,0,0,0.154625008686396,1.01872020134012
TCGA-A5-A0GI-01A,0.112475042602299,0.0637308351864786,0.00494109160002246,0.00558170133585321,0.0945927231372027,0,0.108070371334116,0.45997725665918,0.130378082669861,0,0.0202528954749882,0,0,0,0.208946347795922,1.05672371381986
TCGA-D1-A17S-01A,0.250114438050519,0.0689832505554494,0,0.0925851146863575,0.0615889835065776,0,0.0755407424629885,0.255459927141493,0.195727543596615,0,0,0,0,0,0.121754559185897,1.04079159914615
TCGA-EY-A5W2-01A,0.252602728641116,0,0.0896017382185542,0,0.0859454847264441,0,0.0195061074496561,0.356884719037008,0.167673059690481,0,0.0277861622367404,0,0,0,0.180422011557156,1.0352163763653
TCGA-D1-A1NU-01A,0.184655327088776,0.0446720804782756,0,0.111183992609952,0.0694718286178439,0,0.162943638141537,0.18221572761858,0.213532225461551,0,0.031325179983483,0,0,0,0.096710598068599,1.0477008371697
TCGA-BG-A18A-01A,0.0756888666874418,0.00844911272072411,0.0171996099569544,0,0.0109378205388204,0,0.129071339438658,0.665776374877369,0.0928768757800326,0,0,0,0,0,0.268470852505691,1.11805718976212
TCGA-AX-A06B-01A,0.105827482865435,0.0122864804348049,0.0241535022974375,0,0.0691338913715168,0,0.106294153001925,0.567068382760621,0.11523610726826,0,0,0,0,0,0.31232742483801,1.03308377907617
TCGA-E6-A2P9-01A,0.298525071562344,0,0.12080491921953,0.0933668962684609,0.124202006462076,0,0.123548203507078,0.15344116365292,0.0861117393275911,0,0,0,0,0,0.110941540118882,1.03310580102873
TCGA-PG-A917-01A,0.198024164802706,0.00923254437442528,0.0855250876589476,0.0418256017459288,0.187485911551334,0,0.0665556611125402,0.206612592320882,0.190952490664148,0,0.0137859457690883,0,0,0,0.148647436701484,1.01763601969998
TCGA-AX-A3FS-01A,0.0949347211675762,0,0.0334946894296895,0.246459777777477,0.160283013690781,0,0.0167922816398305,0.374773920668842,0.0732615956258037,0,0,0,0,0,0.287057132696749,0.984551887762461
TCGA-A5-A2K4-01A,0.11296168645348,0,0,0,0.124932974448593,0.0213401871243568,0.214370843388053,0.474522356831399,0.0409439063253748,0,0.010928045428743,0,0,0,0.252969735481877,1.05784984771516
TCGA-D1-A1O0-01A,0.313357432011147,0,0,0.0840578754103123,0.0458641806461358,0,0.0955051441220985,0.303008727055174,0.152320259158336,0,0.00588638159679615,0,0,0,0.103403089636914,1.06975883424205
TCGA-B5-A0JS-01A,0.126582638211035,0.0931957983682695,0,0,0.0248332888085295,0,0.0708035072489607,0.407058174727605,0.177817892519799,0,0.0361087766809222,0.0635999234348794,0,0,0.208551680249001,1.03803332638075
TCGA-AX-A1CE-01A,0.235109067759649,0,0.0443394088993736,0.249253146125673,0.0939106621775699,0,0.103960986622278,0.160205550051612,0.113221178363844,0,0,0,0,0,0.110160798061962,1.03440438177326
TCGA-D1-A17F-01A,0.123028256087203,0.173222300835636,0.0385713281052626,0,0.0589289945276621,0,0.100879944022684,0.116185189232574,0.325119804964382,0,0.0640641822245969,0,0,0,0.176626494166165,1.00861801510979
TCGA-EO-A3AV-01A,0.22662046201195,0.0968332393967133,0.0594428232564278,0,0.0356209058616326,0,0.0349643978281126,0.2571056730288,0.12542347465195,0,0.136142313725568,0.0278467102388453,0,0,0.167603167622489,1.03484809988559
TCGA-D1-A17B-01A,0.135296529848332,0.0896601461522856,0,0,0.0475588721245627,0,0.0510856175267441,0.291879782505081,0.293066860199611,0,0.0866389100989838,0.00481328154439966,0,0,0.239554609101541,1.00250308869094
TCGA-E6-A8L9-01A,0.0349833924023318,0,0.0622639294353273,0.178813546806466,0.0405706529157833,0,0.196900681117386,0.362667621845536,0.11765634405716,0,0.00315883631048213,0.00298499510952826,0,0,0.19953915955296,1.05226461014066
TCGA-EY-A547-01A,0.208178410526467,0,0,0.446636632079811,0.0847740131456006,0,0.0931272768812708,0,0.152018317860722,0,0.0152653495061284,0,0,0,0.149915227028208,1.02114960002083
TCGA-AJ-A3OJ-01A,0.0788071932294492,0.00937267700902234,0.0671594282496824,0,0.0715689015981345,0,0.0548952066508609,0.393727233735984,0.278481739210301,0,0.0459876203165649,0,0,0,0.216320007198284,1.03265553204815
TCGA-BS-A0TJ-01A,0.0575796617021902,0,0.0220460973632326,0.205815379337176,0.0201326311599354,0,0.146312946039525,0.483863463088218,0.0442913424810592,0,0.0199584788286641,0,0,0,0.308897349060705,1.02104188405678
TCGA-BG-A0VV-01A,0.158510343472748,0.0119983430418433,0,0.130638012040303,0.0334316617037354,0,0.158767558396336,0.242733484603737,0.221633689018748,0,0.0422869077225492,0,0,0,0.172507493618199,1.02975923029289
TCGA-D1-A16V-01A,0.200610640566867,0,0.00308717963973491,0.201062328647931,0.0780782000860791,0,0.141235290077752,0.233567008130511,0.131205644947688,0,0.0111537079034366,0,0,0,0.197618542766679,1.0130000141185
TCGA-EO-A22R-01A,0.149819783290672,0,0,0.034010550960399,0.248719118892119,0,0.0805819489097577,0.403095466928244,0.0837731310188083,0,0,0,0,0,0.170241641689303,1.05214469746059
TCGA-BG-A0MH-01A,0.159444763060489,0.0138604631882825,0.0379824892177947,0.0260062389425019,0.118944988834246,0,0.0365791149045889,0.429027004494029,0.16860826431345,0,0.00954667304461773,0,0,0,0.348274452408788,0.960053049914224
TCGA-EO-A3KX-01A,0.153540779646935,0,0.0357903581158001,0.359087584932784,0.0657454831896102,0,0.111342120947425,0.208695228529,0.0604227827662788,0,0.00537566187216719,0,0,0,0.18472063708138,1.01879797870889
TCGA-AX-A0IS-01A,0.163456014376475,0.0123093252751364,0,0.0124565329598781,0.0456771875108711,0.0134693372888752,0.128804793825649,0.457803383112895,0.10102655221759,0,0.0649968734326297,0,0,0,0.209824760738062,1.06624066119789
TCGA-EY-A1G8-01A,0.117239397019205,0,0,0.50243943299963,0.00767424245711286,0,0.0949344911727607,0.170987475471058,0.0870852713770518,0,0.0196396895031823,0,0,0,0.143178086469819,1.04751503202913
TCGA-EY-A1GW-01A,0.357307798489487,0,0,0.0756669311638502,0,0,0.318961837063454,0.168466639208488,0.0684724849885597,0,0.0111243090861613,0,0,0,0.212715471330465,1.0327459393268
TCGA-BG-A0RY-01A,0.099741288266408,0.0237542161863241,0,0.165987091814189,0.150456405708415,0,0.0461449213385815,0.233262905203132,0.244759604186868,0,0.0358935672960821,0,0,0,0.0520793518565585,1.06290240583493
TCGA-D1-A1NY-01A,0.0592829739332204,0,0,0.127345922251082,0.0376978972105278,0,0.105059634565662,0.537214410582303,0.110004135227087,0,0.0233950262301174,0,0,0,0.224504842226315,1.08558407153543
TCGA-B5-A3S1-01A,0.115109931542367,0,0,0.294579515046908,0.0855155465422693,0.000905105754279697,0.0726861303280137,0.285264577672639,0.109276302962662,0,0.0366628901508615,0,0,0,0.163906370961786,1.03600532173944
TCGA-A5-A2K5-01A,0.0821016211133268,0,0.0557603646143039,0.117050671569705,0.13145297833084,0,0.0170786417698269,0.286303871609043,0.260480098971751,0,0.0444687290581433,0.00530302296305988,0,0,0.140623300988367,1.03775757051089
TCGA-AX-A062-01A,0.0908916374249169,0,0,0.104400594807285,0.0903407653667171,0,0.131000011058378,0.509361274579037,0.0600204799640432,0,0.0139852367996225,0,0,0,0.285132801593693,1.03656812223831
TCGA-A5-A0G5-01A,0.155797980524129,0.0966517067717755,0.193203835320592,0,0.10586708868985,0,0.0271493280994785,0.219526323968953,0.199290181382381,0,0.00165316251283705,0.00086039273000405,0,0,0.161856471848117,1.01343784619215
TCGA-AP-A0LH-01A,0.202282913317162,0.129794426211251,0.049703535734778,0,0.141138783470548,0,0.156527235318287,0.173451600974072,0.105742822442824,0,0.041358682531078,0,0,0,0.116320463547038,1.0327525817113
TCGA-BS-A0WQ-01A,0.190088047178735,0,0,0.192466687440911,0.0251278031146145,0.00840090927651629,0.230308585602812,0.250683654810371,0.0836765830205912,0,0.0192477295554504,0,0,0,0.17559646546099,1.04280153808092
