Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-AG-3605-01A,0.191977220291673,0,0,0.0138275622226009,0.157525488156394,0,0.118862530061119,0.129890063227106,0.0959895043828298,0,0.290614122123078,0.0013135095352002,0,0,0.177275393088928,1.07881426679116
TCGA-AG-3731-01A,0.00987763051005342,0.0145469372317049,0,0,0.184231909433302,0.0244142467902766,0.0621350108271825,0.522319160233816,0.133220161736518,0.00067066219122323,0.0485842810459229,0,0,0,0.530268288101474,0.858288049259886
TCGA-AG-A01J-01A,0.164517949854275,0.140282269210518,0,0,0.148845340439904,0,0.20938033020098,0.21548985076541,0.0432062307012002,0.00112392709834757,0.0515045247811512,0.0256495769482135,0,0.07,0.0451362028230865,1.07914414936614
TCGA-AG-A01N-01A,0.0830278854532085,0,0,0,0.11414341956574,0.0150343156052145,0.217950824844203,0.358284720486985,0.153217106153341,0,0.0583417278913082,0,0,0.01,0.114026884375008,1.10101869380195
TCGA-DT-5265-01A,0.0348950753744366,0,0,0,0.102051546017877,0,0.0296152356231478,0.62130699512522,0.204707250992237,0,0.00742389686708173,0,0,0,0.50457784015554,0.898137001897394
TCGA-AG-A00Y-01A,0.194688939922837,0.183166483367789,0.000251577643305561,0,0.112761216663948,0,0.0991837835754402,0.234591562365563,0.140528914843912,0,0.0348275216172049,0,0,0.01,0.0978900606997699,1.04381848215268
TCGA-AH-6547-01A,0.120006037894395,0.0799051679250635,0.0380737272162541,0,0.200249500730146,0,0.0692187735207872,0.307264530445412,0.151542589295935,0.0116499011789955,0.0220897717930119,0,0,0,0.279561032745473,0.974704656470752
TCGA-AH-6549-01A,0.0799282012906526,0.0278750004233838,0,0,0.152759165382076,0,0.153020448696906,0.452757441503236,0.0973690308390379,0,0.0362907118647082,0,0,0,0.363055040663042,0.96861227880964
TCGA-AF-A56L-01A,0.102189066641156,0.0444890413293933,0.00742356521031024,0,0.148826032865929,0,0.112657957393274,0.475455882512846,0.0867521792440286,0,0.0222062748030638,0,0,0,0.211890634963305,1.06074474715028
TCGA-AG-A036-01A,0.032835011000444,0.119308839907556,0,0,0.151495065510845,0,0.137039897019616,0.428053984203967,0.0991933844757819,0,0.0320738178817909,0,0,0,0.254156697197517,1.0234121849501
TCGA-DC-4749-01A,0.163180711772582,0.0975836694727995,0,0,0.158118460004891,0,0.0782451098720719,0.362147227258744,0.0222585427937932,0,0.106587493159743,0.0118787856653749,0,0,0.166434910457397,1.0521041963594
TCGA-AF-2687-01A,0.00601931546073266,0,0,0,0.140440669019837,0.00880731984121548,0.00528162324359887,0.615472817934634,0.151244165541932,0.00487385400374788,0.0678602349543015,0,0,0,0.60534870567595,0.809146798936508
TCGA-AG-3883-01A,0.0156745247686488,0.0336692713654548,0,0,0.0913102969638757,0,0.0467800930056774,0.536377308851746,0.182878020618508,0.00817617735492733,0.0809527420414892,0.00418156502967338,0,0,0.459651625104712,0.917163629896226
TCGA-CL-4957-01A,0.125012247918532,0.0682655528499906,0,0,0.115242163057307,0,0.124575070606555,0.481403964793523,0.0476290352387198,0,0.0378719655353725,0,0,0,0.264629649167638,1.03464776482687
TCGA-AG-A01Y-01A,0.0813008099200182,0,0,0,0.358739685327906,0,0.0436153354910474,0.370776011798422,0.0821426725619712,0,0.0634254849006352,0,0,0,0.309708256962292,0.971995900304961
TCGA-AG-3890-01A,0.239397566518878,0.0940911931628237,0,0,0.155502806490156,0,0.0673037408295471,0.264302984525959,0.130312025447659,0,0.0490896830249764,0,0,0,0.20996104939194,1.00365086220022
TCGA-AG-A011-01A,0.196717185761364,0.0254901840488646,0,0,0.169127868741336,0,0.140710460966182,0.297774569062517,0.122100184533834,0,0.048079546885903,0,0,0,0.175997744859126,1.03327502055972
TCGA-AG-3592-01A,0.110856673996831,0.0917771754741642,0,0,0.144720317473434,0,0.0635380078985564,0.384344670757814,0.0517729275029765,0,0.152990226896225,0,0,0,0.190403327907461,1.05592183343599
TCGA-AG-3892-01A,0.164107057079271,0.0276737652846277,0,0,0.156191365086641,0,0.0755636099475512,0.135492388191735,0.151000420091683,0,0.280241248668963,0.00973014564952887,0,0,0.236501500567482,1.03924002742872
TCGA-AF-A56N-01A,0.0744279960093143,0.0471838374169121,0,0,0.0824772095508903,0,0.0493926191788573,0.59178670128586,0.0961328791407037,0,0.0585987574174626,0,0,0,0.385944491641222,0.984191663935501
TCGA-EI-6513-01A,0.140521411327494,0,0,0,0.273703693142096,0,0.0653193397891799,0.380615871263314,0.0908522846919774,0,0.0489873997859382,0,0,0,0.276544326110053,0.992167333625324
