Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-KL-8325-01A,0.050664716901328,0,0,0,0.157695157463896,0.00480162706579434,0.47067155912888,0.0672293845628569,0.248937554877245,0,0,0,0,0,0.26801486013773,1.01764349104888
TCGA-KO-8411-01A,0.137014395761781,0,0,0.145750449370128,0.0610562023822784,0.0176894265434798,0.465079173396123,0.0205103713632993,0.15289998118291,0,0,0,0,0.01,0.14596972283489,1.07585787162308
TCGA-KL-8331-01A,0.177209275148028,0,0,0.204647627680882,0,0.0337337017127922,0.318688342975364,0.158550889186574,0.105640251586334,0.00152991171002594,0,0,0,0.01,0.136323930147093,1.06225651440429
TCGA-KO-8409-01A,0.204228505939839,0,0,0.0284052010672164,0.0480516640521947,0,0.374829368620308,0.0233299329499984,0.295870795053569,0,0.0224404046167928,0.0028441277000812,0,0.01,0.125616142857782,1.06647312714968
TCGA-KM-8439-01A,0.054793281851925,0,0,0.107074387758265,0.189227491638976,0,0.254796633636144,0.0157714683658934,0.349020479981279,0,0.0293162567675182,0,0,0.01,0.101269853904151,1.05003519997087
TCGA-KN-8423-01A,0.0957106189652905,0,0,0.12966186763734,0.0956743632017601,0.0370123108527492,0.328881254532743,0.0462466535146714,0.265795121725551,0,0.00101780956989477,0,0,0,0.239530603062684,0.997772297983893
TCGA-KL-8339-01A,0.134301910915742,0,0,0.141161254202507,0.0983840165304334,0.0366265593668331,0.319157201914831,0.0773145238859916,0.183558294017792,0,0.00949623916587056,0,0,0.01,0.162466340413198,1.0316705079998
TCGA-KN-8434-01A,0,0.016605485141444,0,0,0.056476443255435,0.0289174040558075,0.401565488377339,0.169482636032474,0.31431856427273,0.00703938967319155,0.00559458919157894,0,0,0,0.286030489593971,1.00826119981943
TCGA-KL-8342-01A,0.0663054059500156,0.00457767641703428,0.00827205780720383,0,0.0726578637010169,0.000583544811020487,0.323455348927779,0.268851252879471,0.255296849506459,0,0,0,0,0,0.267820589426378,1.01610934603646
TCGA-KN-8428-01A,0.10548925031779,0,0,0.218480773894145,0.0355687874263184,0,0.20814515458897,0.372229161629962,0.0600868721428138,0,0,0,0,0,0.193246760541451,1.06541024836344
