Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-BQ-7044-01A,0.122188959884129,0,0,0.253562662676238,0.105659272934768,0,0.223111372387618,0.00597595240059338,0.284676068138175,0,0.00482571157847922,0,0,0,0.143028847098412,1.02468564646103
TCGA-SX-A7SR-01A,0.0174448011662029,0,0,0.114051062858099,0.115549412084264,0,0.145488881849581,0.0315014779110391,0.497422972343622,0.0528458705125998,0.025695521274593,0,0,0,0.117343827572936,1.04695547788206
TCGA-MH-A854-01A,0.0948556616046602,0.0364032955592046,0,0.111543306626434,0.0798305500704158,0,0.207338614257966,0.0668276687302987,0.334434741074096,0.00937978601719392,0.0593863760597305,0,0,0,0.146143202226224,1.02832301856922
TCGA-B3-8121-01A,0.023530378714997,0,0.010355563350364,0,0.0859964930845675,0,0.0688513283289684,0.265461629233103,0.530725536720608,0.00355871274281534,0.0115203578245775,0,0,0,0.363806475720872,0.945227017573532
TCGA-2Z-A9JJ-01A,0.0495390795085873,0.00737801240731362,0,0,0.0429147381363424,0,0.245666984972296,0.255404682660633,0.394821494149718,0.00427500816510974,0,0,0,0,0.0720641877682229,1.1067671571676
TCGA-B1-7332-01A,0.0696454200290896,0,0,0.0615098483815538,0.0673418508465896,0,0.20275121407578,0.0562885695835511,0.504044162404796,0.00300370109436776,0.035415233584272,0,0,0,0.160921093884441,1.03614688990174
TCGA-WN-A9G9-01A,0,0.110586909738607,0.405833450801673,0,0.066655930093942,0,0.0272759192945034,0.00583244123604897,0.379607796067249,0,0.00420755276797653,0,0,0,0.449989947442078,0.893006727740758
TCGA-A4-8310-01A,0.0508315715903579,0,0,0.160781202773215,0.111964345225565,0.00123948805054074,0.184782187633305,0.0228914968517167,0.467509707875299,0,0,0,0,0,0.120639122676235,1.04196952336576
TCGA-2Z-A9JT-01A,0.0174152159422607,0.00869661790403821,0.0689244767954077,0.0547457795070599,0.12027177953016,0,0.0525034897859594,0.034597267790413,0.579513331076557,0.0124460877122153,0.0508859539559292,0,0,0,0.159470426453637,1.03893606615239
TCGA-5P-A9K2-01A,0.139933288889135,0.0392231752368137,0,0.0711579213840945,0.103855691973481,0,0.112839865558698,0.0601016900080805,0.466887346812026,0.000910107419567081,0.00509091271810501,0,0,0,0.101335079832171,1.04271505022538
TCGA-4A-A93W-01A,0.0653752284110823,0.0207497797512654,0,0.059422535255494,0.0962880137047196,0,0.134117369052755,0.262654529462157,0.344141290681305,0,0.0172512536812221,0,0,0,0.225589159580263,1.00754849877081
TCGA-DW-7837-01A,0.0143417010589323,0,0,0.0200866496726136,0.177483842217601,0.010821353833571,0.175396634583011,0.083837427185581,0.455555954349454,0.0261395041449011,0.0363369329543352,0,0,0,0.149837490997741,1.03577879568111
TCGA-A4-A5DU-01A,0.0914333640599118,0,0,0.207493544066557,0.0547768316215052,0.00710022717335296,0.181468489312215,0.0388175265958653,0.407106611157126,0,0.0118034060134665,0,0,0,0.0973210725029284,1.04718250244347
TCGA-2Z-A9JI-01A,0.138649693211833,0,0.0186819291063818,0.001452146337151,0.0773880792222489,0,0.057222342650271,0.0520476919141878,0.586899058315051,0,0.0676590592428751,0,0,0,0.191645843553274,1.02856938103274
TCGA-BQ-7050-01A,0.0580429601751819,0,0,0.261287516549256,0.102993955534105,0.00193267515194822,0.201776717785191,0.0704091739890201,0.296441804558103,0,0.00711519625719428,0,0,0,0.123161323811303,1.03550305576239
TCGA-BQ-5894-01A,0.0103375932505259,0.0177944066259617,0.0385573669301763,0,0.0611487985973359,0,0.126194300887872,0.439857831422268,0.282471538538328,0.0148753757122407,0.00876278803529142,0,0,0,0.406893014543972,0.937744974386268
TCGA-BQ-5879-01A,0.0329099060896735,0,0,0.00141896062490076,0,0,0.261532905100336,0.406948589506329,0.180340430679575,0.046574111572001,0.0702750964271851,0,0,0,0.286734972223758,1.03387063534587
TCGA-AL-3472-01A,0.156093716025539,0,0,0.050800407986773,0.122736639098022,0.0105813211414055,0.245695130930103,0.100958348809041,0.301981420854509,0.00974906853694262,0.0014039466176645,0,0,0,0.14717808734908,1.0309948902644
TCGA-MH-A560-01A,0.106979808940823,0,0,0.162638474945854,0.046286928204978,0,0.195947884179719,0.0457656943679945,0.415643968767113,0,0.0267372405935191,0,0,0,0.132919606993317,1.03627823932899
TCGA-BQ-5891-01A,0.126351936693623,0,0,0.286174109368445,0.0911519397940209,0,0.188537186692753,0.0568531325358612,0.24467307903437,0,0.00625861588092787,0,0,0,0.159240542530944,1.01677998339632
TCGA-B9-A5W7-01A,0.015919982625418,0,0,0.0876278334125765,0.177311964053863,0.0125756990181461,0.1924145855137,0.0109912792401894,0.417260833401328,0.0379723434495877,0.0479254792851909,0,0,0,0.136582396367886,1.03598538844024
TCGA-UZ-A9PR-01A,0.0340693397629607,0,0,0.11085417127186,0.0833587396744725,0.025894279135187,0.174060598886816,0.0164691119488541,0.554045697856413,0.0012480614634363,0,0,0,0,0.0878418539667598,1.06548582771523
TCGA-B9-A69E-01A,0,0.0232071767329484,0.0316988396968584,0,0.057454818769919,0,0.143538585034897,0.125909559293284,0.586736011730202,0,0.0314550087418908,0,0,0,0.258511217177432,0.998913848502487
TCGA-B3-4104-01A,0.0735180218727903,0,0.00821951839974404,0,0.0976528124249332,0,0.151652407547047,0.606537408904115,0.0624198308513709,0,0,0,0,0,0.161283039621253,1.16537155027915
TCGA-SX-A71R-01A,0.0629216317854841,0.0903603367457136,0,0.083527976803503,0.121105350659944,0.0243026607971386,0.265627925179957,0.066857367718402,0.282128870110991,0.00316788019886593,0,0,0,0,0.142277746208037,1.02852609420064
TCGA-MH-A55Z-01A,0.0694877402428433,0,0,0.186339952881054,0.0770187518301369,0,0.163374323322436,0.0325032591187221,0.441139989390681,0.00406601921665767,0.0260699639974695,0,0,0,0.130523213329832,1.03535262324964
TCGA-UZ-A9PO-01A,0.0279226634588794,0,0,0.0702062459041835,0.155718227350805,0.00374397245957804,0.140566056637406,0.0444220053344196,0.526787254850911,0,0.0306335740038185,0,0,0,0.153753847405214,1.03503268347445
TCGA-G7-7501-01A,0.0184150786380282,0,0,0.286280223417719,0.140798224794338,0,0.1781148317806,0.129479086607663,0.240338460693848,0,0.00657409406780414,0,0,0,0.176236083248236,1.01601761383146
TCGA-DW-7836-01A,0.0492769648350597,0,0,0.169784941723867,0.0924195201549501,0.0381308348560863,0.164780531246153,0.268872030982043,0.215691924941391,0,0.00104325126044884,0,0,0,0.20709045057208,1.01692909178214
TCGA-HE-A5NI-01A,0.0508949576672384,0,0,0.0858524559266489,0.0654592173087316,0.00995332536824885,0.242991687357186,0.0616203070594977,0.363667492833294,0.0946269095120491,0.0249336469671058,0,0,0,0.144757237695094,1.03931152899775
TCGA-G7-A8LE-01A,0.0211969822964249,0,0,0.0377217197662268,0.158791408478227,0.114799664759245,0.14463589377768,0.326589176162609,0.193995040638891,0,0.00227011412069642,0,0,0,0.245854026056698,1.00289793294931
TCGA-Y8-A895-01A,0.0483337224599433,0,0,0.201058451936655,0.172667251557782,0.0524381557215477,0.133481734632398,0.0135277527500284,0.297895819522901,0.0106964929842252,0.0699006184345204,0,0,0,0.108567981854532,1.03202314606507
TCGA-UZ-A9PQ-01A,0.074948821773516,0,0,0.172581658467303,0.0433189393453343,0,0.357469888843357,0.229382747973857,0.122297943596634,0,0,0,0,0,0.168908943578344,1.07224368987643
TCGA-BQ-5884-01A,0.0154392932579826,0,0,0,0.104606846104994,0.00401673119074259,0.0727454178010073,0.0984726313165569,0.688159768161192,0,0.0165593121675245,0,0,0,0.162546191246196,1.05367687135302
TCGA-BQ-5893-01A,0.0660607495936023,0,0,0,0.064648665286741,0,0.325127676934291,0.458988159777151,0.0745834420553989,0.0105913063528155,0,0,0,0,0.277398357831875,1.0681518296119
TCGA-UZ-A9PV-01A,0.0607154714517819,0,0,0.453524701294399,0,0.0395072069497148,0.197457252075137,0.0960719924998185,0.152723375729149,0,0,0,0,0,0.156839127185016,1.03624465694285
TCGA-B9-4113-01A,0,0.00924670704722952,0.0299437435881565,0,0.092673535895501,0,0.0811936942353589,0.0470942353382405,0.682701315141857,0.0444583668981655,0.0126884018554907,0,0,0,0.145171476566909,1.06013673458231
TCGA-B3-3926-01A,0.0370237301370514,0,0,0.154014071382743,0.0925073389730475,0.018710095211424,0.200961118735348,0.132400419554283,0.364383226006103,0,0,0,0,0,0.153324282053555,1.03045069519893
TCGA-2Z-A9J3-01A,0.175955836815419,0,0,0.289032241843197,0.0575785997206858,0,0.297057444797682,0.0394323140052566,0.120115862404873,0,0.020827700412888,0,0,0,0.200162797612308,1.013891781188
TCGA-Y8-A8RZ-01A,0.0485563497581122,0.0891270955479036,0,0.00653366835647461,0.134544013973473,0,0.0675868422083814,0.0386021134515919,0.60410639707977,0,0.0109435196242937,0,0,0,0.0897484632830391,1.06630210489941
TCGA-AT-A5NU-01A,0.0743672719885304,0,0,0.216136585672168,0.0465120611634839,0.0327973156916853,0.296707623969225,0.112227744189894,0.215737272463438,0,0.00551412486157432,0,0,0,0.18334351748842,1.02647046568391
TCGA-G7-6792-01A,0.0252069236790792,0,0,0.11643871065588,0.243687307660503,0.0362258280724137,0.189410842303834,0.060646391231259,0.281859657264015,0.0146649567815024,0.0318593823515137,0,0,0,0.161060582436897,1.01324511824966
TCGA-5P-A9KC-01A,0,0.109527435002795,0,0,0.017214357851815,0.0102693979555669,0.0712748053850209,0.108207263213001,0.667811295429732,0,0.0156954451620692,0,0,0,0.156433375048385,1.04957669470903
TCGA-Y8-A8S0-01A,0.0236302481683739,0.00690345604281518,0,0.22919037822166,0.0868815848550385,0.0325650414285392,0.196741986109854,0.0533801765320582,0.367555616416195,0.00315151222546608,0,0,0,0,0.118745911147483,1.03782380243637
TCGA-B1-A655-01A,0,0.0514482300703856,0,0,0.0922990200242333,0.0217030228883497,0.098052603825148,0.0737690196111885,0.649849097613839,0,0.0128790059668559,0,0,0,0.122615868814734,1.06404405167093
TCGA-J7-8537-01A,0.0439711778102963,0.0549098394499251,0.107838524689299,0,0.0856579355689795,0,0.06242210828267,0.260182889200995,0.368679514383127,0,0.016338010614709,0,0,0,0.20405649393503,1.01190541043319
TCGA-KV-A6GD-01A,0.000527658635232567,0.0320198416305943,0,0,0.0874637708693191,0.0255280827786946,0.0480366978690208,0.168474542300192,0.601738236720033,0,0.0362111691969132,0,0,0,0.309217479943976,0.971924853363971
TCGA-G7-A4TM-01A,0.0628058672981448,0,0,0.0770257704374068,0.0858415749885334,0,0.188114219312619,0.133661997411095,0.381828948092115,0.0556439621836063,0.0150776602764792,0,0,0,0.184170170299364,1.01763851335867
TCGA-G7-6790-01A,0.046193100132117,0,0,0.107793526248121,0.0647292299702944,0.034631671415184,0.154283004020456,0.134685333017176,0.42894640008147,0,0.0287377351151829,0,0,0,0.124304542722255,1.04343140144275
TCGA-A4-8515-01A,0.0580735543945427,0,0,0.270040812760248,0.0953445414496724,0.0138062866322355,0.217004476924153,0.0150534664180105,0.328918104593828,0,0.00175875682731059,0,0,0,0.143033619981667,1.02763378240284
TCGA-BQ-7049-01A,0.104092542367515,0.0170093047039417,0,0,0.0795371160985461,0.0135002980003379,0.0917470816209792,0.426022833608411,0.208988796494353,0.00721398821503228,0.0518880388908843,0,0,0,0.280478351091294,1.00777386699417
TCGA-SX-A7SL-01A,0.0412883106028141,0.0354452874584896,0.00394430163260988,0.292521930295106,0.0672326356656563,0,0.234871167933611,0.072588989577842,0.157516961795058,0.0945904150388124,0,0,0,0,0.191056092440351,1.01287928063282
TCGA-A4-7734-01A,0.0137639813541721,0,0,0.105494576599368,0.158244661142282,0.0514771031417497,0.172366169754248,0.127852806691911,0.361306828087893,0,0.00949387322837657,0,0,0,0.202515430004645,1.00400496098417
