Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-EL-A3D0-01A,0,0,0,0,0.0504716948085089,0.00661111069538806,0.203362749269157,0.672835655668506,0.0667187895584396,0,0,0,0,0,0.379067702595292,1.05464238547713
TCGA-J8-A4HY-01A,0.0955201765452154,0,0,0.00797154423322238,0.125390025087793,0.0191340004460522,0.438624250811067,0.150592487992754,0.160691227785949,0,0.00207628709794772,0,0,0,0.188769596399533,1.06290013347165
TCGA-L6-A4ET-01A,0.115387856316089,0,0,0.0897263837158111,0.0485437740397609,0.0129502194246319,0.567684916120314,0.100666268982488,0.0650405814009045,0,0,0,0,0.01,0.133421828651956,1.13873015247459
TCGA-DE-A4MC-01A,0.0446767896458647,0.0646217735561214,0,0,0.348228379641292,0.00693652410382796,0.140388131915789,0.324919995470885,0.0702284056662195,0,0,0,0,0,0.266150213241451,0.988217190262775
TCGA-ET-A25K-01A,0.0167324878422482,0,0,0,0.0727524411562484,0.018140560343609,0.519356411501536,0.320695823338135,0.0430918859365268,0,0.00923038988169703,0,0,0,0.26354747273064,1.09768618182455
TCGA-DJ-A3UU-01A,0.0218229856764168,0,0,0,0.142080447384278,0.0334588736187177,0.218798506868482,0.426089183530582,0.157750002921524,0,0,0,0,0,0.287415240300486,1.02034761101622
TCGA-EM-A1YA-01A,0.0436704068189424,0,0,0.0446551125821474,0,0.0317900429108796,0.592387292242153,0.144800148430625,0.142696997015253,0,0,0,0,0,0.181368941712284,1.13294126427082
TCGA-CE-A483-01A,0.0629525128424469,0,0,0.0644191458795251,0.0898022476483835,0.00940993065895924,0.550938172490435,0.110027049000136,0.104895027165557,0,0.00755591431455825,0,0,0,0.184639421996106,1.10079380159837
TCGA-DJ-A3VD-01A,0.039741861095621,0.0491468437517601,0.0181556187115622,0,0.213592238629832,0.0191972291363356,0.0730709396725619,0.402824759579879,0.184270509422449,0,0,0,0,0,0.442819793664552,0.901532777990302
TCGA-BJ-A28S-01A,0.0821860361725658,0,0,0,0,0.0141016896645553,0.671183490847361,0.162003140044499,0.0705256432710197,0,0,0,0,0,0.231565149695819,1.14166778742896
TCGA-FY-A3R9-01A,0.136416851245543,0,0,0.0476242293465131,0.0320887052759456,0.038342630436862,0.579257353316381,0.0826392029876929,0.0836310273910624,0,0,0,0,0.01,0.147646610990211,1.130517020059
TCGA-FY-A3R8-01A,0.0441574772130664,0,0,0,0.234947883796818,0,0.130051277930486,0.417211755742066,0.170615971586563,0,0.0030156337309999,0,0,0,0.317568938445741,0.983968667486779
TCGA-DJ-A3V2-01A,0.0812183073592228,0.0127615723879362,0.172149819435011,0,0.158180936753659,0,0.157632795285734,0.116618467920152,0.289943961418344,0,0.0114941394399414,0,0,0,0.260931880957678,0.975310633734409
TCGA-ET-A25L-01A,0,0.00200382599888244,0,0,0.118495072793261,0.00908339324184932,0.0909845205929755,0.584222548950726,0.195210638422306,0,0,0,0,0,0.409211426152144,0.969195981337516
TCGA-EL-A3D1-01A,0.0658025237152141,0.0263334487963786,0,0.020118818142102,0.0925773660778387,0,0.218814786468442,0.352019485642956,0.201507916758283,0,0.0228256543987854,0,0,0,0.192535529896958,1.05444357348147
TCGA-FY-A3I4-01A,0.00138567225083372,0.0181705854513486,0,0,0.0710174632361848,0.0229420695399269,0.187810650050628,0.509217427471413,0.187521741073785,0,0.00193439092587974,0,0,0,0.441684781777545,0.936151792983354
TCGA-DJ-A3UV-01A,0.00217127474004137,0.00258516230108278,0.0012199063927863,0,0.0970652890438,0.0093592895969505,0.219850420976165,0.545862260485973,0.121886396463202,0,0,0,0,0,0.362645028644554,1.01346642640739
TCGA-BJ-A28T-01A,0.0809055350787801,0.0233662487391214,0.132237175772901,0,0.222603500222607,0,0.156378694765938,0.233080031305363,0.151428814115289,0,0,0,0,0,0.345529140417943,0.942066052665652
TCGA-EM-A3FQ-01A,0.0435349977392569,0.0412641327168514,0,0,0.270596737377236,0.00846996720116516,0.118086262005349,0.240382607134435,0.266360933061284,0,0.0113043627644228,0,0,0,0.302855309921252,0.962338571268081
TCGA-J8-A4HW-01A,0.059830122603641,0,0,0,0.0489097067748774,0.0250581239881492,0.411668271245056,0.406721017171285,0.0478127582169913,0,0,0,0,0,0.339725156354515,1.03210729917871
TCGA-MK-A4N6-01A,0,0.0350887005311626,0,0,0.183925203141928,0.0430014097881569,0.108968706149736,0.455577271975631,0.173438708413386,0,0,0,0,0,0.320200573314257,0.989184282376876
TCGA-DJ-A3V8-01A,0.0554410727697809,0.0252542090821571,0,0,0.169777560606505,0.0359409424835922,0.237339637055642,0.326852889149599,0.140903539135483,0,0.00849014971724,0,0,0,0.332341045610499,0.96941032420918
TCGA-DJ-A1QI-01A,0.0222377155744413,0,0,0.0956328446839765,0.162101935804303,0.019781671011695,0.328617425403443,0.26313321609487,0.108495191427271,0,0,0,0,0,0.257613608009319,1.01797170554482
TCGA-EL-A3H8-01A,0,0.00824137928554817,0,0,0.120796522537148,0.0160185163210979,0.379977748897224,0.425629751411874,0.0493360815471072,0,0,0,0,0,0.288724483514529,1.06454925271246
