Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-CV-5442-01A,0.155533369634223,0.0159161564445374,0.00586797137543167,0,0.509051701326712,0,0.0658142393460723,0.0775463905497481,0,0.0160106663219456,0.137106190307959,0,0.0171533146933702,0,0.238182663050127,0.986660038839128
TCGA-CR-7392-01A,0.0479967590384113,0.10638647167987,0.0377553139092649,0,0.137298948342828,0,0.0224625338222331,0.479203562448084,0.147557971619912,0.0135639015509013,0.0077745375884963,0,0,0,0.223046823256879,1.04088460748139
TCGA-UF-A71A-01A,0.00583989765510328,0,0,0.0707923038164577,0.0450223406125934,0.0237363669336215,0.0111839355116052,0.756593016962321,0.086832138508298,0,0,0,0,0,0.376979912077276,1.0590092436846
TCGA-CN-A642-01A,0.0350286022021042,0.0841679195101926,0.0754832117488246,0,0.260590477865912,0,0.0841614485929087,0.303037617548295,0.138520104704911,0.000195515400893409,0.0188151024259583,0,0,0,0.210307539841914,1.00584862044378
TCGA-CV-A45U-01A,0.0588135834351845,0.0111626307872048,0,0.260425817578719,0.279963514465681,0.0104792837744071,0,0.306358329628459,0.0220695010183492,0,0.0507273393119963,0,0,0,0.127864787467303,1.0456786796009
TCGA-CN-6012-01A,0.130543886290744,0.015666554327237,0.00287515741858056,0.0861698106723558,0.109670130525266,0,0.0671856879005536,0.292921298117237,0.268012720514465,0,0.0269547542335619,0,0,0,0.133494951850667,1.04503876738833
TCGA-CV-A45W-01A,0.220671184727216,0.0282799800203455,0.0385150850007552,0.0195032798590056,0.132023963228991,0,0.0451144941703477,0.230727363997312,0.204759327105904,0,0.0804053218901234,0,0,0,0.281530850790652,0.971784140746934
TCGA-CV-A6K0-01B,0,0.0921225781628058,0.0443120733837852,0,0.278771965206983,0,0.0132222076056049,0.427117277415979,0.141739367076006,0,0.00271453114883664,0,0,0,0.108025983416146,1.08133152725149
TCGA-QK-A6VB-01A,0.0727781377600477,0,0,0.117951158543416,0.196913606961456,0.000199658295872094,0.0152084570011674,0.493760089323566,0.103188892114474,0,0,0,0,0,0.092065407737505,1.12276272731117
TCGA-CV-6959-01A,0,0.01295368219403,0,0.0473888781605836,0.169322144839547,0.0357307937943857,0.13769876472225,0.388017382161101,0.00994982994070144,0,0.198938524187401,0,0,0,0.28765730971162,1.02574936870658
TCGA-HD-7832-01A,0,0.15734746379018,0.00631190936507278,0,0.225138718063366,0,0.0312514761098708,0.385859685103711,0.188356902537446,0,0.00573384503035295,0,0,0,0.131168312289453,1.05912795279589
