,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-BC-A10Z-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.873,0.000,0.038,0.000,0.011,0.075,0.000,0.000,0.001,0.000
TCGA-DD-AAEK-01A,0.007,0.000,0.003,0.000,0.009,0.000,0.701,0.000,0.081,0.002,0.037,0.149,0.000,0.000,0.011,0.000
TCGA-G3-A3CK-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.768,0.000,0.052,0.000,0.039,0.133,0.000,0.000,0.006,0.000
TCGA-DD-A1EJ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.832,0.000,0.017,0.000,0.013,0.137,0.000,0.000,0.000,0.000
TCGA-DD-AACU-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.831,0.000,0.054,0.002,0.014,0.091,0.000,0.000,0.007,0.000
TCGA-ZS-A9CE-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.919,0.000,0.043,0.001,0.004,0.032,0.000,0.000,0.000,0.000
TCGA-2Y-A9H2-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.880,0.033,0.027,0.003,0.012,0.042,0.001,0.000,0.001,0.000
TCGA-CC-5261-01A,0.004,0.017,0.013,0.000,0.001,0.003,0.570,0.021,0.095,0.182,0.028,0.058,0.003,0.000,0.005,0.000
TCGA-DD-AADP-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.865,0.000,0.081,0.002,0.011,0.030,0.000,0.000,0.010,0.000
TCGA-2Y-A9H4-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.798,0.000,0.062,0.000,0.024,0.110,0.000,0.000,0.004,0.000
TCGA-DD-A1EA-01A,0.017,0.000,0.001,0.000,0.000,0.000,0.756,0.000,0.047,0.000,0.012,0.155,0.000,0.000,0.012,0.000
TCGA-CC-A3MC-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.850,0.000,0.055,0.001,0.027,0.053,0.000,0.000,0.012,0.000
TCGA-FV-A2QR-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.767,0.000,0.093,0.001,0.036,0.093,0.000,0.000,0.008,0.000
TCGA-EP-A26S-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.886,0.000,0.047,0.000,0.008,0.059,0.000,0.000,0.000,0.000
TCGA-K7-AAU7-01A,0.001,0.000,0.004,0.000,0.000,0.000,0.851,0.001,0.030,0.032,0.004,0.066,0.001,0.000,0.010,0.000
TCGA-G3-A25T-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.887,0.000,0.040,0.002,0.013,0.055,0.000,0.001,0.000,0.000
TCGA-DD-AADB-01A,0.009,0.003,0.004,0.000,0.000,0.000,0.806,0.000,0.043,0.001,0.030,0.094,0.000,0.000,0.009,0.000
TCGA-UB-A7MA-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.893,0.000,0.035,0.002,0.019,0.049,0.000,0.000,0.001,0.000
TCGA-DD-AAD0-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.888,0.000,0.011,0.000,0.002,0.098,0.000,0.000,0.001,0.000
TCGA-BC-4072-01B,0.006,0.000,0.017,0.001,0.001,0.000,0.723,0.008,0.054,0.019,0.036,0.122,0.000,0.000,0.010,0.001
TCGA-DD-AACD-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.752,0.000,0.058,0.000,0.046,0.141,0.000,0.000,0.003,0.000
TCGA-DD-A3A5-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.731,0.000,0.111,0.001,0.095,0.059,0.000,0.000,0.002,0.000
TCGA-ZP-A9D1-01A,0.001,0.000,0.002,0.000,0.000,0.000,0.736,0.000,0.103,0.009,0.063,0.072,0.000,0.000,0.014,0.000
TCGA-ZP-A9D0-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.873,0.000,0.065,0.002,0.015,0.038,0.000,0.000,0.007,0.000
TCGA-CC-A7IK-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.846,0.000,0.031,0.000,0.047,0.075,0.000,0.000,0.001,0.000
TCGA-WQ-AB4B-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.807,0.000,0.067,0.001,0.039,0.085,0.000,0.000,0.002,0.000
TCGA-FV-A4ZQ-01A,0.051,0.000,0.013,0.001,0.024,0.000,0.694,0.000,0.008,0.008,0.004,0.195,0.000,0.000,0.004,0.000
