,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-V1-A9OF-01A,0.000,0.000,0.005,0.000,0.001,0.000,0.005,0.017,0.022,0.008,0.014,0.008,0.000,0.000,0.000,0.919,0.919
TCGA-ZG-A8QX-01A,0.002,0.006,0.001,0.000,0.005,0.000,0.006,0.015,0.027,0.072,0.014,0.005,0.000,0.000,0.000,0.846,0.846
TCGA-YL-A8SC-01A,0.003,0.000,0.013,0.005,0.011,0.000,0.001,0.027,0.042,0.020,0.045,0.007,0.000,0.000,0.000,0.826,0.826
TCGA-HC-7817-01B,0.010,0.001,0.011,0.001,0.007,0.000,0.021,0.070,0.111,0.042,0.044,0.007,0.002,0.000,0.000,0.672,0.672
TCGA-KC-A7F6-01A,0.001,0.000,0.000,0.001,0.006,0.000,0.005,0.042,0.047,0.033,0.008,0.009,0.001,0.000,0.000,0.847,0.847
TCGA-KK-A7B4-01A,0.007,0.000,0.011,0.004,0.006,0.000,0.014,0.013,0.055,0.019,0.029,0.003,0.000,0.000,0.000,0.838,0.838
TCGA-G9-6366-01A,0.015,0.000,0.003,0.001,0.006,0.000,0.003,0.026,0.030,0.040,0.003,0.004,0.000,0.000,0.000,0.869,0.869
TCGA-KK-A59X-01A,0.003,0.000,0.005,0.001,0.000,0.000,0.000,0.018,0.030,0.017,0.029,0.002,0.000,0.000,0.000,0.894,0.894
TCGA-HC-A6AN-01A,0.000,0.000,0.001,0.002,0.001,0.000,0.001,0.027,0.033,0.026,0.025,0.002,0.002,0.000,0.000,0.879,0.879
TCGA-G9-6498-01A,0.003,0.007,0.015,0.000,0.008,0.000,0.014,0.052,0.138,0.046,0.001,0.008,0.000,0.000,0.000,0.708,0.708
TCGA-J4-AATZ-01A,0.002,0.000,0.002,0.002,0.001,0.000,0.007,0.016,0.000,0.024,0.009,0.002,0.000,0.000,0.000,0.934,0.934
TCGA-EJ-7317-01A,0.004,0.000,0.003,0.000,0.000,0.000,0.001,0.026,0.034,0.028,0.002,0.006,0.000,0.000,0.000,0.896,0.896
TCGA-SU-A7E7-01A,0.004,0.005,0.007,0.001,0.009,0.000,0.011,0.032,0.063,0.041,0.015,0.011,0.000,0.000,0.000,0.801,0.801
TCGA-XJ-A83F-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.038,0.040,0.049,0.011,0.001,0.001,0.000,0.000,0.859,0.859
TCGA-2A-AAYO-01A,0.004,0.025,0.028,0.000,0.005,0.000,0.011,0.033,0.062,0.045,0.040,0.018,0.000,0.000,0.000,0.728,0.728
TCGA-EJ-A46B-01A,0.001,0.001,0.004,0.000,0.001,0.000,0.008,0.026,0.021,0.041,0.001,0.008,0.001,0.000,0.000,0.886,0.886
TCGA-QU-A6IN-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.016,0.004,0.020,0.001,0.000,0.000,0.000,0.001,0.954,0.954
TCGA-KK-A59Z-01A,0.005,0.000,0.000,0.000,0.005,0.000,0.012,0.047,0.074,0.047,0.026,0.013,0.000,0.000,0.000,0.771,0.771
TCGA-XK-AAJT-01A,0.007,0.000,0.004,0.001,0.007,0.000,0.015,0.054,0.077,0.075,0.018,0.008,0.001,0.000,0.000,0.734,0.734
TCGA-EJ-7125-01A,0.002,0.002,0.002,0.000,0.005,0.000,0.007,0.041,0.040,0.040,0.024,0.017,0.000,0.000,0.000,0.821,0.821
TCGA-J9-A52C-01A,0.001,0.002,0.006,0.000,0.016,0.000,0.017,0.088,0.140,0.118,0.032,0.013,0.000,0.000,0.000,0.567,0.567
TCGA-YL-A8HL-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.003,0.032,0.005,0.022,0.006,0.001,0.000,0.000,0.000,0.929,0.929
TCGA-ZG-A9LZ-01A,0.002,0.001,0.008,0.003,0.001,0.000,0.014,0.023,0.039,0.026,0.022,0.003,0.000,0.000,0.000,0.859,0.859
TCGA-J9-A8CP-01A,0.004,0.001,0.007,0.000,0.003,0.000,0.001,0.091,0.072,0.039,0.001,0.049,0.000,0.000,0.000,0.731,0.731
TCGA-FC-A6HD-01A,0.000,0.000,0.002,0.000,0.001,0.000,0.004,0.008,0.001,0.012,0.002,0.003,0.000,0.000,0.000,0.968,0.968
TCGA-G9-6351-01A,0.007,0.000,0.003,0.001,0.004,0.000,0.006,0.020,0.068,0.029,0.004,0.005,0.000,0.000,0.000,0.853,0.853
TCGA-EJ-5532-01A,0.005,0.000,0.010,0.000,0.003,0.000,0.001,0.039,0.062,0.033,0.003,0.006,0.000,0.000,0.000,0.837,0.837
TCGA-EJ-5525-01A,0.000,0.004,0.002,0.000,0.000,0.000,0.001,0.061,0.149,0.017,0.016,0.000,0.000,0.000,0.000,0.749,0.749
TCGA-ZG-A9L9-01A,0.000,0.000,0.017,0.000,0.003,0.000,0.015,0.029,0.172,0.066,0.048,0.006,0.000,0.000,0.000,0.642,0.642
TCGA-EJ-A65F-01A,0.000,0.000,0.000,0.002,0.005,0.000,0.007,0.068,0.058,0.040,0.013,0.015,0.000,0.000,0.000,0.791,0.791
TCGA-2A-A8VX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.027,0.021,0.001,0.001,0.000,0.000,0.000,0.944,0.944
TCGA-KK-A8I4-01A,0.010,0.008,0.027,0.001,0.019,0.000,0.025,0.110,0.129,0.083,0.041,0.014,0.001,0.001,0.000,0.529,0.529
TCGA-KK-A8IA-01A,0.001,0.000,0.000,0.001,0.000,0.000,0.002,0.016,0.020,0.022,0.011,0.003,0.000,0.000,0.000,0.923,0.923
TCGA-Y6-A9XI-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.006,0.037,0.018,0.023,0.007,0.004,0.000,0.000,0.000,0.899,0.899
TCGA-VN-A88I-01A,0.003,0.001,0.009,0.000,0.007,0.002,0.008,0.090,0.265,0.148,0.009,0.014,0.005,0.000,0.000,0.437,0.437
TCGA-M7-A71Z-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.007,0.016,0.013,0.001,0.001,0.000,0.000,0.000,0.959,0.959
TCGA-EJ-A46E-01A,0.001,0.002,0.002,0.003,0.003,0.000,0.015,0.026,0.077,0.074,0.001,0.012,0.002,0.004,0.000,0.777,0.777
TCGA-CH-5788-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.023,0.008,0.018,0.002,0.000,0.000,0.000,0.936,0.936
TCGA-KK-A7AU-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.006,0.011,0.001,0.011,0.004,0.001,0.000,0.000,0.000,0.964,0.964
TCGA-EJ-5531-01A,0.016,0.002,0.014,0.001,0.008,0.000,0.017,0.020,0.060,0.038,0.045,0.009,0.000,0.000,0.000,0.769,0.769
TCGA-VN-A88K-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.064,0.079,0.039,0.003,0.008,0.002,0.000,0.000,0.803,0.803
TCGA-VN-A88M-01A,0.007,0.000,0.001,0.000,0.000,0.000,0.005,0.016,0.022,0.020,0.004,0.006,0.000,0.000,0.000,0.917,0.917
TCGA-EJ-5506-01A,0.000,0.005,0.008,0.001,0.007,0.000,0.008,0.003,0.039,0.017,0.005,0.006,0.000,0.000,0.000,0.901,0.901
TCGA-XK-AAJU-01A,0.004,0.006,0.003,0.003,0.008,0.000,0.017,0.034,0.014,0.041,0.004,0.010,0.002,0.000,0.000,0.855,0.855
TCGA-YL-A8SI-01A,0.002,0.000,0.006,0.000,0.003,0.000,0.006,0.064,0.088,0.064,0.018,0.012,0.000,0.000,0.000,0.736,0.736
TCGA-G9-6499-01A,0.004,0.000,0.001,0.000,0.005,0.000,0.012,0.028,0.021,0.023,0.011,0.003,0.000,0.000,0.000,0.893,0.893
TCGA-QU-A6IL-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.005,0.024,0.005,0.028,0.007,0.003,0.001,0.000,0.000,0.924,0.924
TCGA-J4-A67Q-01A,0.001,0.000,0.007,0.000,0.004,0.000,0.005,0.046,0.126,0.071,0.014,0.010,0.001,0.000,0.000,0.715,0.715
TCGA-G9-6361-01A,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.057,0.093,0.071,0.011,0.002,0.001,0.000,0.000,0.760,0.760
TCGA-VN-A88L-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.003,0.066,0.076,0.103,0.009,0.003,0.000,0.000,0.000,0.736,0.736
TCGA-KK-A8I9-01A,0.001,0.000,0.006,0.000,0.009,0.000,0.011,0.107,0.063,0.040,0.026,0.014,0.002,0.001,0.000,0.718,0.718
TCGA-V1-A9ZG-01A,0.002,0.000,0.006,0.000,0.004,0.000,0.006,0.061,0.116,0.023,0.013,0.010,0.000,0.000,0.000,0.758,0.758
TCGA-V1-A9OX-01A,0.010,0.001,0.007,0.001,0.005,0.000,0.011,0.026,0.042,0.034,0.016,0.009,0.002,0.000,0.000,0.838,0.838
TCGA-G9-6373-01A,0.001,0.000,0.002,0.002,0.001,0.001,0.015,0.037,0.034,0.072,0.010,0.002,0.000,0.000,0.000,0.822,0.822
TCGA-VP-A878-01A,0.005,0.001,0.005,0.000,0.006,0.000,0.008,0.089,0.068,0.048,0.025,0.012,0.002,0.000,0.000,0.730,0.730
TCGA-YL-A8SB-01A,0.005,0.000,0.009,0.000,0.004,0.000,0.004,0.047,0.141,0.038,0.018,0.011,0.000,0.000,0.000,0.721,0.721
TCGA-EJ-A7NN-01A,0.017,0.007,0.014,0.003,0.001,0.000,0.016,0.075,0.037,0.039,0.028,0.013,0.002,0.000,0.000,0.746,0.746
TCGA-HC-7212-01A,0.000,0.000,0.003,0.000,0.001,0.000,0.007,0.048,0.042,0.027,0.015,0.004,0.000,0.000,0.000,0.852,0.852
TCGA-V1-A9O5-01A,0.000,0.000,0.021,0.000,0.019,0.000,0.023,0.019,0.050,0.016,0.042,0.009,0.000,0.000,0.000,0.800,0.800
TCGA-HC-A8D0-01A,0.001,0.005,0.009,0.000,0.008,0.000,0.021,0.029,0.099,0.044,0.013,0.008,0.001,0.000,0.000,0.762,0.762
TCGA-2A-A8VT-01A,0.000,0.000,0.004,0.005,0.002,0.000,0.005,0.033,0.015,0.015,0.019,0.003,0.000,0.000,0.000,0.899,0.899
TCGA-ZG-A9LB-01A,0.000,0.000,0.000,0.000,0.009,0.000,0.011,0.010,0.004,0.038,0.011,0.007,0.000,0.000,0.000,0.908,0.908
TCGA-HC-7079-01A,0.061,0.072,0.061,0.003,0.029,0.007,0.110,0.061,0.122,0.034,0.109,0.007,0.004,0.026,0.000,0.294,0.294
TCGA-HC-A6AP-01A,0.011,0.000,0.006,0.000,0.006,0.000,0.009,0.051,0.037,0.054,0.031,0.009,0.004,0.000,0.000,0.782,0.782
TCGA-KC-A4BR-01A,0.002,0.000,0.001,0.000,0.002,0.000,0.004,0.104,0.084,0.205,0.000,0.019,0.001,0.000,0.001,0.577,0.577
TCGA-V1-A9OA-01A,0.001,0.002,0.007,0.000,0.008,0.000,0.010,0.025,0.138,0.049,0.004,0.007,0.000,0.000,0.000,0.749,0.749
TCGA-EJ-A46H-01A,0.010,0.005,0.008,0.003,0.015,0.002,0.019,0.075,0.165,0.105,0.006,0.016,0.003,0.005,0.002,0.562,0.562
TCGA-EJ-5507-01A,0.003,0.000,0.016,0.001,0.008,0.000,0.018,0.040,0.031,0.025,0.023,0.001,0.000,0.000,0.000,0.833,0.833
TCGA-KK-A8ID-01A,0.004,0.000,0.004,0.003,0.000,0.000,0.007,0.016,0.000,0.016,0.013,0.002,0.000,0.000,0.000,0.935,0.935
TCGA-XK-AAJR-01A,0.002,0.000,0.001,0.001,0.000,0.000,0.006,0.060,0.034,0.057,0.007,0.010,0.000,0.000,0.000,0.820,0.820
TCGA-HC-7750-01A,0.002,0.000,0.003,0.000,0.002,0.000,0.001,0.032,0.095,0.056,0.006,0.010,0.000,0.000,0.000,0.791,0.791
TCGA-G9-6347-01A,0.004,0.005,0.010,0.000,0.010,0.000,0.011,0.027,0.148,0.116,0.022,0.008,0.004,0.000,0.000,0.633,0.633
TCGA-EJ-5522-01A,0.005,0.001,0.026,0.001,0.012,0.000,0.023,0.018,0.058,0.023,0.016,0.005,0.000,0.000,0.000,0.811,0.811
TCGA-HC-A631-01A,0.000,0.000,0.000,0.002,0.001,0.000,0.001,0.012,0.021,0.016,0.011,0.001,0.000,0.000,0.000,0.936,0.936
TCGA-CH-5763-01A,0.007,0.004,0.007,0.001,0.007,0.000,0.007,0.024,0.122,0.060,0.012,0.009,0.000,0.001,0.000,0.738,0.738
TCGA-EJ-7794-01A,0.012,0.006,0.010,0.000,0.004,0.000,0.006,0.023,0.089,0.037,0.041,0.012,0.001,0.005,0.000,0.754,0.754
TCGA-V1-A9Z8-01A,0.001,0.000,0.011,0.001,0.003,0.000,0.000,0.079,0.115,0.066,0.014,0.009,0.002,0.000,0.000,0.698,0.698
TCGA-EJ-7788-01A,0.002,0.000,0.012,0.000,0.004,0.000,0.006,0.025,0.117,0.027,0.017,0.006,0.000,0.000,0.000,0.784,0.784
TCGA-XQ-A8TA-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.002,0.001,0.004,0.000,0.000,0.000,0.000,0.988,0.988
TCGA-HC-A6AO-01A,0.001,0.000,0.003,0.000,0.002,0.000,0.008,0.020,0.004,0.017,0.015,0.005,0.002,0.000,0.007,0.917,0.917
TCGA-FC-A5OB-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.012,0.000,0.010,0.003,0.000,0.000,0.000,0.000,0.970,0.970
TCGA-CH-5764-01A,0.002,0.001,0.000,0.002,0.013,0.000,0.012,0.021,0.067,0.031,0.012,0.006,0.000,0.001,0.000,0.833,0.833
TCGA-CH-5789-01A,0.003,0.007,0.004,0.000,0.009,0.000,0.010,0.032,0.058,0.059,0.022,0.014,0.000,0.007,0.000,0.777,0.777
TCGA-FC-A66V-01A,0.001,0.000,0.002,0.001,0.002,0.000,0.014,0.015,0.004,0.027,0.005,0.005,0.002,0.000,0.000,0.921,0.921
TCGA-EJ-7330-01A,0.004,0.010,0.004,0.002,0.006,0.000,0.004,0.032,0.070,0.042,0.010,0.012,0.000,0.004,0.000,0.802,0.802
TCGA-HC-8258-01B,0.006,0.034,0.052,0.001,0.023,0.110,0.048,0.009,0.158,0.062,0.003,0.018,0.001,0.009,0.001,0.466,0.466
TCGA-YL-A8SL-01B,0.001,0.000,0.000,0.000,0.001,0.000,0.001,0.030,0.024,0.021,0.001,0.002,0.000,0.000,0.000,0.918,0.918
TCGA-XK-AAIW-01A,0.000,0.000,0.001,0.014,0.013,0.000,0.000,0.018,0.010,0.010,0.016,0.000,0.000,0.000,0.000,0.916,0.916
TCGA-G9-6385-01A,0.001,0.001,0.005,0.000,0.003,0.000,0.007,0.017,0.077,0.034,0.007,0.006,0.000,0.000,0.000,0.842,0.842
TCGA-HC-A76X-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.013,0.034,0.016,0.003,0.004,0.000,0.000,0.000,0.929,0.929
TCGA-EJ-A46I-01A,0.004,0.006,0.007,0.001,0.004,0.000,0.009,0.010,0.071,0.047,0.001,0.010,0.002,0.000,0.000,0.827,0.827
TCGA-EJ-7797-01A,0.001,0.001,0.007,0.001,0.005,0.000,0.008,0.033,0.037,0.032,0.011,0.010,0.000,0.000,0.000,0.853,0.853
TCGA-HC-7230-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.004,0.027,0.016,0.030,0.007,0.002,0.000,0.000,0.000,0.913,0.913
TCGA-XJ-A9DQ-01A,0.001,0.000,0.002,0.001,0.005,0.000,0.009,0.044,0.057,0.051,0.001,0.010,0.001,0.000,0.000,0.818,0.818
TCGA-J9-A52B-01A,0.000,0.000,0.009,0.000,0.011,0.000,0.011,0.034,0.045,0.040,0.020,0.007,0.000,0.000,0.000,0.823,0.823
TCGA-EJ-5511-01A,0.005,0.000,0.003,0.000,0.000,0.000,0.001,0.026,0.080,0.026,0.013,0.006,0.001,0.000,0.000,0.838,0.838
TCGA-EJ-5527-01A,0.002,0.002,0.020,0.000,0.012,0.000,0.021,0.030,0.100,0.035,0.027,0.006,0.000,0.000,0.000,0.745,0.745
TCGA-YL-A8S9-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.009,0.003,0.001,0.000,0.000,0.000,0.980,0.980
TCGA-J4-A67O-01A,0.003,0.000,0.003,0.000,0.000,0.000,0.005,0.046,0.068,0.101,0.002,0.006,0.001,0.000,0.000,0.764,0.764
TCGA-V1-A9O9-01A,0.042,0.020,0.039,0.001,0.020,0.001,0.036,0.035,0.062,0.024,0.032,0.005,0.001,0.000,0.000,0.682,0.682
TCGA-CH-5791-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.004,0.021,0.044,0.017,0.021,0.005,0.000,0.000,0.000,0.878,0.878
TCGA-V1-A8MM-01A,0.002,0.000,0.006,0.002,0.006,0.000,0.002,0.032,0.048,0.034,0.033,0.003,0.002,0.000,0.000,0.830,0.830
TCGA-FC-7708-01A,0.005,0.004,0.012,0.000,0.011,0.000,0.014,0.044,0.137,0.047,0.016,0.007,0.000,0.000,0.000,0.701,0.701
TCGA-ZG-A8QY-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.038,0.070,0.047,0.001,0.005,0.000,0.000,0.000,0.837,0.837
TCGA-EJ-7328-01A,0.001,0.004,0.022,0.000,0.017,0.000,0.023,0.064,0.095,0.056,0.038,0.008,0.001,0.000,0.000,0.670,0.670
TCGA-EJ-5510-01A,0.001,0.002,0.016,0.001,0.010,0.000,0.018,0.026,0.067,0.032,0.010,0.011,0.000,0.000,0.000,0.806,0.806
TCGA-EJ-5498-01A,0.006,0.002,0.010,0.001,0.011,0.000,0.009,0.046,0.118,0.060,0.021,0.007,0.000,0.004,0.000,0.704,0.704
TCGA-HC-7819-01A,0.002,0.000,0.000,0.000,0.001,0.000,0.004,0.019,0.037,0.018,0.003,0.003,0.000,0.000,0.000,0.912,0.912
TCGA-KK-A6E8-01A,0.004,0.000,0.000,0.000,0.000,0.000,0.001,0.013,0.005,0.025,0.004,0.001,0.000,0.000,0.000,0.947,0.947
TCGA-EJ-A65E-01A,0.002,0.000,0.006,0.000,0.004,0.000,0.006,0.013,0.036,0.013,0.009,0.008,0.000,0.000,0.000,0.902,0.902
TCGA-ZG-A9L0-01A,0.004,0.000,0.015,0.002,0.008,0.000,0.010,0.062,0.095,0.036,0.064,0.008,0.004,0.000,0.000,0.692,0.692
TCGA-YL-A9WL-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.003,0.034,0.038,0.013,0.002,0.002,0.000,0.000,0.000,0.907,0.907
TCGA-CH-5772-01A,0.000,0.000,0.001,0.000,0.008,0.000,0.001,0.059,0.033,0.038,0.006,0.002,0.000,0.000,0.000,0.851,0.851
TCGA-ZG-A9L2-01A,0.012,0.020,0.027,0.001,0.007,0.000,0.021,0.076,0.200,0.088,0.024,0.008,0.000,0.000,0.000,0.517,0.517
TCGA-HC-A48F-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.023,0.034,0.022,0.009,0.006,0.000,0.000,0.000,0.905,0.905
TCGA-YL-A9WJ-01A,0.001,0.001,0.011,0.002,0.004,0.000,0.013,0.051,0.063,0.044,0.040,0.010,0.001,0.000,0.000,0.757,0.757
TCGA-G9-6379-01A,0.002,0.001,0.009,0.001,0.010,0.000,0.017,0.040,0.066,0.043,0.016,0.007,0.003,0.000,0.001,0.786,0.786
TCGA-KK-A8II-01A,0.002,0.000,0.000,0.000,0.001,0.000,0.003,0.010,0.009,0.010,0.009,0.002,0.000,0.000,0.000,0.953,0.953
