Mixture,CD4 T,CD8 T,Cancer Cells,DC,Fibroblasts,Monocytes,NK,P-value,Correlation,RMSE
TCGA-55-8508-01A,0,0.0176425775859268,0.464995638600288,0.00700836636346461,0.296199338629759,0.214154078820562,0,0,0.39052262080508,0.975656863838971
TCGA-67-3771-01A,0,0.0237169990914068,0.374115413555352,0.0337798631795946,0.211943962929402,0.354869999882228,0.00157376136201624,0,0.521079261884359,0.869850174465173
TCGA-55-A4DG-01A,0.0519632794894835,0.0240761931950396,0.48999129674776,0.0424620255845255,0.234781250953903,0.15180829521371,0.00491765881557851,0,0.31930380590375,1.00182262202657
TCGA-91-7771-01A,0.0661255582404601,0.0341371111847534,0.385575317968837,0.0346191867094761,0.223753623178726,0.2554016415435,0.000387561174247253,0,0.133210249206295,1.10624798514146
TCGA-91-6849-01A,0,0.0385065427265011,0.410471327118348,0.030879701299463,0.181936734638319,0.326772742814416,0.0114329514029522,0.01,0.0818130900471998,1.15093655477879
TCGA-64-5781-01A,0.00925269832526797,0.0512174689905399,0.442165176585901,0.0175938707892306,0.319124970960606,0.137776164197432,0.022869650151023,0,0.364216630561678,0.985341125725943
TCGA-44-6146-01B,0.0409468259014436,0.0288553768619218,0.693479385115626,0,0.230419592155567,0.00629881996544187,0,0,0.282556959637822,1.07243360277775
TCGA-97-7552-01A,0.0747031190587202,0.0640933579413029,0.479479459663558,0.0737929440471001,0.130968734483692,0.162303172002197,0.0146592128034297,0,0.3596253356655,0.95623972963222
TCGA-80-5608-01A,0,0.0283052829905682,0.695834600190726,0.0214856333667049,0.144045630249726,0.10132915428775,0.00899969891452463,0,0.144527201241221,1.14576124869277
TCGA-91-6829-01A,0,0.0144548560190943,0.308674334539217,0.00683787489834717,0.438565714370682,0.229086543834706,0.00238067633795425,0,0.511769346659504,0.905423684268015
TCGA-49-AARE-01A,0,0.0197113678618981,0.622757696532391,0.00700412853608233,0.151793987315854,0.191509192964035,0.00722362678973931,0,0.409617465013307,0.957280735415139
TCGA-97-A4M1-01A,0.0241322145475886,0.0160406316496074,0.449183538811211,0.0278567877867075,0.196756541484442,0.284025812612492,0.00200447310795154,0,0.173620116678894,1.09824880010454
TCGA-83-5908-01A,0.0448510544051087,0.0798345708609917,0.373219030500152,0.0302375714149542,0.244485237603781,0.200112842193896,0.0272596930211172,0,0.481693377734296,0.885167476948215
TCGA-97-8179-01A,0,0.0170817854583127,0.424676040589501,0.0124605678031239,0.321447456389701,0.221184785853174,0.00314936390618787,0.01,0.109232663957153,1.16438338054314
TCGA-64-1680-01A,0.0226885876575603,0,0.609278909984697,0.00965730269105422,0.202323340639513,0.151465311796729,0.00458654723044612,0.01,0.0937853541907694,1.16841457144228
TCGA-73-4670-01A,0,0.0115620806808387,0.495562715883329,0,0.286681443487986,0.206193759947847,0,0,0.36278309748955,0.997865732092828
TCGA-44-3396-01A,0.0350194082057621,0.0482187826724439,0.274957924115103,0.0266519238965837,0.328353030329384,0.286409495640895,0.000389435139827993,0,0.522606810701678,0.87017659794807
TCGA-80-5611-01A,0,0.0312584341311772,0.444620884339198,0,0.0965310746349374,0.427589606894688,0,0,0.518129985833686,0.877317038853339
TCGA-53-7624-01A,0.0271242064091964,0.00440756373286112,0.568015556559484,0,0.191815758531641,0.197968249879385,0.0106686648874315,0,0.295228419303662,1.03242290260288
TCGA-91-6835-01A,0.0991243786723155,0.0686135351254622,0.282302652985681,0.0699499601398622,0.197831170886009,0.280597623727119,0.00158067846355134,0,0.330335677429689,0.975684082322995
TCGA-L9-A50W-01A,0.00287202750688552,0.0196312423265031,0.54965974091958,0.0128595463196549,0.222465877224161,0.18962341811439,0.00288814758882553,0,0.41103484442317,0.954423857093169
TCGA-86-7713-01A,0,0.0077970052719861,0.594930241206489,0.00235458548420209,0.178580967122098,0.216337200915225,0,0,0.118664595925202,1.15356381310879
TCGA-50-5044-01A,0.0237025934752211,0.0282145615177636,0.300198915272162,0.0307732454197518,0.407859235135679,0.204568419269805,0.00468302990961841,0,0.383591186092847,0.990690781748642
TCGA-97-7941-01A,0.000336377614899182,0.0269666805996451,0.472297869662483,0.0255883446509311,0.256349816778339,0.218460910693703,0,0,0.360335964496013,0.987236251170421
TCGA-86-7714-01A,0.033823328749062,0,0.560136802299293,0.0131447644133741,0.208281250521992,0.17902303348156,0.00559082053471932,0,0.15769939500743,1.11889237563044
TCGA-62-8402-01A,0.0972522698703676,0.0523487351778329,0.436111497451758,0.0545262428071179,0.112514678958397,0.232430213424671,0.0148163623098561,0,0.341744594959717,0.966487209873627
TCGA-78-7162-01A,0.0578084897840075,0.0369483896309269,0.416426707993584,0.0345751628490321,0.285034869624281,0.158921887575232,0.0102844925429368,0,0.164591585322968,1.09673497087254
TCGA-49-AAR0-01A,0.0330489917977439,0.0229560156423043,0.409575125770463,0.0271767253288512,0.20560279059489,0.299464934135979,0.00217541672976794,0,0.254488194663091,1.04648348276846
TCGA-35-4122-01A,0,0.0365829838398704,0.301851933871765,0.0303377620382934,0.174273922439287,0.450735410902249,0.00621798690853494,0,0.547789543850825,0.85349163907044
TCGA-55-7726-01A,0.0156135385436288,0.00515232392348304,0.505087839015777,0,0.318759413218751,0.15538688529836,0,0,0.499226503818594,0.898574689879342
TCGA-62-A46Y-01A,0.0233953955788711,0.0168719659597482,0.501832736085762,0.0110386207651738,0.11518254799344,0.331544739303828,0.000133994313176616,0,0.1350433824132,1.12826143766284
TCGA-55-6980-01A,0.00955415014895639,0.0256016944614539,0.474434821195901,0.0133694093574981,0.233526150529234,0.23984811379674,0.00366566051021723,0,0.548466982768611,0.846883812704388
TCGA-05-4430-01A,0.00136920300449023,0.0212293912310234,0.356094940576888,0.0241467911372234,0.310640552785416,0.286519121264959,0,0,0.421699240063694,0.952094755724917
TCGA-67-3772-01A,0.00476912146759069,0.0106426927773619,0.486907204420461,0.0338212529679675,0.224827954660782,0.234490203386648,0.00454157031918884,0,0.478082327375626,0.900940328491305
TCGA-MP-A4SY-01A,0.0021527190767138,0.0149572484153136,0.411884349633578,0.00990743429583842,0.302989893676975,0.258108354901582,0,0,0.483025125011989,0.906184438562992
TCGA-78-7148-01A,0,0.0330503203282058,0.508886634555725,0,0.258292079570852,0.18956379892389,0.010207166621328,0,0.166641067922217,1.11716427177875
TCGA-35-3615-01A,0.0146408208708752,0.0085657858797382,0.55694144373336,0.013984262410099,0.218321670170155,0.184153127615193,0.00339288932057949,0,0.138843199325918,1.13394590001202
TCGA-55-A493-01A,0.0551184226188326,0.0365809458807632,0.33730496948549,0.0143405966826553,0.23339279521177,0.303052770874773,0.0202094992457159,0,0.456731730732694,0.909051008207745
TCGA-49-6744-01A,0.0373961247765255,0.0347811663714142,0.315645937856484,0.0203789166302287,0.272992913106565,0.315612774792892,0.00319216646589074,0,0.358544955650628,0.986105488286459
TCGA-49-4494-01A,0,0.0203518256937866,0.44841825004873,0.00976190841187294,0.217875262645767,0.295052285691914,0.00854046750792903,0,0.331122813534426,1.00702163865008
