Mixture,CD4 T,CD8 T,Cancer Cells,DC,Fibroblasts,Monocytes,NK,P-value,Correlation,RMSE
TCGA-BC-A10Z-01A,0.0411004712803353,0,0.271035721553391,0.00819035500825394,0.432871633918578,0.246801818239442,0,0.01,0.168316731047704,1.16026092390187
TCGA-DD-AAEK-01A,0.117496256083402,0.0633636901986673,0.254209083685405,0.0230842592749776,0.304611177854623,0.237235532902924,0,0.01,0.148115697008944,1.09872234410769
TCGA-G3-A3CK-01A,0.0159606093656414,0.0755938933666573,0.337562450008809,0.00603259817692683,0.256864461903149,0.307985987178817,0,0.01,0.175015410951029,1.09882071500034
TCGA-DD-A1EJ-01A,0,0,0.311781846923118,0,0.210563422267263,0.477654730809619,0,0.01,0.133871601380061,1.17400988321543
TCGA-DD-AACU-01A,0.0233633994747148,0.0349158697893832,0.399267154347963,0.0107108799001594,0.374679353553916,0.157063342933864,0,0.01,0.148437030979037,1.14570013278294
TCGA-ZS-A9CE-01A,0.00618036446726369,0,0.539482642920236,0,0.371102155648021,0.0832348369644797,0,0.01,0.0912882152627026,1.21419259311796
TCGA-2Y-A9H2-01A,0.0249019473303067,0.00457309837703398,0.520817232266098,0,0.276436902757748,0.167113521023842,0.00615729824497194,0,0.342688310096118,1.0082051895053
TCGA-CC-5261-01A,0.104645137026319,0.022963053202372,0.300454478352764,0.0201796431428955,0.446852932737117,0.104904755538533,0,0.01,0.200748614610192,1.12107081328502
TCGA-DD-AADP-01A,0.043701987817893,0.0176351610634747,0.370449832137306,0.00960283137221379,0.362771892615871,0.195838294993242,0,0.01,0.115705092309894,1.16080475085501
TCGA-2Y-A9H4-01A,0.0237962967597575,0.0108183792567923,0.39072237196513,0.0392432123482462,0.348357308386665,0.182927948406942,0.00413448287646616,0.01,0.0904027222053761,1.17109852868739
TCGA-DD-A1EA-01A,0,0.0583582983822234,0.446385117274784,0.00940646183963193,0.208935779198063,0.276914343305298,0,0.01,0.160767653356475,1.10611933832261
TCGA-CC-A3MC-01A,0,0.0087976645338808,0.448497098543896,0,0.405711434486375,0.136993802435848,0,0.01,0.16085277920635,1.16678293064466
TCGA-FV-A2QR-01A,0,0.0146457596356818,0.226437718380158,0,0.524466080168904,0.234450441815256,0,0.01,0.156914676600364,1.21768971707527
TCGA-EP-A26S-01A,0.0118603136263785,0,0.332621125452805,0.0167679680114998,0.371814361202798,0.244657555303471,0.0222786764030475,0.01,0.128444454851,1.16268642379584
