Mixture,CD4 T,CD8 T,Cancer Cells,DC,Fibroblasts,Monocytes,NK,P-value,Correlation,RMSE
TCGA-4T-AA8H-01A,0.0102028293584108,0.005311919322505,0.944620198911055,0.00279024925648553,0.0370246114216785,5.01917298655564e-05,0,0,0.437412973729173,1.00715273697079
TCGA-AA-A00Q-01A,0.0366234765330302,0.0199885534388518,0.648132557559037,0.0166617032024132,0.197531857351854,0.0810618519148141,0,0,0.305096579077006,1.03567555376841
TCGA-AZ-4614-01A,0.017085765357398,0.00493471969982624,0.849459746406414,0.0157197769296662,0.0980245220603465,0.0147754695463489,0,0,0.343629465742519,1.05488403149893
TCGA-A6-2675-01A,0.0477655001593649,0.00637230778318183,0.455297944860609,0.0160417111737404,0.26478129763568,0.209741238387425,0,0,0.425813355613082,0.938964909263492
TCGA-AA-A00U-01A,0.0561343383851023,0.00797108247429182,0.749430818119716,0.0134515630778045,0.148292134962907,0.0247200629801781,0,0,0.490744430041552,0.912007851689871
TCGA-A6-6781-01A,0.0175292859268545,0.0190112523238688,0.326384093719337,0,0.399286968174335,0.237788399855605,0,0,0.40535095063327,0.980910393799817
TCGA-CM-6169-01A,0.0432024155258122,0.036386945170402,0.327225293637845,0.00706855007394911,0.346305809739144,0.239810985852847,0,0,0.483779261088583,0.90285569608724
TCGA-AA-3516-01A,0,0.0246807368567486,0.6705804311894,0.0160738013746872,0.182329041944821,0.106335988634343,0,0,0.416810472226211,0.960681074041379
TCGA-AA-3552-01A,0.0397516544984096,0,0.676820252378952,0.0444245867792847,0.141394241289775,0.0950166171315083,0.0025926479220703,0,0.517201641060982,0.876656571263773
TCGA-D5-6931-01A,0.0490477578452228,0,0.535238713104933,0.0122978322183008,0.278399000775321,0.120560112815477,0.0044565832407456,0,0.382158890609905,0.97841349418271
TCGA-SS-A7HO-01A,0,0.00489973613530042,0.742175280331375,0.018109915153938,0.157237815227134,0.0748332062515164,0.00274404690073567,0,0.155369100206793,1.16070030367285
TCGA-AZ-6605-01A,0.0538177720341585,0.0136551177609773,0.381752720659139,0.0170369434380869,0.39374322457565,0.139994221531988,0,0,0.54676957384815,0.859362180054021
TCGA-CA-6717-01A,0.03333710331892,0.0380546712315053,0.34346009606026,0.0142562428691065,0.332857664942686,0.238034221577523,0,0,0.470998706251092,0.910836196667621
TCGA-NH-A8F7-01A,0,0.00241168701428986,0.788903680950711,0.00372644597455226,0.145652963738039,0.0593052223224075,0,0,0.208432656926343,1.14153790707428
TCGA-AD-6965-01A,0.0154335287297567,0,0.593655914598747,0.0164638803894801,0.277548164894409,0.09269413962152,0.00420437176608714,0,0.312051740521991,1.04075703172572
TCGA-AA-A02H-01A,0.00681436971691736,0.0188781792884875,0.702177191957586,0.0240454092469869,0.212063368543483,0.0360214812465397,0,0,0.377044167545022,1.00224448037825
TCGA-AA-A022-01A,0,0.0598094495783213,0.569140032774406,0.0393951445766822,0.175093753198127,0.138601426616557,0.0179601932559068,0,0.505532699751898,0.875386970080186
TCGA-AA-3680-01A,0.0284880923051744,0.0138118238980888,0.787191204693577,0.0268747558303798,0.102685124469318,0.040948998803462,0,0,0.355415598941179,1.02324798257604
TCGA-A6-6650-01A,0.00426222525902138,0.0057404062727817,0.883398094076707,0.0151587897297042,0.0761726977037956,0.0152677869579905,0,0,0.295821262972776,1.10269577605613
TCGA-G4-6311-01A,0.0550771027896309,0,0.450172439935148,0,0.292013651275841,0.20273680599938,0,0,0.458671589624233,0.919754262674118
TCGA-A6-2677-01B,0.0803844243759819,0.0148237667071028,0.472977827074653,0,0.392872745964507,0.0389412358777552,0,0,0.226431335791424,1.10907116282586
TCGA-AA-3815-01A,0.0176687901909761,0.0435669986639661,0.54759549482717,0.0454070886670694,0.149221967495369,0.186664330165256,0.00987532999019329,0,0.52385333421643,0.859953494652893
TCGA-CK-4951-01A,0.0508301643635761,0,0.475750761257379,0.0232708579378452,0.277096699585399,0.158351006048232,0.0147005108075691,0,0.569688392931925,0.829719337560059
TCGA-CK-6748-01A,0.0196003206324858,0.00593994117593046,0.423616117904373,0,0.362144681488388,0.188698938798823,0,0,0.463537477395165,0.929931598618621
