Mixture,CD4 T,CD8 T,Cancer Cells,DC,Fibroblasts,Monocytes,NK,P-value,Correlation,RMSE
TCGA-EL-A3D0-01A,0.0148657655322085,0.0112438061493827,0.656786369418113,0.00999993297650852,0.228074925247368,0.0761793717444025,0.00284982893201646,0,0.321351273944926,1.03581362135226
TCGA-J8-A4HY-01A,0.0183533692967225,0.00109293869597981,0.789000056663365,0.00373785304713968,0.098951979699316,0.0827532215470223,0.00611058105045473,0,0.350014716902406,1.03014157211933
TCGA-L6-A4ET-01A,0.00595652942829644,0.00305065698795699,0.891647370995222,0.00868397088462286,0.0651590346993375,0.0228470448818211,0.00265539212274307,0,0.328803341340262,1.07920121106295
TCGA-DE-A4MC-01A,0.0368857176268007,0.00255304570420771,0.650581732644573,0.0196681174047705,0.173700683020964,0.0832140189776328,0.0333966846210518,0,0.272440330638946,1.05229319899022
TCGA-ET-A25K-01A,0.0125429712763512,0.010095489296891,0.74516425829105,0.00830594593093525,0.171015798965244,0.0420823013018766,0.0107932349376523,0,0.407210175990596,0.983049024910135
TCGA-DJ-A3UU-01A,0,0.0327757530757767,0.567027315837897,0.01180727457797,0.282333552091254,0.0927710419495453,0.0132850624675574,0,0.289139682995733,1.04969736512987
TCGA-EM-A1YA-01A,0.0314808868568368,0,0.836591232046111,0.00719032023452559,0.0909606772294342,0.0337768836330924,0,0,0.169472304846642,1.17589596592551
TCGA-CE-A483-01A,0.000652986436020008,0.00132072728982781,0.836092611832096,0,0.108078011729423,0.0497338724818376,0.00412179023079601,0,0.321683876214444,1.06993399336935
TCGA-DJ-A3VD-01A,0.0771267905989341,0.023864842692176,0.480819164279728,0.0303277738239614,0.225964621630076,0.158404380898143,0.00349242607698182,0,0.350098661892462,0.978594164057536
TCGA-BJ-A28S-01A,0,0.000162893850826381,0.776947730065266,0.00686644872487717,0.182617309435668,0.0294447293452866,0.00396088857807592,0,0.252267507428886,1.11393332156123
TCGA-FY-A3R9-01A,0.00781196721850935,0,0.791049537272075,0.0110916329942799,0.158392669837242,0.0291261153211155,0.00252807735677869,0,0.197094044668596,1.15193290259394
TCGA-FY-A3R8-01A,2.32638831786924e-05,0.00351110341332651,0.67585436717199,0.0112604430271738,0.176448708570611,0.122684208579449,0.01021790535427,0,0.37432470550357,0.994219560741523
TCGA-DJ-A3V2-01A,0.0367492897693109,0.0563133536075315,0.474821259615816,0.0279908795561312,0.138683300891244,0.231884212707364,0.0335577038526021,0,0.362192348250202,0.963066244416445
TCGA-ET-A25L-01A,0.00783093240811301,0.00705023209327752,0.638624234013317,0.0100023194229994,0.22348313739551,0.104660097718341,0.00834904694844209,0,0.363617897542992,1.0011669492873
TCGA-EL-A3D1-01A,0.044275659965013,0,0.670875252053538,0.0108063756959766,0.161438434224235,0.107319111595273,0.00528516646596515,0,0.31021043121095,1.03300085028259
TCGA-FY-A3I4-01A,0.0213127210478677,1.99896716452964e-05,0.522499568597317,0.00299604401242215,0.327972340257976,0.118688488338406,0.00651084807436559,0,0.419473089254888,0.963609103778374
TCGA-DJ-A3UV-01A,0.0155279893550052,0.0193417581997869,0.516218941525897,0,0.350788602059086,0.0949773592597214,0.00314534960050357,0,0.442094746568247,0.949830466905941
TCGA-BJ-A28T-01A,0.122050494079055,0.082386861860637,0.266968720446481,0.0241783969602615,0.247413955241094,0.232425625561125,0.024575945851347,0,0.412258873541856,0.925836427732606
TCGA-EM-A3FQ-01A,0.050605947578726,0,0.476612813831639,0.00968939324226391,0.210720639145814,0.231475917099772,0.020895289101785,0,0.322266429590251,1.00337933151804
TCGA-J8-A4HW-01A,0,0,0.779272736695402,0.0104270126813136,0.176392858329184,0.0281945267717356,0.00571286552236477,0,0.356390004476385,1.03539836936833
TCGA-MK-A4N6-01A,0.00669822245895008,0.0193298423779926,0.659707033988126,0,0.199540938785347,0.106605413515009,0.00811854887457483,0,0.267182395214886,1.06870110868932
TCGA-DJ-A3V8-01A,0,0,0.787794539705449,0.00931459634467072,0.129342684064277,0.0673240301205103,0.00622414976509303,0,0.388621943951583,1.00481303084542
TCGA-DJ-A1QI-01A,0.019077081361854,0.0196702001055291,0.699022876938305,0.0092835325257995,0.180172734629381,0.0727735744391311,0,0,0.353302871435065,1.01289361024806
TCGA-EL-A3H8-01A,0,0.0146959858541698,0.772642384368273,0.00636003479372565,0.160900408088122,0.0344409862602628,0.0109602006354473,0,0.291793473304619,1.07719058254226
TCGA-EM-A3O3-01A,0,0.0022595063701971,0.467172022214239,0.0168232142208374,0.153661204163161,0.283911183766396,0.0761728692651708,0.01,0.111561094215099,1.12746583636097
TCGA-IM-A3U3-01A,0.011534340747131,0.00673392906239699,0.706216730881981,0.00354135546097085,0.174500478072227,0.0892441059627493,0.00822905981254393,0,0.344101707229849,1.02206359821926
TCGA-BJ-A191-01A,0.0373990313049171,0.015256461862347,0.730433573283107,0.0114855331586334,0.131069488207422,0.0708994004307907,0.00345651175278227,0,0.288058547089791,1.05858732982617
TCGA-E8-A3X7-01A,0,0.00480227343336845,0.716078064212414,0.0191363107960363,0.181485099897445,0.0653424486962593,0.0131558029644768,0,0.369093286547902,1.00669347082747
TCGA-FY-A3YR-01A,0.00123754435626709,0.00950015430474342,0.729376899450403,0,0.196809405032837,0.0475130555559379,0.0155629412998109,0,0.353485036114797,1.02569208994528
TCGA-KS-A41I-01A,0.0513561522263983,0.00568520610596495,0.505168095853581,0.00518473002586508,0.213768383756982,0.199891635893746,0.0189457961374624,0,0.336010342315235,0.995740487744141
TCGA-EL-A3CS-01A,0.0131425095627863,0,0.64321513315963,0.00754907315610063,0.272221401335453,0.0598451434125083,0.00402673937352182,0,0.339487469097315,1.0316817521188
TCGA-EL-A3GU-01A,0.00747724685899234,0.00378950568384186,0.618070569496621,0.00217888267073422,0.313475537587353,0.0541424904542176,0.000865767248240195,0,0.426054090585805,0.97182417990866
TCGA-EM-A1CU-01A,0.0193010173176296,0.00564584143084353,0.73600520610077,0.0118632989388164,0.150677178315525,0.0708214302778652,0.00568602761855005,0,0.352487653097469,1.01885744027709
TCGA-H2-A26U-01A,0.0330989866454833,0.0362874312364401,0.480659281773412,0.0120639096153908,0.225401879638756,0.210285111360606,0.00220339972991174,0,0.33893431337454,0.993027534130719
TCGA-DJ-A2PT-01A,0.00234645358439119,0.00867063328941696,0.524773576149236,0.0168646970818079,0.210741384548706,0.224070905908427,0.0125323494380147,0,0.459438316809851,0.916561205129587
TCGA-DJ-A3V6-01A,0.0159090976552168,0,0.694583942590611,0.014281475244195,0.169568848336243,0.0968345663554323,0.00882206981830162,0,0.355864846088685,1.00925591412437
TCGA-DJ-A2Q7-01A,0.00348218189552553,0.0164827524144778,0.715113273881647,0.00975936361652016,0.145027869900706,0.107588743886691,0.00254581440443231,0,0.30536092477547,1.04752887568618
TCGA-ET-A3BV-01A,0.0135869554914675,0.00635355510187936,0.52838837783577,0.0134593976599046,0.359891928066619,0.07495252030607,0.00336726553828955,0,0.498737154914874,0.90789668784413
TCGA-EL-A3ZL-01A,0.0289999446166586,0.0135698534912199,0.612105074614519,0.00961928831119015,0.272994933139276,0.0594747769066837,0.00323612892045274,0,0.288750048267389,1.05776400466165
TCGA-CE-A13K-01A,0.0203515577327747,0.0267281838542804,0.552544476935878,0.00810617147479905,0.308066405799957,0.081214420122871,0.00298878407943969,0,0.34776080115324,1.01297577928025
TCGA-DJ-A3UQ-01A,0.0167119642796247,0.0117376074612781,0.608388827048136,0.00600234989753697,0.268658367147226,0.0837030931427166,0.00479779102348108,0,0.385675277046577,0.987708797173705
TCGA-BJ-A45H-01A,0,0.0204167343317715,0.673244395168846,0.0104335934692833,0.181284969457351,0.101680829296407,0.0129394782763411,0,0.358401344763907,1.00375073750619
TCGA-L6-A4EU-01A,0.0160173366596792,0,0.621553934238158,0.00935938921785219,0.179990844447533,0.112886869331885,0.060191626104893,0,0.373449840055067,0.979606083337852
TCGA-DJ-A3VM-01A,0.0188023824107461,4.64236364171505e-05,0.745504053878986,0.00653469984865614,0.136607613595069,0.0911085169031801,0.00139630972694567,0,0.267604029500722,1.08207113727041
TCGA-H2-A3RH-01A,0,0.00200111065174057,0.784262959333846,0.00890428593169349,0.139498258260829,0.0630966130270022,0.00223677279488793,0,0.31846324022135,1.05900346906059
TCGA-EL-A3ZR-01A,0.00564193852084659,4.06045368831499e-05,0.809490501508357,0.00232896386158793,0.149176966048034,0.0307021607399946,0.00261886478429758,0,0.194179029947974,1.16016198007905
TCGA-BJ-A291-01A,0,0.0055379600030411,0.757975160238253,0.00559039015908246,0.222872569292695,0.00802392030692828,0,0,0.151199057151182,1.18889890312998
TCGA-MK-A4N9-01A,0,0.00503124445466077,0.753539183011449,0.00805370867961429,0.175763098995417,0.0421962904971229,0.015416474361736,0,0.300355464062143,1.06788090587195
TCGA-EL-A3MZ-01A,0.0222783723922545,0.000298473807555179,0.677115584339836,0.0127154984160041,0.190443208892399,0.0913467645505763,0.00580209760137514,0,0.332311375463735,1.02532546573122
TCGA-EM-A2CP-01A,0.0768179178779879,0.0927001290053709,0.258959874756535,0.0384859834010244,0.125156263013615,0.38223567645279,0.0256441554926771,0,0.352653087252486,0.970223287783487
TCGA-DJ-A2PZ-01A,0,0.00538183240866882,0.634412276819207,0.0130785560565685,0.211744029482757,0.131050366414157,0.00433293881864154,0,0.355014697514559,1.00595386482849
TCGA-EL-A3ZG-01A,0.0059687944514739,0,0.818309343590726,0,0.130315834037824,0.0407282684068315,0.00467775951314484,0,0.323201079045848,1.06568678706154
TCGA-FE-A3PC-01A,0.00195303299147896,0,0.75405809189272,0.0133557565270372,0.110266573406625,0.100086731651775,0.0202798135303629,0,0.372815382681607,1.00407485502521
TCGA-BJ-A0YZ-01A,0.00330356018105748,0.00875266302344139,0.741782432848722,0.00640996500333851,0.186455504580022,0.0532958743634186,0,0,0.232204755789743,1.11570208506885
TCGA-DJ-A13M-01A,0,0,0.872514381300333,0,0.0928572623515723,0.0346283563480949,0,0,0.244223184973171,1.14071796734668
TCGA-EM-A3OA-01A,0.0165790035362311,0,0.869194164947744,0.0105292649440746,0.0869901360157669,0.0104184267636871,0.00628900379249648,0,0.223008203696582,1.15218576385227
TCGA-J8-A3YE-01A,0,0.00734466628744814,0.868332047351453,0,0.112187646553944,0.0121356398071549,0,0,0.291618095908829,1.10629383133368
TCGA-BJ-A0Z9-01A,0.0105905253839927,0.0141119097280968,0.788195237985441,0.00842086778718328,0.087442296934155,0.0877931313305581,0.00344603085057309,0,0.379837601042074,1.00543956869616
TCGA-EL-A3CW-01A,0.153616604879977,0.033996862655522,0.469598518498928,0.0378289000910114,0.193550450337268,0.107322691891008,0.00408597164628552,0,0.362455417845494,0.957492725527863
TCGA-FY-A3R6-01A,0.0610859963151998,0.0388803421376665,0.443574456735312,0.0263268861389156,0.240796264525921,0.182586043558693,0.00675001058829118,0,0.380929816449356,0.958213580018964
TCGA-H2-A2K9-01A,0,0,0.591108371399943,0,0.38241302213739,0.026478606462667,0,0,0.273794258334421,1.10787516825907
