,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-DU-5874-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.904,0.001,0.065,0.000,0.015,0.012,0.001,0.000,0.001,0.000
TCGA-DU-A5TT-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.805,0.003,0.063,0.011,0.019,0.093,0.001,0.000,0.003,0.000
TCGA-HT-7695-01A,0.000,0.001,0.006,0.000,0.006,0.000,0.862,0.001,0.049,0.000,0.020,0.045,0.001,0.001,0.007,0.000
TCGA-S9-A7R2-01A,0.000,0.001,0.002,0.000,0.008,0.000,0.678,0.004,0.038,0.006,0.012,0.238,0.003,0.006,0.004,0.000
TCGA-DU-8164-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.901,0.001,0.043,0.000,0.012,0.037,0.000,0.000,0.003,0.001
TCGA-TQ-A7RF-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.825,0.004,0.042,0.000,0.029,0.097,0.001,0.001,0.002,0.000
TCGA-FG-6692-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.804,0.000,0.089,0.002,0.001,0.102,0.000,0.000,0.000,0.000
TCGA-DU-7013-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.819,0.006,0.052,0.001,0.002,0.116,0.001,0.000,0.001,0.000
TCGA-P5-A733-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.890,0.000,0.031,0.000,0.027,0.048,0.000,0.001,0.003,0.000
TCGA-CS-4938-01B,0.000,0.000,0.000,0.000,0.000,0.000,0.835,0.000,0.023,0.000,0.008,0.130,0.001,0.001,0.001,0.000
TCGA-DB-A64O-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.836,0.004,0.038,0.002,0.023,0.088,0.002,0.000,0.005,0.000
TCGA-HW-8320-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.806,0.001,0.031,0.000,0.026,0.128,0.001,0.001,0.005,0.000
TCGA-HT-7694-01A,0.000,0.002,0.008,0.000,0.008,0.000,0.853,0.001,0.049,0.000,0.031,0.036,0.001,0.002,0.009,0.000
TCGA-P5-A77W-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.890,0.000,0.057,0.000,0.046,0.005,0.000,0.000,0.001,0.001
TCGA-HT-7473-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.628,0.001,0.040,0.000,0.004,0.315,0.001,0.004,0.005,0.000
TCGA-CS-5396-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.843,0.005,0.052,0.004,0.034,0.058,0.000,0.000,0.001,0.000
TCGA-CS-6669-01A,0.000,0.004,0.013,0.000,0.028,0.000,0.856,0.008,0.032,0.000,0.028,0.018,0.002,0.000,0.009,0.000
